entity,plan_vintage,pin,variant,name,county,in_wfrc_region,forecast_start_year,cost,status,funding_source_raw,description,source_layer
wfrc_mpo,2020-2025,17159,,"US-40; MP 146.4 to 146.5, Naples, R3 FY19 SSW",Uintah,0,2019,17250,Scoping,,Naples City will design and construct new sidewalk along the east side of US-40 between 1000 South and 1100 South. The sidewalk will improve pedestrian safety. Construction is scheduled for mid 2019.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17160,,"SR-52; 600 W to 675 W, Orem, R3 FY19 SSW",Utah,0,2019,13850,Scoping,,"UDOT, in partnership with the City of Orem will construct a sidewalk on the northside of 800 North.  This will provide a continuous sidewalk for pedestrians along this stretch of roadway.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17161,,"US-89; 50 E to 200 E, Gunnison, R4 FY19 SSW",Sanpete,0,2019,39375,Active,,UDOT is committed to providing the highest degree of accessibility and safety through the construction of sidewalks and ADA ramps.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17162,,"SR-22; 130 N to 340 N, Antimony, R4 FY19 SSW",Garfield,0,2019,15000,Active,,UDOT is committed to providing the highest degree of accessibility and safety through the construction of sidewalks and ADA ramps.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17166,,SF Traffic Modeling of New Road,Utah,0,2019,30000,Close Out,,Evaluate the warranted traffic signal at the intersection of SR-51 and SR-147 in light of the new road Spanish Fork is constructing.  Will the new road change traffic patterns such that demand on SR-51 is reduced?,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17183,,SR-106; Sidewalk and Ped Ramp Improvements at MP 7,Davis,1,2019,21500,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17186,,"US-89 (Washington) & 34th St (MP 412.48), Ogden",Weber,1,2019,330801,Active,,"The upgrade of existing traffic signals may include new signals due to wear and tear, roadway widening, additional or new detection systems and updated standards.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17191,,"SR-21 & SR-153; Curb & Gutter Partnership, Beaver",Beaver,0,2019,15700,Active,,"Beaver City is doing a large concrete project with improvements on SR-153 and SR-21.  Beaver City will hire contractors and manage the project.  UDOT is participating financially with $15,700 to help pay for new curb and gutter and asphalt tie-ins.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17192,,5400 South Flex Lane Study,Salt Lake,1,2019,50000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17204,,SR-282 Median Curbing and Access Management,Salt Lake,1,2019,48000,Scoping,,"Roadside Safety efforts are targeted towards keeping vehicles from leaving the roadway and mitigating crash severity when vehicles do leave the road. UDOT uses rumble strips, cable barriers, guardrails, and concrete barriers are all used to mitigate crash severity.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17206,,I-15; Tech Corridor Supplimental Environmental,Utah,0,2019,10000,Scoping,,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17209,,I-80 & SR-40 Bluetooth,Summit,0,2019,16000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17211,,SR-30; Fence Replacement MP 1-8.7,Box Elder,1,2019,55000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17212,,Concept Reports for 2020 Pavement Program,Weber,1,2020,30000,Scoping,,,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17214,,SR-114; 200 South Lindon Intersection Improvements,Utah,0,2021,1056000,Scoping,,"This project will make operational and safety improvements to the intersection. This may include widening, adding additional lanes or turn lanes or updating signals and signal timing.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17216,,US-89; Cattleguard Removal at MP 484.9,Cache,0,2019,15000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17217,,"US-191 (Main Street) & 400 East (MP 124.48), Moab",Grand,0,2019,80000,Active,,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17223,,"SR-60; 1069 E to 1165 E, S Weber, R1 FY19 SSW",Davis,1,2019,188186,Proposed,,UDOT is committed to providing the highest degree of accessibility and safety through the construction of sidewalks and ADA ramps.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17227,,SR-227 and SR-225 Ramp Rehabilitations,Davis,1,2019,2972187,Awarded,,Rehabilitation High Volume,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17247,,I-215; Various Locations,Salt Lake,1,2020,1000000,Scoping,,"This project will preserve Utah¿s infrastructure by applying cost effective treatments before major rehabilitation is required. The preservation efforts may include the resurfacing of the roadway and/or bridges and will seal cracks, improve ride quality and increase skid resistance.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17248,,SR-190; MP 8 to Brighton Ski Resort,Salt Lake,1,2020,4500000,Scoping,,Rehabilitation High Volume,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17265,,Fence replacement along I-80; Fire damange,Summit,0,2019,100000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17266,,"SR-68 & Aspen Hills Blvd (MP 33.26), Saratoga",Utah,0,2020,30000,Scoping,,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17267,,I-15 @ 7800 South Pumps,Salt Lake,1,2019,150000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17268,,SR-7; I-15 to Exit 7,Washington,0,2019,1500000,Awarded,,Preservation High Volume,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17269,,State Route Definition Study,Utah,0,2019,200000,Scoping,,The project will determine the definition of a state route in Utah county and determine which routes may be eligble for transfer to and from the state system.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17274,,"SR-68 & 9400 South (MP 46.32), West Jordan",Salt Lake,1,2019,340000,Scoping,,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17275,,"SR-186 (Foothill) & SR-282 (Mario Capecchi), SLC",Salt Lake,1,2019,118000,Scoping,,"UDOT is committed to providing the highest degree of accessibility and safety for pedestrian and bicyclists. Through the construction of sidewalks and ADA ramps, trails, bike paths and striping of shoulders where appropriate for bike lanes.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17282,,2019 Legislative Fact Sheets,Various,,2019,15000,Scoping,,This project will create fact sheets for the 2019 legislative session.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17285,,Fiber Optic Relocation at Canyon Rd and US-6,Utah,0,2019,20000,Scoping,,This project is to participate in relocating the fiber optic line in preparation for the realignment of Canyon Rd to US-6.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17288,,SR-302: Rockport shoulder widening,Summit,0,2019,125000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17289,,RWIS; Lambs Canyon and SR-32 MP 16.4,Summit,0,2019,100000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17291,,"SR-56 (200 N) & Cove Dr (MP 59.84), Cedar City",Iron,0,2019,225000,Scoping,,A new traffic signal will be installed at the intersection of SR-56 (200 N) and Cove Drive in Cedar City.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17308,,US-6; Between RR Overpass and SR-141,Utah,0,2019,20000,Scoping,,"Study to look at possible turn lanes, speeds, accidents, and intersections between the rail road overpass west of Santaquin and approximately one mile west of SR-141.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17314,,Hoytsville Interchange Concept,Summit,0,2019,20000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17315,,I-15; 400 South to I-215 North,Various,,2019,35000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17316,,Signs for Uintah Basin Technical College,Uintah,0,2019,1000,Scoping,,This project will place signs for Uintah Basin Technical College.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17318,,SR-224; Bonanza Drive - Marsac roundabout,Summit,0,2019,16000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17319,,Pleasant Grove Interchange Corr. Pres.,Utah,0,2019,5000000,Scoping,,This project will allow UDOT to preserve a right of way for future transportation projects. It allows the department to assist home and property owners before actual design or construction occurs.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17321,,SR-210; Snowbird Entry 4 & Wildcat  Alta - High T,Salt Lake,1,2019,37384.88,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17322,,I-15; Park Lane Wrong Way Flashers,Davis,1,2019,32420.72,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17323,,US-91; Deer Guard at Mantua,Box Elder,1,2019,50000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17324,,I-84;  I-84 Ramp over I-15 Curve Signs,Weber,1,2019,45000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17325,,SR-97; Intersection of SR-97 at 4700 West,Weber,1,2019,75000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17326,,SR-39; Wall Ave to Tracks Utility Collar Repairs,Weber,1,2019,20000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17330,,"SR-85; MP 3.52-20.84, Various Improvements",Salt Lake,1,2019,2514000,Scoping,,"HSIP - Highway Safety Improvement
This project will make operational and safety improvements to the intersection. This may include widening, adding additional lanes or turn lanes or updating signals and signal timing.
Barrier is an important safety component of Utah roadways. This project may include the installation or upgrade of barriers and types of barrier are guardrail, cable or concrete.
Consistent highway signs help road users interpret, understand, and respond to the intended messages correctly. This project will replace and improve highway signs on Utah roadways.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17350,,Station 2223 Drainage Improvement,Tooele,1,2019,33500,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17364,,I-80; Emory Interchange Bridge (2C 500),Summit,0,2023,2000000,Funding,,This project will preserve Utah¿s bridge infrastructure by either replacing or repairing the bridge deck. Besides repairing or replacing the deck the project may include leveling the approach.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17365,,Adams Ave over I-84 Deck Replacement (0C 644),Davis,1,2023,6100000,Funding,,,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17366,,Durfee St; Quirk - Willow sidewalk (state TAP),Tooele,1,2019,233270,Scoping,,Converted TAP,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17367,,Foothill Dr and 400 South; Kamas - (state TAP),Summit,0,2019,204160,Scoping,,Converted TAP,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17368,,4705 S; 1380-1450 E sidewalk (state TAP),Salt Lake,1,2019,70325,Scoping,,Converted TAP,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17369,,SR-16 Over Salaratus Creek Replacement (0C 297),Rich,0,2023,1400000,Funding,,This project will preserve Utah¿s bridge infrastructure by either replacing or repairing the bridge deck. Besides repairing or replacing the deck the project may include leveling the approach.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17370,,"Lodestone Ave (6000S); 5600-5565 West, state tap",Salt Lake,1,2019,41190,Scoping,,Converted TAP,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17371,,4100 N Over N Fork Ogden River Bridge Replacement,Weber,1,2023,1324000,Funding,,,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17372,,8600 South; 1530-1676 East sidewalk state tap,Salt Lake,1,2019,239459,Scoping,,Converted TAP,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17376,,"SR-85 (MVC) & Old Bingham Hwy (MP 12.46),W Jordan",Salt Lake,1,2019,95000,Scoping,,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17378,,2020 Regionwide Drainage Improvments,Various,,2020,2500000,Funding,,This project will make drainage improvements and culvert replacements. Locations that will have upcoming pavement projects will be prioritized to avoid repairing culverts after a new pavement surface is installed.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17379,,US-191; SR-44 Cattle Guards MP 275.5 and MP 390,Various,,2020,160000,Scoping,,"This project will replace two cattle guards on US-191. One is near milepost 275 in Indian Canyon and the other is near milepost 390, approximately 2 miles east of the junction of SR-44 and US-191 (Greendale Jct).",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17381,,"SR-273 & Nicholls Rd (MP 1.04), Fruit Hgts/Kays",Davis,1,2019,200000,Active,,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17383,,Downtown Moab Dispersed Parking,Grand,0,2020,1700000,Scoping,,TIF - Transportation Investment Fund,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,17385,,I-15; Lighting for Fillmore Interchanges,Millard,0,2020,405000,Active,,Other-Roadway Project,TIP20202025_gdb__L0_lines
