entity,pin,name_latest,n_vintages,first_vintage,last_vintage,vintages,entered_tip,left_censored,exited_tip,first_forecast_year,last_forecast_year,slip_years,first_cost,last_cost,cost_drift_pct,last_status,statuses,counties,in_wfrc_region,rtp_unique_id,rtp_match_confidence
wfrc_mpo,14840,20th St.; Washington to Monroe Reconstruction,5,2021-2026,2025-2030,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030,2021-2026,,2026-2031,2022,2022,0,2666000,2666000,0.0,Under Construction,Scoping|Under Construction,Weber,1,,
wfrc_mpo,14841,1200 West; 3600 S. to S. Perry Boundry Extension,5,2021-2026,2025-2030,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030,2021-2026,,2026-2031,2022,2022,0,2287000,2287000,0.0,Scoping,Scoping,Box Elder,1,,
wfrc_mpo,14842,"450/400 E.; 2600 N. to Elberta, Widening, N. Ogden",6,2021-2026,2026-2031,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031,2021-2026,,2027-2032,2021,2021,0,3910000,3910000,0.0,Under Construction,Scoping|Under Construction,Weber,1,,
wfrc_mpo,14843,"500 West; 2000 S. to D St., Extension, Clearfield",3,2021-2026,2023-2028,2021-2026|2022-2027|2023-2028,2021-2026,,2024-2029,2022,2022,0,6748000,6748000,0.0,Under Construction,Scoping|Under Construction,Davis,1,,
wfrc_mpo,14844,"Gordon Ave.; 1600 E. to US-89, (PIN 13821)",3,2021-2026,2023-2028,2021-2026|2022-2027|2023-2028,2021-2026,,2024-2029,2022,2022,0,,,,Scoping,STIP|Scoping,Davis,1,,
wfrc_mpo,14845,ATMS; Ogden Advance Signal Detection,3,2021-2026,2023-2028,2021-2026|2022-2027|2023-2028,2021-2026,,2024-2029,2022,2023,1,525000,525000,0.0,Scoping,STIP|Scoping,Weber,1,,
wfrc_mpo,14846,UTA Intermodal Center; Weber State University,7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2022,2022,0,3117000,1073000,-65.6,Scoping,STIP|Scoping,Weber,1,,
wfrc_mpo,14847,Ogden Bike Share Program,4,2021-2026,2024-2029,2021-2026|2022-2027|2023-2028|2024-2029,2021-2026,,2025-2030,2022,2022,0,646000,647000,0.2,Under Construction,Scoping|Under Construction,Weber,1,,
wfrc_mpo,14848,"1200 W; 2250 S. to 775 W., Bike Trail, Perry",7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2022,2022,0,695000,695000,0.0,Scoping,STIP|Scoping,Box Elder,1,,
wfrc_mpo,14849,"2000 West & 1300 North Intersection, Clinton",3,2021-2026,2023-2028,2021-2026|2022-2027|2023-2028,2021-2026,,2024-2029,2021,2021,0,1352000,1352000,0.0,Under Construction,Active|Scoping|Under Construction,Davis,1,,
wfrc_mpo,14850,"SR-60; Round-About at Ritter Drive, Riverdale",7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2022,2022,0,618000,2511000,306.3,Under Construction,Scoping|Under Construction,Weber,1,,
wfrc_mpo,14851,"200 W. & 125 S., Ped. Crossing Signal, Farmington",1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2018,2018,0,138000,138000,,Close Out,Close Out,Davis,1,,
wfrc_mpo,14852,"Jefferson, 4400 to 4500;4500, Jefferson to Madison",1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2019,2019,0,344000,344000,,Close Out,Close Out,Weber,1,,
wfrc_mpo,14853,"Bicycle and Ped Safety Enhancements, Riverdale",7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2018,2018,0,69000,70000,1.4,Scoping,Scoping,Weber,1,,
wfrc_mpo,14854,"D&RGW Trail Crossings; 1300 N. & 2300 N., Clinton",1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2018,2018,0,104000,104000,,Scoping,Scoping,Davis,1,,
wfrc_mpo,14855,"Pages Lane; 800 W. to SR-67, Bike Lane, W. Btfl.",7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2018,2018,0,450000,450000,0.0,Under Construction,Scoping|Under Construction,Davis,1,,
wfrc_mpo,14856,"Tri City Alt. Trans. Planning, S. Weber Co. Area",2,2021-2026,2022-2027,2021-2026|2022-2027,2021-2026,,2023-2028,2018,2018,0,97000,97000,0.0,Scoping,Scoping,Weber,1,,
wfrc_mpo,14909,Fiber: Vernal to Manilla,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,700000,700000,,Scoping,Scoping,Various,,,
wfrc_mpo,14923,Vine Str; 1300 E to Van Winkle - Recon & Widen,3,2021-2026,2023-2028,2021-2026|2022-2027|2023-2028,2021-2026,,2024-2029,2022,2022,0,4827000,7062000,46.3,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,14932,300 North Pedestrian/ Bicyclist Safety Overpass,3,2021-2026,2023-2028,2021-2026|2022-2027|2023-2028,2021-2026,,2024-2029,2021,2021,0,5092000,6604000,29.7,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,14937,Herriman Parkway Extension; 6400 W to 6800 W,1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2022,2022,0,1641000,1641000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,14938,University of Utah Intermodal Center,7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2022,2022,0,4904000,5074000,3.5,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,14939,SLC Emigration Creek Trail; Connor St - Wasatch Dr,5,2021-2026,2025-2030,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030,2021-2026,,2026-2031,2022,2023,1,480000,480000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,14940,Riverton - 13400 So Bike Lanes; 2700 W to 3200 W,6,2021-2026,2026-2031,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031,2021-2026,,2027-2032,2022,2025,3,491000,1530000,211.6,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,14942,SR-71; Lyndy Dr to Van Winkle Bike Lanes,7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2022,2028,6,3510000,3612000,2.9,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,14944,SR-210 Widening and Grit Mill Parking Lot,2,2021-2026,2022-2027,2021-2026|2022-2027,2021-2026,,2023-2028,2018,2018,0,1013000,1013000,0.0,Substantially Complete,Advertised|Substantially Complete,Salt Lake,1,,
wfrc_mpo,14945,Midas Creek Trail over Welby Jacob Canal,3,2021-2026,2023-2028,2021-2026|2022-2027|2023-2028,2021-2026,,2024-2029,2018,2018,0,212000,336000,58.5,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,14946,Corner Canyon Creek/ East Jordan Canal Trail,2,2021-2026,2022-2027,2021-2026|2022-2027,2021-2026,,2023-2028,2018,2018,0,792000,795000,0.4,Under Construction,Awarded|Under Construction,Salt Lake,1,,
wfrc_mpo,14947,7800 So Jordan River Pedestrian Bridge at 1100 W,7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2020,2024,4,348000,1198000,244.3,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,14948,Millcreek Sidewalk - 3300 So; 3018 E to 3040 E,1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2019,2019,0,200000,200000,,Close Out,Close Out,Salt Lake,1,,
wfrc_mpo,14949,Taylorsville Regional Trail; 5140 So to 5400 So,2,2021-2026,2022-2027,2021-2026|2022-2027,2021-2026,,2023-2028,2018,2021,3,310000,676000,118.1,Scoping,Active|Scoping,Salt Lake,1,,
wfrc_mpo,14950,Daybreak Parkway & Lake Run Intersection Crossing,1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2018,2018,0,395000,395000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,14951,"200 W-Main St, Main St; S Temple-500 S.",1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2019,2019,0,263000,263000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,14952,Beck Street Protected Bicycle Facility Design,3,2021-2026,2023-2028,2021-2026|2022-2027|2023-2028,2021-2026,,2024-2029,2018,2018,0,55000,55000,0.0,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,14956,SR-114 & 800 South (MP 5.52),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,287000,287000,,Close Out,Close Out,Utah,0,,
wfrc_mpo,14983,Continous Count Stations,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,756000.1900000001,756000.1900000001,,Substantially Compl,Substantially Compl,Utah,0,,
wfrc_mpo,14987,Utah Lakeshore Trail Hotpots and Amanda Lane,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1296000,1296000,,Active,Active,Utah,0,,
wfrc_mpo,14988,Springville Sharp/Tintic RR Connection,1,2025-2030,2025-2030,2025-2030,2025-2030,,2026-2031,2026,2026,0,6638000,6638000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15003,US-89 Drainage Improvements; North Salt Lake City,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2016,2016,0,150000,150000,,Active,Active,Davis,1,,
wfrc_mpo,15005,Foothill Dr-Canyon Rd Active Warning Devices,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,400000,400000,,Active,Active,Tooele,1,,
wfrc_mpo,15022,SR-37; Corridor Preservation,4,2021-2026,2024-2029,2021-2026|2022-2027|2023-2028|2024-2029,2021-2026,,2025-2030,2017,2017,0,3884000,6442000,65.9,Under Construction,Scoping|Under Construction,Davis,1,,
wfrc_mpo,15030,SR-28 Turn Lane at Paxman Lane,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2016,2016,0,160000,160000,,Close Out,Close Out,Juab,0,,
wfrc_mpo,15042,Big Cottonwood Trail - 2 sections; TAP,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,310580,310580,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15050,ROW desc. for Big and Little Cottonwood Canyons,2,2020-2025,2021-2026,2020-2025|2021-2026,2020-2025,1,2022-2027,2017,2017,0,100000,100000,0.0,Active,Active,Salt Lake,1,,
wfrc_mpo,15082,US-40; Vernal Drainage Project,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,2630678.69,2630678.69,,Scoping,Scoping,Uintah,0,,
wfrc_mpo,15084,"SR-163; Mexican Hat Arch Feasibility Study, C-274",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,495000,495000,,Scoping,Scoping,San Juan,0,,
wfrc_mpo,15109,Structural Load Rating Maintenance,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,1580000,1580000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15122,R1 TAP; Kaysville Main Street Sidewalk,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,44390,44390,,Physically Complete,Physically Complete,Davis,1,,
wfrc_mpo,15124,"R1 Tap; 700 South Sidewalk, River Heights",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,80000,80000,,Close Out,Close Out,Cache,0,,
wfrc_mpo,15127,"R1 TAP; Redwood Road East Side Sidewalk, N. SLC",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,75000,75000,,Scoping,Scoping,Davis,1,,
wfrc_mpo,15129,R1 TAP; Forest Street Railroad Pedestrian Crossing,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,222000,222000,,Scoping,Scoping,Box Elder,1,,
wfrc_mpo,15130,"R1 TAP; Orchard Drive Sidewalk-n. segment, N. SLC",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,257000,257000,,Scoping,Scoping,Davis,1,,
wfrc_mpo,15135,Bluffdale Reimbursement for Porter Rockwell,4,2020-2025,2023-2028,2020-2025|2021-2026|2022-2027|2023-2028,2020-2025,1,2024-2029,2020,2020,0,8559378.85,8559000,-0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15138,UVU Ped. Crossing Over I-15,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,25364000,25364000,,Active,Active,Utah,0,,
wfrc_mpo,15153,I-15;Springville/SpanishFork Interchange Study-ROW,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,32000000,32000000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,15154,SR-60; SR-26 to SR-168,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,1006790,1006790,,Close Out,Close Out,Weber,1,,
wfrc_mpo,15157,US-91/SR-252 Intersection Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,2580000,2580000,,Close Out,Close Out,Cache,0,,
wfrc_mpo,15160,SR-198 at 1400 E. (MP 13.71),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,908854,908854,,Awarded,Awarded,Utah,0,,
wfrc_mpo,15165,I-15 Over East Nichols Canyon Rd (D 762),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2021,2021,0,4400000,4400000,,STIP,STIP,Iron,0,,
wfrc_mpo,15205,SR-68 (Redwood Road) & 5000 South (MP 51.9),1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,175000,175000,,Active,Active,Salt Lake,1,,
wfrc_mpo,15226,US-89; Various Passing Lanes,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2023,2023,0,6000000,6000000,,STIP,STIP,Kane,0,,
wfrc_mpo,15228,SR-9; I-15 to Southern Parkway Environmental Study,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,2000000,2000000,,Scoping,Scoping,Washington,0,,
wfrc_mpo,15235,Statewide Crowdsource Data,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,1738200,1738200,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15238,Monroe Safe Routes to School,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,139909.6,139909.6,,Close Out,Close Out,Sevier,0,,
wfrc_mpo,15239,Millville Safe Routes to School,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,676427,676427,,Close Out,Close Out,Cache,0,,
wfrc_mpo,15240,Brigham City Safe Routes to School,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,372000,372000,,STIP,STIP,Box Elder,1,,
wfrc_mpo,15242,SNAP Program FY20,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,150000,150000,,Proposed,Proposed,Salt Lake,1,,
wfrc_mpo,15243,SNAP Program FY21,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2021,2021,0,150000,150000,,Proposed,Proposed,Salt Lake,1,,
wfrc_mpo,15244,Springville Safe Routes to School,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,105440.47,105440.47,,Scoping,Scoping,Utah,0,,
wfrc_mpo,15248,SR-201; 300 West to State,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,1630000,1630000,,Close Out,Close Out,Salt Lake,1,,
wfrc_mpo,15249,SR-171; State Street to Highland Drive,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,1806700,1806700,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,15251,I-80; Echo Jct to Emory,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,8000000,8000000,,Awarded,Awarded,Summit,0,,
wfrc_mpo,15253,SR-71; Creek Meadow Rd to State St,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,2700000,2700000,,Active,Active,Salt Lake,1,,
wfrc_mpo,15255,SR-269/270; 200 W-State ST. 400 S-900 S,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,1772844,1772844,,Awarded,Awarded,Salt Lake,1,,
wfrc_mpo,15264,I-80 and State Street Interchange R/W,8,2020-2025,2027-2032,2020-2025|2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2020-2025,1,,2022,2028,6,500000,500000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15275,SR-68; Village Pkwy. to Grandview in Saratoga Spgs,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,26549204.88,26549204.88,,Under Construction,Under Construction,Utah,0,,
wfrc_mpo,15276,Region 2 Queue Cutters,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,2637929.14,2637929.14,,Active,Active,Salt Lake,1,,
wfrc_mpo,15280,"I-84; MP 0-40, Median Cable Barrier",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,3583765.99,3583765.99,,Close Out,Close Out,Box Elder,1,,
wfrc_mpo,15283,"I-84; MP 89.5-92.3, Install Sensors & VMS Boards",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,3560000,3560000,,Active,Active,Various,,,
wfrc_mpo,15284,I-80; MP 18.7-32.55; EB & WB Median Cable Barrier,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,3637419.25,3637419.25,,Close Out,Close Out,Tooele,1,,
wfrc_mpo,15301,"SR-44; MP 0-28, Roadside Improvements",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,3320000,3320000,,Active,Active,Daggett,0,,
wfrc_mpo,15302,"SR-132; MP 35-39, Roadside Improvements",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,500000,500000,,Scoping,Scoping,Juab,0,,
wfrc_mpo,15303,"SR-35; MP 12.25-43.12, Curve Warning Signs",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,245000,245000,,Close Out,Close Out,Various,,,
wfrc_mpo,15304,"US-189; MP 8.66-14.59, Enhanced Pavement Markings",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,350000,350000,,Active,Active,Various,,,
wfrc_mpo,15310,Various Routes; No-Pass Pennant Signing,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,300000,300000,,Active,Active,Sevier,0,,
wfrc_mpo,15315,SR-24; MP 8.15 to 16.5 & SR-119; MP 4.19 to 8.75,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,5055977,5055977,,Close Out,Close Out,Sevier,0,,
wfrc_mpo,15328,Various Routes In Millard County,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,7085138.01,7085138.01,,Under Construction,Under Construction,Millard,0,,
wfrc_mpo,15329,US-191; North Moab to Colorado River Bridge,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,20821000,20821000,,Active,Active,Grand,0,,
wfrc_mpo,15330,US-191; Monticello to Dry Valley,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,8118573.02,8118573.02,,Under Construction,Under Construction,San Juan,0,,
wfrc_mpo,15332,"SR-10; Ferron, Castle Dale & Huntington Main St.",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,5070000,5070000,,Under Construction,Under Construction,Emery,0,,
wfrc_mpo,15333,I-15; N. Cedar to Summit & SR-130; N. Cedar Main,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,15000000,15000000,,Scoping,Scoping,Iron,0,,
wfrc_mpo,15335,SR-24 & SR-12; Asphalt Rehabilitations,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,27470000,27470000,,Scoping,Scoping,Various,,,
wfrc_mpo,15339,I-70; Wide Hollow to Fremont Jct.,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,2325000,2325000,,Scoping,Scoping,Sevier,0,,
wfrc_mpo,15349,SR-114; Queue Cutters & Presignals,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,350000,350000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,15351,State Grade Crossing Action Plan,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,80000,80000,,Active,Active,Salt Lake,1,,
wfrc_mpo,15362,Jordan Canal Trail; Fort Union - Mntview Park; TAP,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,258000,258000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15364,Ped Crossing Stringham Ave & Parley's Way; TAP,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,150000,150000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15373,SR-54; Main St. Mona to I-15,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,625000,625000,,Under Construction,Under Construction,Juab,0,,
wfrc_mpo,15374,US-89; Boys Ranch to Birdseye,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1645004,1645004,,Under Construction,Under Construction,Utah,0,,
wfrc_mpo,15377,SR-121; 9500 E in LaPoint to MP 31.2,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,3600000,3600000,,Active,Active,Uintah,0,,
wfrc_mpo,15378,US-191; Steinaker Overlook to Stauffer Chemical,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,2650000,2650000,,Active,Active,Uintah,0,,
wfrc_mpo,15379,SR-68; MP 11 to MP 14.6,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,2850000,2850000,,Active,Active,Utah,0,,
wfrc_mpo,15382,I-15; MP 239.23 to Santaquin SR-6,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,3225000,3225000,,Active,Active,Various,,,
wfrc_mpo,15386,US-89; 1200 N Mapleton to 700 S Springville,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1000000,1000000,,Active,Active,Utah,0,,
wfrc_mpo,15394,SR-190; Solitude Entry #1,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,326784,326784,,Close Out,Close Out,Salt Lake,1,,
wfrc_mpo,15398,"SR-87; MP 10.86-19.95, Roadside Improvements",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,360000,360000,,Active,Active,Duchesne,0,,
wfrc_mpo,15429,SR-32; Kamas to Peoa,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1138596.99,1138596.99,,Awarded,Awarded,Summit,0,,
wfrc_mpo,15446,"SR-97 (5500 South) & 4300 West (MP 2.04), Roy",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,290000,290000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,15453,Deer/Snow Fencing Along SR-73,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,520281.06,520281.06,,Scoping,Scoping,Utah,0,,
wfrc_mpo,15454,US-6; MP 200 Bridge Ride Fix,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,726962.42,726962.42,,Scoping,Scoping,Utah,0,,
wfrc_mpo,15456,US-189; Int. Improvements Charleston to Heber,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2040,2040,0,42430.3,42430.3,,Close Out,Close Out,Wasatch,0,,
wfrc_mpo,15482,I-84; Howell to SR-102,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,8000000,8000000,,STIP,STIP,Box Elder,1,,
wfrc_mpo,15489,US-89; Lagoon to Cherry Hills,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2020,2020,0,2000000,2000000,,STIP,STIP,Davis,1,,
wfrc_mpo,15515,VMS Repalcement,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,1912958,1912958,,Awarded,Awarded,Various,,,
wfrc_mpo,15520,1300 South Fiber Relocation at 400 West,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,320000,320000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,15522,I-15/SR-143; NB Off Ramp Modification,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,625000,625000,,Contract Closed Out,Contract Closed Out,Iron,0,,
wfrc_mpo,15527,Region One Culvert Study,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,250000,250000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,15528,Region One Overhead Sign Repair,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,275000,275000,,Close Out,Close Out,Various,,,
wfrc_mpo,15534,"SR-65, SR-66; Preservation, Morgan",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,7345000,7345000,,Advertised,Advertised,Various,,,
wfrc_mpo,15547,"SR-24; MP 104-117, Roadside Improve (PIN 15335)",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,,,,Scoping,Scoping,Wayne,0,,
wfrc_mpo,15568,SR-198; Santaquin Main St. Cattleguards,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,357718.29,357718.29,,Under Construction,Under Construction,Utah,0,,
wfrc_mpo,15569,"US-189; Median CIP Barrier At MP 18, Provo Canyon",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,5480000,5480000,,Scoping,Scoping,Wasatch,0,,
wfrc_mpo,15570,Pioneer Crossing/I-15 Int. Ramp Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,4346467,4346467,,Close Out,Close Out,Utah,0,,
wfrc_mpo,15571,US-189; Block Wall Repair Along Provo River,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1874999,1874999,,Active,Active,Various,,,
wfrc_mpo,15572,US-40 VMS S of Heber & E of Duchesne,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,80000,80000,,Scoping,Scoping,Various,,,
