date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,source,content_length_bytes,size_mb,stored_locally,pmn_notice_id,pmn_filename,doc_class,fetch_status,sha256,text_path,text_chars,parent_path,section_seq,case_key
2023-03-09,SUB2022-000747 — Preliminary Plat Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/950279.pdf,2026-07-14,text,section_split,raw/2023-03-09/950279.pdf,pmn,,,no,815809,230309_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/950279__03_SUB2022-000747.txt,122579,raw/2023-03-09/950279.pdf,3,SUB2022-000747
2023-04-13,Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/963609.pdf,2026-07-14,text,section_split,raw/2023-04-13/963609.pdf,pmn,,,no,822399,230413_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/963609__01.txt,165076,raw/2023-04-13/963609.pdf,1,
2023-04-13,SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/963609.pdf,2026-07-14,text,section_split,raw/2023-04-13/963609.pdf,pmn,,,no,822399,230413_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/963609__02.txt,913074,raw/2023-04-13/963609.pdf,2,
2023-04-13,OAM2022-000776 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/963609.pdf,2026-07-14,text,section_split,raw/2023-04-13/963609.pdf,pmn,,,no,822399,230413_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/963609__03_OAM2022-000776.txt,1195477,raw/2023-04-13/963609.pdf,3,OAM2022-000776
2023-05-11,CUP2023-000828 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/974137.pdf,2026-07-14,text,section_split,raw/2023-05-11/974137.pdf,pmn,,,no,828869,230511_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/974137__01_CUP2023-000828.txt,7787,raw/2023-05-11/974137.pdf,1,CUP2023-000828
2023-06-08,SUB2023-000853 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/984653.pdf,2026-07-14,text,section_split,raw/2023-06-08/984653.pdf,pmn,,,no,835095,230608_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/984653__01_SUB2023-000853.txt,250246,raw/2023-06-08/984653.pdf,1,SUB2023-000853
2023-07-13,SUB2023-000853 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/996955.pdf,2026-07-14,text,section_split,raw/2023-07-13/996955.pdf,pmn,,,no,843391,230713_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/996955__01_SUB2023-000853.txt,246386,raw/2023-07-13/996955.pdf,1,SUB2023-000853
2023-07-13,CUP2023-000832 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/996955.pdf,2026-07-14,text,section_split,raw/2023-07-13/996955.pdf,pmn,,,no,843391,230713_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/996955__02_CUP2023-000832.txt,330905,raw/2023-07-13/996955.pdf,2,CUP2023-000832
2023-07-13,REZ2023-000852 — REZONE SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/996955.pdf,2026-07-14,text,section_split,raw/2023-07-13/996955.pdf,pmn,,,no,843391,230713_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/996955__03_REZ2023-000852.txt,53162,raw/2023-07-13/996955.pdf,3,REZ2023-000852
2023-07-13,REZ2023-000869 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/996955.pdf,2026-07-14,text,section_split,raw/2023-07-13/996955.pdf,pmn,,,no,843391,230713_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/996955__04_REZ2023-000869.txt,4418,raw/2023-07-13/996955.pdf,4,REZ2023-000869
2023-08-10,Exception Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/1007161.pdf,2026-07-14,text,section_split,raw/2023-08-10/1007161.pdf,pmn,,,no,848457,230810_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1007161__01.txt,151380,raw/2023-08-10/1007161.pdf,1,
2023-08-10,SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1007161.pdf,2026-07-14,text,section_split,raw/2023-08-10/1007161.pdf,pmn,,,no,848457,230810_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1007161__02.txt,8106,raw/2023-08-10/1007161.pdf,2,
2023-08-10,SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1007161.pdf,2026-07-14,text,section_split,raw/2023-08-10/1007161.pdf,pmn,,,no,848457,230810_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1007161__03.txt,407386,raw/2023-08-10/1007161.pdf,3,
2023-08-10,SUB2023-000818 — SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1007161.pdf,2026-07-14,text,section_split,raw/2023-08-10/1007161.pdf,pmn,,,no,848457,230810_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1007161__04_SUB2023-000818.txt,31309,raw/2023-08-10/1007161.pdf,4,SUB2023-000818
2023-09-14,OAM2023-000939 — Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/1018709.pdf,2026-07-14,text,section_split,raw/2023-09-14/1018709.pdf,pmn,,,no,855331,230914_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1018709__01_OAM2023-000939.txt,11195,raw/2023-09-14/1018709.pdf,1,OAM2023-000939
2023-09-14,SUB2022-000692 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1018709.pdf,2026-07-14,text,section_split,raw/2023-09-14/1018709.pdf,pmn,,,no,855331,230914_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1018709__02_SUB2022-000692.txt,145627,raw/2023-09-14/1018709.pdf,2,SUB2022-000692
2023-10-12,REZ2023-000852 — REZONE SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1029575.pdf,2026-07-14,text,section_split,raw/2023-10-12/1029575.pdf,pmn,,,no,861567,231012_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1029575__01_REZ2023-000852.txt,265876,raw/2023-10-12/1029575.pdf,1,REZ2023-000852
2023-11-09,REZ2023-000979 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/1041035.pdf,2026-07-14,text,section_split,raw/2023-11-09/1041035.pdf,pmn,,,no,868011,231109_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1041035__01_REZ2023-000979.txt,10887,raw/2023-11-09/1041035.pdf,1,REZ2023-000979
2023-11-09,REZ2023-001001 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1041035.pdf,2026-07-14,text,section_split,raw/2023-11-09/1041035.pdf,pmn,,,no,868011,231109_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1041035__02_REZ2023-001001.txt,24659,raw/2023-11-09/1041035.pdf,2,REZ2023-001001
2023-12-14,OAM2023-001040 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1058517.pdf,2026-07-14,text,section_split,raw/2023-12-14/1058517.pdf,pmn,,,no,876179,"OAM2023-001040 Magna Planning Commission Composition, Combined PC Staff Report, Dec 2023.pdf",staff_report,ok,,text/sections/1058517__01_OAM2023-001040.txt,6948,raw/2023-12-14/1058517.pdf,1,OAM2023-001040
2024-04-11,REZ2023-001004 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/1106733.pdf,2026-07-14,text,section_split,raw/2024-04-11/1106733.pdf,pmn,,,no,903105,240411_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1106733__01_REZ2023-001004.txt,56030,raw/2024-04-11/1106733.pdf,1,REZ2023-001004
2024-05-09,SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1117905.pdf,2026-07-14,text,section_split,raw/2024-05-09/1117905.pdf,pmn,,,no,909087,240509_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1117905__01.txt,26965,raw/2024-05-09/1117905.pdf,1,
2024-05-09,Planned Unit Development Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1117905.pdf,2026-07-14,text,section_split,raw/2024-05-09/1117905.pdf,pmn,,,no,909087,240509_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1117905__02.txt,109903,raw/2024-05-09/1117905.pdf,2,
2024-05-09,REZ2024-001105 — Rezone Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1117905.pdf,2026-07-14,text,section_split,raw/2024-05-09/1117905.pdf,pmn,,,no,909087,240509_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1117905__03_REZ2024-001105.txt,17764,raw/2024-05-09/1117905.pdf,3,REZ2024-001105
2024-06-13,OAM2024-001175 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1132341.pdf,2026-07-14,text,section_split,raw/2024-06-13/1132341.pdf,pmn,,,no,915925,240613_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1132341__01_OAM2024-001175.txt,901144,raw/2024-06-13/1132341.pdf,1,OAM2024-001175
2024-07-11,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/1144089.pdf,2026-07-14,text,section_split,raw/2024-07-11/1144089.pdf,pmn,,,no,924755,OAM2024-001179 Drive Thru Amendments Staff Report July 2024-combined.pdf,staff_report,ok,,text/sections/1144089__01.txt,24728,raw/2024-07-11/1144089.pdf,1,
2024-08-08,REZ2024-001216 — REZONE SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1152067.pdf,2026-07-14,text,section_split,raw/2024-08-08/1152067.pdf,pmn,,,no,929425,240808_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1152067__01_REZ2024-001216.txt,54563,raw/2024-08-08/1152067.pdf,1,REZ2024-001216
2024-08-08,REZ2024-001183 — Rezone Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1152067.pdf,2026-07-14,text,section_split,raw/2024-08-08/1152067.pdf,pmn,,,no,929425,240808_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1152067__02_REZ2024-001183.txt,15583,raw/2024-08-08/1152067.pdf,2,REZ2024-001183
2024-08-08,REZ2024-001105 — Rezone Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1152067.pdf,2026-07-14,text,section_split,raw/2024-08-08/1152067.pdf,pmn,,,no,929425,240808_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1152067__03_REZ2024-001105.txt,21636,raw/2024-08-08/1152067.pdf,3,REZ2024-001105
2024-08-08,REZ2024-001215 — Rezone Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1152067.pdf,2026-07-14,text,section_split,raw/2024-08-08/1152067.pdf,pmn,,,no,929425,240808_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1152067__04_REZ2024-001215.txt,50585,raw/2024-08-08/1152067.pdf,4,REZ2024-001215
2024-09-12,SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1166795.pdf,2026-07-14,text,section_split,raw/2024-09-12/1166795.pdf,pmn,,,no,936833,240912_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1166795__01.txt,239856,raw/2024-09-12/1166795.pdf,1,
2024-09-12,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/1166795.pdf,2026-07-14,text,section_split,raw/2024-09-12/1166795.pdf,pmn,,,no,936833,240912_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1166795__02.txt,13214,raw/2024-09-12/1166795.pdf,2,
2024-10-03,SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1176067.pdf,2026-07-14,text,section_split,raw/2024-10-03/1176067.pdf,pmn,,,no,941259,241003_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/1176067__01.txt,278729,raw/2024-10-03/1176067.pdf,1,
2024-10-03,CUP2024-001185 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1176067.pdf,2026-07-14,text,section_split,raw/2024-10-03/1176067.pdf,pmn,,,no,941259,241003_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/1176067__02_CUP2024-001185.txt,390326,raw/2024-10-03/1176067.pdf,2,CUP2024-001185
2024-10-03,CUP2022-000669 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1176067.pdf,2026-07-14,text,section_split,raw/2024-10-03/1176067.pdf,pmn,,,no,941259,241003_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/1176067__03_CUP2022-000669.txt,98103,raw/2024-10-03/1176067.pdf,3,CUP2022-000669
2024-10-03,OAM2024-001231 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1176067.pdf,2026-07-14,text,section_split,raw/2024-10-03/1176067.pdf,pmn,,,no,941259,241003_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/1176067__04_OAM2024-001231.txt,15138,raw/2024-10-03/1176067.pdf,4,OAM2024-001231
2024-11-14,SUB2024-001074 — SUMMARY AND RECOMMENDATION,PC,regular,packet_section,https://www.utah.gov/pmn/files/1193197.pdf,2026-07-14,text,section_split,raw/2024-11-14/1193197.pdf,pmn,,,no,950983,241114_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1193197__01_SUB2024-001074.txt,3609978,raw/2024-11-14/1193197.pdf,1,SUB2024-001074
2025-01-09,SUB2024-001207 — Flag Lot Setback Modifcation Request Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1216961.pdf,2026-07-14,text,section_split,raw/2025-01-09/1216961.pdf,pmn,,,no,963035,250109_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1216961__01_SUB2024-001207.txt,17484,raw/2025-01-09/1216961.pdf,1,SUB2024-001207
2025-01-09,OAM2024-001295 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1216961.pdf,2026-07-14,text,section_split,raw/2025-01-09/1216961.pdf,pmn,,,no,963035,250109_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1216961__02_OAM2024-001295.txt,17203,raw/2025-01-09/1216961.pdf,2,OAM2024-001295
2025-02-13,Planned Unit Development Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1229321.pdf,2026-07-14,text,section_split,raw/2025-02-13/1229321.pdf,pmn,,,no,970553,250213_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1229321__01.txt,344987,raw/2025-02-13/1229321.pdf,1,
2025-02-13,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/1229321.pdf,2026-07-14,text,section_split,raw/2025-02-13/1229321.pdf,pmn,,,no,970553,250213_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1229321__02.txt,38903,raw/2025-02-13/1229321.pdf,2,
2025-03-20,REZ2025-001339 — Rezone Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1245846.pdf,2026-07-14,text,section_split,raw/2025-03-20/1245846.pdf,pmn,,,no,978341,250320_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1245846__01_REZ2025-001339.txt,42982,raw/2025-03-20/1245846.pdf,1,REZ2025-001339
2025-03-20,REZ2025-001341 — Rezone Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1245846.pdf,2026-07-14,text,section_split,raw/2025-03-20/1245846.pdf,pmn,,,no,978341,250320_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1245846__02_REZ2025-001341.txt,10813,raw/2025-03-20/1245846.pdf,2,REZ2025-001341
2025-05-08,REZ2025-001360 — Rezone Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/1265811.pdf,2026-07-14,text,section_split,raw/2025-05-08/1265811.pdf,pmn,,,no,989955,250508_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1265811__01_REZ2025-001360.txt,5531,raw/2025-05-08/1265811.pdf,1,REZ2025-001360
2025-05-08,OAM2025-001372 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1265811.pdf,2026-07-14,text,section_split,raw/2025-05-08/1265811.pdf,pmn,,,no,989955,250508_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1265811__02_OAM2025-001372.txt,22006,raw/2025-05-08/1265811.pdf,2,OAM2025-001372
2025-05-08,OAM2025-001375 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1265811.pdf,2026-07-14,text,section_split,raw/2025-05-08/1265811.pdf,pmn,,,no,989955,250508_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1265811__03_OAM2025-001375.txt,70497,raw/2025-05-08/1265811.pdf,3,OAM2025-001375
2025-07-10,SUB2025-001359 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1294215.pdf,2026-07-14,text,section_split,raw/2025-07-10/1294215.pdf,pmn,,,no,1006251,250710_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1294215__01_SUB2025-001359.txt,325394,raw/2025-07-10/1294215.pdf,1,SUB2025-001359
2025-09-11,OAM2025-001481 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1320479.pdf,2026-07-14,text,section_split,raw/2025-09-11/1320479.pdf,pmn,,,no,1019011,250911_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1320479__01_OAM2025-001481.txt,25921,raw/2025-09-11/1320479.pdf,1,OAM2025-001481
2025-10-16,OAM2025-001490 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1335079.pdf,2026-07-14,text,section_split,raw/2025-10-16/1335079.pdf,pmn,,,no,1025479,251016_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1335079__01_OAM2025-001490.txt,85111,raw/2025-10-16/1335079.pdf,1,OAM2025-001490
2026-03-12,SUB2026-001573 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1403405.pdf,2026-07-14,text,section_split,raw/2026-03-12/1403405.pdf,pmn,,,no,1062733,260312_MagnaPC_PacketwSR.pdf,staff_report,ok,,text/sections/1403405__01_SUB2026-001573.txt,956312,raw/2026-03-12/1403405.pdf,1,SUB2026-001573
2026-03-12,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/1403405.pdf,2026-07-14,text,section_split,raw/2026-03-12/1403405.pdf,pmn,,,no,1062733,260312_MagnaPC_PacketwSR.pdf,staff_report,ok,,text/sections/1403405__02.txt,375260,raw/2026-03-12/1403405.pdf,2,
2026-04-09,SUB2025-001427 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1415795.pdf,2026-07-14,text,section_split,raw/2026-04-09/1415795.pdf,pmn,,,no,1068685,260409_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1415795__01_SUB2025-001427.txt,56136,raw/2026-04-09/1415795.pdf,1,SUB2025-001427
2026-05-14,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/1430543.pdf,2026-07-14,text,section_split,raw/2026-05-14/1430543.pdf,pmn,,,no,1075059,260514_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1430543__01.txt,192672,raw/2026-05-14/1430543.pdf,1,
2026-07-09,OAM2026-001643 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/1456253.pdf,2026-07-14,text,section_split,raw/2026-07-09/1456253.pdf,pmn,,,no,1090277,260709_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/1456253__01_OAM2026-001643.txt,37345,raw/2026-07-09/1456253.pdf,1,OAM2026-001643
