date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,event_id,file_id,size_mb,stored_locally
2022-02-10,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3863,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-02-10/Council_e1976_agenda.pdf,1976,3863,0.051,yes
2022-02-10,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3864,plainText=false)",2026-07-05,na,civicclerk_odata,,1976,3864,21.587,no
2022-02-15,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3786,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-02-15/Council_e1944_agenda.pdf,1944,3786,0.082,yes
2022-02-15,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3787,plainText=false)",2026-07-05,na,civicclerk_odata,,1944,3787,0.061,no
2022-02-16,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3773,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-02-16/PlanningCommission_e1939_agenda.pdf,1939,3773,0.192,yes
2022-02-16,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4732,plainText=false)",2026-07-05,na,civicclerk_odata,,1939,4732,33.567,no
2022-02-17,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3759,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-02-17/Council_e1933_agenda.pdf,1933,3759,0.051,yes
2022-02-17,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3760,plainText=false)",2026-07-05,na,civicclerk_odata,,1933,3760,15.219,no
2022-02-23,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3719,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-02-23/PlanningCommission_e1912_agenda.pdf,1912,3719,0.14,yes
2022-02-23,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4731,plainText=false)",2026-07-05,na,civicclerk_odata,,1912,4731,73.653,no
2022-03-02,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3618,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-02/HistoricPreservationBoard_e1865_agenda.pdf,1865,3618,0.167,yes
2022-03-02,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3619,plainText=false)",2026-07-05,na,civicclerk_odata,,1865,3619,12.494,no
2022-03-03,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3600,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-03/Council_e1857_agenda.pdf,1857,3600,0.049,yes
2022-03-03,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3601,plainText=false)",2026-07-05,na,civicclerk_odata,,1857,3601,53.514,no
2022-03-09,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3517,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-09/PlanningCommission_e1822_agenda.pdf,1822,3517,0.018,yes
2022-03-09,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4730,plainText=false)",2026-07-05,na,civicclerk_odata,,1822,4730,114.062,no
2022-03-15,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3440,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-15/Council_e1787_agenda.pdf,1787,3440,0.018,yes
2022-03-15,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3441,plainText=false)",2026-07-05,na,civicclerk_odata,,1787,3441,24.938,no
2022-03-15,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3439,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-15/PlanningCommission_e1786_agenda.pdf,1786,3439,0.016,yes
2022-03-15,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4729,plainText=false)",2026-07-05,na,civicclerk_odata,,1786,4729,24.939,no
2022-03-17,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3423,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-17/Council_e1779_agenda.pdf,1779,3423,0.047,yes
2022-03-17,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3424,plainText=false)",2026-07-05,na,civicclerk_odata,,1779,3424,112.276,no
2022-03-23,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3356,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-23/PlanningCommission_e1750_agenda.pdf,1750,3356,0.113,yes
2022-03-23,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4728,plainText=false)",2026-07-05,na,civicclerk_odata,,1750,4728,119.286,no
2022-03-29,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3287,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-29/Council_e1723_agenda.pdf,1723,3287,0.029,yes
2022-03-29,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3288,plainText=false)",2026-07-05,na,civicclerk_odata,,1723,3288,0.034,no
2022-03-31,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3263,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-03-31/Council_e1714_agenda.pdf,1714,3263,0.051,yes
2022-03-31,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3264,plainText=false)",2026-07-05,na,civicclerk_odata,,1714,3264,42.404,no
2022-04-06,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3190,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-04-06/HistoricPreservationBoard_e1684_agenda.pdf,1684,3190,0.013,yes
2022-04-06,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3191,plainText=false)",2026-07-05,na,civicclerk_odata,,1684,3191,14.116,no
2022-04-07,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3179,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-04-07/Council_e1679_agenda.pdf,1679,3179,0.135,yes
2022-04-07,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3180,plainText=false)",2026-07-05,na,civicclerk_odata,,1679,3180,73.015,no
2022-04-13,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3128,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-04-13/PlanningCommission_e1655_agenda.pdf,1655,3128,0.06,yes
2022-04-13,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4725,plainText=false)",2026-07-05,na,civicclerk_odata,,1655,4725,105.71,no
2022-04-27,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2958,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-04-27/PlanningCommission_e1584_agenda.pdf,1584,2958,0.057,yes
2022-04-27,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4726,plainText=false)",2026-07-05,na,civicclerk_odata,,1584,4726,114.228,no
2022-04-28,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2941,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-04-28/Council_e1577_agenda.pdf,1577,2941,0.05,yes
2022-04-28,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2942,plainText=false)",2026-07-05,na,civicclerk_odata,,1577,2942,72.065,no
2022-05-04,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2871,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-05-04/HistoricPreservationBoard_e1548_agenda.pdf,1548,2871,0.108,yes
2022-05-04,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2872,plainText=false)",2026-07-05,na,civicclerk_odata,,1548,2872,37.206,no
2022-05-05,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2856,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-05-05/Council_e1540_agenda.pdf,1540,2856,0.046,yes
2022-05-05,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2857,plainText=false)",2026-07-05,na,civicclerk_odata,,1540,2857,41.686,no
2022-05-11,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2792,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-05-11/PlanningCommission_e1511_agenda.pdf,1511,2792,0.05,yes
2022-05-11,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4724,plainText=false)",2026-07-05,na,civicclerk_odata,,1511,4724,42.231,no
2022-05-12,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2777,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-05-12/Council_e1504_agenda.pdf,1504,2777,0.045,yes
2022-05-12,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2778,plainText=false)",2026-07-05,na,civicclerk_odata,,1504,2778,43.224,no
2022-05-25,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2623,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-05-25/PlanningCommission_e1437_agenda.pdf,1437,2623,0.119,yes
2022-05-25,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4723,plainText=false)",2026-07-05,na,civicclerk_odata,,1437,4723,239.394,no
2022-05-26,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2610,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-05-26/Council_e1432_agenda.pdf,1432,2610,0.05,yes
2022-05-26,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2611,plainText=false)",2026-07-05,na,civicclerk_odata,,1432,2611,34.14,no
2022-06-01,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2535,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-06-01/HistoricPreservationBoard_e1402_agenda.pdf,1402,2535,0.013,yes
2022-06-08,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2442,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-06-08/PlanningCommission_e1364_agenda.pdf,1364,2442,0.021,yes
2022-06-08,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4722,plainText=false)",2026-07-05,na,civicclerk_odata,,1364,4722,86.33,no
2022-06-09,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2429,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-06-09/Council_e1359_agenda.pdf,1359,2429,0.046,yes
2022-06-09,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2430,plainText=false)",2026-07-05,na,civicclerk_odata,,1359,2430,28.942,no
2022-06-15,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2355,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-06-15/PlanningCommission_e1327_agenda.pdf,1327,2355,0.043,yes
2022-06-15,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4721,plainText=false)",2026-07-05,na,civicclerk_odata,,1327,4721,96.224,no
2022-06-16,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2340,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-06-16/Council_e1321_agenda.pdf,1321,2340,0.047,yes
2022-06-16,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2341,plainText=false)",2026-07-05,na,civicclerk_odata,,1321,2341,152.586,no
2022-06-22,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2263,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-06-22/PlanningCommission_e1290_agenda.pdf,1290,2263,0.156,yes
2022-06-22,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4720,plainText=false)",2026-07-05,na,civicclerk_odata,,1290,4720,84.737,no
2022-06-23,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2251,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-06-23/Council_e1285_agenda.pdf,1285,2251,0.055,yes
2022-06-23,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2252,plainText=false)",2026-07-05,na,civicclerk_odata,,1285,2252,120.634,no
2022-06-28,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2178,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-06-28/Council_e1255_agenda.pdf,1255,2178,0.155,yes
2022-06-28,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2179,plainText=false)",2026-07-05,na,civicclerk_odata,,1255,2179,1.047,no
2022-07-06,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2126,plainText=false)",2026-07-05,na,civicclerk_odata,,1230,2126,23.127,no
2022-07-13,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2032,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-07-13/PlanningCommission_e1189_agenda.pdf,1189,2032,0.139,yes
2022-07-13,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4614,plainText=false)",2026-07-05,na,civicclerk_odata,,1189,4614,126.84,no
2022-07-14,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2015,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-07-14/Council_e1183_agenda.pdf,1183,2015,0.049,yes
2022-07-14,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=2016,plainText=false)",2026-07-05,na,civicclerk_odata,,1183,2016,13.476,no
2022-07-21,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1929,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2022-07-21/Council_e1148_agenda.pdf,1148,1929,0.046,yes
