ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,date_precision,adoption_date_source,pdf_month_year,note
20-12,,2020-03-23,AN ORDINANCE AMENDING CHAPTER 2.86 OF THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO EMERGENCY RESPONSE AND RECOVERY TO UPDATE REFERENCES AND OTHER RELATED MATTERS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1585082026_ORD%2020-12.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-12.pdf,no,,2020-03-23,4,high,day,motion,2020-03,
20-13,,2020-03-23,"AN ORDINANCE ADOPTING NEW DEFINITIONS IN CHAPTER 19.04 OF THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO 19.04.103, 19.04.306, 19.04.307 AND ADOPTING CHAPTER 19.63 INSTITUTIONAL FACILITIES ZONE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1585082338_ORD%2020-13.pdf,2026-07-06,scanned,ocr,raw/20-13.pdf,yes,,2020-03-23,1,medium,day,motion,,
20-14,,2020-03-23,"AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 1200 E., 1120 E., 1140 E., 1160 E., 1250 E., & 3900 S. FROM RM (RESIDENTIAL MULTI-FAMILY) & C-1 (COMMERCIAL) TO IF (INSTITUTIONAL FACILI",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1585081891_ORD%2020-14.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-14.pdf,yes,,2020-03-23,2,high,day,motion,2020-03,
20-15,,2020-03-23,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1612201290_ORD%2020-15.pdf,2026-07-06,text,pdftext,raw/20-15.pdf,yes,,2020-03-23,3,medium,day,motion,2020-10,
20-16,,2020-04-13,AN ORDINANCE establishing general standards and requirements for residential short- term rentals is needed,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1586989679_ORD%2020-16.pdf,2026-07-06,scanned,ocr,raw/20-16.pdf,yes,,2020-04-13,6,medium,day,motion,,
20-17,,2020-04-27,AN ORDINANCE AMENDING TITLES 11 AND 19 OF THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO THE DEFINITION OF COMMERCIAL VEHICLES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1588098311_ORD%2020-17.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-17.pdf,no,,2020-04-27,1,high,day,motion,2020-04,
20-18,,2020-04-27,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1588098694_ORD%2020-18.pdf,2026-07-06,scanned,ocr,raw/20-18.pdf,yes,,2020-04-27,2,medium,day,motion,,
20-19,,2020-04-27,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1588098717_ORD%2020-19.pdf,2026-07-06,scanned,ocr,raw/20-19.pdf,yes,,2020-04-27,3,medium,day,motion,,
20-20,,2020-04-27,AN ORDINANCE OF THE MILLCREEK COUNCIL AMENDING A DEVELOPMENT AGREEMENT FOR OPUS GREEN MIXED USE DEVELOPMENT WITH RESPECT TO APPROXIMATELY 7.05 ACRES OF REAL PROPERTY LOCATED AT APPROXIMATELY 4186 S. M,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1761232054_ORD%2020-20.pdf,2026-07-06,scanned,ocr,raw/20-20.pdf,yes,,2020-04-27,4,high,day,motion,2020-04,
20-21,,2020-05-11,"AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 4372 & 4356-4358 S. 900 E. FROM R-1-8, R-1-5 (RESIDENTIAL",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1589298672_ORD%2020-21.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-21.pdf,yes,,2020-05-11,3,high,day,motion,2020-05,
20-22,,2020-05,AN ORDINANCE AMENDING THE MILLCREEK TOGETHER GENERAL PLAN BY CHANGING THE FUTURE LAND USE MAP IN THE AREA OF 4372 S. 900 E. FROM NEIGHBORHOOD 1 TO RETAIL/OFFICE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1589298690_ORD%2020-22.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-22.pdf,yes,,,,none,month,pdf,2020-05,
20-23,,2020-05-26,AN ORDINANCE AMENDING TITLE 11 OF THE MILLCREEK CODE OF ORDINANCES PROHIBITING PARKING IN BIKE LANES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1590604547_ORD%2020-23.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-23.pdf,no,,2020-05-26,2,high,day,motion,2020-05,
20-24,,2020-06-22,AN ORDINANCE AMENDING THE 2019-2020 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1602183975_ORD%2020-24.pdf,2026-07-06,scanned,ocr,raw/20-24.pdf,no,,2020-06-22,4,high,day,motion,2020-06,
20-25,,2020-06-22,"AN ORDINANCE ANNEXING TERRITORY LOCATED SOUTH OF MURRAY HOLLADAY ROAD, WEST OF 1300 EAST, EAST OF 900 EAST, AND NORTH OF VAN WINKLE EXPRESSWAY COMPRISING APPROXIMATELY 62 ACRES INTO MILLCREEK",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1592958026_ORD%2020-25.pdf,2026-07-06,scanned,ocr,raw/20-25.pdf,no,,2020-06-22,7,medium,day,motion,,
20-26,,2020-06-22,"AN ORDINANCE OF THE MILLCREEK COUNCIL REGULATING, PREVENTING, AND BANNING THE DISCHARGE OF FIREWORKS WITHIN CERTAIN AREAS OF THE CITY",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1592958046_ORD%2020-26.pdf,2026-07-06,scanned,ocr+ocrAll,raw/20-26.pdf,no,,,,none,day,pdf,2020-06,
20-27,,2020-06-22,AN ORDINANCE AMENDING TITLE 1 OF THE MILLCREEK CODE OF ORDINANCES REGARDING ADMINISTRATIVE CITATIONS AND DEFAULT HEARINGS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1593014855_ORD%2020-27.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-27.pdf,no,,2020-06-22,10,high,day,motion,2020-06,
20-28,,2020-06-22,AN ORDINANCE AMENDING TITLE 17 CHAPTER 24 OF THE MILLCREEK CODE OF ORDINANCES ENTITLED FLOOD DAMAGE PREVENTION REGARDING THE DEFINITION OF SUBSTANTIAL IMPROVEMENTS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1593015145_ORD%2020-28.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-28.pdf,no,,2020-06-22,11,high,day,motion,2020-06,
20-29,,2020-06-22,AN ORDINANCE AMENDING TITLE 5 OF THE MILLCREEK CODE OF,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1593015509_ORD%2020-29.pdf,2026-07-06,scanned,ocr,raw/20-29.pdf,no,,2020-06-22,12,high,day,motion,2020-06,
20-30,,2020-06-22,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1593015911_ORD%2020-30.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2020-06-22,13,medium,day,motion,,
20-31,,2020-07-13,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1594758292_ORD%2020-31.pdf,2026-07-06,text,pdftext,raw/20-31.pdf,no,,2020-07-13,4,high,day,motion,2020-07,
20-32,,2020-07-13,AN ORDINANCE OF THE CITY COUNCIL OF MILLCREEK APPROVING A NON- EXCLUSIVE LICENSE AGREEMENT BETWEEN MILLCREEK AND GOOGLE FIBER UTAH LLC FOR THE INSTALLATION OF NETWORK FACILITIES IN THE CITY PUBLIC RIG,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1595270922_ORD%2020-32.pdf,2026-07-06,text,pdftext,raw/20-32.pdf,no,,2020-07-13,5,high,day,motion,2020-07,
20-33,,2020-07-13,AN ORDINANCE AMENDING TITLE 2 0F THE MILLCREEK CODE OF ORDINANCES REGARDING SURPLUS OF PERSONAL PROPERTY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1594758530_ORD%2020-33.pdf,2026-07-06,text,pdftext,raw/20-33.pdf,no,,2020-07-13,6,high,day,motion,2020-07,
20-34,,2020-07-13,AN ORDINANCE OF MILLCREEK AMENDING SECTION 2.24.060 0F THE MILLCREEK CODE OF ORDINANCES TO ADD REIMBURSEMENTS TO THE CONSOLIDATED FEE SCHEDULE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1594758415_ORD%2020-34.pdf,2026-07-06,text,pdftext,raw/20-34.pdf,no,,2020-07-13,9,high,day,motion,2020-07,
20-35,,2020-07-27,"AN ORDINANCE NOTIFYING THE PUBLIC OF A PENDING ORDINANCE THAT WOULD PROHIBIT MIXED USE DEVELOPMENTS WHICH IS DEFINED AS GENERAL RETAIL, OFFICE, AND RESIDENTIAL USES SHARING THE SAME BUILDING IN THE C-",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1595972252_ORD%2020-35.pdf,2026-07-06,scanned,pdftext+ocrL,raw/20-35.pdf,yes,,2020-07-27,4,high,day,motion,2020-07,
20-36,,2020-07-27,AN ORDINANCE AMENDING TITLE 2 0F THE MILLCREEK CODE OF ORDINANCES REGARDING SURPLUS OF PERSONAL PROPERTY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1595972470_ORD%2020-36.pdf,2026-07-06,text,pdftext,raw/20-36.pdf,no,,2020-07-27,13,high,day,motion,2020-07,
20-37,,2020-07-27,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 755 EAST 2910 SOUTH FROM R-1-6 (RESIDENTIAL) TO R-1-5 (RESIDENTIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1595972283_ORD%2020-37.pdf,2026-07-06,text,pdftext,raw/20-37.pdf,yes,,2020-07-27,5,high,day,motion,2020-07,
20-38,,2020-07-27,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR PROPERTY BEING REZONED FROM R-1-6 TO R-1-5 WITH RESPECT TO APPROXIMATELY 1.18 ACRES OF REAL PROPERTY LOCATED AT APPROXIMATEL,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1599071571_ORD%2020-38.pdf,2026-07-06,text,pdftext,raw/20-38.pdf,yes,,2020-07-27,6,high,day,motion,2020-07,
20-39,,2020-08-10,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1597181628_ORD%2020-39.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2020-08-10,5,medium,day,motion,,
20-40,,2020-08-10,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 3646 SOUTH VIEWCREST CIRCLE FROM R-I-10 & R-1-21 (RESIDENTIAL SINGLE-F AMILY) TO ONLY R-1-21 (RESIDENTIAL SINGLE- FAMILY) WITH TWO ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1597181651_ORD%2020-40.pdf,2026-07-06,text,pdftext,raw/20-40.pdf,yes,,,,none,day,pdf,2020-08,
20-41,,2020-08-10,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 3500 SOUTH HILLSIDE LANE FROM R-1-8 & R-1-21 (RESIDENTIAL SINGLE-FAMILY) TO ONLY R-1-8 (RESIDENTIAL SINGLE- FAMILY),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1597181671_ORD%2020-41.pdf,2026-07-06,text,pdftext,raw/20-41.pdf,yes,,,,none,day,pdf,2020-08,
20-42,,2020-08-10,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 4524 SOUTH 785 EAST FROM R-l-10 (RESIDENTIAL) TO R-1-5 (RESIDENTIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1597181692_ORD%2020-42.pdf,2026-07-06,scanned,pdftext+ocrL,raw/20-42.pdf,yes,,2020-08-10,8,high,day,motion,2020-08,
20-44,,2020-08-10,AN ORDINANCE AMENDING TITLE 5 0F THE MILLCREEK CODE OF ORDINANCES ESTABLISHING GENERAL STANDARDS AND REQUIREMENTS FOR RESIDENTIAL SHORT-TERM RENT ALS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1597181872_ORD%2020-44.pdf,2026-07-06,scanned,pdftext+ocrL,raw/20-44.pdf,yes,,,,none,day,pdf,2020-08,
20-45,,2020-08-10,"AN ORDINANCE AMENDING TITLE 5 0F THE MILLCREEK CODE OF ORDINANCES BY AMENDING THE BUSINESS LICENSE FEE SCHEDULE, ADDING A DISPROPORTION FEE SCHEDULE, AND OTHER RELATED MATTERS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1597181741_ORD%2020-45.pdf,2026-07-06,text,pdftext,raw/20-45.pdf,no,,2020-08-10,2,high,day,motion,2020-08,
20-46,,2020-08-24,AN ORDINANCE ADOPTING THE MILLCREEK TRANSPORTATION MASTER PLAN,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1598369442_ORD%2020-46.pdf,2026-07-06,na,text-layer(oversize),,no,,,,none,day,pdf,2020-08,
20-47,,2020-09-14,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1600182896_Item%202.2%20_%20Ordinance%2020-47%20Amending%20Title%2014%20and%2019%20updated.docx,2026-07-06,scanned,ocr,raw/20-47.pdf,no,,2020-09-14,2,medium,day,motion,,
20-48,,2020-09-14,AN ORDINANCE AMENDING VARIOUS SECTIONS OF THE MILLCREEK CODE OF ORDINANCES CHAPTER 14.16 EXCAV ATIONS RELATED TO SIDEWALK CLOSURES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1600186915_ORD%2020-48.pdf,2026-07-06,scanned,pdftext+ocrL,raw/20-48.pdf,no,,2020-09-14,6,high,day,motion,2020-09,
20-49,,2020-09-28,"AN ORDINANCE AMENDING TITLE 19 0F THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO MIXED USE DEVELOPMENTS IN COMMERCIAI, ZONES",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1601407518_ORD%2020-49.pdf,2026-07-06,scanned,pdftext+ocrL,raw/20-49.pdf,yes,,2020-09-28,2,high,day,motion,2020-09,
20-50,,2020-09-28,"AN ORDINANCE DECLARING APPROXIMATELY .38 ACRES OF REAL PROPERTY LOCATED AT OR NEAR 3216 HIGHLAND DRIVE, MILLCREEK, SALT LAKE COUNTY, UTAH, AS SURPLUS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1601415161_ORD%2020-50.pdf,2026-07-06,text,pdftext,raw/20-50.pdf,no,,2020-09-28,3,high,day,motion,2020-09,
20-51,,2020-09-28,"AN ORDINANCE NOTIFYING THE PUBLIC OF A PENDING ORDINANCE THAT WOULD AMEND THE DEFINITIONS OF HOTEL, TOURIST COURT, AND RESORT HOTEL AND ADD SPECIFIC USE STANDARDS FOR HOTELS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1601407283_ORD%2020-51.pdf,2026-07-06,text,pdftext,raw/20-51.pdf,no,,2020-09-28,5,high,day,motion,2020-09,
20-52,,2020-10-26,AN ORDINANCE OF THE MILLCREEK COUNCIL Al)OPTING MILLCREEK'S 2021 REGULAR MEETINGS SCHEDULE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1603814182_ORD%2020-52.pdf,2026-07-06,text,pdftext,raw/20-52.pdf,no,,2020-10-26,2,high,day,motion,2020-10,
20-53,,2020-11-23,AN ORDINANCE AMENDING TITLE 6 OF THE MILLCREEK CODE OF ORDINANCES ESTABLISHING CITY PARK RESTRICTIONS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1606256844_Ordinance%2020-53%20Signed.pdf,2026-07-06,scanned,ocr,raw/20-53.pdf,no,,2020-11-23,5,medium,day,motion,,
20-54,,2020-12-14,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1608144868_Item%202.2%20Signed%20Ordinance%2020-54%20and%20Exhibits.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2020-12-14,4,medium,day,motion,,
20-55,,2020-12-14,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1608147313_Item%203.1%20Signed%20Ordinance%2020-55%20and%20Exhibit.pdf,2026-07-06,text,pdftext,raw/20-55.pdf,no,,2020-12-14,5,medium,day,motion,,
20-56,,2020-12-21,City Council Special Meeting,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1608673520_Ordinance%2020-56%20Signed%20with%20Report.pdf,2026-07-06,text,pdftext,raw/20-56.pdf,no,,2020-12-21,3,medium,day,motion,,
20-57,,2020-12-21,"AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 857 E 4315 S FROM R-1-8, R-1-5, & R-1-21 (RESIDENTIAL SINGLE-FAMILY) TO R-1-5 (RESIDENTIAL SINGLE-FAMILY ON A 5,000 SQUARE FOOT LOT)",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1608674610_Ordinance%2020-57%20Signed.pdf,2026-07-06,scanned,ocr+ocrL,raw/20-57.pdf,yes,,2020-12-21,4,high,day,motion,2020-12,
21-01,,2021-01-11,AN ORDINANCE AMENDING TITLE 19 0F THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO HOTELS IN COMMERCIAL ZONES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1610483725_ORD%2021-01.pdf,2026-07-06,text,pdftext,raw/21-01.pdf,yes,,2021-01-11,2,high,day,motion,2021-01,
21-02,,2021-02-08,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 4396 SOUTH GARDEN DRIVE FROM THE R-I-10 ZONE TO THE R-1-5 ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1612974745_ORD%2021-02.pdf,2026-07-06,text,pdftext,raw/21-02.pdf,yes,,2021-02-08,2,high,day,motion,2021-02,
21-03,,2021-01-25,AN ORDINANCE NOTIFYING THE PUBLIC OF A PENDING ORDINANCE THAT WOULD AMEND THE R-M RESIDENTIAL ZONE AND PLANNED UNIT DEVELOPMENTS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1611685343_ORD%2021-03.pdf,2026-07-06,scanned,pdftext+ocrL,raw/21-03.pdf,yes,,2021-01-25,3,high,day,motion,2021-01,
21-05,,2021-02-08,AN ORDINANCE OF THE CITY COtJNCIL OF MILLCREEK APPROVING A DEVELOPMENT AGREEMENT FOR OPUS GREEN FOR PROPERTY LOCATED AT OR NEAR 4186 SOUTH MAIN STREET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1618517610_ORD%2021-05.pdf,2026-07-06,text,pdftext,raw/21-05.pdf,yes,,2021-02-08,4,high,day,motion,2021-02,
21-06,,2021-02-08,AN ORDINANCE ADOPTING THE MILLCREEK CITY CENTER URBAN FORESTRY PLAN AS AN ELEMENT OF THE MILLCREEK GENERAL PLAN,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1612974784_ORD%2021-06.pdf,2026-07-06,text,pdftext,raw/21-06.pdf,yes,,2021-02-08,5,high,day,motion,2021-02,
21-07,,2021-03-22,"AN ORDINANCE AMENDING TITLE 8, ENTITLED ANIMALS, OF THE MILLCREEK CODE OF ORDINANCES TO ADOPT TITLE 8 0F THE SALT LAKE COUNTY CODE AS IT EXISTED ON FEBRUARY 8, 2021 AS THE LOCAL LAW WITHIN THE INCORPO",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1616540143_ORD%2021-07.pdf,2026-07-06,text,pdftext,raw/21-07.pdf,no,,,,none,day,pdf,2021-03,
21-08,,2021-03-22,"AN ORDINANCE OF MILLCREEK AJ'PROVING A MONET ARY CONTRIBUTION OF $41,000 TO PIK2AR (P ACIFIC ISLAND KNOWLEDGE 2 ACTION RESOURCES)",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1616602947_ORD%2021-08.pdf,2026-07-06,text,pdftext,raw/21-08.pdf,no,,2021-03-22,6,high,day,motion,2021-03,
21-09,,2021-03-22,AN ORDINANCE AMENDING THE 2020-2021 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1616602990_ORD%2021-09.pdf,2026-07-06,text,pdftext,raw/21-09.pdf,no,,,,none,day,pdf,2021-03,
21-10,,2021-03-22,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 1411 EAST ELM LEAF COVE FROM R-2-10 (MEDIUM DENSITY RESIDENTIAL ZONE) TO R-1-21 (SINGLE-F AMILY RESIDENTIAL ZONE),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1616603011_ORD%2021-10.pdf,2026-07-06,text,pdftext,raw/21-10.pdf,yes,,2021-03-22,3,high,day,motion,2021-03,
21-11,,2021-03-22,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1616603645_ORD%2021-11.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2021-03-22,9,medium,day,motion,,
21-12,,2021-03-22,"AN ORDINANCE DECLARING THREE PARCELS OF REAL PROPERTY OF APPROXIMATELY O.5 ACRES LOCATED AT 1321 EAST 3300 SOUTH O.59 ACRES LOCATED AT 1329-1333 EAST 3300 SOUTH, AND O.77 ACRES LOCATED AT 1341-1363 EA",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1618363885_ORD%2021-12.pdf,2026-07-06,text,pdftext,raw/21-12.pdf,no,,2021-03-22,12,high,day,motion,2021-03,
21-13,,2021-04-12,"AN ORDINANCE TO AJ'PROVE A MONETARY CONTRIBUTION OF NOT TO EXCEED $10,000 TO UTAH RIVERS COUNCIL FOR THE RAIN BARREL PROGRAM",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1618363920_ORD%2021-13.pdf,2026-07-06,text,pdftext,raw/21-13.pdf,no,,2021-04-12,4,high,day,motion,2021-04,
21-14,,2021-04-12,AN ORDINANCE ADOPTING THE COMMUNITY REINVESTMENT PROJECT AREA PLAN FOR THE MEDTECH COMMUNITY REINVESTMENT PROJECT AREA,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1618363951_ORD%2021-14.pdf,2026-07-06,text,pdftext,raw/21-14.pdf,no,,2021-04-12,7,high,day,motion,2021-04,
21-15,,2021-04-12,AN ORDINANCE AMENDING TITLE 14 CHAPTER 12 SECTION 130 0F THE MILLCREEK CODE OF ORDINANCES ENTITLED PRIV ATE ROADWAYS TO PROVIDE A MINIMUM WIDTH OF TWENTY - FIVE FEET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1618364095_ORD%2021-15.pdf,2026-07-06,scanned,pdftext+ocrL,raw/21-15.pdf,no,,2021-04-12,9,high,day,motion,2021-04,
21-16,,2021-04-26,AN ORDINANCE AMENDING TITLE 19 OF THE MILLCREEK CODE OF ORDINANCES BY AMENDING CHAPTER 19.86 HISTORIC PRESERVATION,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1619625604_ORD%2021-16.pdf,2026-07-06,text,pdftext,raw/21-16.pdf,yes,,2021-04-26,2,high,day,motion,2021-04,
21-17,,2021-04-26,"AN ORDINANCE APPROVING AN AMENDED DEVELOPMENT AGREEMENT FOR VILLAS AT MILLCREEK, LLC, AND HAN/SOL co., LLC, FOR REAL PROPERTY LOCATED AT OR NEAR 3098 SOUTH RICHMOND STREET",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1619717912_ORD%2021-17.pdf,2026-07-06,text,pdftext,raw/21-17.pdf,yes,,2021-04-26,3,high,day,motion,2021-04,
21-18,,2021-05-10,AN ORDINANCE ADOPTING CHAPTER 15.44 0F THE MILLCREEK CODE RELATING TO THE MAINTENANCE OF PROPERTY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1630502996_ORD%2021-18.pdf,2026-07-06,text,pdftext,raw/21-18.pdf,no,,2021-05-10,10,high,day,motion,2021-05,
21-19,,2021-05-24,"AN ORDINANCE REGULATING, PREVENTING, AND BANNING THE DISCHARGE OF FIREWORKS WITHIN CERT AIN AREAS OF THE CITY",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1621959015_ORD%2021-19.pdf,2026-07-06,text,pdftext,raw/21-19.pdf,no,,2021-05-24,2,high,day,motion,2021-05,
21-20,,2021-05-24,AN ORDINANCE CANCELLING ALL CURRENT DECLARATIONS OF A LOCAL ST ATE OF EMERGENCY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1621959032_ORD%2021-20.pdf,2026-07-06,text,pdftext,raw/21-20.pdf,no,,2021-05-24,3,high,day,motion,2021-05,
21-21,,2021-06-14,"AN ORDINANCE APPROVING A MONET ARY APPROPRIATION OF $200,000 TO THE ASIAN ASSOCIATION OF UTAH (dba SUNNYVALE REFUGEE & IMMIGRATION CENTER)",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1623792434_ORD%2021-21.pdf,2026-07-06,text,pdftext,raw/21-21.pdf,no,,2021-06-14,4,high,day,motion,2021-06,
21-22,,2021-06-14,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1623792500_ORD%2021-22.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2021-06-14,7,medium,day,motion,,
