EventItemId,EventItemEventId,_body_id,EventItemTitle,EventItemMatterId,EventItemMatterName,EventItemMatterType,EventItemMover,EventItemSeconder,EventItemPassedFlagName,EventItemActionName,EventItemAgendaSequence,EventItemMinutesSequence
42854,3198,265,A Resolution of the Salt Lake County Council Authorizing the Low-Cost Lease of Underutilized Parcels to Green Urban Lunchbox,7166,,Consent Item,,,,,21,25
42855,3198,265,A Resolution of the Salt Lake County Council Authorizing Execution of the Attached Amendment No. 1 to the Interlocal Cooperation Agreement with South Jordan City,7167,,Consent Item,,,,,22,26
42856,3198,265,A Resolution of the Salt Lake County Council Approving and Authorizing Execution of an Interlocal Cooperation Agreement between Salt Lake County and Millcreek to Fund the Purchase of Real Property and to Authorize a Conservation Easement,7168,,Consent Item,,,,,20,24
42857,3198,265,"A Resolution of the Salt Lake County Council Approving and Authorizing the Mayor to Execute a Purchase and Sale Agreement with Pinwheel, LLC",7169,,Consent Item,,,,,19,23
42858,3198,265,"Budget Adjustment: Information Technology’s Request for Appropriation Unit Shift ($110,000 from Operations to Capital) for Equipment Refresh",7171,,Discussion Items,Arlyn Bradshaw,Laurie Stringham,Pass,approved,6,4
42859,3198,265,"Budget Adjustment: District Attorney Tax Administration’s Request for Appropriation Unit Shift ($16,500 from Operations to Personnel) for Incentive/Bonus Plan Payment",7172,,Discussion Items,Arlyn Bradshaw,Ann Granato,Pass,approved,7,6
42860,3198,265,"Closed Strategy Session to discuss the Purchase, Exchange, or Lease of Real Property",7173,,Discussion Items,Aimee Winder Newton,Ann Granato,Pass,approved,16,19
42861,3198,265,"Presentation by United Today, Stronger Tomorrow ​",7174,,Discussion Items,,,,,15,18
42862,3198,265,CONSENT ITEMS:,,,,Arlyn Bradshaw,Ann Granato,Pass,that the consent agenda be approved and forwarded to the 4:00 p.m. Council meeting for ratification. ,17,21
42866,3198,265,ITEMS FROM COUNCIL MEMBERS,,,,,,,,26,30
42867,3198,265,Internal Business,,,,,,,,27,31
42868,3198,265,APPROVAL OF MINUTES,,,,,,,,29,34
42869,3198,265,"Approval of November 23, 2021 Council Work Session Minutes",7151,,Minutes,Arlyn Bradshaw,Ann Granato,Pass,approved,30,35
42870,3198,265,ADJOURN 3:45 PM for Board of Equalization,,,,,,,,31,37
42871,3198,265,"* Times are approximate and the order of agenda items is subject to change except for matters that are designated for time certain.

** Interested parties should call the Council Office (385-468-7500) or check the Council's website: slco.legistar.com for changes. The public is invited to electronically attend, but comments from the public are at the discretion of the Council. Public comments are welcome in the 4:00 PM Council Meeting.
",,,,,,,,32,
42882,3198,265,"Notice of Cancellation of the Tuesday, December 21 and Tuesday, December 28, 2021 Council Work Sessions",,,,Arlyn Bradshaw,Ann Granato,Pass,approved,28,32
42967,3198,265,"Salt Lake County Resolution: 

Extension of the Public Health Emergency Declared by the Salt Lake County Mayor and the Executive Director of the Salt Lake County Health Department COVID-19 Pandemic",7178,,Discussion Items,Arlyn Bradshaw,Ann Granato,Pass,approved,8,8
42968,3198,265,Approval of Tentative 2022 Council Work Session and Council Meeting Cancellations,7179,,Consent Item,,,,,25,29
43000,3198,265,Approval of Dave Delquadro as the Council’s Representative and Mitch Park as the Council’s Alternate Representative on Salt Lake County’s Fleet Management Board,7180,,Consent Item,,,,,24,28
43014,3198,265,,,,,,,,,,33
43015,3198,265,,,,,,,,,,36
43016,3198,265,,,,,,,,,,20
43098,3198,265,,,,,,,,,,7
43099,3198,265,,,,,,,,,,5
43100,3198,265,,,,,,,,,,9
43101,3198,265,,,,,,,,,,13
43102,3198,265,,,,,,,,,,15
43141,3209,265,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.

Members of the Council may participate electronically. Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed below, including final action, may be taken.

During the current phase of COVID-19 response and recovery, members of the public may attend the Council’s meetings in person on a limited basis. Consistent with a directive issued by Salt Lake County Mayor Jennifer Wilson on August 30, 2021, everyone who enters the Salt Lake County Government Center is required to wear a face covering, regardless of vaccination status. A copy of Mayor Wilson’s email can be viewed at https://slco.org/council/agendas/. Members of the public may also participate in Council meetings electronically as described below.",,,,,,,,1,
43142,3209,265,"This meeting will be simulcast electronically via Webex Events. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will also broadcast live-streams of its meetings on Facebook Live, which may be accessed at http://www.facebook.com/slcocouncil/, and through Cisco Webex, which may be accessed at:

https://slco.webex.com/slco/onstage/g.php?MTID=e26d3ca00d672e288de1d82d79c41f664

The first time you join via the link may take longer to get through the set-up steps. Please plan accordingly. 

This website has helpful tips for using Webex for Events:
https://help.webex.com/ld-7srxjs-CiscoWebexEvents/Webex-Events
",,,,,,,,2,
43143,3209,265,CALL TO ORDER,,,,,,,,3,1
43145,3209,265,DISCUSSION ITEMS:,,,,,,,,4,2
43147,3209,265,Utah Department of Transportation State Safety Oversight (SSO) Program Report and Invoice,7193,,Discussion Items,Richard Snelgrove,Steve DeBry,Pass,approved and forwarded,10,11
43148,3209,265,Approval of Clark Planetarium 2022 Discounts and Promotional Waivers,7196,,Discussion Items,Arlyn Bradshaw,Aimee Winder Newton,Pass,approved and forwarded,11,13
43149,3209,265,Update on Salt Lake County’s Coordinated Response to COVID-19,7198,,Discussion Items,,,,,8,8
43150,3209,265,"Board of Health Advisory Board Appointment(s):

Stacey Bank, MD, District 4
Kencee Graves, MD, District 4",7199,,Discussion Items,Aimee Winder Newton,Steve DeBry,Pass,approved and forwarded,7,6
43153,3209,265,"Closed Strategy Session to Discuss the Purchase, Exchange, or Lease of Real Property",7202,,Discussion Items,Arlyn Bradshaw,Steve DeBry,Pass,to close the Committee of the Whole meeting to discuss [insert reason]. ,12,15
43154,3209,265,A Resolution of the Salt Lake County Council Approving and Authorizing Execution of a Funding Agreement between Salt Lake County and Utah Open Lands Conservation Association to Fund the Purchase of Real Property,7206,,Consent Item,,,,,15,20
43155,3209,265,Proposed Hire/ Weekly Reclassification Report,7207,,Discussion Items,,,,,6,5
43156,3209,265,"Approval of Updates to Salt Lake County Human Resources Policy 5-100, Pay and Employment Practices",7210,,Discussion Items,Steve DeBry,Richard Snelgrove,Pass,approved and forwarded,9,9
43157,3209,265,Election of 2022 Council Leadership,7211,,Discussion Items,Richard Snelgrove,Arlyn Bradshaw,Pass,approved and forwarded,5,3
43158,3209,265,CONSENT ITEMS:,,,,Arlyn Bradshaw,Aimee Winder Newton,Pass,that the consent agenda be approved and forwarded to the 4:00 p.m. Council meeting for ratification. ,13,17
43162,3209,265,ITEMS FROM COUNCIL MEMBERS,,,,,,,,16,21
43163,3209,265,Internal Business,,,,,,,,17,22
43164,3209,265,APPROVAL OF MINUTES,,,,,,,,18,23
43165,3209,265,"Approval of December 07, 2021 Council Work Session Minutes",7184,,Minutes,Arlyn Bradshaw,Aimee Winder Newton,Pass,approved,19,24
43166,3209,265,ADJOURN for Board of Equalization,,,,,,,,20,26
43167,3209,265,"* Times are approximate and the order of agenda items is subject to change except for matters that are designated for time certain.

** Interested parties should call the Council Office (385-468-7500) or check the Council's website: slco.legistar.com for changes. The public is invited to electronically attend, but comments from the public are at the discretion of the Council. Public comments are welcome in the 4:00 PM Council Meeting.
",,,,,,,,21,
43256,3209,265,A Resolution of the Salt Lake County Council Approving a Lease Agreement between Salt Lake County and Fullmer Legacy Foundation,7201,,Discussion Items,,,,,14,19
43419,3209,265,,,,,,,,,,4
43420,3209,265,,,,,,,,,,7
43421,3209,265,,,,,,,,,,10
43422,3209,265,,,,,,,,,,12
43423,3209,265,,,,,,,,,,14
43424,3209,265,,,,,,,,,,16
43425,3209,265,,,,,,,,,,18
43426,3209,265,,,,,,,,,,25
43284,3211,265,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.

Members of the Council may participate electronically. Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed below, including final action, may be taken.

During the current phase of COVID-19 response and recovery, members of the public may attend the Council’s meetings in person on a limited basis. Consistent with a public health order issued by Salt Lake County Health Director Dr. Angela Dunn on January 7, 2022, all individuals over the age of two years who can medically tolerate wearing a respirator (or a well-fitting mask or face covering) must always wear one inside of an indoor public space, regardless of COVID-19 vaccination status or past COVID-19 infection, but subject to other exemptions. This order applies to meetings of the Council. A copy of Dr. Dunn’s order can be found at https://slco.org/globalassets/1-site-files/health/programs/covid/pho/2022-01.pdf. Members of the public may also participate in Council meetings electronically as described below.",,,,,,,,1,
43285,3211,265,"This meeting will be simulcast electronically via Webex Events. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will also broadcast live-streams of its meetings on Facebook Live, which may be accessed at http://www.facebook.com/slcocouncil/, and through Cisco Webex, which may be accessed at:

https://slco.webex.com/slco/onstage/g.php?MTID=ea792e09ac7c3304c5a4039780f1eeb44

Individuals wishing to comment electronically must access the meeting using the Webex link above by the beginning of the “Citizen Public Input” portion of the meeting. If an individual is unable to attend the meeting, they may also email their comments to councilwebex@slco.org by 10:00 AM the day of the meeting to have those comments distributed to the Council and read into the record at the appropriate time.

The first time you join via the link may take longer to get through the set-up steps. Please plan accordingly. Mobile phones must choose “Call-in” as the audio connection to support the Webex Event format.

Please include ""Resident"" ahead of your first name when you join the meeting or you will
not be identified as wanting to give comment.

This website has helpful tips for using Webex for Events:
https://help.webex.com/ld-7srxjs-CiscoWebexEvents/Webex-Events
",,,,,,,,2,
43286,3211,265,CALL TO ORDER,,,,,,,,3,1
43289,3211,265,Update on Salt Lake County’s Coordinated Response to COVID-19,7219,,Discussion Items,,,,,7,6
43291,3211,265,"Animal Services Advisory Committee Reappointment:

Scott Baird, Public Works Director",7221,,Consent Item,,,,,12,13
43296,3211,265,Approval of County Revised Precincts,7227,,Discussion Items,Richard Snelgrove,Steve DeBry,Pass,approved and forwarded,10,9
43299,3211,265,Council Discussion on American Rescue Plan Act (ARPA) Priorities,7231,,Discussion Items,,,,,8,7
43301,3211,265,"Salt Lake County Resolution:

Extension of the Public Health Emergency Declared by the Salt Lake County Mayor and the Executive Director of the Salt Lake County Health Department COVID-19 Pandemic",7233,,Discussion Items,Richard Snelgrove,Steve DeBry,Pass,approved and forwarded,6,4
43303,3211,265,CONSENT ITEMS:,,,,Arlyn Bradshaw,Dave Alvord,Pass,approved and forwarded,11,11
43307,3211,265,ITEMS FROM COUNCIL MEMBERS,,,,,,,,14,15
43308,3211,265,Internal Business,,,,,,,,15,16
43309,3211,265,APPROVAL OF MINUTES,,,,,,,,17,18
43310,3211,265,"Approval of December 14, 2021 Council Work Session Minutes",7194,,Minutes,Arlyn Bradshaw,Dave Alvord,Pass,approved,18,19
43312,3211,265,ADJOURN 3:45 PM for Board of Equalization,,,,,,,,20,22
43313,3211,265,"* Times are approximate and the order of agenda items is subject to change except for matters that are designated for time certain.

** Interested parties should call the Council Office (385-468-7500) or check the Council's website: slco.legistar.com for changes. The public is invited to electronically attend, but comments from the public are at the discretion of the Council. Public comments are welcome in the 4:00 PM Council Meeting.
",,,,,,,,21,
43314,3211,265,DISCUSSION ITEMS:,,,,,,,,4,2
43317,3211,265,"Notice of Cancellation of the Tuesday, January 18, 2022 Council Work Session",,,,,,,,16,17
43406,3211,265,Budget Adjustment: Community Services Request to Add Additional Funding to the Jordan River Trail - Parley’s Trail Connector Project,7238,,Discussion Items,,,,,5,3
