clip_id,date,body,motion_no,motion_text,motion_type,result_raw,outcome,mover,seconder,aye,nay,names_recorded,source_file
100137,2018-06-12,Snyderville Basin Planning Commission,2,send a positive recommendation to the Cou nty Manager for the Silver Creek Village Center Lot 2 preliminary subdivision plat as outlined in the Staff Report,,(5-2),Pass,Stevens,Dickey,5,2,1,land_use/minutes/2018/2018-06-12_snyderville_basin_pc.md
100137,2018-06-12,Snyderville Basin Planning Commission,3,send a positive recommendation to the County Manager for the Silver Creek Village Center Lot 5 preliminary subdivision plat as outlined in the Staff Report,,(5-2),Pass,Stevens,Dickey,5,2,1,land_use/minutes/2018/2018-06-12_snyderville_basin_pc.md
100137,2018-06-12,Snyderville Basin Planning Commission,4,forward a positive recommendation to the County Manager for the Canyons Ski Patrol and First Aid Building as outlined in the Staff Report and as follows: FINDINGS OF FACT 1,,(7-0),Pass,Stevens,Fine,7,0,0,land_use/minutes/2018/2018-06-12_snyderville_basin_pc.md
100138,2018-06-26,Snyderville Basin Planning Commission,1,"Public Hearing and possible action regarding potential amendments to Sections 10-8 General Regulations of the Snyderville Basin Development Code to allow for the operation of Mobile Food Trucks and Mobile Food Courts in Certain Areas of the Snyderville Basin – Ray Milliner, Principal Planner A motion was made by Commissioner Fine to move this item to July 10, 2018",,(4-0),Pass,,Dickey,4,0,0,land_use/minutes/2018/2018-06-26_snyderville_basin_pc.md
100138,2018-06-26,Snyderville Basin Planning Commission,2,approve the Cloud Dine Day Lodge Conditional Use Permit with the following: FINDINGS OF FACT 1,,(4-0),Pass,Dickey,Fine,4,0,0,land_use/minutes/2018/2018-06-26_snyderville_basin_pc.md
100138,2018-06-26,Snyderville Basin Planning Commission,3,"send a positive recommendation to the County Manager for the Silver Creek Village Center Lot 9 preliminary subdivision plat as outlined below: FINDINGS OF FACT Snyderville Basin Planning Commission June 26, 2018 Page 7 of 19 1",,(4-0),Pass,Fine,Kucera,4,0,0,land_use/minutes/2018/2018-06-26_snyderville_basin_pc.md
100138,2018-06-26,Snyderville Basin Planning Commission,4,send a positive recommendation to the County Manager as outlined in the Staff Report and below,,(4-0),Pass,Dickey,Fine,4,0,0,land_use/minutes/2018/2018-06-26_snyderville_basin_pc.md
100139,2018-06-28,Eastern Summit County Planning Commission,1,"approve the Plat Amendment to combine Lots 16 and 17 of the Summit Subdivision according to the Findings of Fact, Conclusions of Law and Conditions of Approval found in the Staff Report",,(4-0),Pass,Hanson,Wilde,4,0,0,land_use/minutes/2018/2018-06-28_eastern_summit_pc.md
100139,2018-06-28,Eastern Summit County Planning Commission,2,"approve the Plat amendment to relocate the Open Drainage Easement on Lot 52 of the Deer Crossing Subdivision according to the Findings of Fact, Conclusions of Law and Conditions of Approval in the Staff Report",,(4-0),Pass,Wheaton,Hanson,4,0,0,land_use/minutes/2018/2018-06-28_eastern_summit_pc.md
100139,2018-06-28,Eastern Summit County Planning Commission,3,"approve this Plat Amendment to combine Lots 81 and 82 of the Deer Crossing Subdivision according to the Findings of Fact, Eastern Summit County Planning Commission June 28, 2018 Page 7 of 8 Conclusions of Law and Conditions of Approval in the Staff Report",,(4-0),Pass,Wilde,Hanson,4,0,0,land_use/minutes/2018/2018-06-28_eastern_summit_pc.md
100139,2018-06-28,Eastern Summit County Planning Commission,4,"approve the minutes of the February 1, 2018 meeting of the Eastern Summit County Planning Commission, with changes made",,(4-0),Pass,Wilde,Wheaton,4,0,0,land_use/minutes/2018/2018-06-28_eastern_summit_pc.md
100139,2018-06-28,Eastern Summit County Planning Commission,5,adjourn,,(4-0),Pass,Wilde,,4,0,0,land_use/minutes/2018/2018-06-28_eastern_summit_pc.md
100140,2018-07-10,Snyderville Basin Planning Commission,1,approve the application as outlined in the Staff Report and as follows,,(6-0),Pass,Harte,Stevens,6,0,0,land_use/minutes/2018/2018-07-10_snyderville_basin_pc.md
100140,2018-07-10,Snyderville Basin Planning Commission,2,forward a positive recommendation to the County Council to approve the Code amendment with the language corrections as noted and as outlined in the Staff Report for mobile food trucks and mobile food courts in the Snyderville Basin,,(6-0),Pass,Cooke,Fine,6,0,0,land_use/minutes/2018/2018-07-10_snyderville_basin_pc.md
100140,2018-07-10,Snyderville Basin Planning Commission,3,approve the minutes as written,,(7-0),Pass,Harte,Fine,7,0,0,land_use/minutes/2018/2018-07-10_snyderville_basin_pc.md
100140,2018-07-10,Snyderville Basin Planning Commission,4,approve the minutes as written,,(6-0),Pass,Harte,Fine,6,0,0,land_use/minutes/2018/2018-07-10_snyderville_basin_pc.md
100141,2018-07-19,Eastern Summit County Planning Commission,1,"approve the Conditional Use Permit for an accessory building greater than 2,000 square feet and a construction yard according to the Findings of Fact, Conclusions of Law and Conditions of Approval found in the Staff Report, with Condition of Approval number 1 deleted",,(7-0),Pass,Sargent,Sonntag,7,0,0,land_use/minutes/2018/2018-07-19_eastern_summit_pc.md
100141,2018-07-19,Eastern Summit County Planning Commission,2,"forward a recommendation of approval of the Trumpeter’s Place Subdivision to the County Council according to the Findings of Fact, Conclusions of Law and Conditions of Approval in the Staff Report, with Condition 1 including wording as stated and Conditions 2 and 3 stricken",,(7-0),Pass,Sargent,Wheaton,7,0,0,land_use/minutes/2018/2018-07-19_eastern_summit_pc.md
100141,2018-07-19,Eastern Summit County Planning Commission,3,forward a positive recommendation for the Code language update to the County Council according to the Findings of Fact and Conclusions of Law in the Staff Report,,(7-0),Pass,Hanson,Sonntag,7,0,0,land_use/minutes/2018/2018-07-19_eastern_summit_pc.md
100141,2018-07-19,Eastern Summit County Planning Commission,4,reject the South Point employee housing plan as drafted because it relies on the approval of an application that the applicant has withdrawn,,(6-0),Pass,Rydalch,Wheaton,6,0,0,land_use/minutes/2018/2018-07-19_eastern_summit_pc.md
100141,2018-07-19,Eastern Summit County Planning Commission,5,"approve the minutes of the March 1, 2018 meeting of the Eastern Summit County Planning Commission, as written",,(7-0),Pass,Rydalch,Wheaton,7,0,0,land_use/minutes/2018/2018-07-19_eastern_summit_pc.md
100141,2018-07-19,Eastern Summit County Planning Commission,6,"approve the minutes of the June 7, 2018 meeting of the Eastern Summit County Planning Commission, as corrected",,(7-0),Pass,Wilde,Wheaton,7,0,0,land_use/minutes/2018/2018-07-19_eastern_summit_pc.md
100141,2018-07-19,Eastern Summit County Planning Commission,7,adjourn,,(6-0),Pass,Hanson,,6,0,0,land_use/minutes/2018/2018-07-19_eastern_summit_pc.md
100142,2018-08-14,Snyderville Basin Planning Commission,1,send a positive recommendation to the County Manager as outlined in the Staff Report and below,,(7-0),Pass,,Fine,7,0,0,land_use/minutes/2018/2018-08-14_snyderville_basin_pc.md
100142,2018-08-14,Snyderville Basin Planning Commission,2,send a positive recommendation to the County Manager as outlined below,,(7-0),Pass,,Dickey,7,0,0,land_use/minutes/2018/2018-08-14_snyderville_basin_pc.md
100142,2018-08-14,Snyderville Basin Planning Commission,3,send a positive recommendation to the County Manager as outlined in the Staff Report and below,,(7-0),Pass,,Kucera,7,0,0,land_use/minutes/2018/2018-08-14_snyderville_basin_pc.md
100142,2018-08-14,Snyderville Basin Planning Commission,4,send a positive recommendation to the County Manager as outlined in the Staff Report and below,,(7-0),Pass,Fine,Cooke,7,0,0,land_use/minutes/2018/2018-08-14_snyderville_basin_pc.md
100142,2018-08-14,Snyderville Basin Planning Commission,5,approve the minutes as written,,(7-0),Pass,Cooke,Fine,7,0,0,land_use/minutes/2018/2018-08-14_snyderville_basin_pc.md
100143,2018-08-16,Eastern Summit County Planning Commission,1,table this item,,(6-0),Pass,Hanson,Sonntag,6,0,0,land_use/minutes/2018/2018-08-16_eastern_summit_pc.md
100143,2018-08-16,Eastern Summit County Planning Commission,2,"forward a positive recommendation to the Summit County Community Development Director for the Marsh Meadows Final Eastern Summit County Planning Commission August 16, 2018 Page 6 of 10 Subdivision Plat based on the Findings of Fact and Conclusions of Law in the Staff Report",,(6-0),Pass,Sonntag,Wilde,6,0,0,land_use/minutes/2018/2018-08-16_eastern_summit_pc.md
100143,2018-08-16,Eastern Summit County Planning Commission,3,forward a positive recommendation for the Meadow Brook Final Subdivision Plat to the Summit County Community Development Director based on the Findings of Fact and Conclusions of Law in the Staff Report,,(6-0),Pass,Rydalch,Wilde,6,0,0,land_use/minutes/2018/2018-08-16_eastern_summit_pc.md
100143,2018-08-16,Eastern Summit County Planning Commission,4,"approve the minutes of the March 29, 2018 meeting of the Eastern Summit County Planning Commission, with changes made",,(5-0),Pass,Sonntag,Rydalch,5,0,1,land_use/minutes/2018/2018-08-16_eastern_summit_pc.md
100143,2018-08-16,Eastern Summit County Planning Commission,5,adjourn,,(6-0),Pass,Hanson,,6,0,0,land_use/minutes/2018/2018-08-16_eastern_summit_pc.md
100144,2018-08-28,Snyderville Basin Planning Commission,1,send a positive recommendation to the County Manager as outlined below,,(7-0),Pass,,Stevens,7,0,0,land_use/minutes/2018/2018-08-28_snyderville_basin_pc.md
100144,2018-08-28,Snyderville Basin Planning Commission,2,approve the Wirthlin Final Subdivision Plat as outlined in the Staff Report,,(7-0),Pass,,Cooke,7,0,0,land_use/minutes/2018/2018-08-28_snyderville_basin_pc.md
100144,2018-08-28,Snyderville Basin Planning Commission,3,approve the minutes as corrected,,(7-0),Pass,Cooke,Steven,7,0,0,land_use/minutes/2018/2018-08-28_snyderville_basin_pc.md
100144,2018-08-28,Snyderville Basin Planning Commission,4,approve the minutes as corrected,,(4-0),Pass,Fine,Kucera,4,0,1,land_use/minutes/2018/2018-08-28_snyderville_basin_pc.md
100145,2018-09-06,Eastern Summit County Planning Commission,1,the Commission is in favor of Staff moving this forward to the County Council,,(6-1),Pass,Sonntag,,6,1,1,land_use/minutes/2018/2018-09-06_eastern_summit_pc.md
100145,2018-09-06,Eastern Summit County Planning Commission,2,send a positive recommendation to the County Council as outlined below,,(7-0),Pass,,Wilde,7,0,0,land_use/minutes/2018/2018-09-06_eastern_summit_pc.md
100145,2018-09-06,Eastern Summit County Planning Commission,3,"revoke the development permit approval for commercial open storage of rock/stone veneer and related equipment and the Conditional Use Permit that was approved on February 6, 2008 and revoke the CUP according to the Community Development Director’s findings of fact, conclusions of law, and conditions of approval as outlined in the Staff Report",,(7-0),Pass,,Rydalch,7,0,0,land_use/minutes/2018/2018-09-06_eastern_summit_pc.md
100145,2018-09-06,Eastern Summit County Planning Commission,4,adjourn,,,Pass,Hanson,,,,0,land_use/minutes/2018/2018-09-06_eastern_summit_pc.md
100146,2018-09-11,Snyderville Basin Planning Commission,1,"send a positive recommendation to the County Council as outlined in the Staff Report, with the addition of smaller facilities (both in activity or size) being added to the definition",,(4-0),Pass,,Fine,4,0,0,land_use/minutes/2018/2018-09-11_snyderville_basin_pc.md
100146,2018-09-11,Snyderville Basin Planning Commission,2,accept the minutes as corrected,,(4-0),Pass,Harte,Fine,4,0,0,land_use/minutes/2018/2018-09-11_snyderville_basin_pc.md
100147,2018-09-20,Eastern Summit County Planning Commission,1,send a positive recommendation for the Evans Family Ranch Final Subdivision Plat to the Community Development Director according to the Findings of Fact and Conclusions of Law found in the Staff Report,,(5-0),Pass,Sonntag,Rydalch,5,0,0,land_use/minutes/2018/2018-09-20_eastern_summit_pc.md
100147,2018-09-20,Eastern Summit County Planning Commission,2,"Continue this item to October 4, 2018",,(4-0),Pass,Sonntag,Sargent,4,0,0,land_use/minutes/2018/2018-09-20_eastern_summit_pc.md
100147,2018-09-20,Eastern Summit County Planning Commission,3,"approve the minutes of the April 5, 2018 meeting of the Eastern Summit County Planning Commission, with changes made",,(4-0),Pass,Sonntag,Sargent,4,0,1,land_use/minutes/2018/2018-09-20_eastern_summit_pc.md
100147,2018-09-20,Eastern Summit County Planning Commission,4,adjourn,,(5-0),Pass,Sonntag,,5,0,0,land_use/minutes/2018/2018-09-20_eastern_summit_pc.md
100148,2018-09-25,Snyderville Basin Planning Commission,1,approve the permit for the proposed use of Building G of the Park East II Business Community Commons as a brewery and a tasting room as outlined in the Staff Report and below,,(5-0),Pass,,Cooke,5,0,0,land_use/minutes/2018/2018-09-25_snyderville_basin_pc.md
100149,2018-10-04,Eastern Summit County Planning Commission,1,"continue this item to a date uncertain to allow time for the applicant to obtain photo simulation of critical viewpoints, Eastern Summit County Planning Commission October 4, 2018 Page 19 of 28 technology options, screening of equipment, alternatives to one monopine to include more natural-looking option, reasoning for the inability to operate at 50 feet and fencing alternatives to share with the Planning Commission",,(4-0),Pass,Sonntag,Hanson,4,0,0,land_use/minutes/2018/2018-10-04_eastern_summit_pc.md
100149,2018-10-04,Eastern Summit County Planning Commission,2,"approve the Conditional Use Permit amendment to the Hinckley Scout Camp Conditional Use Permit according to the Findings of Fact, Conclusions of Law and Conditions of Approval in the Staff Report",,(6-0),Pass,Sonntag,Hanson,6,0,0,land_use/minutes/2018/2018-10-04_eastern_summit_pc.md
100149,2018-10-04,Eastern Summit County Planning Commission,3,continue this item for more consideration to the next available meeting,,(6-0),Pass,Sonntag,Wilde,6,0,0,land_use/minutes/2018/2018-10-04_eastern_summit_pc.md
100149,2018-10-04,Eastern Summit County Planning Commission,4,continue this item for more consideration to a date uncertain,,(6-0),Pass,Sonntag,Sargent,6,0,0,land_use/minutes/2018/2018-10-04_eastern_summit_pc.md
100149,2018-10-04,Eastern Summit County Planning Commission,5,"approve the minutes of the May 3, 2018 meeting of the Eastern Summit County Planning Commission, with changes made",,(3-0),Pass,Sonntag,Wilde,3,0,0,land_use/minutes/2018/2018-10-04_eastern_summit_pc.md
100149,2018-10-04,Eastern Summit County Planning Commission,6,adjourn,,(6-0),Pass,Wilde,,6,0,0,land_use/minutes/2018/2018-10-04_eastern_summit_pc.md
100150,2018-10-09,Snyderville Basin Planning Commission,1,Silver Creek for the open space,,,,,,,,0,land_use/minutes/2018/2018-10-09_snyderville_basin_pc.md
100150,2018-10-09,Snyderville Basin Planning Commission,2,"Silver Creek to have wildlife, vistas, and mountains",,,,People,,,,0,land_use/minutes/2018/2018-10-09_snyderville_basin_pc.md
100150,2018-10-09,Snyderville Basin Planning Commission,3,forward a positive recommendation to the County Council regarding the proposed language of Chapter 1 and Chapter 2 of the Snyderville Development Code,,(6-0),Pass,Dickey,Stevens,6,0,0,land_use/minutes/2018/2018-10-09_snyderville_basin_pc.md
