date,candidate,office,council_seat,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,channel,wayback_url,listing_page,listing_posted_date,form_family,office_stated,candidate_stated,office_basis,office_evidence,vision_key,cycle_parity,date_precision,date_source,bytes,sha256,text_chars,fetched_utc,scope_status,needs_review,notes
2018,Paul Borup,County Council,LOGAN SEAT #3,2018,c_and_e_report,,Paul Borup — Cache County candidate financial campaign report (2018),http://municipal.utah.gov/cache/2018/Logan/Borup%2C%20Paul.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_st_Borup_Paul.pdf,text/2018_st_Borup_Paul.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2018_Logan,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'CACHE COUNTY COUNCIL'; 'Office District' reads 'LOGAN SEAT #3'; 'Political Party' reads 'REPUBLICAN',d8f94581,even,year,cycle_only,806001,69d9025a8e24d1f95f00e6a8c006958159b8d3d1ced31d6caf77c2834eeb4366,6485,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2018/2018_cc_Paul_R_Borup.pdf (county_site)
2018,Shannon Rhodes,County Council,Northeast,2018,c_and_e_report,,Shannon Rhodes — Cache County candidate financial campaign report (2018),http://municipal.utah.gov/cache/2018/Hyde%20Park/Rhodes%2C%20Shannon.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_st_Rhodes_Shannon.pdf,text/2018_st_Rhodes_Shannon.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2018_Hyde%20Park,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'Northeast'; 'Political Party' reads 'Democratic',bc7ce2f3,even,year,cycle_only,256150,52f0ffda345ca18df0cbc4cadc23411013033f2c4754b09d937dceca84a977fc,7177,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2018/2018_cc_Shannon_Rhodes.pdf (county_site)
2018,srhodes,County Council,Northeast,2018,c_and_e_report,,srhodes — Cache County candidate financial campaign report (2018),http://municipal.utah.gov/cache/2018/Hyde%20Park/campaign%20finance%20srhodes.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_st_campaign_finance_srhodes.pdf,text/2018_st_campaign_finance_srhodes.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2018_Hyde%20Park,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'Northeast'; 'Political Party' reads 'Democratic',00b019d3,even,year,cycle_only,274958,d9681f38bbe11ed4be16bc8bc7413a39a979fe70d30ccd2292bc8a11161759f8,7052,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2018/2018_cc_Shannon_Rhodes_final.pdf (county_site)
2018,winstead,County Council,South East,2018,c_and_e_report,,winstead — Cache County candidate financial campaign report (2018),http://municipal.utah.gov/cache/2018/River%20Heights/campaign%20finance%20winstead.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_st_campaign_finance_winstead.pdf,text/2018_st_campaign_finance_winstead.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2018_River%20Heights,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'County Council  SE'; 'Office District' reads 'South East'; 'Political Party' reads 'Democrat',872220ae,even,year,cycle_only,356684,47f394a22a389dabeb225a84004573690ce14579f0343b6b1fc419a21b0e7422,2560,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2018/2018_cc_Rebecca_Winstead.pdf (county_site)
2018,winstead ( ),County Council,Southeast,2018,c_and_e_report,,winstead ( ) — Cache County candidate financial campaign report (2018),http://municipal.utah.gov/cache/2018/River%20Heights/campaign%20finance%20winstead%20%281%29.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_st_campaign_finance_winstead_1.pdf,text/2018_st_campaign_finance_winstead_1.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2018_River%20Heights,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'County Council'; 'Office District' reads 'Southeast'; 'Political Party' reads 'Democrat',a50582f4,even,year,cycle_only,1741159,1f9e888a7960fc405a0e1caf0dbb381837a552ed08ff162a9e6fc225b259b6c3,3205,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2018/2018_cc_Rebecca_Winstead_final.pdf (county_site)
2018-05-16,Michael E Johnson,County Council,Southeast,2018,c_and_e_report,,Michael E Johnson — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Michael E  Johnson.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Michael_E_Johnson.pdf,text/2018_cc_Michael_E_Johnson.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,05-16-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'County Council'; 'Office District' reads 'Southeast'; 'Political Party' reads 'Republican',e4c64004,even,exact,cms_posting_date,2490559,fdd4026fa702e54c3885072a453f46b230e7d31d49bb2c6e985059152472f25f,5977,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-17,Craig W Buttars,County Executive,,2018,c_and_e_report,Pre-General,Craig W Buttars — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Craig W Buttars.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Craig_W_Buttars.pdf,text/2018_cc_Craig_W_Buttars.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-17-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Executive'; 'Political Party' reads 'Republican',55fd0722,even,exact,cms_posting_date,161998,c544188ec9606a6b4b29282ad6b8f88732d4f39ad84d8b290efbe3d4dace61b3,1234,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-17,Jennifer Roark,County Council,3,2018,c_and_e_report,Pre-General,Jennifer Roark — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Jennifer Roark.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Jennifer_Roark.pdf,text/2018_cc_Jennifer_Roark.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-17-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'CACHE COUNTY COUNCIL'; 'Office District' reads '3'; 'Political Party' reads 'DEMOCRATS',1aa3b500,even,exact,cms_posting_date,1880848,59b54dbfc4c425018b7d985114ef08acce019ff14b9a33f020418a046c3647a9,1957,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-17,Jill N. Zollinger,Clerk/Auditor,,2018,c_and_e_report,Pre-General,Jill N. Zollinger — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Jill N. Zollinger.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Jill_N_Zollinger.pdf,text/2018_cc_Jill_N_Zollinger.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-17-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Clerk/Auditor'; 'Political Party' reads 'Republican',ee4e3799,even,exact,cms_posting_date,1241905,23488df5b0c7288509e0269cd43a58a6c614a74189df0f824c72c37ea2eace6f,6504,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-29,Paul R Borup,County Council,LOGAN SEAT #3,2018,c_and_e_report,Pre-General,Paul R Borup — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Paul R Borup.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Paul_R_Borup.pdf,text/2018_cc_Paul_R_Borup.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-29-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'CACHE COUNTY COUNCIL'; 'Office District' reads 'LOGAN SEAT #3'; 'Political Party' reads 'REPUBLICAN',d8f94581,even,exact,cms_posting_date,806001,69d9025a8e24d1f95f00e6a8c006958159b8d3d1ced31d6caf77c2834eeb4366,6485,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-29,Rebecca Winstead,County Council,South East,2018,c_and_e_report,Pre-General,Rebecca Winstead — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Rebecca Winstead.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Rebecca_Winstead.pdf,text/2018_cc_Rebecca_Winstead.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-29-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'County Council  SE'; 'Office District' reads 'South East'; 'Political Party' reads 'Democrat',872220ae,even,exact,cms_posting_date,356684,47f394a22a389dabeb225a84004573690ce14579f0343b6b1fc419a21b0e7422,2560,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-30,Gina Worthen,County Council,North East,2018,c_and_e_report,Pre-General,Gina Worthen — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Gina Worthen.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Gina_Worthen.pdf,text/2018_cc_Gina_Worthen.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-30-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'North East'; 'Political Party' reads 'Republican',304fe2aa,even,exact,cms_posting_date,260684,5223cdcb70e572ee4791140062b3643725f8e05be21da462dfef32502e27a27c,6513,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-30,Gordon H. Zilles,County Council,,2018,c_and_e_report,Pre-General,Gordon H. Zilles — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Gordon H. Zilles.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Gordon_H_Zilles.pdf,text/2018_cc_Gordon_H_Zilles.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-30-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'County Councilman'; 'Political Party' reads 'Republican',1f3dd84d,even,exact,cms_posting_date,495402,1c3ac6cc7636cab688ac4645e2d2549b5ddb137fd9d0dd483918cffb88ded354,6719,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-30,James M Swink,County Attorney,,2018,c_and_e_report,Pre-General,James M Swink — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/James M Swink.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_James_M_Swink.pdf,text/2018_cc_James_M_Swink.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-30-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Name of Office' reads ""ATTORNEY'S OFFICE (CACHE COUNTY)""; 'Political Party' reads 'REPUBLICAN'",14cee2db,even,exact,cms_posting_date,311046,638b66029a7ed204ff6f9d38ea5c3c62ac937ca08df0bb34900d9a142ca3afdd,6972,2026-08-01T00:00:00Z,county_confirmed,0,
2018-10-30,Shannon Rhodes,County Council,Northeast,2018,c_and_e_report,Pre-General,Shannon Rhodes — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Shannon Rhodes.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Shannon_Rhodes.pdf,text/2018_cc_Shannon_Rhodes.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,10-30-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'Northeast'; 'Political Party' reads 'Democratic',bc7ce2f3,even,exact,cms_posting_date,256150,52f0ffda345ca18df0cbc4cadc23411013033f2c4754b09d937dceca84a977fc,7177,2026-08-01T00:00:00Z,county_confirmed,0,
2018-11-28,Rebecca Winstead,County Council,Southeast,2018,c_and_e_report,Final / Year-End Summary,Rebecca Winstead — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Rebecca Winstead - final.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Rebecca_Winstead_final.pdf,text/2018_cc_Rebecca_Winstead_final.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,11-28-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'County Council'; 'Office District' reads 'Southeast'; 'Political Party' reads 'Democrat',a50582f4,even,exact,cms_posting_date,1741159,1f9e888a7960fc405a0e1caf0dbb381837a552ed08ff162a9e6fc225b259b6c3,3205,2026-08-01T00:00:00Z,county_confirmed,0,
2018-11-30,Paul Borup,County Council,LOGAN SEAT 3,2018,c_and_e_report,Final / Year-End Summary,Paul Borup — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Paul Borup final.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Paul_Borup_final.pdf,text/2018_cc_Paul_Borup_final.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,11-30-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'CACHE COUNTY COUNCIL'; 'Office District' reads 'LOGAN SEAT 3'; 'Political Party' reads 'REPUBLICAN',c0e4a821,even,exact,cms_posting_date,456735,fa7e4cf951e3f1caea978eb0764972492a8bc38f818d8b2f4c467bf28889d7f4,6988,2026-08-01T00:00:00Z,county_confirmed,0,
2018-12-03,Craig W Buttars,County Executive,,2018,c_and_e_report,Final / Year-End Summary,Craig W Buttars — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Craig W Buttars  final.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Craig_W_Buttars_final.pdf,text/2018_cc_Craig_W_Buttars_final.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,12-03-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence medium),page 1 'Name of Office' reads 'Executive / Surveyor'; 'Political Party' reads 'Republican',c3c4cf29,even,exact,cms_posting_date,29635,8e092c60804df3608e8488b40362fc287ce814280a51d2ef572ed3d17f0118b7,1233,2026-08-01T00:00:00Z,county_confirmed,0,
2018-12-05,D Chad Jensen,Sheriff,,2018,c_and_e_report,Final / Year-End Summary,D Chad Jensen — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/D Chad Jensen  final.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_D_Chad_Jensen_final.pdf,text/2018_cc_D_Chad_Jensen_final.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,12-05-2018,unclassified,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Sheriff'; 'Political Party' reads 'REPUBLICAN',351b4aec,even,exact,cms_posting_date,282958,98ac58fe847a37977ddbe5487516016db82b12f8c82a7c158bfef60e4d786711,6110,2026-08-01T00:00:00Z,county_confirmed,0,
2018-12-05,Gina H. Worthen,County Council,North East,2018,c_and_e_report,Final / Year-End Summary,Gina H. Worthen — Cache County candidate financial campaign report (2018),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2018/Gina H. Worthen final.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2018/2018_cc_Gina_H_Worthen_final.pdf,text/2018_cc_Gina_H_Worthen_final.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2018-candidate-financial-disclosures.html,12-05-2018,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'North East'; 'Political Party' reads 'Republican',c1eaf32b,even,exact,cms_posting_date,291918,5a09f1a80e06153e2f6d33f40bdd55ace3a25a49362f3dc7814c4c5974bca8ad,6350,2026-08-01T00:00:00Z,county_confirmed,0,
