year,election_type,office,district,contest,precinct,candidate,votes
2025,municipal primary,Council,At-Large,Orem City Council,OR16,LANAE MILLETT,107
2025,municipal primary,Council,At-Large,Orem City Council,OR16,CRYSTAL MUHLESTEIN,106
2025,municipal primary,Council,At-Large,Orem City Council,OR16,DAVID M. SPENCER,105
2025,municipal primary,Council,At-Large,Orem City Council,OR16,TRUMAN VAN COTT,18
2025,municipal primary,Council,At-Large,Orem City Council,OR16,STEVEN WHITE,17
2025,municipal primary,Council,At-Large,Orem City Council,OR16,ARCHIE WILLIAMS,2
2025,municipal primary,Council,At-Large,Orem City Council,OR16,TOMMY WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR17,DOYLE MORTIMER,334
2025,municipal primary,Council,At-Large,Orem City Council,OR17,QUINN MECHAM,229
2025,municipal primary,Council,At-Large,Orem City Council,OR17,ANGELA MOULTON,213
2025,municipal primary,Council,At-Large,Orem City Council,OR17,DAVID M. SPENCER,96
2025,municipal primary,Council,At-Large,Orem City Council,OR17,LANAE MILLETT,88
2025,municipal primary,Council,At-Large,Orem City Council,OR17,CRYSTAL MUHLESTEIN,78
2025,municipal primary,Council,At-Large,Orem City Council,OR17,STEVEN WHITE,30
2025,municipal primary,Council,At-Large,Orem City Council,OR17,TRUMAN VAN COTT,25
2025,municipal primary,Council,At-Large,Orem City Council,OR17,TOMMY WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR18,DOYLE MORTIMER,125
2025,municipal primary,Council,At-Large,Orem City Council,OR18,LANAE MILLETT,105
2025,municipal primary,Council,At-Large,Orem City Council,OR18,CRYSTAL MUHLESTEIN,98
2025,municipal primary,Council,At-Large,Orem City Council,OR18,ANGELA MOULTON,95
2025,municipal primary,Council,At-Large,Orem City Council,OR18,QUINN MECHAM,94
2025,municipal primary,Council,At-Large,Orem City Council,OR18,DAVID M. SPENCER,93
2025,municipal primary,Council,At-Large,Orem City Council,OR18,STEVEN WHITE,25
2025,municipal primary,Council,At-Large,Orem City Council,OR18,TRUMAN VAN COTT,12
2025,municipal primary,Council,At-Large,Orem City Council,OR18,TOMMY WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR18,ARCHIE WILLIAMS,2
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,QUINN MECHAM,64
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,DOYLE MORTIMER,64
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,ANGELA MOULTON,61
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,CRYSTAL MUHLESTEIN,50
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,LANAE MILLETT,48
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,STEVEN WHITE,31
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,DAVID M. SPENCER,31
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,TRUMAN VAN COTT,8
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,ARCHIE WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR19 & 25NE11,TOMMY WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR20,LANAE MILLETT,105
2025,municipal primary,Council,At-Large,Orem City Council,OR20,QUINN MECHAM,102
2025,municipal primary,Council,At-Large,Orem City Council,OR20,ANGELA MOULTON,98
2025,municipal primary,Council,At-Large,Orem City Council,OR20,DOYLE MORTIMER,92
2025,municipal primary,Council,At-Large,Orem City Council,OR20,CRYSTAL MUHLESTEIN,90
2025,municipal primary,Council,At-Large,Orem City Council,OR20,DAVID M. SPENCER,64
2025,municipal primary,Council,At-Large,Orem City Council,OR20,STEVEN WHITE,43
2025,municipal primary,Council,At-Large,Orem City Council,OR20,TRUMAN VAN COTT,19
2025,municipal primary,Council,At-Large,Orem City Council,OR20,ARCHIE WILLIAMS,17
2025,municipal primary,Council,At-Large,Orem City Council,OR20,TOMMY WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR21,QUINN MECHAM,50
2025,municipal primary,Council,At-Large,Orem City Council,OR21,LANAE MILLETT,49
2025,municipal primary,Council,At-Large,Orem City Council,OR21,CRYSTAL MUHLESTEIN,47
2025,municipal primary,Council,At-Large,Orem City Council,OR21,STEVEN WHITE,44
2025,municipal primary,Council,At-Large,Orem City Council,OR21,DAVID M. SPENCER,43
2025,municipal primary,Council,At-Large,Orem City Council,OR21,ANGELA MOULTON,42
2025,municipal primary,Council,At-Large,Orem City Council,OR21,DOYLE MORTIMER,39
2025,municipal primary,Council,At-Large,Orem City Council,OR21,TOMMY WILLIAMS,21
2025,municipal primary,Council,At-Large,Orem City Council,OR21,TRUMAN VAN COTT,21
2025,municipal primary,Council,At-Large,Orem City Council,OR21,ARCHIE WILLIAMS,17
2025,municipal primary,Council,At-Large,Orem City Council,OR22,CRYSTAL MUHLESTEIN,76
2025,municipal primary,Council,At-Large,Orem City Council,OR22,QUINN MECHAM,73
2025,municipal primary,Council,At-Large,Orem City Council,OR22,LANAE MILLETT,70
2025,municipal primary,Council,At-Large,Orem City Council,OR22,ANGELA MOULTON,69
2025,municipal primary,Council,At-Large,Orem City Council,OR22,DAVID M. SPENCER,67
2025,municipal primary,Council,At-Large,Orem City Council,OR22,DOYLE MORTIMER,63
2025,municipal primary,Council,At-Large,Orem City Council,OR22,STEVEN WHITE,33
2025,municipal primary,Council,At-Large,Orem City Council,OR22,TRUMAN VAN COTT,25
2025,municipal primary,Council,At-Large,Orem City Council,OR22,ARCHIE WILLIAMS,9
2025,municipal primary,Council,At-Large,Orem City Council,OR22,TOMMY WILLIAMS,7
2025,municipal primary,Council,At-Large,Orem City Council,OR23,QUINN MECHAM,99
2025,municipal primary,Council,At-Large,Orem City Council,OR23,LANAE MILLETT,95
2025,municipal primary,Council,At-Large,Orem City Council,OR23,DOYLE MORTIMER,91
2025,municipal primary,Council,At-Large,Orem City Council,OR23,CRYSTAL MUHLESTEIN,75
2025,municipal primary,Council,At-Large,Orem City Council,OR23,ANGELA MOULTON,72
2025,municipal primary,Council,At-Large,Orem City Council,OR23,DAVID M. SPENCER,71
2025,municipal primary,Council,At-Large,Orem City Council,OR23,STEVEN WHITE,37
2025,municipal primary,Council,At-Large,Orem City Council,OR23,TRUMAN VAN COTT,22
2025,municipal primary,Council,At-Large,Orem City Council,OR23,TOMMY WILLIAMS,8
2025,municipal primary,Council,At-Large,Orem City Council,OR23,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR24,QUINN MECHAM,69
2025,municipal primary,Council,At-Large,Orem City Council,OR24,CRYSTAL MUHLESTEIN,68
2025,municipal primary,Council,At-Large,Orem City Council,OR24,LANAE MILLETT,67
2025,municipal primary,Council,At-Large,Orem City Council,OR24,DAVID M. SPENCER,63
2025,municipal primary,Council,At-Large,Orem City Council,OR24,ANGELA MOULTON,56
2025,municipal primary,Council,At-Large,Orem City Council,OR24,DOYLE MORTIMER,48
2025,municipal primary,Council,At-Large,Orem City Council,OR24,STEVEN WHITE,19
2025,municipal primary,Council,At-Large,Orem City Council,OR24,TRUMAN VAN COTT,18
2025,municipal primary,Council,At-Large,Orem City Council,OR24,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR24,ARCHIE WILLIAMS,2
2025,municipal primary,Council,At-Large,Orem City Council,OR25,QUINN MECHAM,146
2025,municipal primary,Council,At-Large,Orem City Council,OR25,DOYLE MORTIMER,139
2025,municipal primary,Council,At-Large,Orem City Council,OR25,CRYSTAL MUHLESTEIN,116
2025,municipal primary,Council,At-Large,Orem City Council,OR25,LANAE MILLETT,112
2025,municipal primary,Council,At-Large,Orem City Council,OR25,ANGELA MOULTON,106
2025,municipal primary,Council,At-Large,Orem City Council,OR25,DAVID M. SPENCER,91
2025,municipal primary,Council,At-Large,Orem City Council,OR25,STEVEN WHITE,35
2025,municipal primary,Council,At-Large,Orem City Council,OR25,TRUMAN VAN COTT,22
2025,municipal primary,Council,At-Large,Orem City Council,OR25,TOMMY WILLIAMS,7
2025,municipal primary,Council,At-Large,Orem City Council,OR25,ARCHIE WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR26,LANAE MILLETT,238
2025,municipal primary,Council,At-Large,Orem City Council,OR26,CRYSTAL MUHLESTEIN,225
2025,municipal primary,Council,At-Large,Orem City Council,OR26,DAVID M. SPENCER,223
2025,municipal primary,Council,At-Large,Orem City Council,OR26,QUINN MECHAM,175
2025,municipal primary,Council,At-Large,Orem City Council,OR26,DOYLE MORTIMER,164
2025,municipal primary,Council,At-Large,Orem City Council,OR26,ANGELA MOULTON,155
2025,municipal primary,Council,At-Large,Orem City Council,OR26,STEVEN WHITE,42
2025,municipal primary,Council,At-Large,Orem City Council,OR26,TRUMAN VAN COTT,21
2025,municipal primary,Council,At-Large,Orem City Council,OR26,ARCHIE WILLIAMS,9
2025,municipal primary,Council,At-Large,Orem City Council,OR26,TOMMY WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR27,QUINN MECHAM,209
2025,municipal primary,Council,At-Large,Orem City Council,OR27,DOYLE MORTIMER,196
2025,municipal primary,Council,At-Large,Orem City Council,OR27,ANGELA MOULTON,188
2025,municipal primary,Council,At-Large,Orem City Council,OR27,LANAE MILLETT,135
2025,municipal primary,Council,At-Large,Orem City Council,OR27,DAVID M. SPENCER,119
2025,municipal primary,Council,At-Large,Orem City Council,OR27,CRYSTAL MUHLESTEIN,115
2025,municipal primary,Council,At-Large,Orem City Council,OR27,STEVEN WHITE,36
2025,municipal primary,Council,At-Large,Orem City Council,OR27,TRUMAN VAN COTT,27
2025,municipal primary,Council,At-Large,Orem City Council,OR27,TOMMY WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR27,ARCHIE WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR28,QUINN MECHAM,143
2025,municipal primary,Council,At-Large,Orem City Council,OR28,LANAE MILLETT,140
2025,municipal primary,Council,At-Large,Orem City Council,OR28,DOYLE MORTIMER,134
2025,municipal primary,Council,At-Large,Orem City Council,OR28,ANGELA MOULTON,122
2025,municipal primary,Council,At-Large,Orem City Council,OR28,DAVID M. SPENCER,121
2025,municipal primary,Council,At-Large,Orem City Council,OR28,CRYSTAL MUHLESTEIN,118
2025,municipal primary,Council,At-Large,Orem City Council,OR28,STEVEN WHITE,34
2025,municipal primary,Council,At-Large,Orem City Council,OR28,TRUMAN VAN COTT,11
2025,municipal primary,Council,At-Large,Orem City Council,OR28,TOMMY WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR28,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR29,STEVEN WHITE,9
2025,municipal primary,Council,At-Large,Orem City Council,OR29,DAVID M. SPENCER,9
2025,municipal primary,Council,At-Large,Orem City Council,OR29,TRUMAN VAN COTT,7
2025,municipal primary,Council,At-Large,Orem City Council,OR29,CRYSTAL MUHLESTEIN,6
2025,municipal primary,Council,At-Large,Orem City Council,OR29,LANAE MILLETT,6
2025,municipal primary,Council,At-Large,Orem City Council,OR29,DOYLE MORTIMER,5
2025,municipal primary,Council,At-Large,Orem City Council,OR29,ANGELA MOULTON,4
2025,municipal primary,Council,At-Large,Orem City Council,OR29,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR29,QUINN MECHAM,3
2025,municipal primary,Council,At-Large,Orem City Council,OR29,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR30,QUINN MECHAM,163
2025,municipal primary,Council,At-Large,Orem City Council,OR30,LANAE MILLETT,152
2025,municipal primary,Council,At-Large,Orem City Council,OR30,DAVID M. SPENCER,145
2025,municipal primary,Council,At-Large,Orem City Council,OR30,CRYSTAL MUHLESTEIN,143
2025,municipal primary,Council,At-Large,Orem City Council,OR30,ANGELA MOULTON,127
2025,municipal primary,Council,At-Large,Orem City Council,OR30,DOYLE MORTIMER,123
2025,municipal primary,Council,At-Large,Orem City Council,OR30,STEVEN WHITE,59
2025,municipal primary,Council,At-Large,Orem City Council,OR30,TRUMAN VAN COTT,50
2025,municipal primary,Council,At-Large,Orem City Council,OR30,ARCHIE WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR30,TOMMY WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR31,DAVID M. SPENCER,169
2025,municipal primary,Council,At-Large,Orem City Council,OR31,LANAE MILLETT,162
2025,municipal primary,Council,At-Large,Orem City Council,OR31,CRYSTAL MUHLESTEIN,151
2025,municipal primary,Council,At-Large,Orem City Council,OR31,QUINN MECHAM,128
2025,municipal primary,Council,At-Large,Orem City Council,OR31,DOYLE MORTIMER,105
2025,municipal primary,Council,At-Large,Orem City Council,OR31,ANGELA MOULTON,93
2025,municipal primary,Council,At-Large,Orem City Council,OR31,STEVEN WHITE,31
2025,municipal primary,Council,At-Large,Orem City Council,OR31,TRUMAN VAN COTT,31
2025,municipal primary,Council,At-Large,Orem City Council,OR31,TOMMY WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR31,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR32,QUINN MECHAM,93
2025,municipal primary,Council,At-Large,Orem City Council,OR32,ANGELA MOULTON,93
2025,municipal primary,Council,At-Large,Orem City Council,OR32,DOYLE MORTIMER,77
2025,municipal primary,Council,At-Large,Orem City Council,OR32,LANAE MILLETT,73
2025,municipal primary,Council,At-Large,Orem City Council,OR32,CRYSTAL MUHLESTEIN,55
2025,municipal primary,Council,At-Large,Orem City Council,OR32,DAVID M. SPENCER,50
2025,municipal primary,Council,At-Large,Orem City Council,OR32,STEVEN WHITE,27
2025,municipal primary,Council,At-Large,Orem City Council,OR32,TRUMAN VAN COTT,17
2025,municipal primary,Council,At-Large,Orem City Council,OR32,TOMMY WILLIAMS,10
2025,municipal primary,Council,At-Large,Orem City Council,OR32,ARCHIE WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR33,QUINN MECHAM,138
2025,municipal primary,Council,At-Large,Orem City Council,OR33,CRYSTAL MUHLESTEIN,131
2025,municipal primary,Council,At-Large,Orem City Council,OR33,LANAE MILLETT,128
2025,municipal primary,Council,At-Large,Orem City Council,OR33,ANGELA MOULTON,107
2025,municipal primary,Council,At-Large,Orem City Council,OR33,DAVID M. SPENCER,107
2025,municipal primary,Council,At-Large,Orem City Council,OR33,DOYLE MORTIMER,102
2025,municipal primary,Council,At-Large,Orem City Council,OR33,STEVEN WHITE,53
2025,municipal primary,Council,At-Large,Orem City Council,OR33,TRUMAN VAN COTT,32
2025,municipal primary,Council,At-Large,Orem City Council,OR33,TOMMY WILLIAMS,17
2025,municipal primary,Council,At-Large,Orem City Council,OR33,ARCHIE WILLIAMS,10
2025,municipal primary,Council,At-Large,Orem City Council,OR34,CRYSTAL MUHLESTEIN,32
2025,municipal primary,Council,At-Large,Orem City Council,OR34,LANAE MILLETT,32
2025,municipal primary,Council,At-Large,Orem City Council,OR34,DAVID M. SPENCER,24
2025,municipal primary,Council,At-Large,Orem City Council,OR34,STEVEN WHITE,20
2025,municipal primary,Council,At-Large,Orem City Council,OR34,QUINN MECHAM,18
2025,municipal primary,Council,At-Large,Orem City Council,OR34,ANGELA MOULTON,18
2025,municipal primary,Council,At-Large,Orem City Council,OR34,DOYLE MORTIMER,15
2025,municipal primary,Council,At-Large,Orem City Council,OR34,TRUMAN VAN COTT,10
2025,municipal primary,Council,At-Large,Orem City Council,OR34,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR34,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR35,QUINN MECHAM,56
2025,municipal primary,Council,At-Large,Orem City Council,OR35,TRUMAN VAN COTT,50
2025,municipal primary,Council,At-Large,Orem City Council,OR35,DOYLE MORTIMER,43
2025,municipal primary,Council,At-Large,Orem City Council,OR35,LANAE MILLETT,41
2025,municipal primary,Council,At-Large,Orem City Council,OR35,CRYSTAL MUHLESTEIN,39
2025,municipal primary,Council,At-Large,Orem City Council,OR35,ANGELA MOULTON,35
2025,municipal primary,Council,At-Large,Orem City Council,OR35,DAVID M. SPENCER,30
2025,municipal primary,Council,At-Large,Orem City Council,OR35,STEVEN WHITE,27
2025,municipal primary,Council,At-Large,Orem City Council,OR35,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR35,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR36,QUINN MECHAM,214
2025,municipal primary,Council,At-Large,Orem City Council,OR36,DOYLE MORTIMER,183
2025,municipal primary,Council,At-Large,Orem City Council,OR36,ANGELA MOULTON,171
2025,municipal primary,Council,At-Large,Orem City Council,OR36,LANAE MILLETT,160
2025,municipal primary,Council,At-Large,Orem City Council,OR36,CRYSTAL MUHLESTEIN,156
2025,municipal primary,Council,At-Large,Orem City Council,OR36,DAVID M. SPENCER,156
2025,municipal primary,Council,At-Large,Orem City Council,OR36,TRUMAN VAN COTT,60
2025,municipal primary,Council,At-Large,Orem City Council,OR36,STEVEN WHITE,40
2025,municipal primary,Council,At-Large,Orem City Council,OR36,TOMMY WILLIAMS,8
2025,municipal primary,Council,At-Large,Orem City Council,OR36,ARCHIE WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR37,LANAE MILLETT,193
2025,municipal primary,Council,At-Large,Orem City Council,OR37,DOYLE MORTIMER,188
2025,municipal primary,Council,At-Large,Orem City Council,OR37,QUINN MECHAM,180
2025,municipal primary,Council,At-Large,Orem City Council,OR37,DAVID M. SPENCER,165
2025,municipal primary,Council,At-Large,Orem City Council,OR37,CRYSTAL MUHLESTEIN,163
2025,municipal primary,Council,At-Large,Orem City Council,OR37,ANGELA MOULTON,157
2025,municipal primary,Council,At-Large,Orem City Council,OR37,STEVEN WHITE,47
2025,municipal primary,Council,At-Large,Orem City Council,OR37,TRUMAN VAN COTT,31
2025,municipal primary,Council,At-Large,Orem City Council,OR37,TOMMY WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR37,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR38,QUINN MECHAM,80
2025,municipal primary,Council,At-Large,Orem City Council,OR38,ANGELA MOULTON,73
2025,municipal primary,Council,At-Large,Orem City Council,OR38,LANAE MILLETT,67
2025,municipal primary,Council,At-Large,Orem City Council,OR38,DOYLE MORTIMER,64
2025,municipal primary,Council,At-Large,Orem City Council,OR38,CRYSTAL MUHLESTEIN,55
2025,municipal primary,Council,At-Large,Orem City Council,OR38,DAVID M. SPENCER,42
2025,municipal primary,Council,At-Large,Orem City Council,OR38,STEVEN WHITE,38
2025,municipal primary,Council,At-Large,Orem City Council,OR38,TRUMAN VAN COTT,21
2025,municipal primary,Council,At-Large,Orem City Council,OR38,TOMMY WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR38,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR39,QUINN MECHAM,157
2025,municipal primary,Council,At-Large,Orem City Council,OR39,ANGELA MOULTON,132
2025,municipal primary,Council,At-Large,Orem City Council,OR39,DOYLE MORTIMER,127
2025,municipal primary,Council,At-Large,Orem City Council,OR39,LANAE MILLETT,88
2025,municipal primary,Council,At-Large,Orem City Council,OR39,CRYSTAL MUHLESTEIN,86
2025,municipal primary,Council,At-Large,Orem City Council,OR39,DAVID M. SPENCER,76
2025,municipal primary,Council,At-Large,Orem City Council,OR39,STEVEN WHITE,51
2025,municipal primary,Council,At-Large,Orem City Council,OR39,TRUMAN VAN COTT,23
2025,municipal primary,Council,At-Large,Orem City Council,OR39,ARCHIE WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR39,TOMMY WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR40,LANAE MILLETT,134
2025,municipal primary,Council,At-Large,Orem City Council,OR40,QUINN MECHAM,131
2025,municipal primary,Council,At-Large,Orem City Council,OR40,CRYSTAL MUHLESTEIN,124
2025,municipal primary,Council,At-Large,Orem City Council,OR40,ANGELA MOULTON,120
2025,municipal primary,Council,At-Large,Orem City Council,OR40,DAVID M. SPENCER,111
2025,municipal primary,Council,At-Large,Orem City Council,OR40,DOYLE MORTIMER,105
2025,municipal primary,Council,At-Large,Orem City Council,OR40,STEVEN WHITE,35
2025,municipal primary,Council,At-Large,Orem City Council,OR40,TRUMAN VAN COTT,23
2025,municipal primary,Council,At-Large,Orem City Council,OR40,TOMMY WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR40,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR41,QUINN MECHAM,260
2025,municipal primary,Council,At-Large,Orem City Council,OR41,DOYLE MORTIMER,215
2025,municipal primary,Council,At-Large,Orem City Council,OR41,ANGELA MOULTON,194
2025,municipal primary,Council,At-Large,Orem City Council,OR41,LANAE MILLETT,169
2025,municipal primary,Council,At-Large,Orem City Council,OR41,CRYSTAL MUHLESTEIN,159
2025,municipal primary,Council,At-Large,Orem City Council,OR41,DAVID M. SPENCER,148
2025,municipal primary,Council,At-Large,Orem City Council,OR41,STEVEN WHITE,40
2025,municipal primary,Council,At-Large,Orem City Council,OR41,TRUMAN VAN COTT,24
2025,municipal primary,Council,At-Large,Orem City Council,OR41,TOMMY WILLIAMS,7
2025,municipal primary,Council,At-Large,Orem City Council,OR41,ARCHIE WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR42,QUINN MECHAM,62
2025,municipal primary,Council,At-Large,Orem City Council,OR42,LANAE MILLETT,58
2025,municipal primary,Council,At-Large,Orem City Council,OR42,DAVID M. SPENCER,55
2025,municipal primary,Council,At-Large,Orem City Council,OR42,CRYSTAL MUHLESTEIN,51
2025,municipal primary,Council,At-Large,Orem City Council,OR42,DOYLE MORTIMER,41
2025,municipal primary,Council,At-Large,Orem City Council,OR42,ANGELA MOULTON,37
2025,municipal primary,Council,At-Large,Orem City Council,OR42,STEVEN WHITE,33
2025,municipal primary,Council,At-Large,Orem City Council,OR42,TRUMAN VAN COTT,33
2025,municipal primary,Council,At-Large,Orem City Council,OR42,TOMMY WILLIAMS,8
2025,municipal primary,Council,At-Large,Orem City Council,OR42,ARCHIE WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR43,QUINN MECHAM,41
2025,municipal primary,Council,At-Large,Orem City Council,OR43,ANGELA MOULTON,37
2025,municipal primary,Council,At-Large,Orem City Council,OR43,LANAE MILLETT,34
2025,municipal primary,Council,At-Large,Orem City Council,OR43,CRYSTAL MUHLESTEIN,33
2025,municipal primary,Council,At-Large,Orem City Council,OR43,DAVID M. SPENCER,28
2025,municipal primary,Council,At-Large,Orem City Council,OR43,DOYLE MORTIMER,27
2025,municipal primary,Council,At-Large,Orem City Council,OR43,STEVEN WHITE,18
2025,municipal primary,Council,At-Large,Orem City Council,OR43,TRUMAN VAN COTT,6
2025,municipal primary,Council,At-Large,Orem City Council,OR43,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR43,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR44,LANAE MILLETT,78
2025,municipal primary,Council,At-Large,Orem City Council,OR44,CRYSTAL MUHLESTEIN,71
2025,municipal primary,Council,At-Large,Orem City Council,OR44,QUINN MECHAM,66
2025,municipal primary,Council,At-Large,Orem City Council,OR44,DAVID M. SPENCER,65
2025,municipal primary,Council,At-Large,Orem City Council,OR44,ANGELA MOULTON,62
2025,municipal primary,Council,At-Large,Orem City Council,OR44,DOYLE MORTIMER,43
2025,municipal primary,Council,At-Large,Orem City Council,OR44,STEVEN WHITE,32
2025,municipal primary,Council,At-Large,Orem City Council,OR44,TRUMAN VAN COTT,23
2025,municipal primary,Council,At-Large,Orem City Council,OR44,TOMMY WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR44,ARCHIE WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR45,QUINN MECHAM,141
2025,municipal primary,Council,At-Large,Orem City Council,OR45,ANGELA MOULTON,131
2025,municipal primary,Council,At-Large,Orem City Council,OR45,DOYLE MORTIMER,122
2025,municipal primary,Council,At-Large,Orem City Council,OR45,CRYSTAL MUHLESTEIN,120
2025,municipal primary,Council,At-Large,Orem City Council,OR45,LANAE MILLETT,119
2025,municipal primary,Council,At-Large,Orem City Council,OR45,DAVID M. SPENCER,97
2025,municipal primary,Council,At-Large,Orem City Council,OR45,STEVEN WHITE,51
2025,municipal primary,Council,At-Large,Orem City Council,OR45,TRUMAN VAN COTT,34
2025,municipal primary,Council,At-Large,Orem City Council,OR45,TOMMY WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR45,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR46,LANAE MILLETT,133
2025,municipal primary,Council,At-Large,Orem City Council,OR46,DAVID M. SPENCER,111
2025,municipal primary,Council,At-Large,Orem City Council,OR46,CRYSTAL MUHLESTEIN,100
2025,municipal primary,Council,At-Large,Orem City Council,OR46,QUINN MECHAM,87
2025,municipal primary,Council,At-Large,Orem City Council,OR46,DOYLE MORTIMER,69
2025,municipal primary,Council,At-Large,Orem City Council,OR46,ANGELA MOULTON,69
2025,municipal primary,Council,At-Large,Orem City Council,OR46,TRUMAN VAN COTT,54
2025,municipal primary,Council,At-Large,Orem City Council,OR46,STEVEN WHITE,19
2025,municipal primary,Council,At-Large,Orem City Council,OR46,ARCHIE WILLIAMS,2
2025,municipal primary,Council,At-Large,Orem City Council,OR46,TOMMY WILLIAMS,2
2025,municipal primary,Council,At-Large,Orem City Council,OR47,QUINN MECHAM,155
2025,municipal primary,Council,At-Large,Orem City Council,OR47,DOYLE MORTIMER,126
2025,municipal primary,Council,At-Large,Orem City Council,OR47,LANAE MILLETT,124
2025,municipal primary,Council,At-Large,Orem City Council,OR47,ANGELA MOULTON,120
2025,municipal primary,Council,At-Large,Orem City Council,OR47,DAVID M. SPENCER,116
2025,municipal primary,Council,At-Large,Orem City Council,OR47,CRYSTAL MUHLESTEIN,112
2025,municipal primary,Council,At-Large,Orem City Council,OR47,STEVEN WHITE,37
2025,municipal primary,Council,At-Large,Orem City Council,OR47,TRUMAN VAN COTT,34
2025,municipal primary,Council,At-Large,Orem City Council,OR47,TOMMY WILLIAMS,8
2025,municipal primary,Council,At-Large,Orem City Council,OR47,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR48,LANAE MILLETT,46
2025,municipal primary,Council,At-Large,Orem City Council,OR48,CRYSTAL MUHLESTEIN,41
2025,municipal primary,Council,At-Large,Orem City Council,OR48,DAVID M. SPENCER,40
2025,municipal primary,Council,At-Large,Orem City Council,OR48,ANGELA MOULTON,30
2025,municipal primary,Council,At-Large,Orem City Council,OR48,QUINN MECHAM,21
2025,municipal primary,Council,At-Large,Orem City Council,OR48,STEVEN WHITE,16
2025,municipal primary,Council,At-Large,Orem City Council,OR48,DOYLE MORTIMER,14
2025,municipal primary,Council,At-Large,Orem City Council,OR48,TRUMAN VAN COTT,11
2025,municipal primary,Council,At-Large,Orem City Council,OR48,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR48,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR49,LANAE MILLETT,78
2025,municipal primary,Council,At-Large,Orem City Council,OR49,DAVID M. SPENCER,68
2025,municipal primary,Council,At-Large,Orem City Council,OR49,CRYSTAL MUHLESTEIN,64
