vote_id,motion_id,person,vote_value
4058,2136,Bill Lee,Aye
4059,2136,Tanner Ainge,Aye
4060,2136,Nathan Ivie,Aye
4061,2137,Bill Lee,Aye
4062,2137,Tanner Ainge,Aye
4063,2137,Nathan Ivie,Aye
4064,2138,Bill Lee,Aye
4065,2138,Ajinge,Aye
4066,2138,Nathan Ivie,Aye
4067,2139,Bill Lee,Aye
4068,2139,Tanner Ainge,Aye
4069,2139,Nathan Ivie,Aye
4070,2165,Bill Lee,Aye
4071,2165,Tanner Ainge,Aye
4072,2165,Nathan Ivie,Aye
4073,2166,Bill Lee,Aye
4074,2166,Tanner Ainge,Aye
4075,2166,Nathan Ivie,Aye
4076,2167,Bill Lee,Aye
4077,2167,Tanner Ainge,Aye
4078,2167,Nathan Ivie,Aye
4079,2168,Bill Lee,Aye
4080,2168,Tanner Ainge,Aye
4081,2168,Nathan Ivie,Aye
4082,2169,Bill Lee,Aye
4083,2169,Tanner Ainge,Aye
4084,2169,Nathan Ivie,Aye
4085,2172,Bill Lee,Aye
4086,2172,Tanner Ainge,Aye
4087,2172,Nathan Ivie,Aye
4088,2173,Bill Lee,Aye
4089,2173,Tanner Ainge,Aye
4090,2173,Nathan Ivie,Aye
4091,2174,Bill Lee,Aye
4092,2174,Tanner Ainge,Aye
4093,2174,Nathan Ivie,Aye
4094,2175,Bill Lee,Aye
4095,2175,Tanner Ainge,Aye
4096,2175,Nathan Ivie,Aye
4097,2186,Bill Lee,Aye
4098,2186,Tanner Ainge,Aye
4099,2186,Nathan Ivie,Aye
4100,2187,Bill Lee,Aye
4101,2187,Tanner Ainge,Aye
4102,2187,Nathan Ivie,Aye
4103,2191,Bill Lee,Aye
4104,2191,Tanner Ainge,Aye
4105,2191,Nathan Ivie,Aye
4106,2192,Bill Lee,Aye
4107,2192,Tanner Ainge,Aye
4108,2192,Nathan Ivie,Aye
4109,2193,Bill Lee,Aye
4110,2193,Tanner Ainge,Aye
4111,2193,Nathan Ivie,Aye
4112,2194,Bill Lee,Aye
4113,2194,Tanner Ainge,Aye
4114,2194,Nathan Ivie,Aye
4115,2195,Bill Lee,Aye
4116,2195,Tanner Ainge,Aye
4117,2256,William C. Lee,Aye
4118,2257,William C. Lee,Aye
4119,2257,Tanner Ainge,Aye
4120,2257,Nathan Ivie,Aye
4121,2259,William C. Lee,Aye
4122,2259,Tanner Ainge,Aye
4123,2259,Nathan Ivie,Aye
4124,2260,Bill Lee,Aye
4125,2260,Tanner Ainge,Aye
4126,2260,Nathan Ivie,Aye
4127,2261,Bill Lee,Aye
4128,2261,Tanner Ainge,Aye
4129,2261,Nathan Ivie,Aye
4130,2262,Bill Lee,Aye
4131,2262,Tanner Ainge,Aye
4132,2262,Nathan Ivie,Aye
4133,2263,Bill Lee,Aye
4134,2263,Tanner Ainge,Aye
4135,2263,Nathan Ivie,Aye
4136,2264,Bill Lee,Aye
4137,2264,Nathan Ivie,Aye
4138,2265,Bill Lee,Aye
4139,2265,Tanner Ainge,Aye
4140,2265,Nathan Ivie,Aye
4141,2268,Bill Lee,Aye
4142,2268,Tanner Ainge,Aye
4143,2268,Nathan Ivie,Aye
4144,2269,Bill Lee,Aye
4145,2269,Nathan Ivie,Aye
4146,2270,Bill Lee,Aye
4147,2270,Tanner Ainge,Aye
4148,2270,Nathan Ivie,Aye
4149,2271,Bill Lee,Aye
4150,2271,Tanner Ainge,Aye
4151,2271,Nathan Ivie,Aye
4152,2272,Bill Lee,Aye
4153,2272,Tanner Ainge,Aye
4154,2272,Nathan Ivie,Aye
4155,2273,Bill Lee,Aye
4156,2273,Tanner Ainge,Aye
4157,2273,Nathan Ivie,Aye
4158,2274,Bill Lee,Aye
4159,2274,Tanner Ainge,Aye
4160,2274,Nathan Ivie,Aye
4161,2276,Bill Lee,Aye
4162,2285,Nathan Ivie,Aye
4163,2286,Nathan Ivie,Aye
4164,2287,Nathan Ivie,Aye
4165,2288,Nathan Ivie,Aye
4166,2289,Tanner Ainge,Aye
4167,2289,Nathan Ivie,Aye
4168,2295,Bill Lee,Aye
4169,2295,Tanner Ainge,Aye
4170,2295,Nathan Ivie,Aye
4171,2297,Bill Lee,Aye
4172,2297,Tanner Ainge,Aye
4173,2297,Nathan Ivie,Aye
4174,2300,Bill Lee,Aye
4175,2300,Tanner Ainge,Aye
4176,2300,Nathan Ivie,Aye
4177,2301,Bill Lee,Aye
4178,2301,Tanner Ainge,Aye
4179,2301,Nathan Ivie,Aye
4180,2302,Bill Lee,Aye
4181,2302,Tanner Ainge,Aye
4182,2302,Nathan Ivie,Aye
4183,2303,Bill Lee,Aye
4184,2303,Tanner Ainge,Aye
4185,2303,Nathan Ivie,Aye
4186,2305,Bill Lee,Aye
4187,2306,William C. Lee,Aye
4188,2306,Tanner Ainge,Aye
4189,2306,Nathan Ivie,Aye
4190,2307,William C. Lee,Aye
4191,2307,Tanner Ainge,Aye
4192,2307,Nathan Ivie,Aye
4193,2312,William C. Lee,Aye
4194,2313,Bill Lee,Aye
4195,2313,Nathan Ivie,Aye
4196,2313,Tanner Ainge,Nay
4197,2314,Bill Lee,Aye
4198,2314,Tanner Ainge,Aye
4199,2314,Nathan Ivie,Aye
4200,2321,Bill Lee,Aye
4201,2321,Tanner Ainge,Aye
4202,2321,Nathan Ivie,Aye
4203,2326,Bill Lee,Aye
4204,2326,Tanner Ainge,Aye
4205,2335,Bill Lee,Aye
4206,2335,Tanner Ainge,Aye
4207,2336,Bill Lee,Aye
4208,2336,Tanner Ainge,Aye
4209,2406,Tanner Ainge,Aye
4210,2406,Bill Lee,Aye
4211,2406,Nathan Ivie,Aye
4212,2407,Bill Lee,Aye
4213,2407,Tanner Ainge,Aye
4214,2407,Nathan Ivie,Aye
4215,2408,Bill Lee,Aye
4216,2408,Tanner Ainge,Aye
4217,2408,Nathan Ivie,Aye
4218,2409,Bill Lee,Aye
4219,2409,Tanner Ainge,Aye
4220,2409,Nathan Ivie,Aye
4221,2410,Bill Lee,Aye
4222,2410,Tanner Ainge,Aye
4223,2410,Nathan Ivie,Aye
4224,2411,Tanner Ainge,Aye
4225,2411,Nathan Ivie,Aye
4226,2411,Bill Lee,Nay
4227,2412,Bill Lee,Aye
4228,2412,Tanner Ainge,Aye
4229,2412,Nathan Ivie,Aye
4230,2413,Bill Lee,Aye
4231,2413,Tanner Ainge,Aye
4232,2413,Nathan Ivie,Aye
4233,2415,Bill Lee,Aye
4234,2415,Tanner Ainge,Aye
4235,2415,Nathan Ivie,Aye
4236,2416,Bill Lee,Aye
4237,2626,Nathan Ivie,Aye
4238,2626,Tanner Ainge,Aye
4239,2626,William C. Lee,Nay
4240,2638,Tanner Ainge,Aye
4241,2638,Nathan Ivie,Aye
4242,2638,William C. Lee,Nay
4243,2681,Tanner Ainge,Aye
4244,2681,Nathan Ivie,Aye
4245,2681,William C. Lee,Nay
4246,2877,William C. Lee,Nay
4247,3216,Tanner Ainge,Aye
4248,3216,Nathan Ivie,Aye
4249,3216,William C. Lee,Nay
4250,3269,William C. Lee,Aye
4251,3269,Nathan Ivie,Aye
4252,3269,Tanner Ainge,Aye
4253,3270,William C. Lee,Aye
4254,3270,Nathan Ivie,Aye
4255,3270,Tanner Ainge,Aye
4256,3271,William C. Lee,Aye
4257,3271,Nathan Ivie,Aye
4258,3271,Tanner Ainge,Aye
4259,3272,William C. Lee,Aye
4260,3272,Nathan Ivie,Aye
4261,3272,Tanner Ainge,Aye
4262,3686,Tanner Ainge,Aye
4263,3686,Nathan Ivie,Aye
4264,3686,William C. Lee,Nay
4265,3687,William C. Lee,Aye
4266,3687,Nathan Ivie,Aye
4267,3687,Tanner Ainge,Nay
4268,3688,William C. Lee,Aye
4269,3688,Nathan Ivie,Aye
4270,3688,Tanner Ainge,Nay
4271,3789,William C. Lee,Aye
4272,3789,Sakievich,Aye
4273,3789,Tanner Ainge,Nay
4274,3827,William C. Lee,Aye
4275,3827,Tanner Ainge,Nay
4276,3828,William C. Lee,Aye
4277,3828,Tanner Ainge,Nay
4278,3857,William C. Lee,Aye
4279,3857,Tanner Ainge,Nay
4280,3858,William C. Lee,Aye
4281,3858,Tanner Ainge,Nay
4282,3922,William C. Lee,Aye
4283,3922,Sakievich,Aye
4284,3922,Tanner Ainge,Nay
4285,3951,William C. Lee,Aye
4286,3951,Tanner Ainge,Aye
4287,3951,Sakievich,Nay
4288,4395,Sakievich,Aye
4289,4395,William C. Lee,Aye
4290,4395,Gardner,Nay
4291,4440,Gardner,Aye
4292,4440,Sakievich,Aye
4293,4440,William C. Lee,Nay
4294,4573,William C. Lee,Aye
4295,4573,Sakievich,Aye
4296,4747,William C. Lee,Aye
4297,4747,Sakievich,Nay
4298,4962,Gardner,Aye
4299,4962,William C. Lee,Aye
4300,4962,Sakievich,Nay
4301,5387,William C. Lee,Aye
4302,5387,Sakievich,Aye
4303,5387,Gardner,Nay
4304,6645,Sakievich,Aye
4305,6645,William C. Lee,Aye
4306,6645,Powers Gardner,Nay
4307,6702,Sakievich,Aye
4308,6702,Powers Gardner,Aye
4309,6702,William C. Lee,Nay
4310,6729,Powers Gardner,Aye
4311,6729,William C. Lee,Aye
4312,6729,Sakievich,Nay
4313,6796,Gordon,Aye
4314,6796,Powers Gardner,Aye
4315,6796,Sakievich,Nay
4316,7767,Sakievich,Aye
4317,7767,Gordon,Aye
4318,7767,Powers Gardner,Nay
4319,7799,Sakievich,Aye
4320,7799,Gordon,Aye
4321,7799,Powers Gardner,Nay
4322,7874,Gordon,Aye
4323,7874,Powers Gardner,Nay
