motion_id,meeting_id,body,motion_no,motion_text,subject,result_raw,outcome,mover,seconder,names_recorded,provenance,source_file,kind
1706,195,Board of Commissioners,40,VOTE: 3-0,,VOTE: 3-0,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-12_board_of_commissioners.md,motion
1707,195,Board of Commissioners,41,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-12_board_of_commissioners.md,motion
1708,195,Board of Commissioners,42,APPROVE AND AUTHORIZE COMMISSION CHAIR TO SIGN AN AGREEMENT WITH UTAH,APPROVE AND AUTHORIZE COMMISSION CHAIR TO SIGN AN AGREEMENT WITH UTAH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-12_board_of_commissioners.md,consent
1709,195,Board of Commissioners,43,APPROVE RELEASE OF LIEN RECORDED AGAINST PARCEL SERIAL NO. 52:802:0001,APPROVE RELEASE OF LIEN RECORDED AGAINST PARCEL SERIAL NO. 52:802:0001,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-12_board_of_commissioners.md,consent
1710,195,Board of Commissioners,44,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-12_board_of_commissioners.md,motion
1711,196,Board of Commissioners,1,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 6,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 6,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1712,196,Board of Commissioners,2,ADOPT A RESOLUTION DECLARING UTAH COUNTY PERSONAL PROPERTY AS SURPLUS AND,ADOPT A RESOLUTION DECLARING UTAH COUNTY PERSONAL PROPERTY AS SURPLUS AND,ADOPTED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1713,196,Board of Commissioners,3,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1714,196,Board of Commissioners,4,ADOPT A RESOLUTION AUTHORIZING THE COMMISSION CHAIR TO SIGN AN INTERLOCAL,ADOPT A RESOLUTION AUTHORIZING THE COMMISSION CHAIR TO SIGN AN INTERLOCAL,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1715,196,Board of Commissioners,5,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1716,196,Board of Commissioners,6,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1717,196,Board of Commissioners,7,ADOPTED ON CONSENT,,ADOPTED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1718,196,Board of Commissioners,8,ADOPTED ON CONSENT,,ADOPTED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1719,196,Board of Commissioners,9,ADOPTED ON CONSENT,,ADOPTED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1720,196,Board of Commissioners,10,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1721,196,Board of Commissioners,11,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1722,196,Board of Commissioners,12,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1723,196,Board of Commissioners,13,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1724,196,Board of Commissioners,14,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1725,196,Board of Commissioners,15,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1726,196,Board of Commissioners,16,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1727,196,Board of Commissioners,17,VOTE: 3-0,,VOTE: 3-0,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1728,196,Board of Commissioners,18,VOTE: 3-0,,VOTE: 3-0,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1729,196,Board of Commissioners,19,VOTE: 2-0,,VOTE: 2-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1730,196,Board of Commissioners,20,VOTE: 2-0,,VOTE: 2-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1731,196,Board of Commissioners,21,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN AN AGREEMENT WITH,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN AN AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1732,196,Board of Commissioners,22,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN AN AGREEMENT WITH HONOS,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN AN AGREEMENT WITH HONOS,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1733,196,Board of Commissioners,23,APPROVE AND AUTHORIZE COMMISSION CHAIR TO SIGN MEMORANDUM’ OF,APPROVE AND AUTHORIZE COMMISSION CHAIR TO SIGN MEMORANDUM’ OF,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1734,196,Board of Commissioners,24,APPROVE AND ADOPT 2019 DISCOUNT FEE SCHEDULE,APPROVE AND ADOPT 2019 DISCOUNT FEE SCHEDULE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1735,196,Board of Commissioners,25,VOTE: 3-0,,VOTE: 3-0,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1736,196,Board of Commissioners,26,"APPROVE AND AUTHORIZE AN AMENDMENT TO AGREEMENT NO, 2016-201 BETWEEN UTAH","APPROVE AND AUTHORIZE AN AMENDMENT TO AGREEMENT NO, 2016-201 BETWEEN UTAH",VOTE: 3-0,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1737,196,Board of Commissioners,27,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1738,196,Board of Commissioners,28,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1739,196,Board of Commissioners,29,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1740,196,Board of Commissioners,30,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1741,196,Board of Commissioners,31,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,consent
1742,196,Board of Commissioners,32,VOTE: 2-0,,VOTE: 2-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1743,196,Board of Commissioners,33,VOTE: 2-0,,VOTE: 2-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1744,196,Board of Commissioners,34,VOTE: 2-0,,VOTE: 2-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1745,196,Board of Commissioners,35,VOTE: 2-0,,VOTE: 2-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1746,196,Board of Commissioners,36,VOTE: 2-0,,VOTE: 2-0,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1747,196,Board of Commissioners,37,VOTE: 2-0,,VOTE: 2-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-19_board_of_commissioners.md,motion
1748,197,Board of Commissioners,1,RATIFY AN ORDER CALLING FOR A SPECIAL MEETING OF THE BOARD OF COUNTY,RATIFY AN ORDER CALLING FOR A SPECIAL MEETING OF THE BOARD OF COUNTY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-28_board_of_commissioners.md,consent
1749,197,Board of Commissioners,2,APPROVE ACTING PAY REQUESTS FOR THE DIVISION CHIEF - COMMUNITY SERVICES,APPROVE ACTING PAY REQUESTS FOR THE DIVISION CHIEF - COMMUNITY SERVICES,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-28_board_of_commissioners.md,motion
1750,197,Board of Commissioners,3,ADOPT A RESOLUTION AMENDING SECTION VI OF THE UTAH COUNTY OFFICE OF HUMAN,ADOPT A RESOLUTION AMENDING SECTION VI OF THE UTAH COUNTY OFFICE OF HUMAN,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-28_board_of_commissioners.md,consent
1751,197,Board of Commissioners,4,ADOPT AN ORDINANCE AMENDING THE UTAH COUNTY GOOD GOVERNMENT ADVISORY,ADOPT AN ORDINANCE AMENDING THE UTAH COUNTY GOOD GOVERNMENT ADVISORY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-03-28_board_of_commissioners.md,consent
1752,197,Board of Commissioners,5,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-28_board_of_commissioners.md,motion
1753,197,Board of Commissioners,6,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-03-28_board_of_commissioners.md,motion
1754,198,Board of Commissioners,1,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1755,198,Board of Commissioners,2,"RATIFICATION OF WARRANT REGISTER SUMMARY FOR APRIL 1, 2019, INCLUDING NOTES","RATIFICATION OF WARRANT REGISTER SUMMARY FOR APRIL 1, 2019, INCLUDING NOTES",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1756,198,Board of Commissioners,3,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 7,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 7,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1757,198,Board of Commissioners,4,"APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING","APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1758,198,Board of Commissioners,5,"APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING","APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1759,198,Board of Commissioners,6,"APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING","APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1760,198,Board of Commissioners,7,"APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING","APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1761,198,Board of Commissioners,8,"APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING","APPROVE THE MINUTES OF THE FEBRUARY 12, 2019 COMMISSION MEETING",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1762,198,Board of Commissioners,9,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1763,198,Board of Commissioners,10,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1764,198,Board of Commissioners,11,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1765,198,Board of Commissioners,12,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1766,198,Board of Commissioners,13,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1767,198,Board of Commissioners,14,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1768,198,Board of Commissioners,15,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1769,198,Board of Commissioners,16,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1770,198,Board of Commissioners,17,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1771,198,Board of Commissioners,18,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1772,198,Board of Commissioners,19,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1773,198,Board of Commissioners,20,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1774,198,Board of Commissioners,21,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1775,198,Board of Commissioners,22,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1776,198,Board of Commissioners,23,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1777,198,Board of Commissioners,24,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1778,198,Board of Commissioners,25,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1779,198,Board of Commissioners,26,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1780,198,Board of Commissioners,27,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1781,198,Board of Commissioners,28,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1782,198,Board of Commissioners,29,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1783,198,Board of Commissioners,30,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1784,198,Board of Commissioners,31,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1785,198,Board of Commissioners,32,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1786,198,Board of Commissioners,33,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1787,198,Board of Commissioners,34,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1788,198,Board of Commissioners,35,ADOPT AN ORDINANCE AMENDING THE UTAH COUNTY GOVERNMENT FEE SCHEDULE,ADOPT AN ORDINANCE AMENDING THE UTAH COUNTY GOVERNMENT FEE SCHEDULE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1789,198,Board of Commissioners,36,ADOPT AN ORDINANCE AMENDING THE UTAH COUNTY GOVERNMENT FEE SCHEDULE,ADOPT AN ORDINANCE AMENDING THE UTAH COUNTY GOVERNMENT FEE SCHEDULE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1790,198,Board of Commissioners,37,ADOPT AN ORDINANCE AMENDING THE UTAH COUNTY GOVERNMENT FEE SCHEDULE,ADOPT AN ORDINANCE AMENDING THE UTAH COUNTY GOVERNMENT FEE SCHEDULE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1791,198,Board of Commissioners,38,APPROVE AND AUTHORIZE FACILITY ACKNOWLEDGEMENT WITH NUMI FINANCIAL,APPROVE AND AUTHORIZE FACILITY ACKNOWLEDGEMENT WITH NUMI FINANCIAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1792,198,Board of Commissioners,39,APPROVE AND AUTHORIZE FACILITY ACKNOWLEDGEMENT WITH NUMI FINANCIAL,APPROVE AND AUTHORIZE FACILITY ACKNOWLEDGEMENT WITH NUMI FINANCIAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1793,198,Board of Commissioners,40,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1794,198,Board of Commissioners,41,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1795,198,Board of Commissioners,42,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1796,198,Board of Commissioners,43,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1797,198,Board of Commissioners,44,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1798,198,Board of Commissioners,45,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1799,198,Board of Commissioners,46,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1800,198,Board of Commissioners,47,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1801,198,Board of Commissioners,48,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1802,198,Board of Commissioners,49,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1803,198,Board of Commissioners,50,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1804,198,Board of Commissioners,51,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1805,198,Board of Commissioners,52,APPROVED ON CONSENT,,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,consent
1806,198,Board of Commissioners,53,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1807,198,Board of Commissioners,54,COMMISSIONER AINGE,COMMISSIONER AINGE,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1808,198,Board of Commissioners,55,COMMISSIONER AINGE,COMMISSIONER AINGE,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1809,198,Board of Commissioners,56,COMMISSIONER AINGE,COMMISSIONER AINGE,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1810,198,Board of Commissioners,57,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-02_board_of_commissioners.md,motion
1811,199,Board of Commissioners,1,RATIFY AN ORDER CALLING FOR A SPECIAL MEETING OF THE BOARD OF COUNTY,RATIFY AN ORDER CALLING FOR A SPECIAL MEETING OF THE BOARD OF COUNTY,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-04_board_of_commissioners.md,motion
1812,199,Board of Commissioners,2,RATIFY AN ORDER CALLING FOR A SPECIAL MEETING OF THE BOARD OF COUNTY,RATIFY AN ORDER CALLING FOR A SPECIAL MEETING OF THE BOARD OF COUNTY,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-04_board_of_commissioners.md,motion
1813,199,Board of Commissioners,3,VOTE: 3-0,,VOTE: 3-0,Pass,,,1,tesseract,legislative/minutes/2019/2019-04-04_board_of_commissioners.md,motion
1814,200,Board of Commissioners,1,"RATIFICATION OF WARRANT REGISTER SUMMARY FOR APRIL 8, 2019, INCLUDING NOTES","RATIFICATION OF WARRANT REGISTER SUMMARY FOR APRIL 8, 2019, INCLUDING NOTES",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2019/2019-04-09_board_of_commissioners.md,consent
