year,election_type,source_file,contest_id,contest,vote_for,precinct,candidate,party,votes,suppressed,vote_method
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Callao #1,YES,,47,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #1,NO,,18,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #1,YES,,49,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #2,NO,,21,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #2,YES,,61,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #3,NO,,33,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #3,YES,,84,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #4,NO,,12,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #4,YES,,57,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #5,NO,,4,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #5,YES,,13,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #6,NO,,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #6,YES,,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Levan #1,NO,,86,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Levan #1,YES,,298,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Levan #1:U,NO,,16,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Levan #1:U,YES,,59,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Mona #1,NO,,114,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Mona #1,YES,,359,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Mona #1:U,NO,,34,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Mona #1:U,YES,,52,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Mona #2,NO,,64,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Mona #2,YES,,288,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Mona #2:U,NO,,7,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Mona #2:U,YES,,93,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #1,NO,,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #1,YES,,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #2,NO,,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #2,YES,,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #3,NO,,65,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #3,YES,,332,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #3:U,NO,,24,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #3:U,YES,,85,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #4,NO,,127,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #4,YES,,530,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #4:U1,NO,,1,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #4:U1,YES,,11,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #5,NO,,156,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #5,YES,,520,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #5:U1,NO,,13,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #5:U1,YES,,74,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #5:U2,NO,,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #5:U2,YES,,,True,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #6,NO,,92,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #6,YES,,428,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #6:U,NO,,8,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #6:U,YES,,20,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #7,NO,,111,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Nephi #7,YES,,496,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Rocky Ridge #1,NO,,198,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Rocky Ridge #1,YES,,101,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Rocky Ridge #1:U,NO,,4,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Rocky Ridge #1:U,YES,,7,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Rocky Ridge #1:U2,NO,,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Rocky Ridge #1:U2,YES,,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Rocky Ridge #1:USQ,NO,,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-ad95-08dce8b6fa4b.json,01000000-a212-ee10-ad95-08dce8b6fa4b,Shall DEREK P. PULLAN be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Rocky Ridge #1:USQ,YES,,0,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,,NO,,1069,False,Certified Total
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,,YES,,4252,False,Certified Total
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Callao #1,NO,,35,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Callao #1,YES,,48,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #1,NO,,10,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #1,YES,,57,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #2,NO,,17,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #2,YES,,65,False,Precinct
2024,general,raw/ev/ev-juab-general11052024-item-01000000-a212-ee10-aade-08dce8b6fa4b.json,01000000-a212-ee10-aade-08dce8b6fa4b,Shall JENNIFER A. MABEY be retained in the office of Judge of the District Court of the Fourth Judicial District?,,Eureka #3,NO,,35,False,Precinct
