date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,pmn_notice_url,pmn_file_id,bytes,doc_class,fetch_status,sha256,text_path,text_chars
2021-11-10,Public Hearings Notice,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/779225.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-10/779225_Public_Hearings_Notice.pdf,https://www.utah.gov/pmn/sitemap/notice/714511.html,779225,73811,,,,,
2021-11-10,2021-O-10 RMP 2022 Franchise Agreement,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/779233.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-10/779233_2021-O-10_RMP_2022_Franchise_Agreement.pdf,https://www.utah.gov/pmn/sitemap/notice/714511.html,779233,166424,,,,,
2021-11-10,2021.11.5 ASL MOU,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/779237.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-10/779237_2021.11.5_ASL_MOU.pdf,https://www.utah.gov/pmn/sitemap/notice/714511.html,779237,472180,,,,,
2021-11-10,2021-O-9 Quasi-public Parking Ordinance,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/779239.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-10/779239_2021-O-9_Quasi-public_Parking_Ordinance.pdf,https://www.utah.gov/pmn/sitemap/notice/714511.html,779239,148342,,,,,
2021-11-10,2021.11.02 Interstate Parking Contract,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/779241.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2021-11-10/779241_2021.11.02_Interstate_Parking_Contract.pdf,https://www.utah.gov/pmn/sitemap/notice/714511.html,779241,5047803,,,,,
2021-11-10,AMO wage and budget information,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/780057.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-10/780057_AMO_wage_and_budget_information.pdf,https://www.utah.gov/pmn/sitemap/notice/714511.html,780057,155605,,,,,
2021-11-10,2021-O-10 RMP 2022 Franchise Agreement SIGNED,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/781809.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-10/781809_2021-O-10_RMP_2022_Franchise_Agreement_SIGNED.pdf,https://www.utah.gov/pmn/sitemap/notice/714511.html,781809,156495,,,,,
2021-11-10,2021-O-9 Quasi-public Parking Ordinance Signed Exhibit,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/781959.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-10/781959_2021-O-9_Quasi-public_Parking_Ordinance_Signed_Exhibit.pdf,https://www.utah.gov/pmn/sitemap/notice/714511.html,781959,2473147,,,,,
2021-11-16,2021-11-16 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/781759.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-16/781759_2021-11-16_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/716131.html,781759,267763,,,,,
2021-11-16,2021-11-12 Determination Letter Location,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/781757.pdf,2026-07-13,text,pdftotext -layout,raw/2021-11-16/781757_2021-11-12_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/716131.html,781757,158856,,,,,
2021-11-16,2021 Election Certification,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/784307.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2021-11-16/784307_2021_Election_Certification.pdf,https://www.utah.gov/pmn/sitemap/notice/716131.html,784307,82677,,,,,
2021-12-08,2021-12-8 Town Council Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/789027.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/789027_2021-12-8_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,789027,279891,,,,,
2021-12-08,21-12-8 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/789035.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/789035_21-12-8_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,789035,1418371,,,,,
2021-12-08,Town of Alta - FY2021 Audit Report,TownCouncil,work_session,staff_report,https://www.utah.gov/pmn/files/789031.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/789031_Town_of_Alta_-_FY2021_Audit_Report.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,789031,816609,,,,,
2021-12-08,2021-12-6-ACVB-StaffReport,TownCouncil,work_session,staff_report,https://www.utah.gov/pmn/files/789891.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/789891_2021-12-6-ACVB-StaffReport.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,789891,367528,,,,,
2021-12-08,Pathway Council Presentation,TownCouncil,work_session,staff_report,https://www.utah.gov/pmn/files/791035.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/791035_Pathway_Council_Presentation.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,791035,288781,,,,,
2021-12-08,2021-11-12 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/789025.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/789025_2021-11-12_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,789025,158856,,,,,
2021-12-08,TOA Philanthropic Market Analysis Executive Summary,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/789029.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/789029_TOA_Philanthropic_Market_Analysis_Executive_Summary.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,789029,806557,,,,,
2021-12-08,2021-R-19 Amending budgets for 2021-2022 DRAFT w exhibit A,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/789033.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/789033_2021-R-19_Amending_budgets_for_2021-2022_DRAFT_w_exhibit_A.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,789033,233680,,,,,
2021-12-08,ACVB Contribution Agreement 2021.2022,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/789893.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/789893_ACVB_Contribution_Agreement_2021.2022.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,789893,121717,,,,,
2021-12-08,21-12-8 Public Comment (4),TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/791029.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/791029_21-12-8_Public_Comment_4.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,791029,274979,,,,,
2021-12-08,2021-12-1-ACVB-Presi,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/791031.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/791031_2021-12-1-ACVB-Presi.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,791031,686176,,,,,
2021-12-08,2021-R-19 Amending budgets for 2021-2022 DRAFT w exhibit A SIGNED,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/791033.pdf,2026-07-13,text,pdftotext -layout,raw/2021-12-08/791033_2021-R-19_Amending_budgets_for_2021-2022_DRAFT_w_exhibit_A_SIGNED.pdf,https://www.utah.gov/pmn/sitemap/notice/720319.html,791033,220869,,,,,
2022-01-12,22-1-12 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/798481.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798481_22-1-12_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798481,1679165,,,,,
2022-01-12,22-1-12 Town Council Agenda Amended,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/798723.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798723_22-1-12_Town_Council_Agenda_Amended.pdf,https://www.utah.gov/pmn/sitemap/notice/727235.html,798723,283346,,,,,
2022-01-12,22-1-12 Town Council Agenda Amended,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/798725.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798725_22-1-12_Town_Council_Agenda_Amended.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798725,283346,,,,,
2022-01-12,2022-1-5 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/798475.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798475_2022-1-5_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798475,159002,,,,,
2022-01-12,Town Council Meeting Schedule 2022 draft update,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/798479.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798479_Town_Council_Meeting_Schedule_2022_draft_update.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798479,199654,,,,,
2022-01-12,2022-R-1 PTIF Entity resolution,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/798483.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798483_2022-R-1_PTIF_Entity_resolution.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798483,288831,,,,,
2022-01-12,ASL-TOA Parking MOU w attachments,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/798485.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2022-01-12/798485_ASL-TOA_Parking_MOU_w_attachments.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798485,4651079,,,,,
2022-01-12,UFA UFSA Appointment Letter 2022-1-12,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/798487.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798487_UFA_UFSA_Appointment_Letter_2022-1-12.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798487,141346,,,,,
2022-01-12,2022-O-1 Quasi public roads and parking 1.7.22 Ordinance,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/798717.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798717_2022-O-1_Quasi_public_roads_and_parking_1.7.22_Ordinance.pdf,https://www.utah.gov/pmn/sitemap/notice/727235.html,798717,96804,,,,,
2022-01-12,22-1-12 Public Hearing Notice,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/798719.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798719_22-1-12_Public_Hearing_Notice.pdf,https://www.utah.gov/pmn/sitemap/notice/727235.html,798719,146674,,,,,
2022-01-12,2022-1-5 Determination Letter Location,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/798721.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798721_2022-1-5_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/727235.html,798721,159002,,,,,
2022-01-12,22-1-12 Public Hearing Notice,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/798727.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798727_22-1-12_Public_Hearing_Notice.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798727,146674,,,,,
2022-01-12,2022-O-1 Quasi public roads and parking 1.7.22 Ordinance,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/798729.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/798729_2022-O-1_Quasi_public_roads_and_parking_1.7.22_Ordinance.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,798729,96804,,,,,
2022-01-12,2022-O-1 Quasi Public Roads and Parking Ordinance,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/801837.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-12/801837_2022-O-1_Quasi_Public_Roads_and_Parking_Ordinance.pdf,https://www.utah.gov/pmn/sitemap/notice/727235.html,801837,105844,,,,,
2022-01-12,2022-R-1 PTIF Entity resolution,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/801897.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2022-01-12/801897_2022-R-1_PTIF_Entity_resolution.pdf,https://www.utah.gov/pmn/sitemap/notice/727081.html,801897,100152,,,,,
2022-01-26,22-1-26 Town Council Agenda,TownCouncil,special,agenda_packet,https://www.utah.gov/pmn/files/805015.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-26/805015_22-1-26_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/730861.html,805015,266357,,,,,
2022-01-26,2022-1-21 Determination Letter Location draft,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/805013.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-26/805013_2022-1-21_Determination_Letter_Location_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/730861.html,805013,165719,,,,,
2022-01-26,2022-R-2 PTIF Entity resolution,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/805017.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-26/805017_2022-R-2_PTIF_Entity_resolution.pdf,https://www.utah.gov/pmn/sitemap/notice/730861.html,805017,530702,,,,,
2022-01-26,2022-R-3 Authorizing check signers for Zions Bank,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/806035.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-26/806035_2022-R-3_Authorizing_check_signers_for_Zions_Bank.pdf,https://www.utah.gov/pmn/sitemap/notice/730861.html,806035,90241,,,,,
2022-01-26,2022-R-2 PTIF Entity resolution,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/807471.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2022-01-26/807471_2022-R-2_PTIF_Entity_resolution.pdf,https://www.utah.gov/pmn/sitemap/notice/730861.html,807471,71429,,,,,
2022-01-26,2022-R-3 Authorizing check signers for Zions Bank,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/807473.pdf,2026-07-13,text,pdftotext -layout,raw/2022-01-26/807473_2022-R-3_Authorizing_check_signers_for_Zions_Bank.pdf,https://www.utah.gov/pmn/sitemap/notice/730861.html,807473,70346,,,,,
2022-02-09,2022-2-9 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/810367.pdf,2026-07-13,text,pdftotext -layout,raw/2022-02-09/810367_2022-2-9_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/733839.html,810367,214917,,,,,
2022-02-09,2022-2-9 Consent Agenda V2,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/812125.pdf,2026-07-13,text,pdftotext -layout,raw/2022-02-09/812125_2022-2-9_Consent_Agenda_V2.pdf,https://www.utah.gov/pmn/sitemap/notice/733839.html,812125,1663372,,,,,
2022-02-09,MEMORANDUM OF UNDERSTANDING AL TOA 2.3.22,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/810371.pdf,2026-07-13,text,pdftotext -layout,raw/2022-02-09/810371_MEMORANDUM_OF_UNDERSTANDING_AL_TOA_2.3.22.pdf,https://www.utah.gov/pmn/sitemap/notice/733839.html,810371,90399,,,,,
2022-02-09,2022-1-21 Determination Letter Location draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/810365.pdf,2026-07-13,text,pdftotext -layout,raw/2022-02-09/810365_2022-1-21_Determination_Letter_Location_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/733839.html,810365,165719,,,,,
2022-02-09,Alta Ski Area Alta Lodge MOU signed,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/810373.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2022-02-09/810373_Alta_Ski_Area_Alta_Lodge_MOU_signed.pdf,https://www.utah.gov/pmn/sitemap/notice/733839.html,810373,3698854,,,,,
2022-02-09,License Agreement 12 11 2003 Parking,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/810375.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2022-02-09/810375_License_Agreement_12_11_2003_Parking.pdf,https://www.utah.gov/pmn/sitemap/notice/733839.html,810375,229389,,,,,
2022-03-01,2022-3-1 Budget Committee Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/816559.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-01/816559_2022-3-1_Budget_Committee_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/737481.html,816559,197664,,,,,
2022-03-01,2022-2-17 Determination Letter Location,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/816557.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-01/816557_2022-2-17_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/737481.html,816557,164876,,,,,
2022-03-01,FY2022 1 page summary,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/819675.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-01/819675_FY2022_1_page_summary.pdf,https://www.utah.gov/pmn/sitemap/notice/737481.html,819675,701687,,,,,
2022-03-01,FY2022.2,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/819677.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-01/819677_FY2022.2.pdf,https://www.utah.gov/pmn/sitemap/notice/737481.html,819677,695373,,,,,
2022-03-01,FY2023,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/819679.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-01/819679_FY2023.pdf,https://www.utah.gov/pmn/sitemap/notice/737481.html,819679,697958,,,,,
2022-03-09,2022-3-9 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/820451.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820451_2022-3-9_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820451,266188,,,,,
2022-03-09,2022-3-9 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/820465.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820465_2022-3-9_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820465,1667799,,,,,
2022-03-09,2022-2-17 Determination Letter Location,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/820449.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820449_2022-2-17_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820449,163866,,,,,
2022-03-09,2022-02-24 ACE Flag Agreement,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/820453.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820453_2022-02-24_ACE_Flag_Agreement.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820453,176972,,,,,
2022-03-09,2022-R-4 Town flag Resolution,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/820455.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820455_2022-R-4_Town_flag_Resolution.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820455,97673,,,,,
2022-03-09,2022-O-2 Ordinance Amending Dog Ord,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/820457.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820457_2022-O-2_Ordinance_Amending_Dog_Ord.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820457,713534,,,,,
2022-03-09,2022-R-5 Dog Resolution,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/820459.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820459_2022-R-5_Dog_Resolution.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820459,82270,,,,,
2022-03-09,2022-R-6 Repeal Replace Fee Schedule Exhibit A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/820461.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820461_2022-R-6_Repeal_Replace_Fee_Schedule_Exhibit_A.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820461,363182,,,,,
2022-03-09,2022-R-7 Termination of HRA,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/820463.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/820463_2022-R-7_Termination_of_HRA.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,820463,116882,,,,,
2022-03-09,2022-O-2 Ordinance Amending Dog Ord,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/823705.pdf,2026-07-13,text,pdftotext -layout,raw/2022-03-09/823705_2022-O-2_Ordinance_Amending_Dog_Ord.pdf,https://www.utah.gov/pmn/sitemap/notice/739801.html,823705,192494,,,,,
