date,year,body,title,motion_no,motion,motion_type,action_class,result,mover,seconder,names_recorded,member,vote,source
2021-10-13,2021,PlanningCommission,Planning Commission,5,"approve the requested Planned Development and Design Review, file numbers PLNPCM2021-00071 and PLNPCM2021- 00651, for a new multi-family building located at 74, 64, and 52 S",Planned Development,final_action,6:0 Approved (Final Action),Adrienne Bell,Sara Urquhart,True,Adrienne Bell,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,5,"approve the requested Planned Development and Design Review, file numbers PLNPCM2021-00071 and PLNPCM2021- 00651, for a new multi-family building located at 74, 64, and 52 S",Planned Development,final_action,6:0 Approved (Final Action),Adrienne Bell,Sara Urquhart,True,Andra Ghent,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,5,"approve the requested Planned Development and Design Review, file numbers PLNPCM2021-00071 and PLNPCM2021- 00651, for a new multi-family building located at 74, 64, and 52 S",Planned Development,final_action,6:0 Approved (Final Action),Adrienne Bell,Sara Urquhart,True,Brenda Scheer,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,5,"approve the requested Planned Development and Design Review, file numbers PLNPCM2021-00071 and PLNPCM2021- 00651, for a new multi-family building located at 74, 64, and 52 S",Planned Development,final_action,6:0 Approved (Final Action),Adrienne Bell,Sara Urquhart,True,Maurine Bachman,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,5,"approve the requested Planned Development and Design Review, file numbers PLNPCM2021-00071 and PLNPCM2021- 00651, for a new multi-family building located at 74, 64, and 52 S",Planned Development,final_action,6:0 Approved (Final Action),Adrienne Bell,Sara Urquhart,True,Mike Christensen,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,5,"approve the requested Planned Development and Design Review, file numbers PLNPCM2021-00071 and PLNPCM2021- 00651, for a new multi-family building located at 74, 64, and 52 S",Planned Development,final_action,6:0 Approved (Final Action),Adrienne Bell,Sara Urquhart,True,Sara Urquhart,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,6,approve the Design Review and Planned,Design Review,final_action,5:0 Approved (Final Action),Adrienne Bell,Mike Christensen,True,Andra Ghent,Abstain,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,6,approve the Design Review and Planned,Design Review,final_action,5:0 Approved (Final Action),Adrienne Bell,Mike Christensen,True,Adrienne Bell,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,6,approve the Design Review and Planned,Design Review,final_action,5:0 Approved (Final Action),Adrienne Bell,Mike Christensen,True,Brenda Scheer,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,6,approve the Design Review and Planned,Design Review,final_action,5:0 Approved (Final Action),Adrienne Bell,Mike Christensen,True,Maurine Bachman,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,6,approve the Design Review and Planned,Design Review,final_action,5:0 Approved (Final Action),Adrienne Bell,Mike Christensen,True,Mike Christensen,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,6,approve the Design Review and Planned,Design Review,final_action,5:0 Approved (Final Action),Adrienne Bell,Mike Christensen,True,Sara Urquhart,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,7,approve the Design Review (Petition PLNPCM2021-00503) for a building height of 85’ subject to the following conditions: 1,Design Review,final_action,5:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Andra Ghent,Abstain,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,7,approve the Design Review (Petition PLNPCM2021-00503) for a building height of 85’ subject to the following conditions: 1,Design Review,final_action,5:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Adrienne Bell,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,7,approve the Design Review (Petition PLNPCM2021-00503) for a building height of 85’ subject to the following conditions: 1,Design Review,final_action,5:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Brenda Scheer,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,7,approve the Design Review (Petition PLNPCM2021-00503) for a building height of 85’ subject to the following conditions: 1,Design Review,final_action,5:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Maurine Bachman,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,7,approve the Design Review (Petition PLNPCM2021-00503) for a building height of 85’ subject to the following conditions: 1,Design Review,final_action,5:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Mike Christensen,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,7,approve the Design Review (Petition PLNPCM2021-00503) for a building height of 85’ subject to the following conditions: 1,Design Review,final_action,5:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Sara Urquhart,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,8,"the Planning Commission approve the Conditional Use for the bar establishment at 1508 S 1500 East, petition PLNPCM2021-00682, with the following condition of approval:",Conditional Use,final_action,6:0 Approved (Final Action),Mike Christensen,Adrienne Bell,True,Adrienne Bell,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,8,"the Planning Commission approve the Conditional Use for the bar establishment at 1508 S 1500 East, petition PLNPCM2021-00682, with the following condition of approval:",Conditional Use,final_action,6:0 Approved (Final Action),Mike Christensen,Adrienne Bell,True,Andra Ghent,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,8,"the Planning Commission approve the Conditional Use for the bar establishment at 1508 S 1500 East, petition PLNPCM2021-00682, with the following condition of approval:",Conditional Use,final_action,6:0 Approved (Final Action),Mike Christensen,Adrienne Bell,True,Brenda Scheer,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,8,"the Planning Commission approve the Conditional Use for the bar establishment at 1508 S 1500 East, petition PLNPCM2021-00682, with the following condition of approval:",Conditional Use,final_action,6:0 Approved (Final Action),Mike Christensen,Adrienne Bell,True,Maurine Bachman,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,8,"the Planning Commission approve the Conditional Use for the bar establishment at 1508 S 1500 East, petition PLNPCM2021-00682, with the following condition of approval:",Conditional Use,final_action,6:0 Approved (Final Action),Mike Christensen,Adrienne Bell,True,Mike Christensen,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,8,"the Planning Commission approve the Conditional Use for the bar establishment at 1508 S 1500 East, petition PLNPCM2021-00682, with the following condition of approval:",Conditional Use,final_action,6:0 Approved (Final Action),Mike Christensen,Adrienne Bell,True,Sara Urquhart,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,9,approve the requested modifications to the previously approved design for Kensington Tower located at approximately 89 E,Design Review,final_action,6:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Adrienne Bell,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,9,approve the requested modifications to the previously approved design for Kensington Tower located at approximately 89 E,Design Review,final_action,6:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Andra Ghent,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,9,approve the requested modifications to the previously approved design for Kensington Tower located at approximately 89 E,Design Review,final_action,6:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Brenda Scheer,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,9,approve the requested modifications to the previously approved design for Kensington Tower located at approximately 89 E,Design Review,final_action,6:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Maurine Bachman,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,9,approve the requested modifications to the previously approved design for Kensington Tower located at approximately 89 E,Design Review,final_action,6:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Mike Christensen,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-13,2021,PlanningCommission,Planning Commission,9,approve the requested modifications to the previously approved design for Kensington Tower located at approximately 89 E,Design Review,final_action,6:0 Approved (Final Action),Brenda Scheer,Mike Christensen,True,Sara Urquhart,Aye,planning_commission/minutes/2021/2021-10-11/2021-10-13_planning-commission-meeting.md
2021-10-27,2021,PlanningCommission,Planning Commission,1,"that based on the staff report and information presented, she moved that the Planning Commission approve the request for a conditional use for an ADU in plan case PLNPCM2021-00805",Conditional Use,final_action,8:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Aimee Burrows,Aye,planning_commission/minutes/2021/2021-10-25/2021-10-27_planning-commission-meeting.md
2021-10-27,2021,PlanningCommission,Planning Commission,1,"that based on the staff report and information presented, she moved that the Planning Commission approve the request for a conditional use for an ADU in plan case PLNPCM2021-00805",Conditional Use,final_action,8:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Andra Ghent,Aye,planning_commission/minutes/2021/2021-10-25/2021-10-27_planning-commission-meeting.md
2021-10-27,2021,PlanningCommission,Planning Commission,1,"that based on the staff report and information presented, she moved that the Planning Commission approve the request for a conditional use for an ADU in plan case PLNPCM2021-00805",Conditional Use,final_action,8:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Andres Paredes,Aye,planning_commission/minutes/2021/2021-10-25/2021-10-27_planning-commission-meeting.md
2021-10-27,2021,PlanningCommission,Planning Commission,1,"that based on the staff report and information presented, she moved that the Planning Commission approve the request for a conditional use for an ADU in plan case PLNPCM2021-00805",Conditional Use,final_action,8:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Brenda Scheer,Aye,planning_commission/minutes/2021/2021-10-25/2021-10-27_planning-commission-meeting.md
2021-10-27,2021,PlanningCommission,Planning Commission,1,"that based on the staff report and information presented, she moved that the Planning Commission approve the request for a conditional use for an ADU in plan case PLNPCM2021-00805",Conditional Use,final_action,8:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Jon Lee,Aye,planning_commission/minutes/2021/2021-10-25/2021-10-27_planning-commission-meeting.md
2021-10-27,2021,PlanningCommission,Planning Commission,1,"that based on the staff report and information presented, she moved that the Planning Commission approve the request for a conditional use for an ADU in plan case PLNPCM2021-00805",Conditional Use,final_action,8:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Maurine Bachman,Aye,planning_commission/minutes/2021/2021-10-25/2021-10-27_planning-commission-meeting.md
