notice_id,notice_title,event_date,file_id,filename,label
743448,City Council Work Session and Business Meeting,2022/03/22 04:00 PM,832677,03-22-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
743448,City Council Work Session and Business Meeting,2022/03/22 04:00 PM,826870,03-22-2022 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
743448,City Council Work Session and Business Meeting,2022/03/22 04:00 PM,828291,Resolution 2022-17 (Approving the First Ammendment to a Consulting Agreement w Horrocks Engineers Inc).pdf,Public Information Handout
743448,City Council Work Session and Business Meeting,2022/03/22 04:00 PM,828293,Resolution 2022-18 (Declaring Certain Property Surplus).pdf,Public Information Handout
743448,City Council Work Session and Business Meeting,2022/03/22 04:00 PM,828295,Resolution 2022-19 (Approving a Service Agreement w Air City Bounce for 2022 Butlerville Days).pdf,Public Information Handout
735061,NOTICE OF MEETING CANCELLATION,2022/03/15 04:00 PM,812621,CH CC Notice of Cancellation - March 15 Meetings.pdf,Public Information Handout
739091,City Council Legislative Work Session,2022/03/03 09:00 AM,828283,03-03-2022 CH CC Legislative Work Session Minutes-APPROVED.pdf,Meeting Minutes
739091,City Council Legislative Work Session,2022/03/03 09:00 AM,819293,03-03-2022 CH CC Legislative Work Session Agenda.pdf,Public Information Handout
737205,Notice of Public Hearing on the Proposed Budget Amendment for 2021-2022 Fiscal Year,2022/03/01 06:30 PM,816187,Notice of Public Hearing on Budget Amendment for Fiscal Year 2021-2022 (March 2022)).pdf,Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,828285,"03-01-2022 CH CC Work Session, CDRA and Business Meeting Minutes-APPROVED.pdf",Meeting Minutes
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,819911,"03-01-2022 CH CC Work Session, CDRA Work Session and Business Meeting Agendas.pdf",Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,819913,Community Reinvestment Project Area Plan Feb2022 (003) (002) - Read-Only.pdf,Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,819915,Public Comment - Diane Forster-Burke.pdf,Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,819917,PW Classifications.pdf,Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,819925,Budget Adjustment Memo 2022 03 01updated.pdf,Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,821709,Ord 376 (Granting a Telecommunications System Franchise to Vaix Inc DBA Senawave Communications).pdf,Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,821711,Ord 377 (Adopting an Amended Budget for the Period of 1 July 2021 Through 30 June 2022).pdf,Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,821713,Resolution 2022-15 (Approving a Consulting Agreement w VODA Landscape & Planning LLC for Pollinator Garden Design Services).pdf,Public Information Handout
738769,"City Council Work Session, CDRA Meeting and Business Meeting",2022/03/01 04:00 PM,821715,Resolution 2022-16 (Concerning UDOT's Proposed Re-Design of Wasatch Blvd).pdf,Public Information Handout
737663,City Council Legislative Work Session,2022/02/24 09:00 AM,828281,02-24-2022 CH CC Legilative Work Session Minutes-APPROVED.pdf,Meeting Minutes
737663,City Council Legislative Work Session,2022/02/24 09:00 AM,816837,02-24-2022 CH CC Legislative Work Session Agenda.pdf,Public Information Handout
736221,City Council Legislative Work Session,2022/02/17 09:00 AM,821723,02-17-2022 CH CC Legislative Work Session Minutes-APPROVED.pdf,Meeting Minutes
736221,City Council Legislative Work Session,2022/02/17 09:00 AM,814451,02-17-2022 CH CC Legislative Work Session Agenda.pdf,Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,821717,02-15-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,813349,02-15-2022 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,814779,1-28-22 Site Concept.pdf,Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,814781,1. Report from meeting attendees.pdf,Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,814783,2-15-22 Council Presentation.pdf,Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,814785,ZTA-22-001 Presentation (Final Council).pdf,Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,815053,Public Comment - Andrew Smith_Redacted.pdf,Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,815063,"Ord 375 (Amending Section 8.32.050, CWH Code of Ordinances, Concerning Animals in and upon Vehicles).pdf",Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,815065,Resolution 2022-13 (Authorizing Disposal of Unclaimed Property and Property No Longer Needed as Evidence).pdf,Public Information Handout
735451,City Council Work Session and Business Meeting,2022/02/15 04:00 PM,815067,Resolution 2022-14 (Declaring Certain Property Surplus).pdf,Public Information Handout
734421,Notice of Meeting Cancellation - Legislative Work Session,2022/02/10 09:00 AM,811531,CH CC Notice of Cancellation - City Council Legislative Work Session.pdf,Public Information Handout
732765,Youth City Council Dinner with the Mayor and City Council,2022/02/03 06:00 PM,808251,02-03-22 CH CC -YCC Dinner Agenda.pdf,Public Information Handout
732767,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL LEGISLATIVE WORK SESSION,2022/02/03 09:00 AM,815059,02-03-2022 CH CC Legislative Work Session Minutes-APPROVED.pdf,Meeting Minutes
732767,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL LEGISLATIVE WORK SESSION,2022/02/03 09:00 AM,808255,02-03-22 CH CC -YCC Dinner Agenda.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,815057,02-01-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809157,Public Comment - John Kennington_Redacted.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809183,GPA-21-001 CC Memo 2.1.22.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809169,Resolution 2022-12 (Authorizing Disposal of Unclaimed Property and-or Property No Longer Needed as Evidence).pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809167,Resolution 2022-11 (Accepting a Request for Indemnification).pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809165,Resolution 2022-10 (Accepting a Request for Indemnification).pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809163,Resolution 2022-09-D (Denying Declaration of a Parking Permit Area on a Portion of Racquet Club Drive).pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809161,Resolution 2022-08 (Consenting to Appointments to the CWH Arts Council).pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809159,Public Comment - Lisa Bartlit_Redacted.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,807361,02-01-2022 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809155,Public Comment - Jan Kennington_Redacted.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809153,Public Comment - Fred Bartlit_Redacted.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809151,Public Comment - Cliff and Andrea Orton_Redacted.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809149,PTOS Dec 2021 Report.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809147,CHHC CITY COUNCIL PRESENTATION.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809145,CHAC_presentation_PDF.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,809143,2022 Recreation Center Presentation to the City.pdf,Public Information Handout
732089,City Council Work Session and Business Meeting,2022/02/01 04:00 PM,807391,02-01-2022 CH CC Work Session and Business Meeting AMENDED Agendas.pdf,Public Information Handout
732757,NOTICE OF THE INTENT TO DISPOSE UNCLAIMED PROPERTY BY COTTONWOOD HEIGHTS POLICE DEPARTMENT,2022/02/01 08:35 AM,808239,"Notice of Intent to Disposed of Unclaimed Property - PD - February 1, 2022.pdf",Public Information Handout
730969,CANCELLED - City Council Legislative Work Session,2022/01/27 09:00 AM,805229,01-27-2022 CH CC Legislative Work Session Agenda.pdf,Public Information Handout
730969,CANCELLED - City Council Legislative Work Session,2022/01/27 09:00 AM,806211,CH CC Notice of Cancellation - City Council Legislative Work Session.pdf,Public Information Handout
730967,City Council Retreat,2022/01/25 08:30 AM,828275,012522 CHCC Retreat-APPROVED.pdf,Meeting Minutes
730967,City Council Retreat,2022/01/25 08:30 AM,805227,01-25-2022 CH CC Retreat Agenda.pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,809139,01-18-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,801803,01-18-2022 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,803127,01_18_2021 cottonwood heights public works bldg.pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,803129,1-18-22 CED Presentation.pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,803131,2021 12 December Council Report.pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,803133,Public Works Building Cost Estimate.pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,803513,Ord. 374 (Amending Section 9.65.020 (D) CWH Code of Ordinances Concerning Automatc Fire Sprinkler Systems).pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,803515,Resolution 2022-05 (Approving an Agreement with Y2 Analytics LLC for Public Opinion Research Services).pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,803517,Resolution 2022-06 (Approving an Event Agreement w Brown's Amusements Inc - 2022-2024 Butlerville Days).pdf,Public Information Handout
728865,City Council Work Session and Business Meeting,2022/01/18 04:00 PM,803519,Resolution 2022-07 (Approving a Consulting Agreement w T-O Engineers Inc for Stormwater System Services).pdf,Public Information Handout
725413,City Council Work Session and Business Meeting,2022/01/04 05:00 PM,803511,01-04-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
725413,City Council Work Session and Business Meeting,2022/01/04 05:00 PM,796521,01-04-2022 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
725413,City Council Work Session and Business Meeting,2022/01/04 05:00 PM,797261,1-4-22 CED Presentation.pdf,Public Information Handout
725413,City Council Work Session and Business Meeting,2022/01/04 05:00 PM,797263,jan 4 city council - PW.pdf,Public Information Handout
725413,City Council Work Session and Business Meeting,2022/01/04 05:00 PM,797265,CHPD Statistics Review December 2021.pdf,Public Information Handout
725413,City Council Work Session and Business Meeting,2022/01/04 05:00 PM,797581,Resolution 2022-01 (Declaring Certain Property Surplus).pdf,Public Information Handout
725413,City Council Work Session and Business Meeting,2022/01/04 05:00 PM,797583,Resolution 2022-02 (Appointing a Representative to the South Salt Lake Valley Mosquito Abatement District).pdf,Public Information Handout
725413,City Council Work Session and Business Meeting,2022/01/04 05:00 PM,797585,Resolution 2022-03 (Appointing Representatives to the UFA Governing Board).pdf,Public Information Handout
