date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,tab,date_source
2026-04-01,2026-04-01 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=6ZCp_2msxQM,6ZCp_2msxQM,asr,https://www.youtube.com/watch?v=6ZCp_2msxQM,2026-07-13,na,mapped_not_fetched,,3305,streams,title_iso
2026-04-01,2026-04-01 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=TDh5GS3cTRc,TDh5GS3cTRc,asr,https://www.youtube.com/watch?v=TDh5GS3cTRc,2026-07-13,na,mapped_not_fetched,,4388,streams,title_iso
2026-04-07,2026-04-07 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=l8AQlaORanI,l8AQlaORanI,asr,https://www.youtube.com/watch?v=l8AQlaORanI,2026-07-13,na,mapped_not_fetched,,1997,streams,title_iso
2026-04-07,2026-04-07 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=RhGhXPiJYIA,RhGhXPiJYIA,asr,https://www.youtube.com/watch?v=RhGhXPiJYIA,2026-07-13,na,mapped_not_fetched,,9035,streams,title_iso
2026-04-21,2026-04-21 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=ObQTQ_By-v4,ObQTQ_By-v4,asr,https://www.youtube.com/watch?v=ObQTQ_By-v4,2026-07-13,na,mapped_not_fetched,,4930,streams,title_iso
2026-04-21,2026-04-21 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=iC5jUacCvls,iC5jUacCvls,asr,https://www.youtube.com/watch?v=iC5jUacCvls,2026-07-13,na,mapped_not_fetched,,9159,streams,title_iso
2026-05-05,2026-05-05 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=X3rl666muCs,X3rl666muCs,asr,https://www.youtube.com/watch?v=X3rl666muCs,2026-07-13,na,mapped_not_fetched,,3888,streams,title_iso
2026-05-05,2026-05-05 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=fJ5suJyOXBs,fJ5suJyOXBs,asr,https://www.youtube.com/watch?v=fJ5suJyOXBs,2026-07-13,na,mapped_not_fetched,,7246,streams,title_iso
2026-05-06,2026-05-06 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=10Bz24cT42M,10Bz24cT42M,asr,https://www.youtube.com/watch?v=10Bz24cT42M,2026-07-13,na,mapped_not_fetched,,2890,streams,title_iso
2026-05-06,2026-05-06 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=ABQYSE9ygAI,ABQYSE9ygAI,asr,https://www.youtube.com/watch?v=ABQYSE9ygAI,2026-07-13,na,mapped_not_fetched,,4386,streams,title_iso
2026-05-19,2026-05-19 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=5C7zLE6zCe8,5C7zLE6zCe8,asr,https://www.youtube.com/watch?v=5C7zLE6zCe8,2026-07-13,na,mapped_not_fetched,,9592,streams,title_iso
2026-06-02,2026-06-02 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=JnPd8iDdtyM,JnPd8iDdtyM,asr,https://www.youtube.com/watch?v=JnPd8iDdtyM,2026-07-13,na,mapped_not_fetched,,1890,streams,title_iso
2026-06-02,2026-06-02 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=TbE1uf7xTIY,TbE1uf7xTIY,asr,https://www.youtube.com/watch?v=TbE1uf7xTIY,2026-07-13,na,mapped_not_fetched,,7627,streams,title_iso
2026-06-03,2026-06-03 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=iYEAva79qTs,iYEAva79qTs,asr,https://www.youtube.com/watch?v=iYEAva79qTs,2026-07-13,na,mapped_not_fetched,,6083,streams,title_iso
2026-06-03,2026-06-03 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=0Rr4MmSADjU,0Rr4MmSADjU,asr,https://www.youtube.com/watch?v=0Rr4MmSADjU,2026-07-13,na,mapped_not_fetched,,3503,streams,title_iso
2026-06-16,2026-06-16 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=RL4JXp4hKYM,RL4JXp4hKYM,asr,https://www.youtube.com/watch?v=RL4JXp4hKYM,2026-07-13,na,mapped_not_fetched,,3678,streams,title_iso
2026-06-16,2026-06-16 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=LgC4nEEnC5c,LgC4nEEnC5c,asr,https://www.youtube.com/watch?v=LgC4nEEnC5c,2026-07-13,na,mapped_not_fetched,,10227,streams,title_iso
2026-07-01,2026-07-01 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=jjSO25lG300,jjSO25lG300,asr,https://www.youtube.com/watch?v=jjSO25lG300,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2026-07-01_jjSO25lG300.en.vtt,4515,streams,title_iso
2026-07-01,2026-07-01 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=x8liX2MV9UE,x8liX2MV9UE,asr,https://www.youtube.com/watch?v=x8liX2MV9UE,2026-07-13,na,mapped_not_fetched,,3218,streams,title_iso
2026-07-07,2026-07-07 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=4ZCNYch3k1M,4ZCNYch3k1M,asr,https://www.youtube.com/watch?v=4ZCNYch3k1M,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2026-07-07_4ZCNYch3k1M.en.vtt,2297,streams,title_iso
2026-07-07,2026-07-07 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=xQIGv0y8foE,xQIGv0y8foE,asr,https://www.youtube.com/watch?v=xQIGv0y8foE,2026-07-13,na,mapped_not_fetched,,7495,streams,title_iso
