meeting_date,motion_no,person,vote_value
2017-10-31,3,Harvey,Aye
2017-10-31,3,Ebert,Aye
2017-10-31,4,Gibson,Aye
2017-10-31,4,Harvey,Aye
2017-10-31,4,Ebert,Aye
2017-10-31,5,Gibson,Aye
2017-10-31,5,Harvey,Aye
2017-10-31,5,Ebert,Aye
2017-10-31,6,Gibson,Aye
2017-10-31,6,Harvey,Aye
2017-10-31,6,Ebert,Aye
2017-10-31,7,Gibson,Aye
2017-10-31,7,Harvey,Aye
2017-10-31,7,Ebert,Aye
2017-10-31,8,Gibson,Aye
2017-10-31,8,Harvey,Aye
2017-10-31,8,Ebert,Aye
2017-10-31,9,Gibson,Aye
2017-10-31,9,Harvey,Aye
2017-10-31,9,Ebert,Aye
2017-11-07,1,Gibson,Aye
2017-11-07,1,Harvey,Aye
2017-11-07,1,Ebert,Aye
2017-11-07,2,Gibson,Aye
2017-11-07,2,Harvey,Aye
2017-11-07,2,Ebert,Aye
2017-11-07,3,Gibson,Aye
2017-11-07,3,Harvey,Aye
2017-11-07,3,Ebert,Aye
2017-11-07,4,Gibson,Aye
2017-11-07,4,Harvey,Aye
2017-11-07,4,Ebert,Aye
2017-11-07,5,Gibson,Aye
2017-11-07,5,Harvey,Aye
2017-11-07,5,Ebert,Aye
2017-11-07,6,Gibson,Aye
2017-11-07,6,Harvey,Aye
2017-11-07,6,Ebert,Aye
2017-11-07,7,Gibson,Aye
2017-11-07,7,Harvey,Aye
2017-11-07,7,Ebert,Aye
2017-11-07,8,Gibson,Aye
2017-11-07,8,Harvey,Aye
2017-11-07,8,Ebert,Aye
2017-11-07,9,Gibson,Aye
2017-11-07,9,Harvey,Aye
2017-11-07,9,Ebert,Aye
2017-11-07,10,Gibson,Aye
2017-11-07,10,Harvey,Aye
2017-11-07,10,Ebert,Aye
2017-11-07,11,Gibson,Aye
2017-11-07,11,Harvey,Aye
2017-11-07,11,Ebert,Aye
2017-11-07,12,Gibson,Aye
2017-11-07,12,Harvey,Aye
2017-11-07,12,Ebert,Aye
2017-11-14,1,Gibson,Aye
2017-11-14,1,Harvey,Aye
2017-11-14,1,Ebert,Aye
2017-11-14,2,Gibson,Aye
2017-11-14,2,Harvey,Aye
2017-11-14,2,Ebert,Aye
2017-11-14,3,Gibson,Aye
2017-11-14,3,Harvey,Aye
2017-11-14,3,Ebert,Aye
2017-11-14,4,Gibson,Aye
2017-11-14,4,Harvey,Aye
2017-11-14,4,Ebert,Aye
2017-11-14,5,Gibson,Aye
2017-11-14,5,Harvey,Aye
2017-11-14,5,Ebert,Aye
2017-11-14,6,Gibson,Aye
2017-11-14,6,Harvey,Aye
2017-11-14,6,Ebert,Aye
2017-11-14,7,Gibson,Aye
2017-11-14,7,Harvey,Aye
2017-11-14,7,Ebert,Aye
2017-11-14,8,Gibson,Aye
2017-11-14,8,Harvey,Aye
2017-11-14,8,Ebert,Aye
2017-11-14,9,Gibson,Aye
2017-11-14,9,Harvey,Aye
2017-11-14,9,Ebert,Aye
2017-11-14,10,Gibson,Aye
2017-11-14,10,Harvey,Aye
2017-11-14,10,Ebert,Aye
2017-11-14,11,Gibson,Aye
2017-11-14,11,Harvey,Aye
2017-11-14,11,Ebert,Aye
2017-11-14,12,Gibson,Aye
2017-11-14,12,Ebert,Aye
2017-11-21,1,Gibson,Aye
2017-11-21,1,Harvey,Aye
2017-11-21,1,Ebert,Aye
2017-11-21,2,Gibson,Aye
2017-11-21,2,Harvey,Aye
2017-11-21,2,Ebert,Aye
2017-11-21,3,Gibson,Aye
2017-11-21,3,Harvey,Aye
2017-11-21,3,Ebert,Aye
2017-11-21,4,Gibson,Aye
2017-11-21,4,Harvey,Aye
2017-11-21,4,Ebert,Aye
2017-11-21,5,Gibson,Aye
2017-11-21,5,Harvey,Aye
2017-11-21,5,Ebert,Aye
2017-11-28,1,Gibson,Aye
2017-11-28,1,Harvey,Aye
2017-11-28,1,Ebert,Aye
2017-11-28,2,Gibson,Aye
2017-11-28,2,Harvey,Aye
2017-11-28,2,Ebert,Aye
2017-11-28,3,Gibson,Aye
2017-11-28,3,Harvey,Aye
2017-11-28,3,Ebert,Aye
2017-11-28,4,Gibson,Aye
2017-11-28,4,Harvey,Aye
2017-11-28,4,Ebert,Aye
2017-11-28,5,Gibson,Aye
2017-11-28,5,Harvey,Aye
2017-11-28,5,Ebert,Aye
2017-11-28,6,Gibson,Aye
2017-11-28,6,Harvey,Aye
2017-11-28,6,Ebert,Aye
2017-12-05,1,Gibson,Aye
2017-12-05,1,Harvey,Aye
2017-12-05,1,Ebert,Aye
2017-12-05,2,Gibson,Aye
2017-12-05,2,Harvey,Aye
2017-12-05,2,Ebert,Aye
2017-12-05,3,Gibson,Aye
2017-12-05,3,Harvey,Aye
2017-12-05,3,Ebert,Aye
2017-12-05,4,Gibson,Aye
2017-12-05,4,Harvey,Aye
2017-12-05,4,Ebert,Aye
2017-12-12,1,Gibson,Aye
2017-12-12,1,Harvey,Aye
2017-12-12,1,Ebert,Aye
2017-12-12,2,Gibson,Aye
2017-12-12,2,Harvey,Aye
2017-12-12,2,Ebert,Aye
2017-12-12,3,Gibson,Aye
2017-12-12,3,Harvey,Aye
2017-12-12,3,Ebert,Aye
2017-12-12,4,Gibson,Aye
2017-12-12,4,Harvey,Aye
2017-12-12,4,Ebert,Aye
2017-12-12,5,Gibson,Aye
2017-12-12,5,Harvey,Aye
2017-12-12,5,Ebert,Aye
2017-12-12,6,Gibson,Aye
2017-12-12,6,Ebert,Aye
2017-12-12,7,Gibson,Aye
2017-12-12,7,Harvey,Aye
2017-12-12,7,Ebert,Aye
2017-12-12,8,Gibson,Aye
2017-12-12,8,Harvey,Aye
2017-12-12,8,Ebert,Aye
2017-12-12,9,Gibson,Aye
2017-12-12,9,Harvey,Aye
2017-12-12,9,Ebert,Aye
2017-12-19,1,Gibson,Aye
2017-12-19,1,Ebert,Aye
2017-12-19,2,Gibson,Aye
2017-12-19,2,Ebert,Aye
2017-12-19,3,Gibson,Aye
2017-12-19,3,Ebert,Aye
2017-12-19,4,Gibson,Aye
2017-12-19,4,Ebert,Aye
2017-12-19,5,Gibson,Aye
2017-12-19,5,Ebert,Aye
2017-12-19,6,Gibson,Aye
2017-12-19,6,Harvey,Abstain
2017-12-19,6,Ebert,Aye
2017-12-19,7,Gibson,Aye
2017-12-19,7,Harvey,Aye
2017-12-19,7,Ebert,Aye
2017-12-19,8,Gibson,Aye
2017-12-19,8,Harvey,Aye
2017-12-19,8,Ebert,Aye
2017-12-19,9,Gibson,Aye
2017-12-19,9,Harvey,Aye
2017-12-19,9,Ebert,Aye
2017-12-19,10,Gibson,Aye
2017-12-19,10,Harvey,Aye
2017-12-19,10,Ebert,Aye
2017-12-19,11,Gibson,Aye
2017-12-19,11,Harvey,Aye
2017-12-19,11,Ebert,Aye
2017-12-19,12,Gibson,Aye
2017-12-19,12,Harvey,Aye
2017-12-19,12,Ebert,Aye
2017-12-19,13,Gibson,Aye
2017-12-19,13,Harvey,Aye
2017-12-19,13,Ebert,Aye
2017-12-19,14,Gibson,Aye
2017-12-19,14,Harvey,Aye
2017-12-19,14,Ebert,Aye
2017-12-19,15,Gibson,Aye
2017-12-19,15,Harvey,Aye
2017-12-19,15,Ebert,Aye
2017-12-19,16,Gibson,Aye
2017-12-19,16,Harvey,Aye
2017-12-19,16,Ebert,Aye
2017-12-19,17,Gibson,Aye
2017-12-19,17,Harvey,Aye
2017-12-19,17,Ebert,Aye
2017-12-19,18,Gibson,Aye
2017-12-19,18,Harvey,Aye
2017-12-19,18,Ebert,Aye
2018-01-02,1,Gibson,Aye
2018-01-02,1,Ebert,Aye
2018-01-02,1,Harvey,Aye
2018-01-02,2,Gibson,Aye
2018-01-02,2,Ebert,Aye
2018-01-02,2,Harvey,Aye
2018-01-02,3,Gibson,Aye
2018-01-02,3,Ebert,Aye
2018-01-02,3,Harvey,Aye
2018-01-02,4,Gibson,Aye
2018-01-02,4,Ebert,Aye
2018-01-02,4,Harvey,Aye
2018-01-02,5,Gibson,Aye
2018-01-02,5,Ebert,Aye
2018-01-02,5,Harvey,Aye
2018-01-02,6,Gibson,Aye
2018-01-02,6,Ebert,Aye
2018-01-02,6,Harvey,Aye
2018-01-02,7,Gibson,Aye
2018-01-02,7,Ebert,Aye
2018-01-02,7,Harvey,Aye
2018-01-02,8,Gibson,Aye
2018-01-02,8,Ebert,Aye
2018-01-02,8,Harvey,Aye
2018-01-02,9,Gibson,Aye
2018-01-02,9,Ebert,Aye
2018-01-02,9,Harvey,Aye
2018-01-02,10,Gibson,Aye
2018-01-02,10,Ebert,Aye
2018-01-02,10,Harvey,Aye
2018-01-02,11,Gibson,Aye
2018-01-02,11,Ebert,Aye
2018-01-02,11,Harvey,Aye
2018-01-02,12,Gibson,Aye
2018-01-02,12,Ebert,Aye
2018-01-02,12,Harvey,Aye
2018-01-02,13,Gibson,Aye
2018-01-02,13,Ebert,Aye
2018-01-02,13,Harvey,Aye
2018-01-02,14,Gibson,Aye
2018-01-02,14,Ebert,Aye
2018-01-02,14,Harvey,Aye
2018-01-02,15,Gibson,Aye
2018-01-02,15,Ebert,Aye
2018-01-02,15,Harvey,Aye
2018-01-02,16,Gibson,Aye
2018-01-02,16,Harvey,Aye
2018-01-02,16,Ebert,Aye
2018-01-02,17,Gibson,Aye
2018-01-02,17,Harvey,Aye
2018-01-02,17,Ebert,Aye
2018-01-02,18,Gibson,Aye
2018-01-02,18,Harvey,Aye
2018-01-02,18,Ebert,Aye
2018-01-09,1,Gibson,Aye
2018-01-09,1,Ebert,Aye
2018-01-09,2,Gibson,Aye
2018-01-09,2,Ebert,Aye
2018-01-09,3,Gibson,Aye
2018-01-09,3,Ebert,Aye
2018-01-09,4,Gibson,Aye
2018-01-09,4,Ebert,Aye
2018-01-09,5,Gibson,Aye
2018-01-09,5,Ebert,Aye
2018-01-09,6,Gibson,Aye
2018-01-09,6,Ebert,Aye
2018-01-09,7,Gibson,Aye
2018-01-09,7,Ebert,Aye
2018-01-09,7,Harvey,Aye
2018-01-16,1,Gibson,Aye
2018-01-16,1,Ebert,Aye
2018-01-16,1,Harvey,Aye
2018-01-16,2,Gibson,Aye
2018-01-16,2,Ebert,Aye
2018-01-16,2,Harvey,Aye
2018-01-16,3,Gibson,Aye
2018-01-16,3,Ebert,Aye
2018-01-16,3,Harvey,Aye
2018-01-16,4,Gibson,Aye
2018-01-16,4,Ebert,Aye
2018-01-16,4,Harvey,Aye
2018-01-16,5,Gibson,Aye
2018-01-16,5,Ebert,Aye
2018-01-16,5,Harvey,Aye
2018-01-16,6,Gibson,Aye
2018-01-16,6,Ebert,Aye
2018-01-16,6,Harvey,Aye
2018-01-16,7,Gibson,Aye
2018-01-16,7,Ebert,Aye
2018-01-16,7,Harvey,Aye
2018-01-16,8,Gibson,Aye
2018-01-16,8,Ebert,Aye
2018-01-16,8,Harvey,Aye
2018-01-16,9,Gibson,Aye
2018-01-16,9,Ebert,Aye
2018-01-16,9,Harvey,Aye
2018-01-23,1,Gibson,Aye
2018-01-23,1,Ebert,Aye
2018-01-23,1,Harvey,Aye
2018-01-23,2,Gibson,Aye
2018-01-23,2,Ebert,Aye
2018-01-23,2,Harvey,Aye
2018-01-23,3,Gibson,Aye
2018-01-23,3,Ebert,Aye
2018-01-23,3,Harvey,Aye
2018-01-23,4,Gibson,Aye
2018-01-23,4,Ebert,Aye
2018-01-23,4,Harvey,Aye
2018-01-23,5,Gibson,Aye
2018-01-23,5,Ebert,Aye
2018-01-23,5,Harvey,Aye
2018-01-23,6,Gibson,Aye
2018-01-23,6,Ebert,Aye
2018-01-23,6,Harvey,Aye
2018-01-30,1,Gibson,Aye
2018-01-30,1,Ebert,Aye
2018-01-30,1,Harvey,Aye
2018-01-30,2,Gibson,Aye
2018-01-30,2,Ebert,Aye
2018-01-30,2,Harvey,Aye
2018-01-30,3,Gibson,Aye
2018-01-30,3,Ebert,Aye
2018-01-30,3,Harvey,Aye
2018-01-30,4,Gibson,Aye
2018-01-30,4,Ebert,Aye
2018-01-30,4,Harvey,Aye
2018-01-30,5,Gibson,Aye
2018-01-30,5,Ebert,Aye
2018-01-30,5,Harvey,Aye
2018-01-30,6,Gibson,Aye
2018-01-30,6,Ebert,Aye
2018-01-30,6,Harvey,Aye
2018-01-30,7,Gibson,Aye
2018-01-30,7,Ebert,Aye
2018-01-30,7,Harvey,Aye
2018-01-30,8,Gibson,Aye
2018-01-30,8,Ebert,Aye
2018-01-30,8,Harvey,Aye
2018-02-06,1,Ebert,Aye
2018-02-06,1,Gibson,Aye
2018-02-06,2,Ebert,Aye
2018-02-06,2,Gibson,Aye
2018-02-06,3,Ebert,Aye
2018-02-06,3,Gibson,Aye
2018-02-06,4,Ebert,Aye
2018-02-06,4,Gibson,Aye
2018-02-06,5,Ebert,Aye
2018-02-06,5,Gibson,Aye
2018-02-06,6,Ebert,Aye
2018-02-06,6,Gibson,Aye
2018-02-06,7,Ebert,Aye
2018-02-06,7,Gibson,Aye
2018-02-06,8,Ebert,Aye
2018-02-06,8,Gibson,Aye
2018-02-06,9,Ebert,Aye
2018-02-06,9,Gibson,Aye
2018-02-06,10,Ebert,Aye
2018-02-06,10,Gibson,Aye
2018-02-06,11,Ebert,Aye
2018-02-06,11,Gibson,Aye
2018-02-13,1,Ebert,Aye
2018-02-13,1,Gibson,Aye
2018-02-13,1,Harvey,Aye
2018-02-13,2,Ebert,Aye
2018-02-13,2,Gibson,Aye
2018-02-13,2,Harvey,Aye
2018-02-13,3,Ebert,Aye
2018-02-13,3,Gibson,Aye
2018-02-13,3,Harvey,Aye
2018-02-13,4,Ebert,Aye
2018-02-13,4,Gibson,Aye
2018-02-13,4,Harvey,Aye
2018-02-13,5,Ebert,Abstain
2018-02-13,5,Gibson,Aye
2018-02-13,5,Harvey,Aye
2018-02-13,6,Ebert,Aye
2018-02-13,6,Gibson,Aye
2018-02-13,6,Harvey,Aye
2018-02-13,7,Ebert,Aye
2018-02-13,7,Gibson,Aye
2018-02-13,7,Harvey,Aye
2018-02-20,1,Ebert,Aye
2018-02-20,1,Gibson,Aye
2018-02-20,1,Harvey,Aye
2018-02-20,2,Ebert,Aye
2018-02-20,2,Gibson,Aye
2018-02-20,2,Harvey,Aye
2018-02-20,3,Ebert,Aye
2018-02-20,3,Gibson,Aye
2018-02-20,3,Harvey,Aye
2018-02-20,4,Ebert,Aye
2018-02-20,4,Gibson,Aye
2018-02-20,4,Harvey,Aye
2018-02-20,5,Ebert,Aye
2018-02-20,5,Gibson,Aye
2018-02-20,5,Harvey,Aye
2018-02-20,6,Ebert,Aye
2018-02-20,6,Gibson,Aye
2018-02-20,6,Harvey,Aye
2018-02-27,1,Ebert,Aye
2018-02-27,1,Gibson,Aye
2018-02-27,1,Harvey,Aye
2018-02-27,2,Ebert,Aye
2018-02-27,2,Gibson,Aye
2018-02-27,2,Harvey,Aye
2018-02-27,3,Ebert,Aye
2018-02-27,3,Gibson,Aye
2018-02-27,3,Harvey,Aye
2018-02-27,4,Ebert,Aye
2018-02-27,4,Gibson,Aye
2018-02-27,4,Harvey,Aye
2018-02-27,5,Ebert,Aye
2018-02-27,5,Gibson,Nay
2018-02-27,5,Harvey,Aye
2018-02-27,6,Ebert,Aye
2018-02-27,6,Gibson,Aye
2018-02-27,6,Harvey,Aye
2018-03-13,1,Ebert,Aye
2018-03-13,1,Gibson,Aye
2018-03-13,1,Harvey,Aye
2018-03-13,2,Ebert,Aye
2018-03-13,2,Gibson,Aye
2018-03-13,2,Harvey,Aye
2018-03-13,3,Ebert,Aye
2018-03-13,3,Gibson,Aye
2018-03-13,3,Harvey,Aye
2018-03-13,4,Ebert,Aye
2018-03-13,4,Gibson,Aye
2018-03-13,4,Harvey,Aye
2018-03-13,5,Ebert,Aye
2018-03-13,5,Gibson,Aye
2018-03-13,5,Harvey,Aye
2018-03-13,6,Ebert,Aye
2018-03-13,6,Gibson,Aye
2018-03-13,6,Harvey,Aye
2018-03-13,7,Ebert,Aye
2018-03-13,7,Gibson,Aye
2018-03-13,7,Harvey,Aye
2018-03-13,8,Ebert,Aye
2018-03-13,8,Gibson,Aye
2018-03-13,8,Harvey,Aye
2018-03-13,9,Ebert,Aye
2018-03-13,9,Gibson,Aye
2018-03-13,9,Harvey,Aye
2018-03-20,1,Ebert,Aye
2018-03-20,1,Gibson,Aye
2018-03-20,1,Harvey,Aye
2018-03-20,2,Ebert,Aye
2018-03-20,2,Gibson,Aye
2018-03-20,2,Harvey,Aye
2018-03-20,3,Ebert,Aye
2018-03-20,3,Gibson,Aye
2018-03-20,3,Harvey,Aye
2018-03-20,4,Ebert,Aye
2018-03-20,4,Gibson,Aye
2018-03-20,4,Harvey,Aye
2018-03-20,5,Ebert,Aye
2018-03-20,5,Gibson,Aye
2018-03-20,5,Harvey,Aye
2018-03-20,6,Ebert,Aye
2018-03-20,6,Gibson,Aye
2018-03-20,6,Harvey,Aye
2018-03-20,7,Ebert,Aye
2018-03-20,7,Gibson,Aye
2018-03-20,7,Harvey,Aye
2018-03-20,8,Ebert,Aye
2018-03-20,8,Gibson,Aye
2018-03-20,8,Harvey,Aye
2018-03-20,9,Ebert,Aye
2018-03-20,9,Gibson,Nay
2018-03-20,9,Harvey,Aye
2018-03-20,10,Ebert,Aye
2018-03-20,10,Gibson,Aye
2018-03-20,10,Harvey,Aye
2018-03-27,1,Ebert,Aye
2018-03-27,1,Gibson,Aye
2018-03-27,1,Harvey,Aye
2018-03-27,2,Ebert,Aye
2018-03-27,2,Gibson,Aye
2018-03-27,2,Harvey,Aye
2018-03-27,3,Ebert,Aye
2018-03-27,3,Gibson,Aye
2018-03-27,3,Harvey,Aye
2018-03-27,4,Ebert,Aye
2018-03-27,4,Gibson,Aye
2018-03-27,4,Harvey,Aye
2018-03-27,5,Ebert,Aye
2018-03-27,5,Gibson,Aye
2018-03-27,5,Harvey,Aye
2018-03-27,6,Ebert,Aye
2018-03-27,6,Gibson,Aye
2018-03-27,6,Harvey,Aye
2018-03-27,7,Ebert,Aye
2018-03-27,7,Gibson,Aye
2018-03-27,7,Harvey,Aye
2018-03-27,8,Ebert,Aye
2018-03-27,8,Gibson,Aye
2018-03-27,8,Harvey,Aye
2018-03-27,9,Ebert,Aye
2018-03-27,9,Gibson,Aye
2018-03-27,9,Harvey,Aye
2018-03-27,10,Ebert,Aye
2018-03-27,10,Gibson,Aye
2018-03-27,10,Harvey,Aye
2018-03-27,11,Ebert,Aye
2018-03-27,11,Gibson,Aye
2018-03-27,11,Harvey,Aye
2018-03-27,12,Ebert,Aye
2018-03-27,12,Gibson,Aye
2018-03-27,12,Harvey,Aye
2018-04-03,1,Ebert,Aye
2018-04-03,1,Gibson,Aye
2018-04-03,1,Harvey,Aye
2018-04-03,2,Ebert,Aye
2018-04-03,2,Gibson,Aye
2018-04-03,2,Harvey,Aye
2018-04-03,3,Ebert,Aye
2018-04-03,3,Gibson,Aye
2018-04-03,3,Harvey,Aye
2018-04-03,4,Ebert,Aye
2018-04-03,4,Gibson,Aye
2018-04-03,4,Harvey,Aye
2018-04-03,5,Ebert,Aye
2018-04-03,5,Gibson,Aye
2018-04-03,5,Harvey,Aye
2018-04-10,1,Ebert,Aye
2018-04-10,1,Gibson,Aye
2018-04-10,1,Harvey,Aye
2018-04-10,2,Ebert,Aye
2018-04-10,2,Gibson,Aye
2018-04-10,2,Harvey,Aye
2018-04-10,3,Ebert,Aye
2018-04-10,3,Gibson,Aye
2018-04-10,3,Harvey,Aye
2018-04-10,4,Ebert,Aye
2018-04-10,4,Gibson,Aye
2018-04-10,4,Harvey,Aye
2018-04-10,5,Ebert,Aye
2018-04-10,5,Gibson,Aye
2018-04-10,5,Harvey,Aye
2018-04-10,6,Ebert,Aye
2018-04-10,6,Gibson,Aye
2018-04-10,6,Harvey,Aye
2018-04-17,1,Ebert,Aye
2018-04-17,1,Gibson,Aye
2018-04-17,1,Harvey,Aye
2018-04-17,2,Ebert,Aye
2018-04-17,2,Gibson,Aye
2018-04-17,2,Harvey,Aye
2018-04-24,1,Ebert,Aye
2018-04-24,1,Gibson,Aye
2018-04-24,1,Harvey,Aye
2018-04-24,2,Ebert,Aye
2018-04-24,2,Gibson,Aye
2018-04-24,2,Harvey,Aye
2018-04-24,3,Ebert,Nay
2018-04-24,3,Gibson,Aye
2018-04-24,3,Harvey,Aye
2018-04-24,4,Ebert,Aye
2018-04-24,4,Gibson,Aye
2018-04-24,4,Harvey,Aye
2018-04-24,5,Ebert,Aye
2018-04-24,5,Gibson,Aye
2018-04-24,5,Harvey,Aye
2018-04-24,6,Ebert,Aye
2018-04-24,6,Gibson,Aye
2018-04-24,6,Harvey,Aye
2018-04-24,7,Ebert,Aye
2018-04-24,7,Gibson,Aye
2018-04-24,7,Harvey,Aye
2018-04-24,8,Ebert,Aye
2018-04-24,8,Gibson,Aye
2018-04-24,8,Harvey,Aye
2018-04-24,9,Ebert,Nay
2018-04-24,9,Gibson,Aye
2018-04-24,9,Harvey,Aye
2018-04-24,10,Ebert,Aye
2018-04-24,10,Gibson,Aye
2018-04-24,10,Harvey,Aye
2018-05-01,1,Ebert,Aye
2018-05-01,1,Gibson,Aye
2018-05-01,1,Harvey,Aye
2018-05-01,2,Ebert,Aye
2018-05-01,2,Gibson,Aye
2018-05-01,2,Harvey,Aye
2018-05-01,3,Ebert,Aye
2018-05-01,3,Gibson,Aye
2018-05-01,3,Harvey,Aye
2018-05-01,4,Ebert,Aye
2018-05-01,4,Gibson,Aye
2018-05-01,4,Harvey,Aye
2018-05-01,5,Ebert,Aye
2018-05-01,5,Gibson,Aye
2018-05-01,5,Harvey,Aye
2018-05-01,6,Ebert,Aye
2018-05-01,6,Gibson,Aye
2018-05-01,6,Harvey,Aye
2018-05-01,7,Ebert,Aye
2018-05-01,7,Gibson,Aye
2018-05-01,7,Harvey,Aye
2018-05-01,8,Ebert,Aye
2018-05-01,8,Gibson,Aye
2018-05-01,8,Harvey,Aye
2018-05-01,9,Ebert,Aye
2018-05-01,9,Gibson,Aye
2018-05-01,9,Harvey,Aye
2018-05-08,1,Gibson,Aye
2018-05-08,1,Harvey,Aye
2018-05-08,2,Gibson,Aye
2018-05-08,2,Harvey,Aye
2018-05-08,3,Gibson,Aye
2018-05-08,3,Harvey,Aye
2018-05-08,4,Gibson,Aye
2018-05-08,4,Harvey,Aye
2018-05-08,5,Gibson,Aye
2018-05-08,5,Harvey,Aye
2018-05-08,6,Gibson,Aye
2018-05-08,6,Harvey,Aye
2018-05-08,7,Gibson,Aye
2018-05-08,7,Harvey,Aye
2018-05-08,8,Gibson,Aye
2018-05-08,8,Harvey,Aye
2018-05-08,9,Gibson,Aye
2018-05-08,9,Harvey,Aye
2018-05-08,10,Gibson,Aye
2018-05-08,10,Harvey,Aye
2018-05-15,1,Ebert,Aye
2018-05-15,1,Gibson,Aye
2018-05-15,1,Harvey,Aye
2018-05-15,2,Ebert,Aye
2018-05-15,2,Gibson,Aye
2018-05-15,2,Harvey,Aye
2018-05-15,3,Ebert,Aye
2018-05-15,3,Gibson,Aye
2018-05-15,3,Harvey,Aye
2018-05-15,4,Ebert,Aye
2018-05-15,4,Gibson,Aye
2018-05-15,4,Harvey,Aye
2018-05-15,5,Ebert,Aye
2018-05-15,5,Gibson,Aye
2018-05-15,5,Harvey,Aye
2018-05-15,6,Ebert,Aye
2018-05-15,6,Gibson,Aye
2018-05-15,6,Harvey,Aye
2018-05-15,7,Ebert,Aye
2018-05-15,7,Gibson,Aye
2018-05-15,7,Harvey,Aye
2018-05-15,8,Ebert,Aye
2018-05-15,8,Gibson,Nay
2018-05-15,8,Harvey,Aye
2018-05-15,9,Ebert,Aye
2018-05-15,9,Gibson,Aye
2018-05-15,9,Harvey,Aye
2018-05-22,1,Ebert,Aye
2018-05-22,1,Gibson,Aye
2018-05-22,1,Harvey,Aye
2018-05-22,2,Ebert,Aye
2018-05-22,2,Gibson,Aye
2018-05-22,2,Harvey,Aye
2018-05-22,3,Ebert,Aye
2018-05-22,3,Gibson,Aye
2018-05-22,3,Harvey,Aye
2018-05-22,4,Ebert,Aye
2018-05-22,4,Gibson,Aye
2018-05-22,4,Harvey,Aye
2018-05-22,5,Ebert,Aye
2018-05-22,5,Gibson,Aye
2018-05-22,5,Harvey,Aye
2018-05-22,6,Ebert,Aye
2018-05-22,6,Gibson,Aye
2018-05-22,6,Harvey,Aye
2018-05-29,1,Ebert,Aye
2018-05-29,1,Gibson,Aye
2018-05-29,1,Harvey,Aye
2018-05-29,2,Ebert,Aye
2018-05-29,2,Gibson,Nay
2018-05-29,2,Harvey,Aye
2018-05-29,3,Ebert,Aye
2018-05-29,3,Gibson,Aye
2018-05-29,3,Harvey,Aye
2018-05-29,4,Ebert,Aye
2018-05-29,4,Gibson,Aye
2018-05-29,4,Harvey,Aye
2018-05-29,5,Ebert,Aye
2018-05-29,5,Gibson,Aye
2018-05-29,5,Harvey,Aye
2018-05-29,6,Ebert,Aye
2018-05-29,6,Gibson,Aye
2018-05-29,6,Harvey,Aye
2018-05-29,7,Ebert,Aye
2018-05-29,7,Gibson,Aye
2018-05-29,7,Harvey,Aye
2018-05-29,8,Ebert,Aye
2018-05-29,8,Gibson,Aye
2018-05-29,8,Harvey,Aye
2018-05-29,9,Ebert,Aye
2018-05-29,9,Gibson,Aye
2018-05-29,9,Harvey,Aye
2018-06-05,1,Ebert,Aye
2018-06-05,1,Gibson,Aye
2018-06-05,1,Harvey,Aye
2018-06-05,2,Ebert,Aye
2018-06-05,2,Gibson,Aye
2018-06-05,2,Harvey,Aye
2018-06-05,3,Ebert,Aye
2018-06-05,3,Gibson,Aye
2018-06-05,3,Harvey,Aye
2018-06-05,4,Ebert,Aye
2018-06-05,4,Gibson,Aye
2018-06-05,4,Harvey,Aye
2018-06-05,5,Ebert,Aye
2018-06-05,5,Gibson,Aye
2018-06-05,5,Harvey,Aye
2018-06-12,1,Ebert,Aye
2018-06-12,1,Harvey,Aye
2018-06-19,1,Ebert,Aye
2018-06-19,1,Jenkins,Aye
2018-06-19,1,Harvey,Aye
2018-06-19,2,Ebert,Aye
2018-06-19,2,Jenkins,Aye
2018-06-19,2,Harvey,Aye
2018-06-19,3,Ebert,Aye
2018-06-19,3,Jenkins,Aye
2018-06-19,3,Harvey,Aye
2018-06-19,4,Ebert,Aye
2018-06-19,4,Jenkins,Aye
2018-06-19,4,Harvey,Aye
2018-06-19,5,Ebert,Aye
2018-06-19,5,Jenkins,Aye
2018-06-19,5,Harvey,Aye
2018-06-19,6,Ebert,Aye
2018-06-19,6,Jenkins,Aye
2018-06-19,6,Harvey,Aye
2018-06-19,7,Ebert,Aye
2018-06-19,7,Jenkins,Aye
2018-06-19,7,Harvey,Aye
2018-06-19,8,Ebert,Aye
2018-06-19,8,Jenkins,Aye
2018-06-19,8,Harvey,Aye
2018-06-19,9,Ebert,Aye
2018-06-19,9,Jenkins,Aye
2018-06-19,9,Harvey,Aye
2018-06-19,10,Ebert,Aye
2018-06-19,10,Jenkins,Aye
2018-06-19,10,Harvey,Aye
2018-06-19,11,Ebert,Aye
2018-06-19,11,Jenkins,Aye
2018-06-19,11,Harvey,Aye
2018-06-19,12,Ebert,Aye
2018-06-19,12,Jenkins,Aye
2018-06-19,12,Harvey,Aye
2018-06-26,1,Ebert,Aye
2018-06-26,1,Jenkins,Aye
2018-06-26,1,Harvey,Aye
2018-06-26,2,Ebert,Aye
2018-06-26,2,Jenkins,Aye
2018-06-26,2,Harvey,Aye
2018-06-26,3,Ebert,Aye
2018-06-26,3,Jenkins,Aye
2018-06-26,3,Harvey,Aye
2018-06-26,4,Ebert,Aye
2018-06-26,4,Jenkins,Aye
2018-06-26,4,Harvey,Aye
2018-06-26,5,Ebert,Aye
