source_file,scope,contest,parsed_sum,printed_total,match
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG05,COMMISSIONER SEAT B,256,256,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG05,CLERK/AUDITOR,260,260,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG06,COMMISSIONER SEAT A,232,232,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG06,COMMISSIONER SEAT B,226,226,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG06,CLERK/AUDITOR,229,229,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG07,COMMISSIONER SEAT A,272,272,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG07,COMMISSIONER SEAT B,267,267,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG07,CLERK/AUDITOR,265,265,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG08,COMMISSIONER SEAT A,290,290,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG08,COMMISSIONER SEAT B,276,276,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG08,CLERK/AUDITOR,286,286,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG09,COMMISSIONER SEAT A,247,247,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG09,COMMISSIONER SEAT B,241,241,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG09,CLERK/AUDITOR,240,240,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG10,COMMISSIONER SEAT A,302,302,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG10,COMMISSIONER SEAT B,285,285,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG10,CLERK/AUDITOR,296,296,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG11,COMMISSIONER SEAT A,237,237,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG11,COMMISSIONER SEAT B,229,229,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG11,CLERK/AUDITOR,238,238,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG12,COMMISSIONER SEAT A,155,155,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG12,COMMISSIONER SEAT B,157,157,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG12,CLERK/AUDITOR,158,158,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG13,COMMISSIONER SEAT A,204,204,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG13,COMMISSIONER SEAT B,204,204,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG13,CLERK/AUDITOR,201,201,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG14,COMMISSIONER SEAT A,239,239,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG14,COMMISSIONER SEAT B,230,230,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct NOG14,CLERK/AUDITOR,230,230,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD01,COMMISSIONER SEAT A,73,73,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD01,COMMISSIONER SEAT B,70,70,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD01,CLERK/AUDITOR,72,72,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD02,COMMISSIONER SEAT A,184,184,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD02,COMMISSIONER SEAT B,182,182,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD02,CLERK/AUDITOR,184,184,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD03,COMMISSIONER SEAT A,109,109,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD03,COMMISSIONER SEAT B,109,109,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD03,CLERK/AUDITOR,107,107,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD04,COMMISSIONER SEAT A,93,93,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD04,COMMISSIONER SEAT B,92,92,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD04,CLERK/AUDITOR,94,94,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD05,COMMISSIONER SEAT A,18,18,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD05,COMMISSIONER SEAT B,19,19,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD05,CLERK/AUDITOR,19,19,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD06,COMMISSIONER SEAT A,113,113,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD06,COMMISSIONER SEAT B,107,107,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD06,CLERK/AUDITOR,109,109,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD07,COMMISSIONER SEAT A,119,119,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD07,COMMISSIONER SEAT B,118,118,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD07,CLERK/AUDITOR,118,118,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD08,COMMISSIONER SEAT A,80,80,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD08,COMMISSIONER SEAT B,78,78,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD08,CLERK/AUDITOR,79,79,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD09,COMMISSIONER SEAT A,79,79,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD09,COMMISSIONER SEAT B,79,79,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD09,CLERK/AUDITOR,79,79,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD10,COMMISSIONER SEAT A,110,110,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD10,COMMISSIONER SEAT B,111,111,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD10,CLERK/AUDITOR,111,111,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD11,COMMISSIONER SEAT A,143,143,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD11,COMMISSIONER SEAT B,142,142,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD11,CLERK/AUDITOR,144,144,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD12,COMMISSIONER SEAT A,118,118,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD12,COMMISSIONER SEAT B,115,115,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD12,CLERK/AUDITOR,116,116,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD13,COMMISSIONER SEAT A,211,211,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD13,COMMISSIONER SEAT B,209,209,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD13,CLERK/AUDITOR,205,205,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD14,COMMISSIONER SEAT A,139,139,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD14,COMMISSIONER SEAT B,137,137,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD14,CLERK/AUDITOR,138,138,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD15,COMMISSIONER SEAT A,61,61,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD15,COMMISSIONER SEAT B,61,61,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD15,CLERK/AUDITOR,61,61,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD16,COMMISSIONER SEAT A,116,116,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD16,COMMISSIONER SEAT B,113,113,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD16,CLERK/AUDITOR,113,113,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD17,COMMISSIONER SEAT A,153,153,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD17,COMMISSIONER SEAT B,149,149,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD17,CLERK/AUDITOR,149,149,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD18,COMMISSIONER SEAT A,36,36,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD18,COMMISSIONER SEAT B,36,36,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD18,CLERK/AUDITOR,36,36,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD19,COMMISSIONER SEAT A,144,144,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD19,COMMISSIONER SEAT B,144,144,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD19,CLERK/AUDITOR,143,143,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD20,COMMISSIONER SEAT A,15,15,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD20,COMMISSIONER SEAT B,15,15,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD20,CLERK/AUDITOR,15,15,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD21,COMMISSIONER SEAT A,113,113,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD21,COMMISSIONER SEAT B,112,112,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD21,CLERK/AUDITOR,114,114,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD22,COMMISSIONER SEAT A,50,50,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD22,COMMISSIONER SEAT B,50,50,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD22,CLERK/AUDITOR,50,50,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD23,COMMISSIONER SEAT A,145,145,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD23,COMMISSIONER SEAT B,141,141,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD23,CLERK/AUDITOR,144,144,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD24,COMMISSIONER SEAT A,102,102,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD24,COMMISSIONER SEAT B,102,102,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD24,CLERK/AUDITOR,100,100,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD25,COMMISSIONER SEAT A,121,121,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD25,COMMISSIONER SEAT B,118,118,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD25,CLERK/AUDITOR,119,119,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD26,COMMISSIONER SEAT A,134,134,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD26,COMMISSIONER SEAT B,128,128,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD26,CLERK/AUDITOR,132,132,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD27,COMMISSIONER SEAT A,35,35,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD27,COMMISSIONER SEAT B,33,33,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD27,CLERK/AUDITOR,35,35,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD28,COMMISSIONER SEAT A,53,53,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD28,COMMISSIONER SEAT B,54,54,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD28,CLERK/AUDITOR,55,55,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD29,COMMISSIONER SEAT A,191,191,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD29,COMMISSIONER SEAT B,186,186,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD29,CLERK/AUDITOR,192,192,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD30,COMMISSIONER SEAT A,347,347,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD30,COMMISSIONER SEAT B,334,334,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD30,CLERK/AUDITOR,329,329,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD32,COMMISSIONER SEAT A,34,34,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD32,COMMISSIONER SEAT B,34,34,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD32,CLERK/AUDITOR,35,35,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD33,COMMISSIONER SEAT A,112,112,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD33,COMMISSIONER SEAT B,111,111,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD33,CLERK/AUDITOR,111,111,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD34,COMMISSIONER SEAT A,89,89,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD34,COMMISSIONER SEAT B,89,89,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD34,CLERK/AUDITOR,90,90,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD35,COMMISSIONER SEAT A,80,80,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD35,COMMISSIONER SEAT B,83,83,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD35,CLERK/AUDITOR,82,82,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD36,COMMISSIONER SEAT A,219,219,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD36,COMMISSIONER SEAT B,213,213,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD36,CLERK/AUDITOR,215,215,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD37,COMMISSIONER SEAT A,114,114,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD37,COMMISSIONER SEAT B,110,110,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD37,CLERK/AUDITOR,113,113,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD38,COMMISSIONER SEAT A,184,184,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD38,COMMISSIONER SEAT B,177,177,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD38,CLERK/AUDITOR,180,180,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD39,COMMISSIONER SEAT A,324,324,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD39,COMMISSIONER SEAT B,319,319,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD39,CLERK/AUDITOR,319,319,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD40,COMMISSIONER SEAT A,311,311,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD40,COMMISSIONER SEAT B,302,302,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD40,CLERK/AUDITOR,305,305,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD41,COMMISSIONER SEAT A,396,396,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD41,COMMISSIONER SEAT B,383,383,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct OGD41,CLERK/AUDITOR,383,383,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC01,COMMISSIONER SEAT A,297,297,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC01,COMMISSIONER SEAT B,294,294,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC01,CLERK/AUDITOR,296,296,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC02,COMMISSIONER SEAT A,198,198,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC02,COMMISSIONER SEAT B,197,197,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC02,CLERK/AUDITOR,195,195,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC03,COMMISSIONER SEAT A,287,287,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC03,COMMISSIONER SEAT B,282,282,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC03,CLERK/AUDITOR,285,285,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC04,COMMISSIONER SEAT A,312,312,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC04,COMMISSIONER SEAT B,313,313,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC04,CLERK/AUDITOR,315,315,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC05,COMMISSIONER SEAT A,174,174,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC05,COMMISSIONER SEAT B,178,178,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLC05,CLERK/AUDITOR,174,174,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV01,COMMISSIONER SEAT A,159,159,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV01,COMMISSIONER SEAT B,155,155,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV01,CLERK/AUDITOR,160,160,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV02,COMMISSIONER SEAT A,237,237,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV02,COMMISSIONER SEAT B,230,230,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV02,CLERK/AUDITOR,237,237,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV03,COMMISSIONER SEAT A,170,170,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV03,COMMISSIONER SEAT B,169,169,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV03,CLERK/AUDITOR,170,170,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV05,COMMISSIONER SEAT A,59,59,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV05,COMMISSIONER SEAT B,58,58,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV05,CLERK/AUDITOR,59,59,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV06,COMMISSIONER SEAT A,110,110,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV06,COMMISSIONER SEAT B,108,108,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV06,CLERK/AUDITOR,110,110,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV07,COMMISSIONER SEAT A,288,288,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV07,COMMISSIONER SEAT B,290,290,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV07,CLERK/AUDITOR,297,297,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV08,COMMISSIONER SEAT A,201,201,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV08,COMMISSIONER SEAT B,197,197,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV08,CLERK/AUDITOR,204,204,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV09,COMMISSIONER SEAT A,217,217,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV09,COMMISSIONER SEAT B,215,215,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV09,CLERK/AUDITOR,222,222,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV10,COMMISSIONER SEAT A,247,247,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV10,COMMISSIONER SEAT B,246,246,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV10,CLERK/AUDITOR,249,249,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV11,COMMISSIONER SEAT A,33,33,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV11,COMMISSIONER SEAT B,31,31,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct PLV11,CLERK/AUDITOR,31,31,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV01,COMMISSIONER SEAT A,283,283,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV01,COMMISSIONER SEAT B,279,279,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV01,CLERK/AUDITOR,276,276,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV02,COMMISSIONER SEAT A,226,226,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV02,COMMISSIONER SEAT B,218,218,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV02,CLERK/AUDITOR,218,218,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV03,COMMISSIONER SEAT A,183,183,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV03,COMMISSIONER SEAT B,181,181,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV03,CLERK/AUDITOR,181,181,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV04,COMMISSIONER SEAT A,257,257,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV04,COMMISSIONER SEAT B,256,256,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct RIV04,CLERK/AUDITOR,259,259,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY01,COMMISSIONER SEAT A,89,89,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY01,COMMISSIONER SEAT B,89,89,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY01,CLERK/AUDITOR,89,89,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY02,COMMISSIONER SEAT A,199,199,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY02,COMMISSIONER SEAT B,200,200,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY02,CLERK/AUDITOR,200,200,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY03,COMMISSIONER SEAT A,74,74,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY03,COMMISSIONER SEAT B,74,74,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY03,CLERK/AUDITOR,73,73,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY04,COMMISSIONER SEAT A,190,190,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY04,COMMISSIONER SEAT B,188,188,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY04,CLERK/AUDITOR,188,188,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY05,COMMISSIONER SEAT A,170,170,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY05,COMMISSIONER SEAT B,168,168,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY05,CLERK/AUDITOR,168,168,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY06,COMMISSIONER SEAT A,183,183,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY06,COMMISSIONER SEAT B,175,175,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY06,CLERK/AUDITOR,179,179,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY07,COMMISSIONER SEAT A,149,149,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY07,COMMISSIONER SEAT B,149,149,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY07,CLERK/AUDITOR,148,148,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY08,COMMISSIONER SEAT A,199,199,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY08,COMMISSIONER SEAT B,196,196,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY08,CLERK/AUDITOR,196,196,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY09,COMMISSIONER SEAT A,184,184,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY09,COMMISSIONER SEAT B,189,189,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY09,CLERK/AUDITOR,182,182,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY10,COMMISSIONER SEAT A,137,137,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY10,COMMISSIONER SEAT B,135,135,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY10,CLERK/AUDITOR,135,135,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY11,COMMISSIONER SEAT A,184,184,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY11,COMMISSIONER SEAT B,182,182,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY11,CLERK/AUDITOR,187,187,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY12,COMMISSIONER SEAT A,119,119,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY12,COMMISSIONER SEAT B,116,116,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY12,CLERK/AUDITOR,119,119,True
92078f_afc450eab79548f0be83ae4dc3a358b5.pdf,precinct ROY13,COMMISSIONER SEAT A,138,138,True
