EventItemId,EventItemEventId,_body_id,EventItemTitle,EventItemMatterId,EventItemMatterName,EventItemMatterType,EventItemMover,EventItemSeconder,EventItemPassedFlagName,EventItemActionName,EventItemAgendaSequence,EventItemMinutesSequence
30438,2947,138,Declaration of Gift from the Jordan River Commission of Three Interpretive Signs to be Placed Along the Jordan River Nature Trail,5013,,Consent Item,,,,,27,30
30439,2947,138,"A Resolution of the Council of Salt Lake County Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between the State of Utah Division of Forestry, Fire and State Lands and Salt Lake County for the Award of $120,000 in Funding for a Variety of Projects Along the Jordan River Corridor",5014,,Consent Item,,,,,21,24
30440,2947,138,"A Resolution of the Council of Salt Lake County Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between the State of Utah Division of Forestry, Fire and State Lands and Salt Lake County for the Award of $250,000 in Funding for a Variety of Projects Along the Jordan River Corridor",5015,,Consent Item,,,,,22,25
30441,2947,138,Board Appointment: Member Change for SLCo Planning Commission,5018,,Consent Item,,,,,25,28
30442,2947,138,A Resolution of the Council of Salt Lake County Approving Execution of an Interlocal Cooperation Agreement with the City of Cottonwood Heights Providing for the Installation and Maintenance of a Bicycle Repair Station,5019,,Consent Item,,,,,23,26
30443,2947,138,"A Resolution of the Council of Salt Lake County Approving the Attached Letter of Understanding Between Salt Lake County Regional Planning and Transportation and Salt Lake County Parks and Recreation for the Use of Twenty-five Thousand Dollars ($25,000.00) from the Regional Transportation Choice fund (4th Quarter)",5020,,Consent Item,,,,,24,27
30445,2947,138,"Salt Lake County Resolution:

Extension of the Public Health Emergency Declared by the Salt Lake County Mayor and the Executive Director of the Salt Lake County Health Department COVID-19 Pandemic of 2020",5022,,Consent Item,Arlyn Bradshaw,Michael Jensen,Pass,ratified,19,22
30446,2947,138,2020 June Budget Calendar,5023,,Consent Item,,,,,26,29
30447,2947,138,TAX LETTERS,,,,,,,,29,32
30448,2947,138,Tax Administration’s Tax Letters,5016,,Tax Letters,Arlyn Bradshaw,Michael Jensen,Pass,approved,30,33
30449,2947,138,Tax Administration’s Tax Letters (Part 2),5017,,Tax Letters,Arlyn Bradshaw,Michael Jensen,Pass,approved,31,34
30450,2947,138,LETTERS FROM OTHER OFFICES,,,,,,,,32,35
30451,2947,138,PRIVATE BUSINESS DISCLOSURES,,,,,,,,33,36
30452,2947,138,APPROVAL OF MINUTES,,,,,,,,34,37
30453,2947,138,"Approval of the Council Meeting Minutes for March 24, 2020",5024,,Minutes,Arlyn Bradshaw,Michael Jensen,Pass,approved,35,38
30455,2947,138,ADJOURN,,,,,,,,36,39
30457,2947,138,"Notice of a Public Hearing Set For Tuesday, April 21, 2020 At 4:00 P.M. To Receive Public Comment Regarding:

Consideration for Adoption of a Resolution of the Salt Lake County Council Authorizing the Issuance and Sale of Not More Than $6,500,000 Aggregate Principal Amount of Sales Tax Revenue Bonds, Series 2020; and Related Matters",5027,,Public Hearings and Notices,,,,,13,15
30458,2947,138,"Notice of Cancellation of Council Meeting for Tuesday, April 14, 2020",5028,,Public Hearings and Notices,,,,,14,16
30461,2947,138,"2019 Budget Adjustment: Golf’s Request for Technical Adjustment to Recognize OPEB, Pension, and Compensated Absences",5030,,Discussion Items,Arlyn Bradshaw,Michael Jensen,Pass,ratified,17,20
30462,2947,138,"2019 Budget Adjustment: Government Center Request for Technical Adjustment to Recognize OPEB, Pension, and Compensated Absences",5029,,Discussion Items,Arlyn Bradshaw,Michael Jensen,Pass,ratified,16,19
30471,2947,138,"Approval of One-time Donation of $10,000 Worth of Items from Utah DCFS to Help Youth Services During COVID-19 Pandemic",5037,,Consent Item,,,,,28,31
30472,2947,138,,,,,,,,,,6
30473,2947,138,,,,,,,,,,11
30474,2947,138,,,,,,,,,,13
30475,2947,138,,,,,,,,,,17
30476,2947,138,,,,,,,,,,3
30478,2948,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711. ",,,,,,,,1,
30479,2948,138,"Members of the Council May Participate Electronically. Meetings May Be Closed For Reasons Allowed By Statute. Motions Relating to Any of the Items Listed Below, Including Final Action, May Be Taken.

Due to the Ongoing Public Health Emergency Related to the COVID-19 Pandemic and Response, the Salt Lake County Government Center has Been Closed Except for Essential Functions on the Orders of the Salt Lake County Mayor. 

Consistent with Salt Lake County Council Resolution 5714, Approved March 24, 2020, Salt Lake County Council has Made Preparations to Conduct its Council Meetings Electronically. Because the Salt Lake County Government Center is Closed – and in Light of State and Local Public Health Orders Limiting Gatherings and Workplaces to Less Than Ten Persons – the Council Cannot Provide Physical Space or Facilities for Members of the Public to Attend Its Meetings for the Duration of the Public Health Emergency.

Agendas, Audio Live-Streams and Recordings, and Meeting Minutes can be accessed at slco.legistar.com",,,,,,,,2,
30480,2948,138,CALL TO ORDER ,,,,,,,,3,1
30481,2948,138,"Invocation - Reading - Thought 

",,,,,,,,4,2
30482,2948,138,Pledge of Allegiance,,,,,,,,5,3
30483,2948,138,CITIZEN PUBLIC INPUT ,,,,,,,,6,4
30484,2948,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,7,5
30485,2948,138,Council Members,,,,,,,,8,6
30486,2948,138,Other Elected Officials,,,,,,,,9,7
30487,2948,138,Mayor,,,,,,,,10,8
30488,2948,138,"PROCLAMATIONS, DECLARATIONS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,11,9
30489,2948,138,PUBLIC HEARINGS AND NOTICES ,,,,,,,,12,10
30490,2948,138,DISCUSSION ITEMS,,,,,,,,13,11
30491,2948,138,CONSENT ITEMS,,,,,,,,15,14
30494,2948,138,Assessor Tax Letters,5040,,Consent Item,Arlyn Bradshaw,Shireen Ghorbani,Pass,approved,17,16
30497,2948,138,"Salt Lake County Resolution Extension of the State of Emergency Declared by the Salt Lake County Mayor Arising Out of the March 18, 2020 Earthquake",5043,,Consent Item,Arlyn Bradshaw,Shireen Ghorbani,Pass,approved,14,12
30498,2948,138,TAX LETTERS,,,,,,,,16,15
30499,2948,138,LETTERS FROM OTHER OFFICES,,,,,,,,19,20
30500,2948,138,PRIVATE BUSINESS DISCLOSURES,,,,,,,,20,21
30501,2948,138,APPROVAL OF MINUTES,,,,,,,,21,22
30502,2948,138,ADJOURN,,,,,,,,22,23
30543,2948,138,Assessor Tax Exemption Summary,5045,,Tax Letters,Arlyn Bradshaw,Shireen Ghorbani,Pass,approved,18,18
30544,2948,138,,,,,,,,,,13
30545,2948,138,,,,,,,,,,17
30546,2948,138,,,,,,,,,,19
30601,2949,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711. ",,,,,,,,1,
30602,2949,138,"Members of the Council May Participate Electronically. Meetings May Be Closed For Reasons Allowed By Statute. Motions Relating to Any of the Items Listed Below, Including Final Action, May Be Taken.

Due to the Ongoing Public Health Emergency Related to the COVID-19 Pandemic and Response, the Salt Lake County Government Center has Been Closed Except for Essential Functions on the Orders of the Salt Lake County Mayor. 

Consistent with Salt Lake County Council Resolution 5714, Approved March 24, 2020, Salt Lake County Council has Made Preparations to Conduct its Council Meetings Electronically. Because the Salt Lake County Government Center is Closed – and in Light of State and Local Public Health Orders Limiting Gatherings and Workplaces to Less Than Ten Persons – the Council Cannot Provide Physical Space or Facilities for Members of the Public to Attend Its Meetings for the Duration of the Public Health Emergency.

Agendas, Audio Live-Streams and Recordings, and Meeting Minutes can be accessed at slco.legistar.com",,,,,,,,2,
30603,2949,138,CALL TO ORDER ,,,,,,,,3,1
30604,2949,138,"Invocation - Reading - Thought 

",,,,,,,,4,2
30605,2949,138,Pledge of Allegiance,,,,,,,,5,3
30606,2949,138,CITIZEN PUBLIC INPUT ,,,,,,,,6,4
30607,2949,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,7,5
30608,2949,138,Council Members,,,,,,,,8,6
30609,2949,138,Other Elected Officials,,,,,,,,9,7
30610,2949,138,Mayor,,,,,,,,10,8
30611,2949,138,"PROCLAMATIONS, DECLARATIONS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,11,9
30612,2949,138,PUBLIC HEARINGS AND NOTICES ,,,,,,,,12,10
30613,2949,138,"Public hearing to Receive Comment with Respect to (a) the County’s Issuance of Approximately $6,500,000 of Sales Tax Revenue Bonds and (b) Any Potential Economic Impact that the Project Financed by the Bonds may Have on the Private Sector",5061,,Public Hearings and Notices,Arlyn Bradshaw,Steve DeBry,Pass,open the public hearing,13,11
30614,2949,138,RATIFICATION OF DISCUSSION ITEM ACTIONS IN COMMITTEE OF THE WHOLE ,,,,,,,,14,13
30616,2949,138,"Budget Adjustment: Flood Control’s Request to Transfer $33,000 between Capital Projects and $36,364 between Appropriations for the Bingham Creek Improvements Capital Project",5054,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,15,14
30617,2949,138,"Budget Adjustment: Solid Waste Management’s Request for $12,000 Appropriation Unit Shift (Operations to Capital) for the Purchase of New Servers",5055,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,16,15
30618,2949,138,"Budget Adjustment: UPACA’s Request to Use $212,135 in Restricted Funds for Legal Fees",5058,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,17,16
30619,2949,138,"Budget Adjustment: Eccles Theater’s Request to Eliminate $41,747 in Restaurant Rent & Commission Revenue and Offset with Operations Subsidy from the Salt Lake City Redevelopment Agency (Budget Neutral)",5059,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,18,17
30620,2949,138,"Budget Adjustment: Solid Waste Management’s Request to Purchase new Case Loader Solid Rubber Tires using $49,962 from Restricted Equipment Replacement Account",5060,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,19,18
30622,2949,138,"COVID-19 and Earthquake Emergency Response Updates

The Council may Take Action, Including Votes, on any Necessary Legislative Matters Related to the Ongoing States of Emergency",5063,,Discussion Items,,,,,20,19
30623,2949,138,RATIFICATION OF CONSENT ITEM ACTIONS IN COMMITTEE OF THE WHOLE ,,,,Arlyn Bradshaw,Jim Bradley,Pass,ratified,21,20
30627,2949,138,"On the 21 day of April 2020, the Salt Lake County Council Consents to the Appointment of Rudy Martinez, Darcy Dockery, and Alfredo Boscan as Sheriff’s Office Employees as Bail Commissioners Pursuant to Utah Code Annotated Section 17-32-1. Bail Commissioners Shall Serve at the Pleasure of the Council or Until They Separate from Their Employment with the Sheriff’s Office",5053,,Consent Item,,,,,23,22
30629,2949,138,TAX LETTERS,,,,,,,,24,23
30631,2949,138,"2020 Tax Sale, Removal of $250.00 Administrative Fee",5047,,Tax Letters,Arlyn Bradshaw,Jim Bradley,Pass,approved,26,25
30632,2949,138,Recommendation for Recertification of Previously Withdrawn Properties for the 2020 Tax Sale,5048,,Tax Letters,Arlyn Bradshaw,Jim Bradley,Pass,approved,27,26
30633,2949,138,LETTERS FROM OTHER OFFICES,,,,,,,,28,27
30634,2949,138,PRIVATE BUSINESS DISCLOSURES,,,,,,,,29,28
30635,2949,138,APPROVAL OF MINUTES,,,,,,,,30,29
30636,2949,138,"Approval of Council Minutes for March 31, 2020, April 7, 2020, and April 14, 2020",5050,,Minutes,Arlyn Bradshaw,Jim Bradley,Pass,approved,31,30
30638,2949,138,ADJOURN,,,,,,,,32,31
30640,2949,138,2019 Annual Final Settlement of Taxes Collected and Distributed,5064,,Tax Letters,Arlyn Bradshaw,Jim Bradley,Pass,approved,25,24
30641,2949,138,A Resolution of the Salt Lake County Council Approving the Acquisition of a Fee Interest in Certain Real Property From Albert L. Munsell and the Estate of Kay Lynn Munsell as Part of the Surplus Canal Project and the Transfer of the County’s Excess Real Estate Interests in Adjacent Property to the Same,5052,,Consent Item,,,,,22,21
30643,2949,138,,,,,,,,,,12
30690,2950,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711. ",,,,,,,,1,
30691,2950,138,"Members of the Council May Participate Electronically. Meetings May Be Closed For Reasons Allowed By Statute. Motions Relating to Any of the Items Listed Below, Including Final Action, May Be Taken.

Due to the Ongoing Public Health Emergency Related to the COVID-19 Pandemic and Response, the Salt Lake County Government Center has Been Closed Except for Essential Functions on the Orders of the Salt Lake County Mayor. 

Consistent with Salt Lake County Council Resolution 5714, Approved March 24, 2020, Salt Lake County Council has Made Preparations to Conduct its Council Meetings Electronically. Because the Salt Lake County Government Center is Closed – and in Light of State and Local Public Health Orders Limiting Gatherings and Workplaces to Less Than Ten Persons – the Council Cannot Provide Physical Space or Facilities for Members of the Public to Attend Its Meetings for the Duration of the Public Health Emergency.

Agendas, Audio Live-Streams and Recordings, and Meeting Minutes can be accessed at slco.legistar.com",,,,,,,,2,
30692,2950,138,CALL TO ORDER ,,,,,,,,3,1
30693,2950,138,"Invocation - Reading - Thought 

",,,,,,,,4,2
30694,2950,138,Pledge of Allegiance,,,,,,,,5,3
30695,2950,138,CITIZEN PUBLIC INPUT ,,,,,,,,6,4
30696,2950,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,7,5
30697,2950,138,Council Members,,,,,,,,8,6
30698,2950,138,Other Elected Officials,,,,,,,,9,7
30699,2950,138,Mayor,,,,,,,,10,8
30700,2950,138,"PROCLAMATIONS, DECLARATIONS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,11,9
30701,2950,138,PUBLIC HEARINGS AND NOTICES ,,,,Arlyn Bradshaw,,,,12,10
30702,2950,138,RATIFICATION OF DISCUSSION ITEM ACTIONS IN COMMITTEE OF THE WHOLE ,,,,,,,,14,12
30704,2950,138,A Resolution of the Salt Lake County Council Approving the Extension and Adoption of the Salt Lake County Hazard Mitigation Plan,5073,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,24,22
30705,2950,138,"Update on Salt Lake County’s Coordinated Response to COVID-19 

The Council may Take Action, Including Votes, on any Necessary Legislative Matters Related to the Ongoing State of Emergency",5076,,Discussion Items,,,,,23,21
30709,2950,138,Budget Adjustment: Parks and Recreation’s Request for Change of Project Scope for the Magna Outdoor Pool Capital Project to Include Roof Repair (Budget Neutral),5080,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,15,13
30710,2950,138,"Budget Adjustment: Parks and Recreations’ Request to Rebudget Harmony Park Upgrade Project by Transferring $27,803 from the Mount Olympus Trailhead Project",5081,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,16,14
30711,2950,138,"Budget Adjustment: Eccles Theater’s Request to Reimburse $65,281 for Capital Improvements to the Restaurant Space, Revenue Provide by the Salt Lake City Redevelopment Agency (Budget Neutral)",5082,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,17,15
30712,2950,138,"Budget Adjustment: Parks’ Request to Recognize $370,000 in Revenue and Expense Related to Jordan River Trail Maintenance (Budget Neutral)",5083,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,18,16
30713,2950,138,"Budget Adjustment: Flood Control’s Request for $46,000 in Revenue and Expense Related to the SLCo GC Stormwater BMP Master Plan (Budget Neutral)",5084,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,19,17
30714,2950,138,"Budget Adjustment: Solid Waste Management’s Request for $79,500 from the Restricted Equipment Replacement Account for the Compactor Transmission Rebuild",5085,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,20,18
30715,2950,138,"Budget Adjustment: Capital Improvements’ Request to Transfer $44,250 to the Kearns Senior Center Mechanical Units Study and Design Project (Budget Neutral)",5086,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,21,19
30716,2950,138,Budget Adjustment: Parks and Recreations’ Request for Adjustments to GO Bond Sub-Projects (Budget Neutral),5087,,Discussion Items,Arlyn Bradshaw,Jim Bradley,Pass,ratified,22,20
30718,2950,138,RATIFICATION OF CONSENT ITEM ACTIONS IN COMMITTEE OF THE WHOLE ,,,,Arlyn Bradshaw,Jim Bradley,Pass,ratified,25,23
30719,2950,138,"A Resolution of the Salt Lake County Council Approving and Authorizing Execution of an Interlocal Cooperation Agreement between Salt lake County and Holladay City, on Behalf of its Holladay Arts Council, for a Contribution of TRCC Funds to Finance the Installation of Track Lighting in Holladay City Hall",5038,,Consent Item,,,,,26,24
30722,2950,138,A Resolution of the Salt Lake County Council Approving Amendments to the Central Wasatch Commission Interlocal Agreement and Admitting the Town of Brighton as a member of the Central Wasatch Commission,5069,,Consent Item,,,,,27,25
