rollcall_id,session,bill_no,date,chamber,committee,body_name,vote_type,motion_desc,action,result,yeas,nays,absent,recorded,source_url
358,2018GS,HB0250,2/12/2018,House,"House Business, Labor, and Commerce Committee","House Business, Labor, and Commerce Committee",committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,8,2,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=7172
359,2018GS,HB0250,2/22/2018 (4:30:26 PM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=553&house=H
360,2018GS,HB0250,2/22/2018 (4:59:53 PM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=557&house=H
361,2018GS,HB0250,2/22/2018 (5:08:12 PM),House,,House,floor,House/ floor amendment # 4,House/ floor amendment # 4,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=558&house=H
362,2018GS,HB0250,2/22/2018 (5:10:30 PM),House,,House,floor,Building Permit and Impact Fees Amendments,House/ passed 3rd reading,Pass,66,0,9,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=559&house=H
363,2018GS,HB0250,2/26/2018,Senate,Senate Business and Labor Committee,Senate Business and Labor Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=8030
364,2018GS,HB0250,2/26/2018,Senate,Senate Business and Labor Committee,Senate Business and Labor Committee,committee,Consent Calendar Recommendation - PASSED,Senate Comm - Consent Calendar Recommendation,Pass,4,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=8032
365,2018GS,HB0250,3/1/2018 (10:21:32 AM),Senate,,Senate,floor,Building Permit and Impact Fees Amendments,Senate/ passed 3rd reading,Pass,26,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=991&house=S
366,2018GS,HB0259,2/21/2018,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,- PASSED,House Comm - Substitute Recommendation from # 0 to # 1,Pass,11,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=7798
367,2018GS,HB0259,2/21/2018,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,11,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=7799
368,2018GS,HB0259,3/2/2018 (11:32:11 AM),House,,House,floor,House/ floor amendment # 1,House/ floor amendment # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=847&house=H
369,2018GS,HB0259,3/2/2018 (11:36:00 AM),House,,House,floor,Substitute 1,House/ passed 3rd reading,Pass,53,16,6,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=848&house=H
370,2018GS,HB0259,3/5/2018,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8859
371,2018GS,HB0259,3/8/2018 (11:38:52 PM),Senate,,Senate,floor,Senate/ substituted from # 1 to # 2,Senate/ substituted from # 1 to # 2,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1623&house=S
372,2018GS,HB0259,3/8/2018 (11:41:27 PM),Senate,,Senate,floor,Substitute 2,Senate/ passed 2nd & 3rd readings/ suspension,Pass,26,1,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1624&house=S
373,2018GS,HB0259,3/8/2018 (11:56:54 PM),House,,House,floor,Substitute 2,House/ concurs with Senate amendment,Pass,50,20,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1361&house=H
374,2018GS,HB0377,2/20/2018,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,9,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=7611
375,2018GS,HB0377,2/27/2018 (4:16:44 PM),House,,House,floor,Land Use Amendments,House/ passed 3rd reading,Pass,67,0,8,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=685&house=H
376,2018GS,HB0377,3/2/2018,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=8689
377,2018GS,HB0377,3/8/2018 (9:33:34 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1588&house=S
378,2018GS,HB0377,3/8/2018 (9:45:06 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1593&house=S
379,2018GS,HB0377,3/8/2018 (9:47:32 PM),Senate,,Senate,floor,Land Use Amendments,Senate/ passed 2nd & 3rd readings/ suspension,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1594&house=S
380,2018GS,HB0406,2/26/2018,House,House Government Operations Committee,House Government Operations Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,8,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8034
381,2018GS,HB0406,2/26/2018,House,House Government Operations Committee,House Government Operations Committee,committee,Consent Calendar Recommendation - PASSED,House Comm - Consent Calendar Recommendation,Pass,8,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8036
382,2018GS,HB0406,2/28/2018 (10:33:52 AM),House,,House,floor,Political Subdivision Boundary Shift Amendments,House/ passed 3rd reading,Pass,67,0,8,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=731&house=H
383,2018GS,HB0406,3/5/2018,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=8886
384,2018GS,HB0430,2/26/2018,House,House Economic Development and Workforce Services Committee,House Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,7,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8043
385,2018GS,HB0430,2/26/2018,House,House Economic Development and Workforce Services Committee,House Economic Development and Workforce Services Committee,committee,Consent Calendar Recommendation - PASSED,House Comm - Consent Calendar Recommendation,Pass,7,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8050
386,2018GS,HB0430,2/28/2018 (10:27:02 AM),House,,House,floor,Affordable Housing Amendments,House/ passed 3rd reading,Pass,69,0,6,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=728&house=H
387,2018GS,HB0430,3/5/2018,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,- PASSED,Senate Comm - Substitute Recommendation from # 0 to # 2,Pass,4,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8868
388,2018GS,HB0430,3/5/2018,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8874
389,2018GS,HB0430,3/7/2018 (9:52:43 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1341&house=S
390,2018GS,HB0430,3/7/2018 (11:40:05 AM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1373&house=S
391,2018GS,HB0430,3/7/2018 (11:45:38 AM),Senate,,Senate,floor,Substitute 2,Senate/ passed 2nd & 3rd readings/ suspension,Pass,22,0,7,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1374&house=S
392,2018GS,HB0430,3/7/2018 (3:21:07 PM),House,,House,floor,Substitute 2,House/ concurs with Senate amendment,Pass,67,1,7,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1122&house=H
393,2018GS,HB0464,3/2/2018,House,House Economic Development and Workforce Services Committee,House Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,6,2,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=8783
394,2018GS,SB0111,1/30/2018,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=6133
395,2018GS,SB0111,2/16/2018 (11:52:53 AM),Senate,,Senate,floor,2nd Reading,Senate/ passed 2nd reading,Pass,21,0,8,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=457&house=S
396,2018GS,SB0111,2/20/2018 (10:30:18 AM),Senate,,Senate,floor,3rd Reading,Senate/ passed 3rd reading,Pass,22,0,7,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=503&house=S
397,2018GS,SB0111,2/26/2018,House,House Government Operations Committee,House Government Operations Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,7,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=8038
398,2018GS,SB0111,2/26/2018,House,House Government Operations Committee,House Government Operations Committee,committee,Consent Calendar Recommendation - PASSED,House Comm - Consent Calendar Recommendation,Pass,7,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=8040
399,2018GS,SB0111,2/28/2018 (10:40:16 AM),House,,House,floor,Final Passage,House/ passed 3rd reading,Pass,65,0,10,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=733&house=H
400,2018GS,SB0175,2/15/2018,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=7406
401,2018GS,SB0175,2/23/2018 (4:45:40 PM),Senate,,Senate,floor,2nd Reading,Senate/ passed 2nd reading,Pass,28,0,1,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=735&house=S
402,2018GS,SB0175,2/26/2018 (10:42:04 AM),Senate,,Senate,floor,3rd Reading,Senate/ passed 3rd reading,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=750&house=S
403,2018GS,SB0175,3/1/2018,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,10,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8541
404,2018GS,SB0175,3/1/2018,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Consent Calendar Recommendation - PASSED,House Comm - Consent Calendar Recommendation,Pass,10,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8544
405,2018GS,SB0175,3/5/2018 (3:21:22 PM),House,,House,floor,Final Passage,House/ passed 3rd reading,Pass,71,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=878&house=H
406,2018GS,SB0231,2/27/2018,Senate,Senate Business and Labor Committee,Senate Business and Labor Committee,committee,- PASSED,Senate Comm - Substitute Recommendation from # 0 to # 1,Pass,5,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=8290
407,2018GS,SB0231,2/27/2018,Senate,Senate Business and Labor Committee,Senate Business and Labor Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=8293
408,2018GS,SB0231,3/1/2018 (3:33:03 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1060&house=S
409,2018GS,SB0231,3/1/2018 (3:58:14 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1067&house=S
410,2018GS,SB0231,3/1/2018 (4:00:29 PM),Senate,,Senate,floor,Senate/ floor amendment # 1,Senate/ floor amendment # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1068&house=S
411,2018GS,SB0231,3/1/2018 (4:02:01 PM),Senate,,Senate,floor,Substitute 1,Senate/ passed 2nd reading,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1069&house=S
412,2018GS,SB0231,3/2/2018 (3:47:11 PM),Senate,,Senate,floor,Substitute 1,Senate/ passed 3rd reading,Pass,23,0,6,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1133&house=S
413,2018GS,SB0231,3/8/2018 (11:39:38 PM),House,,House,floor,Substitute 1,House/ passed 3rd reading,Pass,68,0,7,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2018GS&voteid=1350&house=H
414,2019GS,HB0026,1/28/2019 (3:15:54 PM),House,,House,floor,Political Subdivision Lien Amendments,House/ passed 3rd reading,Pass,75,0,0,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=28&house=H
415,2019GS,HB0026,1/31/2019,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=10246
416,2019GS,HB0026,2/6/2019 (11:38:06 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=131&house=S
417,2019GS,HB0026,2/6/2019 (11:45:17 AM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=135&house=S
418,2019GS,HB0026,2/6/2019 (11:47:11 AM),Senate,,Senate,floor,Political Subdivision Lien Amendments,Senate/ passed 2nd reading,Pass,27,0,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=136&house=S
419,2019GS,HB0026,2/7/2019 (11:28:50 AM),Senate,,Senate,floor,Political Subdivision Lien Amendments,Senate/ passed 3rd reading,Pass,26,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=145&house=S
420,2019GS,HB0085,2/1/2019,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,9,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=10316
421,2019GS,HB0085,2/12/2019 (11:59:03 AM),House,,House,floor,Political Subdivision Boundary Shift Amendments,House/ passed 3rd reading,Pass,75,0,0,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=194&house=H
422,2019GS,HB0085,2/15/2019,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=11309
423,2019GS,HB0085,2/21/2019 (11:30:31 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=498&house=S
424,2019GS,HB0085,2/21/2019 (11:37:55 AM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=502&house=S
425,2019GS,HB0085,2/21/2019 (11:40:13 AM),Senate,,Senate,floor,Political Subdivision Boundary Shift Amendments,Senate/ passed 2nd reading,Pass,27,0,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=503&house=S
426,2019GS,HB0085,2/22/2019 (10:31:32 AM),Senate,,Senate,floor,Political Subdivision Boundary Shift Amendments,Senate/ passed 3rd reading,Pass,27,0,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=560&house=S
427,2019GS,HB0185,2/4/2019,House,House Education Committee,House Education Committee,committee,- PASSED,House Comm - Amendment Recommendation # 1,Pass,9,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=10461
428,2019GS,HB0185,2/4/2019,House,House Education Committee,House Education Committee,committee,Held - PASSED,House Comm - Held,Pass,9,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=10464
429,2019GS,HB0185,2/6/2019,House,House Education Committee,House Education Committee,committee,- PASSED,House Comm - Amendment Recommendation # 2,Pass,10,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=10638
430,2019GS,HB0185,2/6/2019,House,House Education Committee,House Education Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,11,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=10643
431,2019GS,HB0185,2/15/2019 (12:09:39 PM),House,,House,floor,3rd Reading,House/ passed 3rd reading,Pass,53,11,11,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=294&house=H
432,2019GS,HB0185,2/25/2019,Senate,Senate Revenue and Taxation Committee,Senate Revenue and Taxation Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=11889
433,2019GS,HB0185,2/28/2019 (2:54:42 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=805&house=S
434,2019GS,HB0185,2/28/2019 (3:52:19 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=824&house=S
435,2019GS,HB0185,2/28/2019 (3:55:21 PM),Senate,,Senate,floor,2nd Reading,Senate/ passed 2nd reading,Pass,24,1,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=825&house=S
436,2019GS,HB0185,3/1/2019 (11:25:26 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=864&house=S
437,2019GS,HB0185,3/1/2019 (11:37:03 AM),Senate,,Senate,floor,3rd Reading,Senate/ passed 3rd reading,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=868&house=S
438,2019GS,HB0196,2/13/2019,House,House Revenue and Taxation Committee,House Revenue and Taxation Committee,committee,Held - PASSED,House Comm - Held,Pass,9,0,5,1,https://le.utah.gov/mtgvotes.jsp?voteid=11066
439,2019GS,HB0196,2/22/2019,House,House Revenue and Taxation Committee,House Revenue and Taxation Committee,committee,- PASSED,House Comm - Amendment Recommendation # 1,Pass,11,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=11752
440,2019GS,HB0196,2/22/2019,House,House Revenue and Taxation Committee,House Revenue and Taxation Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,10,1,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=11753
441,2019GS,HB0196,2/28/2019 (3:49:30 PM),House,,House,floor,Enterprise Zone Tax Credit Amendments,House/ passed 3rd reading,Pass,42,25,8,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2019GS&voteid=597&house=H
442,2019GS,HB0196,3/11/2019,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,- PASSED,Senate Comm - Amendment Recommendation # 2,Pass,4,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=13214
443,2019GS,HB0196,3/11/2019,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,3,1,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=13215
