legistar_vote_pk,legistar_vote_id,legistar_event_item_id,legistar_person_id,person_name,value_raw,value_norm
1699,17746,31206,368,Marci Houseman,Yes,Aye
1700,17747,31206,331,Cyndi Sharkey,Yes,Aye
1701,17748,31206,334,Brooke Christensen,Yes,Aye
1702,17829,31210,369,Alison Stroud,Yes,Aye
1703,17830,31210,253,Kris Nicholl,Yes,Aye
1704,17831,31210,335,Zach Robinson,Yes,Aye
1705,17832,31210,370,Monica Zoltanski,Yes,Aye
1706,17833,31210,368,Marci Houseman,Yes,Aye
1707,17834,31210,331,Cyndi Sharkey,Yes,Aye
1708,17835,31210,334,Brooke Christensen,Yes,Aye
1709,17742,31298,369,Alison Stroud,Yes,Aye
1710,17743,31298,253,Kris Nicholl,Yes,Aye
1711,17744,31298,335,Zach Robinson,Yes,Aye
1712,17745,31298,370,Monica Zoltanski,Yes,Aye
1713,17746,31298,368,Marci Houseman,Yes,Aye
1714,17747,31298,331,Cyndi Sharkey,Yes,Aye
1715,17748,31298,334,Brooke Christensen,Yes,Aye
1716,18007,31349,369,Alison Stroud,Yes,Aye
1717,18008,31349,253,Kris Nicholl,Yes,Aye
1718,18009,31349,335,Zach Robinson,Yes,Aye
1719,18010,31349,370,Monica Zoltanski,Yes,Aye
1720,18011,31349,368,Marci Houseman,Yes,Aye
1721,18012,31349,331,Cyndi Sharkey,Yes,Aye
1722,18013,31349,334,Brooke Christensen,Yes,Aye
1723,18014,31350,369,Alison Stroud,Yes,Aye
1724,18015,31350,253,Kris Nicholl,Yes,Aye
1725,18016,31350,335,Zach Robinson,Yes,Aye
1726,18017,31350,370,Monica Zoltanski,Yes,Aye
1727,18018,31350,368,Marci Houseman,Yes,Aye
1728,18019,31350,331,Cyndi Sharkey,Yes,Aye
1729,18020,31350,334,Brooke Christensen,Yes,Aye
1730,18021,31351,369,Alison Stroud,Yes,Aye
1731,18022,31351,253,Kris Nicholl,Yes,Aye
1732,18023,31351,335,Zach Robinson,Yes,Aye
1733,18024,31351,370,Monica Zoltanski,Yes,Aye
1734,18025,31351,368,Marci Houseman,Yes,Aye
1735,18026,31351,331,Cyndi Sharkey,Yes,Aye
1736,18027,31351,334,Brooke Christensen,Yes,Aye
1737,17852,31352,369,Alison Stroud,Yes,Aye
1738,17853,31352,253,Kris Nicholl,Yes,Aye
1739,17854,31352,335,Zach Robinson,Yes,Aye
1740,17855,31352,370,Monica Zoltanski,Yes,Aye
1741,17856,31352,368,Marci Houseman,Yes,Aye
1742,17857,31352,331,Cyndi Sharkey,Yes,Aye
1743,17858,31352,334,Brooke Christensen,Yes,Aye
1744,17859,31354,369,Alison Stroud,Yes,Aye
1745,17860,31354,253,Kris Nicholl,Yes,Aye
1746,17861,31354,335,Zach Robinson,Yes,Aye
1747,17862,31354,370,Monica Zoltanski,Yes,Aye
1748,17863,31354,368,Marci Houseman,Yes,Aye
1749,17864,31354,331,Cyndi Sharkey,Yes,Aye
1750,17865,31354,334,Brooke Christensen,Yes,Aye
1751,17889,31556,369,Alison Stroud,Yes,Aye
1752,17890,31556,253,Kris Nicholl,Yes,Aye
1753,17891,31556,335,Zach Robinson,Yes,Aye
1754,17892,31556,370,Monica Zoltanski,Yes,Aye
1755,17893,31556,368,Marci Houseman,Yes,Aye
1756,17894,31556,331,Cyndi Sharkey,Yes,Aye
1757,17895,31556,334,Brooke Christensen,Yes,Aye
1758,17936,31476,369,Alison Stroud,Yes,Aye
1759,17937,31476,253,Kris Nicholl,Yes,Aye
1760,17938,31476,335,Zach Robinson,Yes,Aye
1761,17939,31476,370,Monica Zoltanski,Yes,Aye
1762,17940,31476,368,Marci Houseman,Yes,Aye
1763,17941,31476,331,Cyndi Sharkey,Yes,Aye
1764,17942,31476,334,Brooke Christensen,Yes,Aye
1765,17936,31477,369,Alison Stroud,Yes,Aye
1766,17937,31477,253,Kris Nicholl,Yes,Aye
1767,17938,31477,335,Zach Robinson,Yes,Aye
1768,17939,31477,370,Monica Zoltanski,Yes,Aye
1769,17940,31477,368,Marci Houseman,Yes,Aye
1770,17941,31477,331,Cyndi Sharkey,Yes,Aye
1771,17942,31477,334,Brooke Christensen,Yes,Aye
1772,17936,31592,369,Alison Stroud,Yes,Aye
1773,17937,31592,253,Kris Nicholl,Yes,Aye
1774,17938,31592,335,Zach Robinson,Yes,Aye
1775,17939,31592,370,Monica Zoltanski,Yes,Aye
1776,17940,31592,368,Marci Houseman,Yes,Aye
1777,17941,31592,331,Cyndi Sharkey,Yes,Aye
1778,17942,31592,334,Brooke Christensen,Yes,Aye
1779,18035,31570,369,Alison Stroud,Yes,Aye
1780,18036,31570,253,Kris Nicholl,Yes,Aye
1781,18037,31570,335,Zach Robinson,Yes,Aye
1782,18038,31570,370,Monica Zoltanski,Yes,Aye
1783,18039,31570,368,Marci Houseman,Yes,Aye
1784,18040,31570,331,Cyndi Sharkey,Yes,Aye
1785,18041,31570,334,Brooke Christensen,Yes,Aye
1786,18042,31690,369,Alison Stroud,Yes,Aye
1787,18043,31690,253,Kris Nicholl,Yes,Aye
1788,18044,31690,335,Zach Robinson,No,Nay
1789,18045,31690,370,Monica Zoltanski,No,Nay
1790,18046,31690,368,Marci Houseman,Yes,Aye
1791,18047,31690,331,Cyndi Sharkey,Yes,Aye
1792,18048,31690,334,Brooke Christensen,Yes,Aye
1793,18081,31703,369,Alison Stroud,No,Nay
1794,18082,31703,253,Kris Nicholl,No,Nay
1795,18083,31703,335,Zach Robinson,Yes,Aye
1796,18084,31703,370,Monica Zoltanski,Yes,Aye
1797,18085,31703,368,Marci Houseman,No,Nay
1798,18086,31703,331,Cyndi Sharkey,No,Nay
1799,18087,31703,334,Brooke Christensen,Yes,Aye
1800,18095,31732,369,Alison Stroud,Yes,Aye
1801,18096,31732,253,Kris Nicholl,Yes,Aye
1802,18097,31732,335,Zach Robinson,Yes,Aye
1803,18098,31732,370,Monica Zoltanski,Yes,Aye
1804,18099,31732,368,Marci Houseman,Yes,Aye
1805,18100,31732,331,Cyndi Sharkey,Yes,Aye
1806,18101,31732,334,Brooke Christensen,Yes,Aye
1807,18102,31744,369,Alison Stroud,Yes,Aye
1808,18103,31744,253,Kris Nicholl,Yes,Aye
1809,18104,31744,335,Zach Robinson,Yes,Aye
1810,18105,31744,370,Monica Zoltanski,Yes,Aye
1811,18106,31744,368,Marci Houseman,Yes,Aye
1812,18107,31744,331,Cyndi Sharkey,Yes,Aye
1813,18108,31744,334,Brooke Christensen,Yes,Aye
1814,18194,31918,369,Alison Stroud,Yes,Aye
1815,18195,31918,253,Kris Nicholl,Yes,Aye
1816,18196,31918,335,Zach Robinson,Yes,Aye
1817,18197,31918,370,Monica Zoltanski,Yes,Aye
1818,18198,31918,368,Marci Houseman,Yes,Aye
1819,18199,31918,331,Cyndi Sharkey,Yes,Aye
1820,18200,31918,334,Brooke Christensen,Yes,Aye
1821,18187,31919,369,Alison Stroud,Yes,Aye
1822,18188,31919,253,Kris Nicholl,Yes,Aye
1823,18189,31919,335,Zach Robinson,Yes,Aye
1824,18190,31919,370,Monica Zoltanski,Yes,Aye
1825,18191,31919,368,Marci Houseman,Yes,Aye
1826,18192,31919,331,Cyndi Sharkey,Yes,Aye
1827,18193,31919,334,Brooke Christensen,Yes,Aye
1828,18173,31920,369,Alison Stroud,Yes,Aye
1829,18174,31920,253,Kris Nicholl,Yes,Aye
1830,18175,31920,335,Zach Robinson,Yes,Aye
1831,18176,31920,370,Monica Zoltanski,Yes,Aye
1832,18177,31920,368,Marci Houseman,Yes,Aye
1833,18178,31920,331,Cyndi Sharkey,Yes,Aye
1834,18179,31920,334,Brooke Christensen,Yes,Aye
1835,18201,31921,369,Alison Stroud,Yes,Aye
1836,18202,31921,253,Kris Nicholl,Yes,Aye
1837,18203,31921,335,Zach Robinson,Yes,Aye
1838,18204,31921,370,Monica Zoltanski,No,Nay
1839,18205,31921,368,Marci Houseman,Yes,Aye
1840,18206,31921,331,Cyndi Sharkey,Yes,Aye
1841,18207,31921,334,Brooke Christensen,Yes,Aye
1842,18180,31922,369,Alison Stroud,Yes,Aye
1843,18181,31922,253,Kris Nicholl,Yes,Aye
1844,18182,31922,335,Zach Robinson,Yes,Aye
1845,18183,31922,370,Monica Zoltanski,Yes,Aye
1846,18184,31922,368,Marci Houseman,Yes,Aye
1847,18185,31922,331,Cyndi Sharkey,Yes,Aye
1848,18186,31922,334,Brooke Christensen,Yes,Aye
1849,18208,31923,369,Alison Stroud,Yes,Aye
1850,18209,31923,253,Kris Nicholl,Yes,Aye
1851,18210,31923,335,Zach Robinson,Yes,Aye
1852,18211,31923,370,Monica Zoltanski,Yes,Aye
1853,18212,31923,368,Marci Houseman,Yes,Aye
1854,18213,31923,331,Cyndi Sharkey,Yes,Aye
1855,18214,31923,334,Brooke Christensen,Yes,Aye
1856,18215,31936,369,Alison Stroud,Yes,Aye
1857,18216,31936,253,Kris Nicholl,Yes,Aye
1858,18217,31936,335,Zach Robinson,Yes,Aye
1859,18218,31936,370,Monica Zoltanski,Yes,Aye
1860,18219,31936,368,Marci Houseman,Yes,Aye
1861,18220,31936,331,Cyndi Sharkey,Yes,Aye
1862,18221,31936,334,Brooke Christensen,Yes,Aye
1863,18317,32126,369,Alison Stroud,Yes,Aye
1864,18318,32126,253,Kris Nicholl,Yes,Aye
1865,18319,32126,335,Zach Robinson,Yes,Aye
1866,18320,32126,370,Monica Zoltanski,Yes,Aye
1867,18321,32126,368,Marci Houseman,Yes,Aye
1868,18322,32126,331,Cyndi Sharkey,Yes,Aye
1869,18323,32126,334,Brooke Christensen,Yes,Aye
1870,18331,32127,369,Alison Stroud,Yes,Aye
1871,18332,32127,253,Kris Nicholl,Yes,Aye
1872,18333,32127,335,Zach Robinson,Yes,Aye
1873,18334,32127,370,Monica Zoltanski,Yes,Aye
1874,18335,32127,368,Marci Houseman,Yes,Aye
1875,18336,32127,331,Cyndi Sharkey,Yes,Aye
1876,18337,32127,334,Brooke Christensen,Yes,Aye
1877,18310,32133,369,Alison Stroud,Yes,Aye
1878,18311,32133,253,Kris Nicholl,Yes,Aye
1879,18312,32133,335,Zach Robinson,Yes,Aye
1880,18313,32133,370,Monica Zoltanski,Yes,Aye
1881,18314,32133,368,Marci Houseman,Yes,Aye
1882,18315,32133,331,Cyndi Sharkey,Yes,Aye
1883,18316,32133,334,Brooke Christensen,Yes,Aye
1884,18369,32328,369,Alison Stroud,Yes,Aye
1885,18370,32328,335,Zach Robinson,Yes,Aye
1886,18371,32328,368,Marci Houseman,Yes,Aye
1887,18372,32328,331,Cyndi Sharkey,Yes,Aye
1888,18373,32328,387,Ryan Mecham,Yes,Aye
1889,18374,32328,386,Brooke D'Sousa,Yes,Aye
1890,18369,32329,369,Alison Stroud,Yes,Aye
1891,18370,32329,335,Zach Robinson,Yes,Aye
1892,18371,32329,368,Marci Houseman,Yes,Aye
1893,18372,32329,331,Cyndi Sharkey,Yes,Aye
1894,18373,32329,387,Ryan Mecham,Yes,Aye
1895,18374,32329,386,Brooke D'Sousa,Yes,Aye
1896,18369,32330,369,Alison Stroud,Yes,Aye
1897,18370,32330,335,Zach Robinson,Yes,Aye
1898,18371,32330,368,Marci Houseman,Yes,Aye
1899,18372,32330,331,Cyndi Sharkey,Yes,Aye
1900,18373,32330,387,Ryan Mecham,Yes,Aye
1901,18374,32330,386,Brooke D'Sousa,Yes,Aye
1902,18369,32430,369,Alison Stroud,Yes,Aye
1903,18370,32430,335,Zach Robinson,Yes,Aye
1904,18371,32430,368,Marci Houseman,Yes,Aye
1905,18372,32430,331,Cyndi Sharkey,Yes,Aye
1906,18373,32430,387,Ryan Mecham,Yes,Aye
1907,18374,32430,386,Brooke D'Sousa,Yes,Aye
1908,18524,32456,369,Alison Stroud,Yes,Aye
1909,18525,32456,335,Zach Robinson,Yes,Aye
1910,18526,32456,368,Marci Houseman,Yes,Aye
1911,18527,32456,331,Cyndi Sharkey,Yes,Aye
1912,18528,32456,387,Ryan Mecham,Yes,Aye
1913,18529,32456,386,Brooke D'Sousa,Yes,Aye
1914,18530,32456,214,Scott Earl,Yes,Aye
1915,18446,32441,369,Alison Stroud,Yes,Aye
1916,18447,32441,335,Zach Robinson,Yes,Aye
1917,18448,32441,368,Marci Houseman,Yes,Aye
1918,18449,32441,331,Cyndi Sharkey,Yes,Aye
1919,18450,32441,387,Ryan Mecham,Yes,Aye
1920,18451,32441,386,Brooke D'Sousa,Yes,Aye
1921,18452,32441,214,Scott Earl,Yes,Aye
1922,18432,32444,369,Alison Stroud,Yes,Aye
1923,18433,32444,335,Zach Robinson,Yes,Aye
1924,18434,32444,368,Marci Houseman,Yes,Aye
1925,18435,32444,331,Cyndi Sharkey,Yes,Aye
1926,18436,32444,387,Ryan Mecham,Yes,Aye
1927,18437,32444,386,Brooke D'Sousa,Yes,Aye
1928,18438,32444,214,Scott Earl,Yes,Aye
1929,18446,32532,369,Alison Stroud,Yes,Aye
1930,18447,32532,335,Zach Robinson,Yes,Aye
1931,18448,32532,368,Marci Houseman,Yes,Aye
1932,18449,32532,331,Cyndi Sharkey,Yes,Aye
1933,18450,32532,387,Ryan Mecham,Yes,Aye
1934,18451,32532,386,Brooke D'Sousa,Yes,Aye
1935,18452,32532,214,Scott Earl,Yes,Aye
1936,18566,32545,369,Alison Stroud,No,Nay
1937,18567,32545,335,Zach Robinson,No,Nay
1938,18568,32545,368,Marci Houseman,Yes,Aye
1939,18569,32545,331,Cyndi Sharkey,Yes,Aye
1940,18570,32545,387,Ryan Mecham,Yes,Aye
1941,18571,32545,386,Brooke D'Sousa,Yes,Aye
1942,18572,32545,214,Scott Earl,Yes,Aye
1943,18545,32546,369,Alison Stroud,Yes,Aye
1944,18546,32546,335,Zach Robinson,No,Nay
1945,18547,32546,368,Marci Houseman,Yes,Aye
1946,18548,32546,331,Cyndi Sharkey,Yes,Aye
1947,18549,32546,387,Ryan Mecham,Yes,Aye
1948,18550,32546,386,Brooke D'Sousa,Yes,Aye
1949,18551,32546,214,Scott Earl,Yes,Aye
1950,18559,32548,369,Alison Stroud,Yes,Aye
1951,18560,32548,335,Zach Robinson,Yes,Aye
1952,18561,32548,368,Marci Houseman,Yes,Aye
1953,18562,32548,331,Cyndi Sharkey,Yes,Aye
1954,18563,32548,387,Ryan Mecham,Yes,Aye
1955,18564,32548,386,Brooke D'Sousa,Yes,Aye
1956,18565,32548,214,Scott Earl,Yes,Aye
1957,18552,32550,369,Alison Stroud,Yes,Aye
1958,18553,32550,335,Zach Robinson,Yes,Aye
1959,18554,32550,368,Marci Houseman,Yes,Aye
1960,18555,32550,331,Cyndi Sharkey,Yes,Aye
1961,18556,32550,387,Ryan Mecham,Yes,Aye
1962,18557,32550,386,Brooke D'Sousa,Yes,Aye
1963,18558,32550,214,Scott Earl,Yes,Aye
1964,18517,32552,369,Alison Stroud,Yes,Aye
1965,18518,32552,335,Zach Robinson,Yes,Aye
1966,18519,32552,368,Marci Houseman,Yes,Aye
1967,18520,32552,331,Cyndi Sharkey,Yes,Aye
1968,18521,32552,387,Ryan Mecham,Yes,Aye
1969,18522,32552,386,Brooke D'Sousa,Yes,Aye
1970,18523,32552,214,Scott Earl,Yes,Aye
1971,18580,32667,369,Alison Stroud,Yes,Aye
1972,18581,32667,335,Zach Robinson,Yes,Aye
1973,18582,32667,368,Marci Houseman,Yes,Aye
1974,18583,32667,331,Cyndi Sharkey,Yes,Aye
1975,18584,32667,387,Ryan Mecham,Yes,Aye
1976,18585,32667,386,Brooke D'Sousa,Yes,Aye
1977,18586,32667,214,Scott Earl,Yes,Aye
1978,18603,32714,369,Alison Stroud,Yes,Aye
1979,18604,32714,335,Zach Robinson,Yes,Aye
1980,18605,32714,368,Marci Houseman,Yes,Aye
1981,18606,32714,331,Cyndi Sharkey,Yes,Aye
1982,18607,32714,387,Ryan Mecham,Yes,Aye
1983,18608,32714,386,Brooke D'Sousa,Yes,Aye
1984,18609,32714,214,Scott Earl,Yes,Aye
1985,18603,32715,369,Alison Stroud,Yes,Aye
1986,18604,32715,335,Zach Robinson,Yes,Aye
1987,18605,32715,368,Marci Houseman,Yes,Aye
1988,18606,32715,331,Cyndi Sharkey,Yes,Aye
1989,18607,32715,387,Ryan Mecham,Yes,Aye
1990,18608,32715,386,Brooke D'Sousa,Yes,Aye
1991,18609,32715,214,Scott Earl,Yes,Aye
1992,18603,32716,369,Alison Stroud,Yes,Aye
1993,18604,32716,335,Zach Robinson,Yes,Aye
1994,18605,32716,368,Marci Houseman,Yes,Aye
1995,18606,32716,331,Cyndi Sharkey,Yes,Aye
1996,18607,32716,387,Ryan Mecham,Yes,Aye
1997,18608,32716,386,Brooke D'Sousa,Yes,Aye
1998,18609,32716,214,Scott Earl,Yes,Aye
1999,18603,32717,369,Alison Stroud,Yes,Aye
2000,18604,32717,335,Zach Robinson,Yes,Aye
2001,18605,32717,368,Marci Houseman,Yes,Aye
2002,18606,32717,331,Cyndi Sharkey,Yes,Aye
2003,18607,32717,387,Ryan Mecham,Yes,Aye
2004,18608,32717,386,Brooke D'Sousa,Yes,Aye
2005,18609,32717,214,Scott Earl,Yes,Aye
2006,18603,32773,369,Alison Stroud,Yes,Aye
2007,18604,32773,335,Zach Robinson,Yes,Aye
2008,18605,32773,368,Marci Houseman,Yes,Aye
2009,18606,32773,331,Cyndi Sharkey,Yes,Aye
2010,18607,32773,387,Ryan Mecham,Yes,Aye
2011,18608,32773,386,Brooke D'Sousa,Yes,Aye
2012,18609,32773,214,Scott Earl,Yes,Aye
2013,18624,32788,369,Alison Stroud,Yes,Aye
2014,18625,32788,335,Zach Robinson,Yes,Aye
2015,18626,32788,368,Marci Houseman,Yes,Aye
2016,18627,32788,331,Cyndi Sharkey,Yes,Aye
2017,18628,32788,387,Ryan Mecham,Yes,Aye
2018,18629,32788,386,Brooke D'Sousa,Yes,Aye
2019,18630,32788,214,Scott Earl,Yes,Aye
2020,18624,32789,369,Alison Stroud,Yes,Aye
2021,18625,32789,335,Zach Robinson,Yes,Aye
2022,18626,32789,368,Marci Houseman,Yes,Aye
2023,18627,32789,331,Cyndi Sharkey,Yes,Aye
2024,18628,32789,387,Ryan Mecham,Yes,Aye
2025,18629,32789,386,Brooke D'Sousa,Yes,Aye
2026,18630,32789,214,Scott Earl,Yes,Aye
2027,18624,32790,369,Alison Stroud,Yes,Aye
2028,18625,32790,335,Zach Robinson,Yes,Aye
2029,18626,32790,368,Marci Houseman,Yes,Aye
2030,18627,32790,331,Cyndi Sharkey,Yes,Aye
2031,18628,32790,387,Ryan Mecham,Yes,Aye
2032,18629,32790,386,Brooke D'Sousa,Yes,Aye
2033,18630,32790,214,Scott Earl,Yes,Aye
2034,18617,32792,369,Alison Stroud,Yes,Aye
2035,18618,32792,335,Zach Robinson,Yes,Aye
2036,18619,32792,368,Marci Houseman,Yes,Aye
2037,18620,32792,331,Cyndi Sharkey,Yes,Aye
2038,18621,32792,387,Ryan Mecham,Yes,Aye
2039,18622,32792,386,Brooke D'Sousa,Yes,Aye
2040,18623,32792,214,Scott Earl,Yes,Aye
2041,18610,32796,369,Alison Stroud,Yes,Aye
2042,18611,32796,335,Zach Robinson,Yes,Aye
2043,18612,32796,368,Marci Houseman,Yes,Aye
2044,18613,32796,331,Cyndi Sharkey,Yes,Aye
2045,18614,32796,387,Ryan Mecham,Yes,Aye
2046,18615,32796,386,Brooke D'Sousa,Yes,Aye
2047,18616,32796,214,Scott Earl,Yes,Aye
2048,18624,32859,369,Alison Stroud,Yes,Aye
2049,18625,32859,335,Zach Robinson,Yes,Aye
2050,18626,32859,368,Marci Houseman,Yes,Aye
2051,18627,32859,331,Cyndi Sharkey,Yes,Aye
2052,18628,32859,387,Ryan Mecham,Yes,Aye
2053,18629,32859,386,Brooke D'Sousa,Yes,Aye
2054,18630,32859,214,Scott Earl,Yes,Aye
2055,18669,32978,369,Alison Stroud,Yes,Aye
2056,18670,32978,335,Zach Robinson,Yes,Aye
2057,18671,32978,368,Marci Houseman,Yes,Aye
2058,18672,32978,331,Cyndi Sharkey,Yes,Aye
2059,18673,32978,387,Ryan Mecham,Yes,Aye
2060,18674,32978,386,Brooke D'Sousa,Yes,Aye
2061,18675,32978,214,Scott Earl,Yes,Aye
2062,18669,32979,369,Alison Stroud,Yes,Aye
2063,18670,32979,335,Zach Robinson,Yes,Aye
2064,18671,32979,368,Marci Houseman,Yes,Aye
2065,18672,32979,331,Cyndi Sharkey,Yes,Aye
2066,18673,32979,387,Ryan Mecham,Yes,Aye
2067,18674,32979,386,Brooke D'Sousa,Yes,Aye
2068,18675,32979,214,Scott Earl,Yes,Aye
2069,18669,32980,369,Alison Stroud,Yes,Aye
2070,18670,32980,335,Zach Robinson,Yes,Aye
2071,18671,32980,368,Marci Houseman,Yes,Aye
2072,18672,32980,331,Cyndi Sharkey,Yes,Aye
2073,18673,32980,387,Ryan Mecham,Yes,Aye
2074,18674,32980,386,Brooke D'Sousa,Yes,Aye
2075,18675,32980,214,Scott Earl,Yes,Aye
2076,18669,32981,369,Alison Stroud,Yes,Aye
2077,18670,32981,335,Zach Robinson,Yes,Aye
2078,18671,32981,368,Marci Houseman,Yes,Aye
2079,18672,32981,331,Cyndi Sharkey,Yes,Aye
2080,18673,32981,387,Ryan Mecham,Yes,Aye
2081,18674,32981,386,Brooke D'Sousa,Yes,Aye
2082,18675,32981,214,Scott Earl,Yes,Aye
2083,18669,32982,369,Alison Stroud,Yes,Aye
2084,18670,32982,335,Zach Robinson,Yes,Aye
2085,18671,32982,368,Marci Houseman,Yes,Aye
2086,18672,32982,331,Cyndi Sharkey,Yes,Aye
2087,18673,32982,387,Ryan Mecham,Yes,Aye
2088,18674,32982,386,Brooke D'Sousa,Yes,Aye
2089,18675,32982,214,Scott Earl,Yes,Aye
2090,18669,32983,369,Alison Stroud,Yes,Aye
2091,18670,32983,335,Zach Robinson,Yes,Aye
2092,18671,32983,368,Marci Houseman,Yes,Aye
2093,18672,32983,331,Cyndi Sharkey,Yes,Aye
2094,18673,32983,387,Ryan Mecham,Yes,Aye
2095,18674,32983,386,Brooke D'Sousa,Yes,Aye
2096,18675,32983,214,Scott Earl,Yes,Aye
2097,18669,32984,369,Alison Stroud,Yes,Aye
2098,18670,32984,335,Zach Robinson,Yes,Aye
2099,18671,32984,368,Marci Houseman,Yes,Aye
2100,18672,32984,331,Cyndi Sharkey,Yes,Aye
2101,18673,32984,387,Ryan Mecham,Yes,Aye
2102,18674,32984,386,Brooke D'Sousa,Yes,Aye
2103,18675,32984,214,Scott Earl,Yes,Aye
2104,18669,32985,369,Alison Stroud,Yes,Aye
2105,18670,32985,335,Zach Robinson,Yes,Aye
2106,18671,32985,368,Marci Houseman,Yes,Aye
2107,18672,32985,331,Cyndi Sharkey,Yes,Aye
2108,18673,32985,387,Ryan Mecham,Yes,Aye
2109,18674,32985,386,Brooke D'Sousa,Yes,Aye
2110,18675,32985,214,Scott Earl,Yes,Aye
2111,18669,32986,369,Alison Stroud,Yes,Aye
2112,18670,32986,335,Zach Robinson,Yes,Aye
2113,18671,32986,368,Marci Houseman,Yes,Aye
2114,18672,32986,331,Cyndi Sharkey,Yes,Aye
2115,18673,32986,387,Ryan Mecham,Yes,Aye
2116,18674,32986,386,Brooke D'Sousa,Yes,Aye
2117,18675,32986,214,Scott Earl,Yes,Aye
2118,18669,32987,369,Alison Stroud,Yes,Aye
2119,18670,32987,335,Zach Robinson,Yes,Aye
2120,18671,32987,368,Marci Houseman,Yes,Aye
2121,18672,32987,331,Cyndi Sharkey,Yes,Aye
2122,18673,32987,387,Ryan Mecham,Yes,Aye
2123,18674,32987,386,Brooke D'Sousa,Yes,Aye
2124,18675,32987,214,Scott Earl,Yes,Aye
2125,18655,32990,369,Alison Stroud,Yes,Aye
2126,18656,32990,335,Zach Robinson,Yes,Aye
2127,18657,32990,368,Marci Houseman,Yes,Aye
2128,18658,32990,331,Cyndi Sharkey,Yes,Aye
2129,18659,32990,387,Ryan Mecham,No,Nay
2130,18660,32990,386,Brooke D'Sousa,Yes,Aye
2131,18661,32990,214,Scott Earl,Yes,Aye
2132,18662,33000,369,Alison Stroud,Yes,Aye
2133,18663,33000,335,Zach Robinson,Yes,Aye
2134,18664,33000,368,Marci Houseman,Yes,Aye
2135,18665,33000,331,Cyndi Sharkey,No,Nay
2136,18666,33000,387,Ryan Mecham,Yes,Aye
2137,18667,33000,386,Brooke D'Sousa,No,Nay
2138,18668,33000,214,Scott Earl,Yes,Aye
2139,18669,33054,369,Alison Stroud,Yes,Aye
2140,18670,33054,335,Zach Robinson,Yes,Aye
2141,18671,33054,368,Marci Houseman,Yes,Aye
2142,18672,33054,331,Cyndi Sharkey,Yes,Aye
2143,18673,33054,387,Ryan Mecham,Yes,Aye
2144,18674,33054,386,Brooke D'Sousa,Yes,Aye
2145,18675,33054,214,Scott Earl,Yes,Aye
2146,18711,33067,369,Alison Stroud,Yes,Aye
2147,18712,33067,335,Zach Robinson,Yes,Aye
2148,18713,33067,368,Marci Houseman,Yes,Aye
2149,18714,33067,331,Cyndi Sharkey,Yes,Aye
2150,18715,33067,387,Ryan Mecham,Yes,Aye
2151,18716,33067,386,Brooke D'Sousa,Yes,Aye
2152,18717,33067,214,Scott Earl,Yes,Aye
2153,18697,33069,369,Alison Stroud,Yes,Aye
2154,18698,33069,335,Zach Robinson,Yes,Aye
2155,18699,33069,368,Marci Houseman,Yes,Aye
2156,18700,33069,331,Cyndi Sharkey,Yes,Aye
2157,18701,33069,387,Ryan Mecham,Yes,Aye
2158,18702,33069,386,Brooke D'Sousa,Yes,Aye
2159,18703,33069,214,Scott Earl,Yes,Aye
2160,18704,33070,369,Alison Stroud,Yes,Aye
2161,18705,33070,335,Zach Robinson,Yes,Aye
2162,18706,33070,368,Marci Houseman,Yes,Aye
2163,18707,33070,331,Cyndi Sharkey,Yes,Aye
2164,18708,33070,387,Ryan Mecham,Yes,Aye
2165,18709,33070,386,Brooke D'Sousa,Yes,Aye
2166,18710,33070,214,Scott Earl,Yes,Aye
2167,18788,33071,369,Alison Stroud,Yes,Aye
2168,18789,33071,335,Zach Robinson,Yes,Aye
2169,18790,33071,368,Marci Houseman,Yes,Aye
2170,18791,33071,331,Cyndi Sharkey,Yes,Aye
2171,18792,33071,387,Ryan Mecham,Yes,Aye
2172,18793,33071,386,Brooke D'Sousa,Yes,Aye
2173,18794,33071,214,Scott Earl,Yes,Aye
2174,18711,33164,369,Alison Stroud,Yes,Aye
2175,18712,33164,335,Zach Robinson,Yes,Aye
2176,18713,33164,368,Marci Houseman,Yes,Aye
2177,18714,33164,331,Cyndi Sharkey,Yes,Aye
2178,18715,33164,387,Ryan Mecham,Yes,Aye
2179,18716,33164,386,Brooke D'Sousa,Yes,Aye
2180,18717,33164,214,Scott Earl,Yes,Aye
2181,18774,33201,369,Alison Stroud,Yes,Aye
2182,18775,33201,335,Zach Robinson,Yes,Aye
2183,18776,33201,368,Marci Houseman,Yes,Aye
2184,18777,33201,331,Cyndi Sharkey,Yes,Aye
2185,18778,33201,387,Ryan Mecham,Yes,Aye
2186,18779,33201,386,Brooke D'Sousa,Yes,Aye
2187,18780,33201,214,Scott Earl,Yes,Aye
2188,18781,33280,369,Alison Stroud,Yes,Aye
2189,18782,33280,335,Zach Robinson,Yes,Aye
2190,18783,33280,368,Marci Houseman,Yes,Aye
2191,18784,33280,331,Cyndi Sharkey,Yes,Aye
2192,18785,33280,387,Ryan Mecham,Yes,Aye
2193,18786,33280,386,Brooke D'Sousa,Yes,Aye
2194,18787,33280,214,Scott Earl,Yes,Aye
2195,18860,33297,369,Alison Stroud,Yes,Aye
2196,18861,33297,335,Zach Robinson,Yes,Aye
2197,18862,33297,368,Marci Houseman,Yes,Aye
2198,18863,33297,331,Cyndi Sharkey,Yes,Aye
