motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
455,117,2,4,Centennial Parkway Partial Street Vacation 10280 S. Centennial Parkway [Community #9 - South Towne Commercial Area],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,4675,matter_id,high,5,9,1,"db/staging (Legistar EventItemVote, body 140)"
456,117,2,5,"Pepperwood Creek Ph 2, Lot 206 Amended Plat (Preliminary Review) 10909 South Secret View Road [Community #28 - Pepper Dell]",Planning Item,4:0 Pass,Pass,pc_final_action,,,unclassified,low,4670,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
457,117,2,6,"Lot 206, Pepperwood Creek Ph 2 (Special Exception for Alteration of 30% Slope & Cut/Fill over 10’) 10909 South Secret View Road [Community #28 - Pepper Dell]",Planning Item,4:0 Pass,Pass,pc_final_action,,,unclassified,low,4678,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
458,117,2,7,The Ridges at Dimple Dell - Mixed Use Development (Preliminary Site Plan) 1405 East 10600 South  [Community #22],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,4667,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
459,117,2,8,The Ridges at Dimple Dell  (Special Exception Review) 1405 East 10600 South  [Community #22],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,4679,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
460,117,2,9,The Ridges at Dimple Dell  (Preliminary Subdivision Review) 1405 East 10600 South  [Community #22],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,4671,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
461,118,1,1,Council Member Robinson made a motion to accept and certify the results of the 2021 mayoral election which was seconded by Council Member Stroud. The vote was as follows: Robinson: yes Stroud: yes Nicholl: no Zoltanski: abstain Sharkey: no Houseman: no Christensen: yes,Other,Fail,Fail,council_vote,,approve,keyword,high,,,,25,,0,meeting_minutes/minutes/2021/2021-11-15/2021-11-18_city-council-meeting.md
462,118,1,2,Council Chair Stroud made a motion to reconsider Council Member Sharkey's original motion. It was seconded by Council Member Christensen. The vote was as follows: Stroud: yes Christensen: yes Nicholl: yes Zoltanski: yes Sharkey: yes Houseman: yes Robinson: yes The motion to reconsider passed. A vote was taken again on Council Member Sharkey's motion: Council Member Sharkey made a motion which was seconded by Council Member Houseman to decline approval,Other,Pass,Pass,council_vote,,procedural,keyword,high,,,,2,,0,meeting_minutes/minutes/2021/2021-11-15/2021-11-18_city-council-meeting.md
463,119,2,1,"Floodplain Code Updates Amend Title 21, Chapter 16, Floodplain Overlay Zone of the Sandy Municipal Code",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,4695,matter_id,high,18,9,1,"db/staging (Legistar EventItemVote, body 140)"
464,119,2,2,The Village at Dimple Dell Amend Conditions of Approval 1500 East 10600 South  [Community #22],Planning Item,7:0 Pass,Pass,pc_final_action,,approve,keyword,high,4700,matter_id,high,9,17,1,"db/staging (Legistar EventItemVote, body 140)"
465,120,1,1,"A motion was made by Brooke Christensen, seconded by Zach Robinson to approve the Consent Calendar, Item 2 as amended, Items 3 - 6, and the additional Items 9 and 10",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,3,25,0,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
466,120,1,2,"A motion was made by Marci Houseman, seconded by Zach Robinson, to adopt Ordinance #21-33, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 16, ""Floodplain Overlay Zone"" (as shown in Exhibit ""A"") to amend certain requirements related to Flood Plains; also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,4699,matter_id,high,16,25,1,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
467,120,1,3,"A motion was made by Brooke Christensen, seconded by Monica Zoltanski, to adopt the Ordinance #21-36, an ordinance revising Title 21 of the Sandy City Municipal Code chapter 23, ""General Commercial, Office, Industrial, and Transit Development Standards"" to permit more flexibility with setback requirements in the Central Business District (CBD) Zone if certain criteria is met; also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,4690,matter_id,high,3,19,1,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
468,120,1,4,"A motion was made by Cyndi Sharkey, seconded by Brooke Christensen to convene a closed session and adjourn the City Council meeting following the closed session",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,4693,matter_id,high,7,3,1,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
469,120,1,5,"A motion was made by Zach Robinson, seconded by Marci Houseman to adopt Ordinance 21-35, an ordinance modifying the official street map of Sandy by vacating 4,977 square feet of street right-of-way for the dead-end portion of Aspen Ridge Road at approximately 12180 South; also establishing an effective date",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,1000010,singleton,high,25,16,1,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
470,120,1,6,"A motion was made by Kris Nicholl, seconded by Brooke Christensen to adopt Ordinance 21-34, an ordinance modifying the official street map of Sandy by vacating 29,276 square feet of street right-of-way for a portion of Centennial Parkway between 10200 South and Mall Ring Road; also establishing an effective date",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,1000011,singleton,high,14,3,1,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
471,121,1,1,"A motion was made by Brooke Christensen, seconded by Monica Zoltanski to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,3,19,0,meeting_minutes/minutes/2021/2021-12-13/2021-12-14_city-council-meeting.md
472,122,2,1,Utah Stem Cells (CUP - Medical Office in the CvC Zone) 9035 S. 700 E. #200 [Community #7 - Quarry Bend],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,4719,matter_id,high,18,5,1,"db/staging (Legistar EventItemVote, body 140)"
473,122,2,2,"Calderone Accessory Structure (Conditional Use Permit - Increased height, setback waiver, increased square footage) 19 S. Altawood Dr. (Community #30 - Granite)",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,4716,matter_id,high,9,18,1,"db/staging (Legistar EventItemVote, body 140)"
474,122,2,3,Walmart Sign Theme Amendment and amended condition of approval for overall EIFS color 9151 S. Quarry Bend Dr. (Community #7- Quarry Bend),Planning Item,7:0 Pass,Pass,pc_final_action,,approve,keyword,high,4718,matter_id,high,5,17,1,"db/staging (Legistar EventItemVote, body 140)"
475,123,1,1,"A motion was made by Zach Robinson, seconded by Marci Houseman to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,16,0,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md
476,123,1,2,"A motion was made by Cyndi Sharkey, seconded by Marci Houseman to approve Resolution 22-01C, a resolution appointing and designating Council Members to the following Committees, Boards, and Commissions, as indicated in Exhibits A and B for a term beginning January 4, 2022 and ending when otherwise amended by action of the City Council",Appointment,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,7,16,1,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md
477,123,1,3,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham to recess to a closed session in the Council Conference Room, and adjourn the City Council meeting following the closed session",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,7,22,1,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md
478,123,1,4,"A motion was made by Ryan Mecham, seconded by Zach Robsinson to ratify the results of the election of Council Member Marci Houseman as the Council Chair and Council Member Zach Robinson as the Council Vice-Chair",Appointment,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,,1,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md
479,124,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to amend Resolution 21-03, a resolution appointing Mr. Scott Earl to fill the District 4 Council seat vacancy",Appointment,6-0 Pass,Pass,council_vote,,,unclassified,low,,,,22,25,1,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_city-council-meeting.md
480,124,1,2,"A motion was made by Ryan Mecham, seconded by Alison Stroud, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,2,0,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_city-council-meeting.md
481,125,2,1,Main Street Park (Master Plan and Modified Site Plan Review) 70 E. 8760 S. [Community #4 - Historic Sandy],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,4740,matter_id,high,5,11,1,"db/staging (Legistar EventItemVote, body 140)"
482,125,2,2,Main Street Park (Conditional Use Permit) 70 E. 8760 S. [Community #4 - Historic Sandy],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,4741,matter_id,high,5,11,1,"db/staging (Legistar EventItemVote, body 140)"
483,126,1,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to convene a Closed Session in the Council Conference Room to discuss the character, professional competence, or physical or mental health of an individual and Adjourn the City Council meeting immediately following the Closed Session",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,7,1,meeting_minutes/minutes/2022/2022-01-24/2022-01-25_city-council-meeting.md
484,127,1,1,"A motion was made by Zach Robinson, seconded by Alison Stroud, to approve the Consent Calendar",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,25,2,1,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md
485,127,1,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to adopt Ordinance 22-01, an ordinance of Sandy City amending City Code Chapter 19-4 to include section 19-4-11: Sandy City Bulk Waste Clean-up Regulations amending section E. a. iv. to change the diameter from 12 inches to 18 inches, amending section E. a. v. to increase the maximum weight from 20 to 50 pounds, and amending section E. a. vi. To remove the limitation on diameter",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,4751,matter_id,high,7,25,1,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md
486,128,2,1,Grand Canyon University (Conditional Use Permit for private or quasi-public school) 150 W. Civic Center Dr. [Community #2- Civic Center],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,4760,matter_id,high,9,17,1,"db/staging (Legistar EventItemVote, body 140)"
487,128,2,2,"Carter Hillside (Special Exception for Alteration of 30% Slope) 2 Pepperwood Drive [Community #28, Pepper Dell]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,4757,matter_id,high,12,9,1,"db/staging (Legistar EventItemVote, body 140)"
488,128,2,3,Oakwood Cove Estates Second Amended (Special Exception for Alteration of 30% Slope & Cut/Fill over 10’) 8038 S Oakwood Vista Cove  [Community #15],Planning Item,5:2 Pass,Pass,pc_final_action,,,unclassified,low,4758,matter_id,high,5,9,1,"db/staging (Legistar EventItemVote, body 140)"
489,128,2,4,Oakwood Cove Estates Second Amended (Preliminary Review) 8038 S Oakwood Vista Cove  [Community #15],Planning Item,6:1 Pass,Pass,pc_final_action,,,unclassified,low,4756,matter_id,high,5,9,1,"db/staging (Legistar EventItemVote, body 140)"
490,129,1,1,"A motion was made by Ryan Mecham, seconded by Brooke D'Sousa to convene a short recess",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,4,0,meeting_minutes/minutes/2022/2022-02-07/2022-02-08_city-council-meeting.md
491,130,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to adopt Amended Resolution 22-07, as listed on the Consent Calendar",Resolution,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md
492,130,1,2,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham to adopt Resolution 22-09, a resolution amending and re-adopting the Sandy City Council Rules of Order and Procedure",Resolution,5-2 Pass,Pass,council_vote,,approve,keyword,high,,,,7,22,1,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md
493,130,1,3,"A motion was made by Brooke D'Sousa, seconded by Alison Stroud to adopt Resolution 22-06C, a resolution amending the Sandy City Fee Schedule for Fiscal Year 2021-22",Resolution,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,4,2,1,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md
494,130,1,4,"A motion was made by Ryan Mecham, seconded by Zach Robinson to adopt Resolution 22-10C, a resolution of the City Council of Sandy City, Utah (the ""City"") authorizing the issuance and sale of a conduit bond issuance of not more than $26,000,000 aggregate principal amount of the City's school facility revenue and refunding bonds, series 2022 (Waterford School, LLC) to finance the costs of a new science building and related improvements and to refund certain outstanding school facility revenue bonds and other obligations; providing for the publication of a notice of bonds to be issues and a notic",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md
495,130,1,5,"A motion was made by Ryan Mecham, seconded by Zach Robinson, to approve Alternate Resolution 22-11C, a resolution of the Sandy City Council consenting to the appointment of Clifford Strachan as Chief Administrative Officer of Sandy City and includes a six month severance agreement",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md
496,130,1,6,"A motion was made by Scott Earl, seconded by Ryan Mecham to approve Resolution 22-08C, an amended resolution stating the following Council members be appointed to serve on the following Committees, boards, and Commissions, as indicated in Exhibits A and B for a term beginning January 4, 2022, and ending when otherwise amended by action of the City Council",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,23,22,1,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md
497,131,2,1,Sandy Urban Fishery Wetlands (Modified Site Plan Review) 900 W. Shields Lane [Community #2 - Civic Center],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,4785,matter_id,high,9,12,1,"db/staging (Legistar EventItemVote, body 140)"
498,131,2,2,Summit II @ the Cairns Mixed Use Development--Additional Exceptions to the Cairns Design Standards 10281 S. Monroe St. [Community #9 - South Towne],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,4786,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
