body,body_name,event_date,notice_id,title,file_id,filename,minutes_like
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",997345,"07-11-2023 CH CC Work Session, CDRA Business Meeting, and CC Business Meeting Agendas.pdf",False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999127,1 - Zoning Text Amendment.pdf,False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999129,2023 Parade Guidelines final.pdf,False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999131,CED Presentation 7-11-2023.pdf,False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999133,Speaker Comment Card - Debra Rakes_Redacted.pdf,False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999135,Speaker Comment Card - MaryEllen Johnson_Redacted.pdf,False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999137,"Ordinance 397 (Amending Titles 5, 11, 12, 14 and 19 of the CWH Code of Ordinances).pdf",False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999139,"Resolution 2023-38 (Approving Entry into an ILA w Utah Division of Forestry, Fire and State Lands for Participation in the Wildlands Fire Program).pdf",False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999141,Resolution 2023-39 (Consenting to an Appointment to CWH Historic Committee).pdf,False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999143,Resolution 2023-40 (Approving and Ratifying a Bid and Awarding a Construction Contract to Lyndon Jones Construction Inc for Prospector Drive Storm Drain Project).pdf,False
2147,City Council,2023-07-11,844595,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting",999145,CDRA 2023-04 (Approving and Independent Contract Agreement w K&amp;R Premier Property Management for Property Management of Hillside Plaza).pdf,False
2147,City Council,2023-06-30,843605,NOTICE OF MEETING CANCELLATION,995973,CH CC Notice of Cancellation of July 4 Meeting.pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,999125,06-20-2023 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,True
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,990679,06-20-2023 CH CC Work Session and Business Meeting Agendas.pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992461,Application for Preliminary Assessment of Traffic Conditions - Julie McDonald.pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992463,Ordinance 396 (Adopting an Amended Budget for the Period of 1 July 2022 through 30 June 2023).pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992465,Ordinance 397 (Adopting a Final Budget for the Period of 1 July 2023 through 30 June 2024).pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992467,Resolution 2023-33 (Approving Exceptions to the Requirements for Lot Size and Front Yard Setback of Lots Located at 3457 E Magic View Dr).pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992469,"Resolution 2023-34 (Approving Entry Into an ILA w SLCounty - Home Invest. Partern. Program, Emergency Solutions Grant Program).pdf",False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992471,Resolution 2023-35 (Consenting to Reappointments to the Planning Commission).pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992473,Resolution 2023-36 (Consenting to Reappointments to the CWH PTOS Committee).pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992475,Resolution 2023-37 (Approving an Agreement for Building Services w Sunrise Engineering Inc 2023-2026).pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992553,2024 Proposed Adopted Budget Package.pdf,False
2147,City Council,2023-06-20,840673,City Council Work Session and Business Meeting,992555,Budget Adjustment Memo 2023 05 16.pdf,False
2147,City Council,2023-06-07,838307,Cottonwood Heights Municipal Election Candidates 2023,986741,Cottonwood Heights Municipal Election Candidates 2023.pdf,False
2147,City Council,2023-06-06,835323,Notice of Public Hearing - Budget Approval for 2023-2024 Fiscal Year,982469,Notice of Public Hearings on Budget Adoption 2023-2024 (June 6).pdf,False
2147,City Council,2023-06-06,836925,"Notice of Cottonwood Heights Work Session Agenda, CDRA  AMENDED Business Meeting Agenda, and City Council Business Meeting Agenda",987643,Resolution 2023-30 (Declaring K-9 Kai Surplus and Authorizing Sale to Officer Blaisdell).pdf,False
2147,City Council,2023-06-06,836925,"Notice of Cottonwood Heights Work Session Agenda, CDRA  AMENDED Business Meeting Agenda, and City Council Business Meeting Agenda",992451,"06-06-2023 CH CC Work Session, CDRA Business Meeting and CC Business Meeting Minutes-APPROVED.pdf",True
2147,City Council,2023-06-06,836925,"Notice of Cottonwood Heights Work Session Agenda, CDRA  AMENDED Business Meeting Agenda, and City Council Business Meeting Agenda",985429,"06-06-2023 CH CC Work Session, CDRA Business Meeting and CC AMENDED Business Meeting Agendas.pdf",False
2147,City Council,2023-06-06,836925,"Notice of Cottonwood Heights Work Session Agenda, CDRA  AMENDED Business Meeting Agenda, and City Council Business Meeting Agenda",987637,Cottonwood Heights City Flood Update June 6 2023.pdf,False
2147,City Council,2023-06-06,836925,"Notice of Cottonwood Heights Work Session Agenda, CDRA  AMENDED Business Meeting Agenda, and City Council Business Meeting Agenda",987639,Resolution 2023-28 (Approving an Event Proposal Contract w Custom Events Inc for 2023 Butlerville Days).pdf,False
2147,City Council,2023-06-06,836925,"Notice of Cottonwood Heights Work Session Agenda, CDRA  AMENDED Business Meeting Agenda, and City Council Business Meeting Agenda",987641,Resolution 2023-29 (Approving a Performance Contract for 2023 Butlerville Days).pdf,False
2147,City Council,2023-06-06,836925,"Notice of Cottonwood Heights Work Session Agenda, CDRA  AMENDED Business Meeting Agenda, and City Council Business Meeting Agenda",987645,Resolution 2023-31 (Declaring Certain Property Surplus).pdf,False
2147,City Council,2023-06-06,836925,"Notice of Cottonwood Heights Work Session Agenda, CDRA  AMENDED Business Meeting Agenda, and City Council Business Meeting Agenda",987647,Resolution 2023-32 (Approving an independent Contractor Agreement w Precision Concrete Cutting - 2023-26 Fiscal Years).pdf,False
2147,City Council,2023-05-22,834681,Invitation to Bid - Prospector Drive Storm Drain - PROJECT # 001.23,981179,00 00 30 - Prospector Drive Storm Drain - PROJECT # 001.23.pdf,False
2147,City Council,2023-05-16,831019,Notice of Public Hearing on Proposed Budget Amendment for 2022-2023 Fiscal Year,974731,Notice of Public Hearing on Budget Amendment for Fiscal Year 2022-2023 (May 2023).pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),987625,05-16-2023 CH CC Special Business Meeting and Regular Business Meeting Minutes-APPROVED.pdf,True
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),978405,05-16-2023 CH CC Special Business Meeting AMENDED and Regular Business Meeting Agendas.pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),979527,Finance Budget Presentation.pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),979529,Fireworks 11x17.pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),979531,Water Runoff Update.pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),979533,Public Comment - Audrey Pines_Redacted.pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),979535,Resolution 2023-25 (Designating Areas Closed to Discharge of Fireworks and Other Ignition Sources).pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),979537,Resolution 2023-26 (Approving an Agreement for Historic Resources Survey with Korral Broschinsky).pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),979539,Resolution 2023-27 (Approving a Second Amendment to the City Manager&#039;s Employment Agreement).pdf,False
2147,City Council,2023-05-16,832849,City Council AMENDED Special Business Meeting (4PM) and Business Meeting (7PM),977959,05-16-2023 CH CC Special Business Meeting and Regular Business Meeting Agendas.pdf,False
2147,City Council,2023-05-16,833389,Invitation to Bid - Storm Drain Access Restoration,978669,00 00 30 - Inv to Bid-004_23.pdf,False
2147,City Council,2023-05-15,832855,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL  SPECIAL WORK SESSION AGENDA,987621,05-15-2023 CH CC SPECIAL WORK SESSION MINUTES-APPROVED.pdf,True
2147,City Council,2023-05-15,832855,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL  SPECIAL WORK SESSION AGENDA,978047,05-15-2023 CH CC Special Work Session Agenda.pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,979585,05-02-2023 CH CC Work Session and Business Meeting Minutes-UNDER REVIEW.pdf,True
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,987629,05-02-2023 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,True
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,971985,05-02-2023 CH CC Work Session and Business Meeting Agendas.pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974641,2023 03 March Council Report.pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974643,CED Presentation 5-2-23.pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974645,Cottonwood Heights Flooding Brief May 2 2023.pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974647,Priority Projects 5-2-2023 Presentation FINAL.pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974649,PW May02 Quarterly Report.pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974651,Resolution 2023-20 (Adopting a Tentative Budget for the Period of 1 July 2023 Through 30 June 2024).pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974653,Resolution 2023-21 (Approving and Ratifying a Fireworks Display Contract and Purchase Order w Lantis Productions Inc - 2023 Butlerville Days).pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974655,Resolution 2023-22 (Approving and Ratifying a Drone Show Performance Contract w Open Sky Productions LLC - 2023 Butlerville Days).pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974657,Resolution 2023-23 (Approving Entry Into An Amendment to Agreements w SIRQ Inc - Public Works Facility Project).pdf,False
2147,City Council,2023-05-02,829241,City Council Work Session and Business Meeting,974659,Resolution 2023-24 (Approving a Development Agreement w Ivory Development LLC for a Public Park - CW Canyon Cove Subdivision).pdf,False
2147,City Council,2023-04-28,829249,COTTONWOOD HEIGHTS UOCAVA Election Notice,971997,Cottonwood Heights UOCAVA Election Notice 2023.pdf,False
2147,City Council,2023-04-28,829247,Cottonwood Heights 2023 Municipal Election - Open Seats,971995,Cottonwood Heights 2023 Municipal Election - PN.pdf,False
2147,City Council,2023-04-28,829099,Request for Proposal: Property Management Services,971811,Property Management RFP 4-26-23.pdf,False
2147,City Council,2023-04-26,828571,NOTICE OF CITY COUNCIL VACANCY,970847,WST-Cottonwood Heights-Notice of City Council Vacancy (4.24.23).pdf,False
2147,City Council,2023-04-18,825902,City Council Work Session and Business Meeting,966820,04-18-2023 CH CC Work Session and Business Meeting Agendas.pdf,False
2147,City Council,2023-04-18,825902,City Council Work Session and Business Meeting,968737,CHPD Statistics Review March 2023  -  Read-Only.pdf,False
2147,City Council,2023-04-18,825902,City Council Work Session and Business Meeting,968739,Public Comment Email - Frank Mylar_Redacted.pdf,False
2147,City Council,2023-04-18,825902,City Council Work Session and Business Meeting,968741,Public Comment Email - Lynne Kraus_Redacted.pdf,False
