date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,meeting_title,filename,content_length_bytes,size_mb,stored_locally,doc_class,fetch_status,sha256,text_path,text_chars
2022-10-04,AGENDA 2022October4,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022October4.pdf?t=2022093011254311,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 4 - Regular Meeting,AGENDA 2022October4.pdf,173543,0.17,no,,,,,
2022-10-04,Ord 22-19 Mixed Use Code Amendments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-19%20Mixed%20Use%20Code%20Amendments%20-%20ACTION.pdf?t=20220930112814751,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 4 - Regular Meeting,Ord 22-19 Mixed Use Code Amendments - ACTION.pdf,2102033,2.1,no,,,,,
2022-10-04,Res 22-41 Budget Adjustments -ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-41%20Budget%20Adjustments%20-ACTION.pdf?t=20220930112706876,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 4 - Regular Meeting,Res 22-41 Budget Adjustments -ACTION.pdf,14769,0.01,no,,,,,
2022-10-04,Res 22-42 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-42%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20220930112843876,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 4 - Regular Meeting,Res 22-42 Budget Adjustments - WORKSHOP.pdf,13483,0.01,no,,,,,
2022-10-04,Zollinger Global Property Annexation - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Zollinger%20Global%20Property%20Annexation%20-%20ACTION.pdf?t=20220930112734813,2026-07-05,na,claude_vision,,October 4 - Regular Meeting,Zollinger Global Property Annexation - ACTION.pdf,4595420,4.6,no,staff_report,ok,7fe44be6b070f02db96f9f636096fa734c0302b3d47e02103c10924c1709f238,text/attachments/2022-10-04_Zollinger_Global_Property_Annexation_ACTION_d7b5511b.txt,35634
2022-10-18,AGENDA 2022October18,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022October18.pdf?t=20221014132800643,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 18 - Regular Meeting,AGENDA 2022October18.pdf,159064,0.16,no,,,,,
2022-10-18,AGENDA 2022October18 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022October18%20Spanish.pdf?t=2022101413282908,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 18 - Regular Meeting,AGENDA 2022October18 Spanish.pdf,160925,0.16,no,,,,,
2022-10-18,Res 22-42 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-42%20Budget%20Adjustments%20-%20ACTION.pdf?t=20221014132928205,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 18 - Regular Meeting,Res 22-42 Budget Adjustments - ACTION.pdf,13483,0.01,no,,,,,
2022-10-18,Res 22-43 Budget Adjustment - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-43%20Budget%20Adjustment%20-%20WORKSHOP.pdf?t=20221014132959377,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 18 - Regular Meeting,Res 22-43 Budget Adjustment - WORKSHOP.pdf,10009,0.01,no,,,,,
2022-11-01,AGENDA 2022November1,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022November1.pdf?t=20221028105717893,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,AGENDA 2022November1.pdf,170779,0.17,no,,,,,
2022-11-01,AGENDA 2022November1 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022November1%20Spanish.pdf?t=20221028105800549,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,AGENDA 2022November1 Spanish.pdf,169063,0.17,no,,,,,
2022-11-01,Proclamation - Small Business Saturday,Council,regular,proclamation,https://www.loganutah.gov/departments/admin/council/Proclamation%20-%20Small%20Business%20Saturday.pdf?t=20221028105933752,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,Proclamation - Small Business Saturday.pdf,952074,0.95,no,,,,,
2022-11-01,Analysis of Impediments to Fair Housing Choice Final Report,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Analysis%20of%20Impediments%20to%20Fair%20Housing%20Choice%20Final%20Report.pdf?t=20221110172051326,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,Analysis of Impediments to Fair Housing Choice Final Report.pdf,4777923,4.78,no,,,,,
2022-11-01,Board Appointment,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Board%20Appointment.pdf?t=20251030155234197,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,Board Appointment.pdf,168569,0.17,no,,,,,
2022-11-01,Logan Moderate Income Housing Plan Update,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Logan%20Moderate%20Income%20Housing%20Plan%20Update.pdf?t=20221110172132472,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,Logan Moderate Income Housing Plan Update.pdf,1628988,1.63,no,staff_report,ok,6c2b85ddc1d9e77b4c8baa1e399b7b011e81c3f0f54a94da228aff1ffa04436e,text/attachments/2022-11-01_Logan_Moderate_Income_Housing_Plan_Update_faf59380.txt,163637
2022-11-01,Proposed Property Sale 650 North 800 West - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Proposed%20Property%20Sale%20650%20North%20800%20West%20-%20ACTION.pdf?t=20221028110034924,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,Proposed Property Sale 650 North 800 West - ACTION.pdf,854724,0.85,no,,,,,
2022-11-01,Res 22-43 Budget Adjustment - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-43%20Budget%20Adjustment%20-%20ACTION.pdf?t=20221028110001565,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,Res 22-43 Budget Adjustment - ACTION.pdf,10035,0.01,no,,,,,
2022-11-01,Res 22-44 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-44%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20221028110245065,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,Res 22-44 Budget Adjustments - WORKSHOP.pdf,14573,0.01,no,,,,,
2022-11-01,Res 22-46 Moderate Income Housing Plan 2022 - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-46%20Moderate%20Income%20Housing%20Plan%202022%20-%20WORKSHOP.pdf?t=20221028110108518,2026-07-05,na,claude_vision,,November 1 - Regular Meeting,Res 22-46 Moderate Income Housing Plan 2022 - WORKSHOP.pdf,988838,0.99,no,staff_report,ok,84cf1d5c6e8653bfd480e3a6afdc8f7c49df94a2d61bfaf3a7e8864563c1c0ec,text/attachments/2022-11-01_Res_22_46_Moderate_Income_Housing_Plan_2022_WORKSH_d095b995.txt,15490
2022-11-01,Res 22-45 RDA Budget Adjustment for Center Block Project - WORKSHOP,RDA,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-45%20RDA%20Budget%20Adjustment%20for%20Center%20Block%20Project%20-%20WORKSHOP.pdf?t=20221028110317424,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 1 - Regular Meeting,Res 22-45 RDA Budget Adjustment for Center Block Project - WORKSHOP.pdf,10003,0.01,no,,,,,
2022-11-15,AGENDA 2022November15,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022November15.pdf?t=20221110171648551,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,AGENDA 2022November15.pdf,181634,0.18,no,,,,,
2022-11-15,AGENDA 2022November15 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022November15%20Spanish.pdf?t=20221110171727137,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,AGENDA 2022November15 Spanish.pdf,178716,0.18,no,,,,,
2022-11-15,Analysis of Impediments to Fair Housing Choice Final Report,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Analysis%20of%20Impediments%20to%20Fair%20Housing%20Choice%20Final%20Report.pdf?t=20221110172051326,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Analysis of Impediments to Fair Housing Choice Final Report.pdf,4777923,4.78,no,,,,,
2022-11-15,Final Annual Comprehensive Financial Report (ACFR) 2022,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Final%20Annual%20Comprehensive%20Financial%20Report%20%28ACFR%29%202022.pdf?t=20221110171917029,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Final Annual Comprehensive Financial Report (ACFR) 2022.pdf,3240784,3.24,no,,,,,
2022-11-15,Logan Moderate Income Housing Plan Update,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Logan%20Moderate%20Income%20Housing%20Plan%20Update.pdf?t=20221110172132472,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Logan Moderate Income Housing Plan Update.pdf,1628988,1.63,no,staff_report,ok,6c2b85ddc1d9e77b4c8baa1e399b7b011e81c3f0f54a94da228aff1ffa04436e,text/attachments/2022-11-01_Logan_Moderate_Income_Housing_Plan_Update_faf59380.txt,163637
2022-11-15,Open and Public Meetings Training,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Open%20and%20Public%20Meetings%20Training.pdf?t=20251231163351185,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Open and Public Meetings Training.pdf,98656,0.1,no,,,,,
2022-11-15,Ord 22-20 Zollinger Annexation - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-20%20Zollinger%20Annexation%20-%20WORKSHOP.pdf?t=20221110172257607,2026-07-05,na,claude_vision,,November 15 - Regular Meeting,Ord 22-20 Zollinger Annexation - WORKSHOP.pdf,7297285,7.3,no,staff_report,ok,94a999e15ecd8e0444ea8167c7aea487ea4d49e15dedc55ba1db469d211e4181,text/attachments/2022-11-15_Ord_22_20_Zollinger_Annexation_WORKSHOP_ed306fd4.txt,56433
2022-11-15,Ord 22-21 Watermark Rezone - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-21%20Watermark%20Rezone%20-%20WORKSHOP.pdf?t=2022111017252395,2026-07-05,na,claude_vision,,November 15 - Regular Meeting,Ord 22-21 Watermark Rezone - WORKSHOP.pdf,10780060,10.78,no,staff_report,ok,5980c520d35794fa7576739b0f4d829908d9676039436b9d2debde38983b385c,text/attachments/2022-11-15_Ord_22_21_Watermark_Rezone_WORKSHOP_3acd8233.txt,70408
2022-11-15,Ord 22-22 Fairway Lofts Rezone - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-22%20Fairway%20Lofts%20Rezone%20-%20WORKSHOP.pdf?t=20221110172604158,2026-07-05,na,claude_vision,,November 15 - Regular Meeting,Ord 22-22 Fairway Lofts Rezone - WORKSHOP.pdf,9573514,9.57,no,staff_report,ok,2122db7faf4582b36058e2bd92b5acfc3e0f223d83644321fbbb5ff01d8b4091,text/attachments/2022-11-15_Ord_22_22_Fairway_Lofts_Rezone_WORKSHOP_cbd03179.txt,68686
2022-11-15,Ord 22-23 Vacating Public Right of Way 2000 West Hwy 89 91 - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-23%20Vacating%20Public%20Right%20of%20Way%202000%20West%20Hwy%2089%2091%20-%20WORKSHOP.pdf?t=2022111017240979,2026-07-05,na,claude_vision,,November 15 - Regular Meeting,Ord 22-23 Vacating Public Right of Way 2000 West Hwy 89 91 - WORKSHOP.pdf,1321768,1.32,no,staff_report,ok,77a02100b1c247635d714b24f58a79675a295bed20814f88bb8c847b4d02af8d,text/attachments/2022-11-15_Ord_22_23_Vacating_Public_Right_of_Way_2000_West_H_bcded301.txt,13132
2022-11-15,Ord 22-24 Vacating Public Right of Way 3000 South Hwy 89 91 - WORKHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-24%20Vacating%20Public%20Right%20of%20Way%203000%20South%20Hwy%2089%2091%20-%20WORKHOP.pdf?t=2022111017244584,2026-07-05,na,claude_vision,,November 15 - Regular Meeting,Ord 22-24 Vacating Public Right of Way 3000 South Hwy 89 91 - WORKHOP.pdf,1461029,1.46,no,staff_report,ok,fee6af9a2bae510c96b709df43546ccc374ddcbd8bd884ff95ce4df75c1ebba1,text/attachments/2022-11-15_Ord_22_24_Vacating_Public_Right_of_Way_3000_South_6e9e94bf.txt,10975
2022-11-15,Ord 22-25 Neighborhood Councils - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-25%20Neighborhood%20Councils%20-%20WORKSHOP.pdf?t=20221110172728578,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Ord 22-25 Neighborhood Councils - WORKSHOP.pdf,90954,0.09,no,,,,,
2022-11-15,Res 22-44 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-44%20Budget%20Adjustments%20-%20ACTION.pdf?t=20221110172214253,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Res 22-44 Budget Adjustments - ACTION.pdf,14573,0.01,no,,,,,
2022-11-15,Res 22-46 Moderate Income Housing Plan 2022 - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-46%20Moderate%20Income%20Housing%20Plan%202022%20-%20ACTION.pdf?t=20221110172014682,2026-07-05,na,claude_vision,,November 15 - Regular Meeting,Res 22-46 Moderate Income Housing Plan 2022 - ACTION.pdf,988838,0.99,no,staff_report,ok,84cf1d5c6e8653bfd480e3a6afdc8f7c49df94a2d61bfaf3a7e8864563c1c0ec,text/attachments/2022-11-15_Res_22_46_Moderate_Income_Housing_Plan_2022_ACTION_d4e75f63.txt,15414
2022-11-15,Res 22-47 CAPER Report - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-47%20CAPER%20Report%20-%20WORKSHOP.pdf?t=20221110172334776,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Res 22-47 CAPER Report - WORKSHOP.pdf,5702524,5.7,no,,,,,
2022-11-15,Res 22-48 Budget Ajdustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-48%20Budget%20Ajdustments%20-%20WORKSHOP.pdf?t=20221110172644197,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Res 22-48 Budget Ajdustments - WORKSHOP.pdf,68819,0.07,no,,,,,
2022-11-15,Res 22-45 RDA Budget Adjustment for Center Block Project - ACTION,RDA,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-45%20RDA%20Budget%20Adjustment%20for%20Center%20Block%20Project%20-%20ACTION.pdf?t=20221110172807487,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 15 - Regular Meeting,Res 22-45 RDA Budget Adjustment for Center Block Project - ACTION.pdf,10003,0.01,no,,,,,
2022-12-06,AGENDA 2022December6,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022December6.pdf?t=20221201163921826,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,December 6 - Regular Meeting,AGENDA 2022December6.pdf,175636,0.18,no,,,,,
2022-12-06,AGENDA 2022December6 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022December6%20Spanish.pdf?t=20221201163959157,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,December 6 - Regular Meeting,AGENDA 2022December6 Spanish.pdf,173452,0.17,no,,,,,
2022-12-06,Board Appointments,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Board%20Appointments.pdf?t=20260114130854862,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,December 6 - Regular Meeting,Board Appointments.pdf,491925,0.49,no,,,,,
2022-12-06,Ord 22-20 Zollinger Annexation - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-20%20Zollinger%20Annexation%20-%20ACTION.pdf?t=20221201164210347,2026-07-05,na,claude_vision,,December 6 - Regular Meeting,Ord 22-20 Zollinger Annexation - ACTION.pdf,6416976,6.42,no,staff_report,ok,b984c3b36f7b039e80016a1df5cbef2a5532a63b9f6669345355c648c68108a3,text/attachments/2022-12-06_Ord_22_20_Zollinger_Annexation_ACTION_4164f3bb.txt,63968
2022-12-06,Ord 22-21 Watermark Rezone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-21%20Watermark%20Rezone%20-%20ACTION.pdf?t=20221201164331643,2026-07-05,na,claude_vision,,December 6 - Regular Meeting,Ord 22-21 Watermark Rezone - ACTION.pdf,10780060,10.78,no,staff_report,ok,5980c520d35794fa7576739b0f4d829908d9676039436b9d2debde38983b385c,text/attachments/2022-12-06_Ord_22_21_Watermark_Rezone_ACTION_dceb6d9c.txt,71578
2022-12-06,Ord 22-22 Fairway Lofts Rezone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-22%20Fairway%20Lofts%20Rezone%20-%20ACTION.pdf?t=20221201164412262,2026-07-05,na,claude_vision,,December 6 - Regular Meeting,Ord 22-22 Fairway Lofts Rezone - ACTION.pdf,9573514,9.57,no,staff_report,ok,2122db7faf4582b36058e2bd92b5acfc3e0f223d83644321fbbb5ff01d8b4091,text/attachments/2022-12-06_Ord_22_22_Fairway_Lofts_Rezone_ACTION_f4d21699.txt,68258
2022-12-06,Ord 22-25 LMC Amendment Chapter 2.36 Neighborhood Councils - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-25%20LMC%20Amendment%20Chapter%202.36%20Neighborhood%20Councils%20-%20ACTION.pdf?t=20221201164532003,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,December 6 - Regular Meeting,Ord 22-25 LMC Amendment Chapter 2.36 Neighborhood Councils - ACTION.pdf,1038667,1.04,no,,,,,
