stem,bytes,chars,status
Council_clip484_att12_Resolution_No._21-68_-_Supplemental_Indenture_-_Amended,142229,10264,skipped-exists
Council_clip484_att13_Riverton_Supplemental_Indenture_2021,371751,12550,skipped-exists
Council_clip484_att14_Ordinance_No._21-32_-_Narrow_Trench,478018,2589,skipped-exists
Council_clip484_att15_Narrow_Trench_CC_Report-12.14.21,340337,7779,skipped-exists
Council_clip484_att16_Ordinance_No._21-33_-_Boyer_Rezone,363384,2725,skipped-exists
Council_clip484_att17_21-33_Boyer_Rezone_CC_Report_-12.14.21,3574906,43882,skipped-exists
Council_clip484_att18_Resolution_No._21-65_-_Google_Fiber_Utah,294270,3185,skipped-exists
Council_clip484_att19_Google_Fiber_License_Agreement,269856,43052,skipped-exists
Council_clip484_att20_Resolution_No._21-69_-_J_Lyne_Roberts_Agreement,118230,2384,skipped-exists
Council_clip484_att21_CC21-401,148626,2142,skipped-exists
Council_clip484_att2_Wreaths_Across_America_Day_-_2021,1043949,1400,skipped-exists
Council_clip484_att3_Global_Engagement_Day_2021,1049094,1316,skipped-exists
Council_clip484_att6_2021-11-16.WS.CC.Min,360305,39380,skipped-exists
Council_clip484_att7_2021Dec07_IP_100Release_5324_PetersonDental,229765,5477,skipped-exists
Council_clip484_att8_2021Dec07_IP_100Release_7212_HiddenPines,230925,5616,skipped-exists
Council_clip484_att9_2021Nov18_IP_90Release_7402__CraigView,230434,5498,skipped-exists
RDA_clip485_agenda,56530,1432,skipped-exists
RDA_clip485_att1_2021-10-05.RDA.Min,215149,4769,skipped-exists
Council_clip488_agenda,83312,6048,skipped-exists
Council_clip488_att10_22-03.__Howell_Rezone_CC_Staff_Report,3388645,18292,skipped-exists
Council_clip488_att1_2021-12.14.WS.CC.Min,323871,29092,skipped-exists
Council_clip488_att2_Resolution_No._22-01_-Religious_Freedom,12057,3292,skipped-exists
Council_clip488_att3_Resolution_No._22-02_-_Betterment_Agreement_Aesthetics,120812,2976,skipped-exists
Council_clip488_att4_14415_UT_Agree_Riverton_Btrmt_Agmt_No.3_Landscape_Aesthetics,275437,16903,skipped-exists
Council_clip488_att5_Ordinance_No._22-01_-_Parking_Amendment,219753,8834,skipped-exists
Council_clip488_att6_22-01._Parking_Amendment_CC_Staff_Report,164348,8092,skipped-exists
Council_clip488_att7_Ordinance_No._22-02_-Bergstrom_GP_Rezone_Ordinance,360044,2848,skipped-exists
Council_clip488_att8_22-02_Bergstrom_Rezone_CC_Staff_Report,3010103,11297,skipped-exists
Council_clip488_att9_Ordinance_No._22-03_-_Howell_GP_Rezone_Ordinance,222489,2846,skipped-exists
PlanningCommission_clip489_agenda,63230,3478,skipped-exists
Council_clip490_agenda,92971,8522,skipped-exists
Council_clip490_att10_Resolution_No._22-05.Appointment_to_Events_and_Inclusion_Committee,10912,2826,skipped-exists
Council_clip490_att11_Resolution_No._22-06.Appointment_to_Parks_and_Trails_Committee,10879,2797,skipped-exists
Council_clip490_att12_Resolution_No._22-07.Appointment_to_Economic_Development,10810,2916,skipped-exists
Council_clip490_att13_Resolution_No._22-08_-_Creation_of_Economic_Development___Transportation_Committee,117357,4581,skipped-exists
Council_clip490_att14_Resolution_No._22-09_-_Planning_Commission_Appointments,187300,2812,skipped-exists
Council_clip490_att15_Resolution_No._22-10_-_Franchise_Agreement_Digital_Boulevard,291221,2905,skipped-exists
Council_clip490_att16_Riverton_Franchise_Agreement,58524,29780,skipped-exists
Council_clip490_att17_Ordinance_No._22-04_-_Grundman_Rezone,311105,2647,skipped-exists
Council_clip490_att1_OPMA_Training_Memo_1.13.22,149805,3720,skipped-exists
Council_clip490_att20_Resolution_No._22-03,115817,2373,skipped-exists
Council_clip490_att21_01-18_CC,106591,2371,skipped-exists
Council_clip490_att22_Ordinance_No._22-05_-_Creating_Executive_Assistant_and_Policy_Analyst_employment_position,356247,5639,skipped-exists
Council_clip490_att2_Ryan_Carter_-_2022-01-13_OPMA_Training_Certificate,475245,451,skipped-exists
Council_clip490_att3_School_Choice_Week_Proclamation_2021,1034808,1202,skipped-exists
Council_clip490_att6_2022-01-04.WS.CC.Min,313387,18874,skipped-exists
Council_clip490_att7_Resolution_No._22-04_-Audit_Resolution,9743,2179,skipped-exists
PlanningCommission_clip491_agenda,62317,2949,skipped-exists
Council_clip492_agenda,81287,5524,skipped-exists
Council_clip492_att1_Riverton_2022_LCRR-LCRI,2197775,10770,skipped-exists
Council_clip492_att2_2022-01-18.WS.CC.Min,338109,34258,skipped-exists
Council_clip492_att3_Resolution_No._22-11_-_Appointing_Stacie_Olsen_to_the_Canal_Board,10421,2390,skipped-exists
Council_clip492_att4_2022Feb01_IP_WasatchTowerApt_5042_,232121,5436,skipped-exists
Council_clip492_att5_Ordinance_No._22-06_-Scooters_Rezone_Ordinance,317300,2654,skipped-exists
Council_clip492_att6_22-06-_Scooter_Rezone_City_Council_Staff_Report,2423642,11946,skipped-exists
PlanningCommission_clip493_agenda,62840,3174,skipped-exists
Council_clip494_agenda,91816,7952,skipped-exists
Council_clip494_att10_Resolution_No._22-15_-_Bowen_Collins_Midas_Creek_Trail,10213,2286,skipped-exists
Council_clip494_att11_22-1053-03__Bowen_Collins_-_Midas_Creek_Trail_Design_Agreement,3137478,1979,skipped-exists
Council_clip494_att12_Resolution_No._22-16_-_Rose_Creek_Trail,10663,2356,skipped-exists
Council_clip494_att14_Resolution_No._22-17_-_Approving_Interlocal_with_UDOT_for_Fiber_Connectivitiy,301047,4275,skipped-exists
Council_clip494_att15_UDOT_Interlocal_Agreement_Fiber_Network_Access,239734,20012,skipped-exists
Council_clip494_att16_2022Feb15_IP_Release_HiddenPines_9395_,229438,5427,skipped-exists
Council_clip494_att17_2021Feb15_IP_100Realease_MonteMeadows_3154_,275564,5456,skipped-exists
Council_clip494_att18_Ordinance_No._22-08_-3600_West_Vacation_Ordinance,256832,4635,skipped-exists
Council_clip494_att19_3600_West_Vacation_Staff_Report,1580188,3181,skipped-exists
Council_clip494_att1_Monthly_Manager_Report_-_February_2022,885544,11050,skipped-exists
Council_clip494_att20_Ordinance_No._22-07_-_Amending_Council_District_Boundaries,615299,17778,skipped-exists
Council_clip494_att2_January_Response_Times,98236,1354,skipped-exists
Council_clip494_att3_Resolution_No._22-12_-_Employee_Personnel_Policies_and_Procedures_Manual,155467,2856,skipped-exists
Council_clip494_att4_Personnel_Policy_Manual_Revised_and_Adopted_Resolution_No._22-12_2.15.22,1328456,250860,skipped-exists
Council_clip494_att5_Resolution_No._22-13_-_Ratify_ProBuild_PO_Contract,10989,2567,skipped-exists
Council_clip494_att6_PO_170376__ProBuild,650540,0,image_only
Council_clip494_att7_CC22004,121626,1246,skipped-exists
Council_clip494_att8_Resolution_No._22-14_-_RiverRestoration_Jordan_River_Trail,10559,2266,skipped-exists
Council_clip494_att9_22-1053-04__RiverRestoration_-_Jordan_River_Trail_Design_Agreement,3870468,20632,skipped-exists
PlanningCommission_clip495_agenda,62935,3247,skipped-exists
Council_clip496_agenda,83167,5736,skipped-exists
Council_clip496_att1_2022-02-01.WS.CC.Min,272135,16525,skipped-exists
Council_clip496_att2_2022-02-15.WS.CC.Min,283846,19467,skipped-exists
Council_clip496_att3_2022Mar01_IP_100Release_DominionOdorant_5153_,228439,5545,skipped-exists
Council_clip496_att4_2022Mar01_IP_100Release_MonteMeadows_Asphalt__3794_,227320,5581,skipped-exists
Council_clip496_att5_Ordinance_No._22-09_-Accessory_Buildings,195878,4516,skipped-exists
Council_clip496_att6_22-09_Accessory_Buildings_Staff_Report,282224,10435,skipped-exists
Council_clip496_att7_Ordinance_No._22-10_-Thomas_Rezone,410404,2750,skipped-exists
RDA_clip497_agenda,59885,1957,skipped-exists
RDA_clip497_att1_2021-12.14.RDA.Min,121152,3161,skipped-exists
RDA_clip497_att2_RDA_Issue_Paper__Redwood_Road_CRA,135652,2153,skipped-exists
RDA_clip497_att3_Downtown_Redwood_Road_CRA_Draft_Project_Area_Plan,1901316,49209,skipped-exists
RDA_clip497_att4_RDA_Resolution_No._22-01_-_Amend_Budget,10010,2282,skipped-exists
RDA_clip497_att5_RDA_Issue_Paper__Budget_Amendment,135475,1400,skipped-exists
RDA_clip497_att6_03-01_RDA,107310,2344,skipped-exists
PlanningCommission_clip499_agenda,69760,3216,skipped-exists
Council_clip500_agenda,90926,7821,skipped-exists
Council_clip500_att10_Resolution_No_22-24_-_Appointment_to_Emergency_Preparedness_Committee,11684,2917,skipped-exists
Council_clip500_att11_Resolution_No._22-25_-_Sycamore_Glen_Reimbursement_Agreement,11881,2831,skipped-exists
Council_clip500_att12_Reimbursement_Agreement_Toll_Southwest__Sycamore_Glen_,1368149,25302,skipped-exists
Council_clip500_att14_Resolution_No._22-26_-_HPC_Linda_Abel,10482,2472,skipped-exists
Council_clip500_att15_2022Mar15_IP_100Release_Yates_6685_,186689,5571,skipped-exists
Council_clip500_att16_2022Mar15_IP_90Release_Costco_9244_,229459,5404,skipped-exists
Council_clip500_att17_Resolution_22-20_-_EntryPoint,10641,2204,skipped-exists
Council_clip500_att18_22-1040-01__Contract_Phase_2__Construction_Bidding_-_EntryPoint_Networks,681266,29462,skipped-exists
Council_clip500_att1_Monthly_Manager_Report_-_March_2022,1004246,11396,skipped-exists
Council_clip500_att2_2022-03-01.WS.CC.Min,336291,37464,skipped-exists
Council_clip500_att3_Resolution_No._22-19_-_Belchak_Right_of_Way,297954,4060,skipped-exists
Council_clip500_att5_Resolution_22-21_-_Colliers,10803,2310,skipped-exists
Council_clip500_att6_22-1040-02_-Colliers_-_Chris_Terry_Agreement,512464,25359,skipped-exists
Council_clip500_att7_Resolution_22-22_-_Jani-King,202078,2258,skipped-exists
Council_clip500_att8_22-1053-09_-_Jani-King_Agreement,334171,21598,skipped-exists
Council_clip500_att9_Resolution_No._22-23.Appointment_to_Economic_Development,10470,2778,skipped-exists
PlanningCommission_clip503_agenda,61994,2928,skipped-exists
Council_clip513_agenda,88630,7181,skipped-exists
Council_clip513_att10_PO_Contract_-_Beck_Construction__-_Backup,1060730,32503,skipped-exists
Council_clip513_att11_2022Apr05_IP_100Release_JacobsSFD_2046_,230680,5452,skipped-exists
Council_clip513_att12_2022Apr05_IP_100Release_NewmanWood_6497_,230696,5518,skipped-exists
Council_clip513_att13_2022Apr05_IP_100Release_SouthwestAdmend_5102_,231233,5555,skipped-exists
Council_clip513_att14_Ordinance_No._22-11_-_Redwood_Road_CRPA,126918,5842,skipped-exists
Council_clip513_att15_Riverton_City_Downtown_Redwood_Road_CRA-_Revised_Final_Map,3214171,48,image_only
Council_clip513_att16_Ordinance_No._22-12_-_12600_South_CRPA,130717,6383,skipped-exists
Council_clip513_att17_Riverton_City_Downtown_12600_South_CRA-_Final_Map,2764385,41,image_only
Council_clip513_att1_Resolution_No._-_Utah_Shakeout_Resolution,114993,3445,skipped-exists
Council_clip513_att2_Child_Abuse_Prevention_Proclamation,1033915,1474,skipped-exists
Council_clip513_att3_Autism_Awareness_Proclamation,1043817,1818,skipped-exists
Council_clip513_att4_2022-03-15.WS.CC.Min,286520,19752,skipped-exists
Council_clip513_att5_Resolution_No._22-27_-_Right_of_Way_Purchase_Kingston,13789,3600,skipped-exists
Council_clip513_att6_Joseph_E._Kingston_Quit_Claim_Deed,111935,1987,skipped-exists
Council_clip513_att7_Joseph_Kingston_Agreement,607707,3144,skipped-exists
Council_clip513_att8_Resolution_No._22-28_-_Beck_Construction,10494,2211,skipped-exists
Council_clip513_att9_CC22-407,107496,1999,skipped-exists
RDA_clip514_agenda,62752,2768,skipped-exists
RDA_clip514_att1_2022-03-01.RDA.Min,258201,15734,skipped-exists
RDA_clip514_att2_RDA_Resoultion_No._22-02_-_12600_South_CRPA_Plan,423322,10229,skipped-exists
RDA_clip514_att3_Riverton_12600_South_Project_Area_Plan,1057298,26206,skipped-exists
RDA_clip514_att4_RDA_Resolution_No._22-03_-_12600_South_CPRA_Budget,297268,3999,skipped-exists
RDA_clip514_att5_Riverton_12600_South_Project_Area_budget_75-25,993331,21672,skipped-exists
RDA_clip514_att6_RDA_Resoultion_No._22-04_-_Redwood_Road_CRPA_plan,681118,9663,skipped-exists
RDA_clip514_att7_Downtown_Redwood_Road_Project_Area_Plan_final,1208557,26171,skipped-exists
RDA_clip514_att8_RDA_Resolution_No._22-05_-_Redwood_Road_CRPA_Budget,297529,3996,skipped-exists
RDA_clip514_att9_Downtown_Redwood_Road_Budget_Doc_75_25_Years,904461,21618,skipped-exists
PlanningCommission_clip516_agenda,67683,4610,skipped-exists
PlanningCommission_clip516_att2_22-2006_Camrey_s_Daycare_CUHO_PC_Report_2,3774212,33988,skipped-exists
PlanningCommission_clip516_att6_21-8007_Ellis_Amended_Site_Plan_PC_Report,1079698,47905,skipped-exists
PlanningCommission_clip516_att7_22-8010_K-9_Amended_Site_Plan_PC_Report,2140839,3347,skipped-exists
PlanningCommission_clip516_att9_031022_Riverton_PC_Mtg,173518,23609,skipped-exists
Council_clip517_agenda,89171,6961,skipped-exists
Council_clip517_att10_Resolution_No._22-32_-_UDOT_Change_Order_Betterment_Agreement,204689,2495,skipped-exists
Council_clip517_att11_Change_Order_Backup_-_UDOT_Betterment_Agreement,588968,0,image_only
Council_clip517_att12_2022Apr19_IP_90Release_QuickQuack_5921_,185020,5362,skipped-exists
Council_clip517_att13_2022Apr19_IP_90Release_RivertonSpa_Salon_9839_,725425,5662,skipped-exists
Council_clip517_att14_2022Apr11_IP_90Release_MisterCarWash_9812_,735014,5540,skipped-exists
Council_clip517_att15_Ordinance_No._22-13_-Perry_Rezone_Ordinance,293208,2508,skipped-exists
Council_clip517_att16_22.13_-_Perry_Rezone_CC_Report,3601357,11494,skipped-exists
Council_clip517_att1_Juneteenth_in_Utah,308946,0,image_only
Council_clip517_att2_Mayoral_Proclamation_Arbor_Day,715796,1514,skipped-exists
Council_clip517_att3_Monthly_Manager_Report_-_April_2022,301198,9754,skipped-exists
Council_clip517_att4_2022-04-05.WS.CC.Min,306686,24400,skipped-exists
Council_clip517_att5_Resolution_No._22-29_-_Utah_Shakeout_Resolution,118799,4103,skipped-exists
Council_clip517_att6_Resolution_No_22-30-_Appointment_to_Emergency_Preparedness_Committee,11559,2752,skipped-exists
Council_clip517_att7_Resolution_No._22-31_-_Franchise_Agreement_Senawave,291860,2889,skipped-exists
Council_clip517_att8_Riverton_City_-_Senawave_Franchise_Agreement,650395,31140,skipped-exists
Council_clip517_att9_Senawave_Best_Practices_Exhibit_C,2107347,1876,skipped-exists
PlanningCommission_clip518_agenda,75115,4234,skipped-exists
PlanningCommission_clip518_att1_22-4004_Kunz_Rezone_PC_Report,3357759,7330,skipped-exists
PlanningCommission_clip518_att3_22-2008_Andi_s_Preschool_CUHO_PC_Report,3029777,26970,skipped-exists
PlanningCommission_clip518_att4_22-8012_Little_Genisuses_Amd_Site_Plan_PC_Report,2709532,5505,skipped-exists
PlanningCommission_clip518_att7_22-5002_Standards_Update_Staff_Report_25Apr22,418326,1431,skipped-exists
PlanningCommission_clip518_att8_041422_Riverton_PC_Mtg_Minutes_,207205,44848,skipped-exists
Council_clip519_agenda,84711,6838,skipped-exists
Council_clip519_att10_Resolution_No._22-34_-_Tentative_Budget,10589,2316,skipped-exists
Council_clip519_att1_Administrative_Code_Enforcement_Ordianance,353702,47403,skipped-exists
Council_clip519_att2_Mayoral_Proclamation_Public_Works,735344,1467,skipped-exists
Council_clip519_att3_Mayoral_Proclamation_Water_Week,734857,1341,skipped-exists
Council_clip519_att4_2022-04-19.WS.CC.Min,298911,18523,skipped-exists
Council_clip519_att5_Resolution_No._22-33_-_Employee_Personnel_Policies_and_Procedures_Manual,666660,13341,skipped-exists
Council_clip519_att6_2022May03_IP_100Release_AutumnwoodP2_1393_,777529,5845,skipped-exists
Council_clip519_att7_2022May03_IP_100Release_AIFloor_7538_,170932,5620,skipped-exists
Council_clip519_att8_Ordinance_No._22-14_-Cardenas_Rezone_Ordinance,281337,2764,skipped-exists
RDA_clip520_agenda,59970,2113,skipped-exists
RDA_clip520_att1_2022-04-05.RDA.Min,243880,10912,skipped-exists
RDA_clip520_att2_RDA_Resolution_No._22-06.Tentative_Budget.22-23,10249,2455,skipped-exists
Council_clip521_agenda,88720,7039,skipped-exists
Council_clip521_att10_22-1053-20_-_Newman_Agreement,2821489,25219,skipped-exists
Council_clip521_att11_Rose_Creek_Trail_Project_-_Plans,2473790,0,image_only
Council_clip521_att12_CC22-410,155990,3795,skipped-exists
Council_clip521_att13_Ordinance_No._22-16_-_Administrative_Code_Enforcement_Program,297697,4220,skipped-exists
Council_clip521_att14_Administrative_Code_Enforcement_Ordinance,358304,48650,skipped-exists
Council_clip521_att15_Ordinance_No._22-15_-_Kunz_Rezone_Ordinance,310248,2912,skipped-exists
Council_clip521_att16_22-15._Kunz_Rezone_CC_Report_5.11.22,1185686,13381,skipped-exists
Council_clip521_att1_Mayoral_Proclamation_Law_Enforcement_Week,638506,1640,skipped-exists
Council_clip521_att2_Monthly_Manager_Report_-_May_2022,572388,10398,skipped-exists
Council_clip521_att3_2022-05-03.WS.CC.Min,453042,30003,skipped-exists
Council_clip521_att4_Resolution_No._22-35.Appointment_to_Economic_Development,10512,2768,skipped-exists
Council_clip521_att5_Resolution_No._22-36_-_Tyler_Technology,186632,2285,skipped-exists
Council_clip521_att6_Tyler_Technologies_Agreement,3334591,393551,skipped-exists
Council_clip521_att7_Resolution_No._22-37_-_M_M_Asphalt,186931,2153,skipped-exists
Council_clip521_att8_22-1053-19_-_M_M_Asphalt_Agreement,2801356,1750,skipped-exists
Council_clip521_att9_Resolution_No._22-38_-_Newman,187255,2311,skipped-exists
PlanningCommission_clip523_agenda,72930,4065,skipped-exists
PlanningCommission_clip523_att7_042822_Riverton_PC_Mtg_Minutes,164245,30674,skipped-exists
Council_clip524_agenda,84919,6307,skipped-exists
Council_clip524_att1_2nd_Water_Rates_Presentation_-_060722,830678,1477,skipped-exists
Council_clip524_att3_2022-05-17.WS.CC.Min,337907,33448,skipped-exists
Council_clip524_att4_Resolution_No._22-40_-_TransJordan_Board_Member,13380,2903,skipped-exists
Council_clip524_att5_Resolution_No._22-41-_Surplus_Vehicles,117149,2183,skipped-exists
Council_clip524_att6_ADM5377,263565,849,skipped-exists
Council_clip524_att9_Resolution_No._22-39_-_Fee_Schedule,112147,2459,skipped-exists
PlanningCommission_clip526_agenda,67151,4534,skipped-exists
PlanningCommission_clip526_att1_1._22-2012_Glow_Aesthetics_CUHO_PC_-Staff_Report,2163993,8545,skipped-exists
PlanningCommission_clip526_att3_22-2015_Bright_White_Smiles_CUHO_PC_-Staff_Report,3144788,8760,skipped-exists
PlanningCommission_clip526_att4_22-2011_Winkel_STR_PC-Staff_Report,2570902,7935,skipped-exists
PlanningCommission_clip526_att5_22-2015_Wright_STR_CU_PC-_Staff_Report,951926,7945,skipped-exists
