date,candidate,office,reporting_year,reporting_year_source,cycle_year,cycle_year_source,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,bytes,sha256,channel,source_archive,wayback_timestamp,fetch_url,doc_kind,posted_date,date_source,office_source,office_confidence,roster_match,document_office_raw,portal_office,document_candidate,candidate_source,label_conflict,cycle_parity_flag,needs_review,notes,alt_source_urls,n_identical_copies
2012-10-29,SEAT,Commission Seat C,2012,filename,2012,even_reporting_year,,,,"Expenditures - SEAT (Commission Seat C, 2012)",http://www.washco.utah.gov/clerk/pdf/financialreports/Expenditures - Alan Gardner_10-29-2012.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/Expenditures - Alan Gardner_10-29-2012.xls,text/wayback_financialreports__Expenditures - Alan Gardner_10-29-2012.txt,36352,ecd634a96d365bfa46ce89322149aa2d8b5ff1738d09d54a8e0f0237a2bef010,wayback_financialreports,wayback,20130314145545,https://web.archive.org/web/20130314145545id_/http://www.washco.utah.gov/clerk/pdf/financialreports/Expenditures%20-%20Alan%20Gardner_10-29-2012.xls,expenditures,2012-10-29,posted_date,person_roster,medium,ALAN GARDNER @2012,,,SEAT,document,,,1,,,1
2012-12-28,SEAT,Commission Seat C,2012,filename,2012,even_reporting_year,,,,"Contributions - SEAT (Commission Seat C, 2012)",http://www.washco.utah.gov/clerk/pdf/financialreports/Contributions - Alan Gardner_12-28-2012.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/Contributions - Alan Gardner_12-28-2012~2.xls,text/wayback_financialreports__Contributions - Alan Gardner_12-28-2012_2.txt,32256,cc2355e98326ef810cc02eb1aaccf860a0ddb2a1a7739d82ef59ddff4a3ede53,wayback_financialreports,wayback,20130314145547,https://web.archive.org/web/20130314145547id_/http://www.washco.utah.gov/clerk/pdf/financialreports/Contributions%20-%20Alan%20Gardner_12-28-2012.xls,contributions,2012-12-28,posted_date,person_roster,medium,ALAN GARDNER @2012,,,SEAT,document,,,1,,,1
2012-12-28,SEAT,Commission Seat C,2012,filename,2012,even_reporting_year,,,,"Expenditures - SEAT (Commission Seat C, 2012)",http://www.washco.utah.gov/clerk/pdf/financialreports/Expenditures - Alan Gardner_12-28-2012.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/Expenditures - Alan Gardner_12-28-2012.xls,text/wayback_financialreports__Expenditures - Alan Gardner_12-28-2012.txt,36352,0cea271b2545359cf8033238cfdff7f7747e4a890629ae3399fb88b572aaf4b6,wayback_financialreports,wayback,20130314145548,https://web.archive.org/web/20130314145548id_/http://www.washco.utah.gov/clerk/pdf/financialreports/Expenditures%20-%20Alan%20Gardner_12-28-2012.xls,expenditures,2012-12-28,posted_date,person_roster,medium,ALAN GARDNER @2012,,,SEAT,document,,,1,,,1
2012-03-30,SLADE HUGHES,Commission Seat C,2012,document,2012,document,2012,,,"Summary - SLADE HUGHES (Commission Seat C, 2012)",http://www.washco.utah.gov/clerk/pdf/financialreports/County Candidate Summary - Slade Hughes_03-30-2012.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_financialreports/County Candidate Summary - Slade Hughes_03-30-2012.pdf,text/wayback_financialreports__County Candidate Summary - Slade Hughes_03-30-2012.txt,4189,6255739a2102f0f4dd50b2642126ef233ecda2a4984a0a821d7951c9f2e3af3d,wayback_financialreports,wayback,20121017151036,https://web.archive.org/web/20121017151036id_/http://www.washco.utah.gov/clerk/pdf/financialreports/County%20Candidate%20Summary%20-%20Slade%20Hughes_03-30-2012.pdf,summary,2012-03-30,posted_date,document,high,SLADE HUGHES @2012,COMMISSION SEAT C,,SLADE HUGHES,document,,,0,,,1
2012,DAVID WHITEHEAD,Treasurer,2012,portal_year_label,2012,even_reporting_year,,annual,,"Contributions - DAVID WHITEHEAD (Treasurer, 2012)",https://www.washco.utah.gov/wp-content/uploads/2026/05/2011-David-Whitehead.pdf,2026-08-01,text,pdftotext -layout,raw/live_wp/2011-David-Whitehead.pdf,text/live_wp__2011-David-Whitehead.txt,98663,914368bf2cc74996a55af30765fe5a8e0500cf53662def3cb31e19beb7f0cd0f,live_wp,county_live,,https://www.washco.utah.gov/wp-content/uploads/2026/05/2011-David-Whitehead.pdf,contributions,,reporting_year_only,document,high,DAVID WHITEHEAD @any,County Treasurer,TREASURER,David Whitehead,portal_listing,,,0,,,1
2013-01-17,Contributions Chris White,Commission Seat C,2013,filename,2012,derived:january-close,,,,"Contributions - Contributions Chris White (Commission Seat C, 2013)",http://www.washco.utah.gov/clerk/pdf/financialreports/Contributions - Chris White_01-17-2013.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/Contributions - Chris White_01-17-2013.xls,text/wayback_financialreports__Contributions - Chris White_01-17-2013.txt,32768,0655c29e1704212e337f79072adcd3573be9434e58f5a1014182f915cd39f6c3,wayback_financialreports,wayback,20130314145549,https://web.archive.org/web/20130314145549id_/http://www.washco.utah.gov/clerk/pdf/financialreports/Contributions%20-%20Chris%20White_01-17-2013.xls,contributions,2013-01-17,posted_date,document_determination,high,,,,,filename_segment,,,0,"office read from the DOCUMENT FACE by the 2026-08-01 determination pass (born-digital-read(pdftotext -layout / xlrd cell read)): Workbook cells A1/F1: ""All Contributions for:"" / ""Position""; row 2: ""Chris White"" / ""County Commission Seat C""",,1
2013-01-17,Position,Commission Seat C,2013,filename,2012,derived:january-close,,,,"Expenditures - Position (Commission Seat C, 2013)",http://www.washco.utah.gov/clerk/pdf/financialreports/Expenditures - Chris White_01-17-2013.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/Expenditures - Chris White_01-17-2013.xls,text/wayback_financialreports__Expenditures - Chris White_01-17-2013.txt,35840,6bc12828a24dd23f7acbb9e91e53f4650f0add57a0ff26e49a958388da78b56d,wayback_financialreports,wayback,20130314145550,https://web.archive.org/web/20130314145550id_/http://www.washco.utah.gov/clerk/pdf/financialreports/Expenditures%20-%20Chris%20White_01-17-2013.xls,expenditures,2013-01-17,posted_date,document_determination,high,,,,Position,document,,,0,"office read from the DOCUMENT FACE by the 2026-08-01 determination pass (born-digital-read(pdftotext -layout / xlrd cell read)): Workbook cells A1/F1: ""All Expeditures for"" / ""Position""; row 2: ""Chris White"" / ""County Commission Seat C""",,1
2014-04-04,D Christopher Isom,Assessor,2014,filename,2014,even_reporting_year,,,,"Contributions - D Christopher Isom (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Contributions - D Christopher Isom_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Contributions - D Christopher Isom_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Contributions - D Christopher Isom_04-04-2014.txt,16384,072ce13fbde18ef1ac7d86212e74f1c5c3101cf32747f3798cc17500affe8465,wayback_financialreports,wayback,20140731162905,https://web.archive.org/web/20140731162905id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Contributions%20-%20D%20Christopher%20Isom_04-04-2014.xls,contributions,2014-04-04,report_label,document,high,CHRISTOPHER ISOM @2014,ASSESSOR County,,D Christopher Isom,document,,,0,,,1
2014-04-04,D Christopher Isom,Assessor,2014,filename,2014,even_reporting_year,,,,"Expenditures - D Christopher Isom (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - D Christopher Isom_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - D Christopher Isom_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - D Christopher Isom_04-04-2014.txt,16896,86bce784df43aace4e02436cd2951b3d4289f2c76d379c0501b2c5c38e502082,wayback_financialreports,wayback,20140731162907,https://web.archive.org/web/20140731162907id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20D%20Christopher%20Isom_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,CHRISTOPHER ISOM @2014,ASSESSOR,,D Christopher Isom,document,,,0,,,1
2014-04-04,D Christopher Isom,Assessor,2014,document,2014,document,2014,,,"Summary - D Christopher Isom (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Summary - D Christopher Isom_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Summary - D Christopher Isom_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Summary - D Christopher Isom_04-04-2014.txt,28672,dac544a6d7e7e93793be7a28314b52ee74f14da1733bf0b51009894b1430242b,wayback_financialreports,wayback,20140731162904,https://web.archive.org/web/20140731162904id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Summary%20-%20D%20Christopher%20Isom_04-04-2014.xls,summary,2014-04-04,report_label,document,high,CHRISTOPHER ISOM @2014,ASSESSOR,,D Christopher Isom,document,,,0,,,1
2014-04-04,David Miller,Assessor,2014,filename,2014,even_reporting_year,,,,"Contributions - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Contributions - David Miller_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Contributions - David Miller_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Contributions - David Miller_04-04-2014.txt,18432,06300cdea3ef15c1889468ed69af4b1b523afc5cc23aebfacc315fed77176a0b,wayback_financialreports,wayback,20140731162903,https://web.archive.org/web/20140731162903id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Contributions%20-%20David%20Miller_04-04-2014.xls,contributions,2014-04-04,report_label,document,high,DAVID MILLER @2014,ASSESSOR County,,David Miller,document,,,0,,,1
2014-04-04,David Miller,Assessor,2014,filename,2014,even_reporting_year,,,,"Expenditures - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - David Miller_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - David Miller_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - David Miller_04-04-2014.txt,17408,7193d37a8b4836ec16a9298ca715b0d57c9114f5eb411d5c2afecf9bdaa10011,wayback_financialreports,wayback,20140731162903,https://web.archive.org/web/20140731162903id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20David%20Miller_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,DAVID MILLER @2014,ASSESSOR,,David Miller,document,,,0,,,1
2014-04-04,David Miller,Assessor,2014,document,2014,document,2014,,,"Summary - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Summary - David Miller_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Summary - David Miller_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Summary - David Miller_04-04-2014.txt,28672,fdd8c6787445bcee6722325ce3ed9eda2f91912e6d9ca81f673027677eb69f19,wayback_financialreports,wayback,20140731162902,https://web.archive.org/web/20140731162902id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Summary%20-%20David%20Miller_04-04-2014.xls,summary,2014-04-04,report_label,document,high,DAVID MILLER @2014,ASSESSOR,,David Miller,document,,,0,,,1
2014-06-17,David Miller,Assessor,2014,filename,2014,even_reporting_year,,,,"Contributions - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Contributions - David Miller_06-18-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Contributions - David Miller_06-18-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - David Miller_06-18-2014.txt,18432,e7cdf7262fee22df480bd681ec6079fadcb3d58556ad2fc380147fd1b9966749,wayback_financialreports,wayback,20140731162911,https://web.archive.org/web/20140731162911id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Contributions%20-%20David%20Miller_06-18-2014.xls,contributions,2014-06-18,report_label,document,high,DAVID MILLER @2014,ASSESSOR County,,David Miller,document,,,0,,,1
2014-06-17,David Miller,Assessor,2014,filename,2014,even_reporting_year,,,,"Expenditures - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - David Miller_06-18-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - David Miller_06-18-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - David Miller_06-18-2014.txt,17408,1a0d0b3003cc1f2d62bad9f3fa1c558bcd052883b3fe87904ae605625868f4cd,wayback_financialreports,wayback,20140731162912,https://web.archive.org/web/20140731162912id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20David%20Miller_06-18-2014.xls,expenditures,2014-06-18,report_label,document,high,DAVID MILLER @2014,ASSESSOR,,David Miller,document,,,0,,,1
2014-06-17,David Miller,Assessor,2014,document,2014,document,2014,,,"Summary - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Summary - David Miller_06-18-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Summary - David Miller_06-18-2014.xls,text/wayback_financialreports__6 17 2014 Summary - David Miller_06-18-2014.txt,28672,0ba4a229b12bae3a852239685843efdd4ea25597ee29dfb8422dae6919ae2135,wayback_financialreports,wayback,20140731162910,https://web.archive.org/web/20140731162910id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Summary%20-%20David%20Miller_06-18-2014.xls,summary,2014-06-18,report_label,document,high,DAVID MILLER @2014,ASSESSOR,,David Miller,document,,,0,,,1
2014-10-28,David Miller,Assessor,2014,filename,2014,even_reporting_year,,,,"Contributions - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Contributions - David Miller_10-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Contributions - David Miller_10-17-2014.xls,text/wayback_financialreports__10 28 2014 Contributions - David Miller_10-17-2014.txt,18432,f0545de24b504a3ab7a3536d558847b501a2f1da49eb4a09c16327bf2d61cff4,wayback_financialreports,wayback,20150407214332,https://web.archive.org/web/20150407214332id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Contributions%20-%20David%20Miller_10-17-2014.xls,contributions,2014-10-17,report_label,document,high,DAVID MILLER @2014,ASSESSOR County,,David Miller,document,,,0,,,1
2014-10-28,David Miller,Assessor,2014,filename,2014,even_reporting_year,,,,"Expenditures - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,text/wayback_financialreports__10 28 2014 Expenditures - David Miller_10-17-2014.txt,18432,25670498d56f327ae480966a78a2504bedce420795cd894c42735d4a6094825c,wayback_financialreports,wayback,20150407214332,https://web.archive.org/web/20150407214332id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Expenditures%20-%20David%20Miller_10-17-2014.xls,expenditures,2014-10-17,report_label,document,high,DAVID MILLER @2014,ASSESSOR,,David Miller,document,,,0,,,1
2014-10-28,David Miller,Assessor,2014,document,2014,document,2014,,,"Summary - David Miller (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Summary - David Miller_10-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Summary - David Miller_10-17-2014.xls,text/wayback_financialreports__10 28 2014 Summary - David Miller_10-17-2014.txt,28672,c281fbc0ebe55bf1f414f46ba032d61405f1f710825a6838cff1c13d56598778,wayback_financialreports,wayback,20150407214331,https://web.archive.org/web/20150407214331id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Summary%20-%20David%20Miller_10-17-2014.xls,summary,2014-10-17,report_label,document,high,DAVID MILLER @2014,ASSESSOR,,David Miller,document,,,0,,,1
2014,TOM DURRANT,Assessor,2014,portal_year_label,2014,even_reporting_year,,annual,,"Statement - TOM DURRANT (Assessor, 2014)",https://www.washco.utah.gov/wp-content/uploads/2026/05/2014-Tom-Durrant.pdf,2026-08-01,scanned,"tesseract OCR (pdftoppm 200dpi, --psm 6)",raw/live_wp/2014-Tom-Durrant.pdf,text/live_wp__2014-Tom-Durrant.txt,417218,36d774821f88c8355d15fb4174d4670cb1aa428957bad99e2688792d7c316b0b,live_wp,county_live,,https://www.washco.utah.gov/wp-content/uploads/2026/05/2014-Tom-Durrant.pdf,statement,,reporting_year_only,portal_listing,medium,TOM DURRANT @2014,OUN TX ASS SoR,ASSESSOR,Tito S UJ Cc Ss C » ULLAn),portal_listing,,,1,,,1
2014-04-04,Tom Durant,Assessor,2014,document,2014,document,2014,,,"Summary - Tom Durant (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Summary - Tom Durrant_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Summary - Tom Durrant_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Summary - Tom Durrant_04-04-2014.txt,28672,98a0ab2d624841be685b40345d5a623c447d6703aec6b2dda881e3730304752c,wayback_financialreports,wayback,20140731162900,https://web.archive.org/web/20140731162900id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Summary%20-%20Tom%20Durrant_04-04-2014.xls,summary,2014-04-04,report_label,document,high,TOM DURANT @2014,ASSESSOR,,Tom Durant,document,,,0,,,1
2014-06-17,Tom Durant,Assessor,2014,document,2014,document,2014,,,"Summary - Tom Durant (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Summary - Tom Durrant_06-10-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Summary - Tom Durrant_06-10-2014.xls,text/wayback_financialreports__6 17 2014 Summary - Tom Durrant_06-10-2014.txt,28672,d011151e3b630641656e55e7be84bc38ff4593cbfaa9afd630ae2d7adb0fb68f,wayback_financialreports,wayback,20140731162908,https://web.archive.org/web/20140731162908id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Summary%20-%20Tom%20Durrant_06-10-2014.xls,summary,2014-06-10,report_label,document,high,TOM DURANT @2014,ASSESSOR,,Tom Durant,document,,,0,,,1
2014-10-28,Tom Durant,Assessor,2014,document,2014,document,2014,,,"Summary - Tom Durant (Assessor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Summary - Tom Durrant_10-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Summary - Tom Durrant_10-17-2014.xls,text/wayback_financialreports__10 28 2014 Summary - Tom Durrant_10-17-2014.txt,28672,209f21e2f31c4e4b065196ab89f7a6c047a94052b5f67e67d1380d14387f09f1,wayback_financialreports,wayback,20150407214329,https://web.archive.org/web/20150407214329id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Summary%20-%20Tom%20Durrant_10-17-2014.xls,summary,2014-10-17,report_label,document,high,TOM DURANT @2014,ASSESSOR,,Tom Durant,document,,,0,,,1
