referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
6,high,address+subject,Council,PlanningCommission,21,313,2020-01-08,"BLUFFDALE - - ES T 1 848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, January 8, 2020 Notice is hereby given that the Bluffdale City Planning Commission w ill hold a public meeting Wednesday, January 8, 2020, at 6:30 PM at th e Bluffdale City Hall located at 2222 West 14400 South. Notice is furth er given th at access to this meeting by Plan ning Commissioners may be by electronic means via telephonic co nference call. The agenda forth is meeting is listed below. Please note that the meeting start time is ap proximat e and subject to change. PLANNING COMMISSION BUSINESS MEE",9,2020-01-29,"a BLUFFDALE ~~ ES T . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, January 29, 2020 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, January 29, 20209, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. Notice is further given that access to this meeting by the Mayor and or City Council may be by electronic means via telephonic conference call. WORK SESSION 6:00 P.M. - (The work session is for identifying future items and other council discussion. In acc",2222 w 14400 s,0.214,
27,high,address+subject,Council,PlanningCommission,-21,337,2020-07-15,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, July 15, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 15, 2020, at 6:30 p.m., or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please put the Agenda item number in the subj",50,2020-06-24,"BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, June 24, 2020 Notice is hereby given that the Bluffdale City Council, LBA and RDA will hold a combined meeting Wednesday, June 24, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com The public may comment at the meeting or by emailing comments to councilmeetingcomment@bluffdale.com ",2222 w 14400 s,0.214,
35,high,address+subject,Council,PlanningCommission,189,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",65,2020-09-09,"a BLUFFDALE ~~ EST. 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, September 9, 2020 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, September 9, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com The public may comment at the meeting or by emailing comments to co uncilmeetingcomment@bluffdale.com Notice is further given that access to this meeting by th e Mayor and or Cit",2222 w 14400 s,0.214,
181,high,address+subject,Council,PlanningCommission,21,416,2022-01-05,"Alternate Planning Commissioner, Tina Griffis, did not participate in the vote. 5. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a Zoning Map Amendment Application for 2.91 acres located at approximately 13820 South 2700 West from R-1-43 Residential to Neighborhood Commercial, Applicant - Ryan Arnold (Application 2021-46) - Staff Presenter, Ellen Oakman. Ulisses Flynn moved to forward a positive recommendation to the City Council for the Zoning Map Amendment (2021-46) based on the following: Findings: 1. That the zoning amendment provides the scale and types of businesses that contribut",165,2022-01-26,"8 BLUFFDALE CITY COUNCIL MEETING MINUTES Wednesday, January 26, 2022 7.2 Ordinance No. 2022-05, a Zoning Map Amendment Application for 2.91 Acres Located at Approximately 13820 South 2700 West from R-1-43 Residential to Neighborhood Commercial. Applicant, Ryan Arnold. (Application 2021-46) (Staff Presenter, Ellen Oakman). Associate City Planner, Ellen Oakman repo1ied that the request is for a rezone and Land Use Map amendment. She shared an aerial map to show where the property was located. She explained that the existing land use is Very-Low Density Residential, and the proposal was for Neigh",13820 s 2700 w,0.215,
219,high,address+subject,Council,PlanningCommission,371,380,2021-05-19,"iJ BLUFFDALE --£ST 11'•1 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday May 19, 2021 Notice is hereby given that the Bluffdale City Planning Commission will ho ld a publi c meet ing on Wednesday, May 19, 2021 at 6 :00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the pu blic on the City website www.bluffda le.com. Notice is furth er given t hat access to thi s meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINES",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.221,
25,high,address+subject,Council,PlanningCommission,98,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",43,2020-06-10,"BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, June 10, 2020 ***AMENDED*** Notice is hereby given that the Bluffdale City Council, LBA and RDA will hold a combined meeting Wednesday, June 10, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. Notice is further given that access to this meeting by the Mayor and or City Council m",2222 w 14400 s,0.222,
28,high,address+subject,Council,PlanningCommission,-56,339,2020-08-19,"iJ BLUFFDALE - - ES T 1e,: a - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA \Nednesday,August19,2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. August 19. 2020. at 6:30 p.m .• or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please pu",50,2020-06-24,"BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, June 24, 2020 Notice is hereby given that the Bluffdale City Council, LBA and RDA will hold a combined meeting Wednesday, June 24, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com The public may comment at the meeting or by emailing comments to councilmeetingcomment@bluffdale.com ",2222 w 14400 s,0.222,
72,high,address+subject,Council,PlanningCommission,301,337,2020-07-15,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, July 15, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 15, 2020, at 6:30 p.m., or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please put the Agenda item number in the subj",103,2021-05-12,"a BLUFFDALE~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD COMBINED MEETING AGENDA Wednesday, May 12, 2021 Notice is hereby given that the Bluffdale City Council and the Local Building Authority of the City of Bluffdale Board, wil l hold a combined meeting Wednesday, May 12, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by email",2222 w 14400 s,0.225,
97,high,address+subject,Council,PlanningCommission,35,380,2021-05-19,"iJ BLUFFDALE --£ST 11'•1 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday May 19, 2021 Notice is hereby given that the Bluffdale City Planning Commission will ho ld a publi c meet ing on Wednesday, May 19, 2021 at 6 :00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the pu blic on the City website www.bluffda le.com. Notice is furth er given t hat access to thi s meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINES",117,2021-06-23,"a BLUFFDALE ~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, June 23, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, June 23, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffd ale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing commen",2222 w 14400 s,0.227,
32,high,address+subject,Council,PlanningCommission,7,341,2020-08-19,"5. PUBLIC H EARING, CONSIDERATION, AND RECOMMENDATION on a Zoning Map Amendment Application From A-5 Agricultural Zone to R-1-43 Residential Zone 4 BLUFFDALE CITY PLANNING COMMISSION MEETING MINUTES Wednesday, August 19, 2020 for Approximately 14.5 Acres Located at Approximately 2877 West 15000 South. Kenneth Olson, Applicant. (Application 2020-36) - Staff Presenter, Ellen Oakman. Ms. Oakman reported that the applicant wants to prepare a preliminary plat for the 13 lots that will be located on the subject property. The subject property is surrounded by land that is already zoned R-1 -43. Conse",61,2020-08-26,"10 BLUFFDALE CITY CO UN CIL MEETING MINUTES Wednesday, August 26, 2020 8. PUBLIC HEARING - Consideration and Vote on a Zoning Map Amendment Application (2020-36) from A-5 Agricultural Zone to R-1-43 Residential Zone for Approximately 14.5 Acres, Located at Approximately 2877 West 15000 South, Kenneth Olson, Applicant, Staff Presenter, Ellen Oakman. Ms. Oakman presented the staff repo1i and stated that the above item includes two lo ng parcels comprised o f 14.5 acres. ln the future. the appli cant des ires to create a 13-lot subdivis ion. A zoning map and Concept Pl an were displayed. C urrent",2877 w 15000 s,0.228,
55,high,address+subject,Council,PlanningCommission,371,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",92,2021-03-10,"a BLUFFDALE~~ E ST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, March 10, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, March 10, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffd ale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may co mment at the meeting or by emailing comments t o councilmeeti ngcomment@bluffdale.com. Notice is further given that access to this meeting by the Mayor and or City C",2222 w 14400 s,0.228,
