date,title,source_url,retrieved_date,format,extraction_method,candidate,candidate_key,matched_election_candidate,join_confidence,office_stated,office_scope,election_cycle,filing_grain,page_start,page_end,pages_total,channel,portal_label,path,text_path,document_id,sha256,bytes,read_method,needs_review,notes,election_year
,Jon D Beesley — Weber County campaign financial report 2026 (Campaign for Jon Beesley),https://www.weberelections.gov/_files/ugd/92078f_b0a9dedf871049e19005814d0b3c1eaa.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jon D Beesley,JON BEESLEY,JON D. BEESLEY,exact,Campaign for Jon Beesley,unclear,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Primary,raw/y2026/2026_ugd_92078f_b0a9dedf.pdf,text/y2026__2026_ugd_92078f_b0a9dedf.txt,2026_ugd_92078f_b0a9dedf,7b2a6ccffc7036c522816febf63eddb2da369a8954f27aa82ae7cd459d4f9530,841240,ocr,1,"the ""Name of Office"" line names the CAMPAIGN, not an office; the county candidate/office table lists Beesley under Commission Seat B (portal label, not carried into office_stated)",2026
,Katrina C. Gibson — Weber County campaign financial report 2026 (Weber County Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_c0e75e418b394d52a15c349dda74d2eb.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Katrina C. Gibson,KATRINA GIBSON,KATRINA C. GIBSON,exact,Weber County Commission Seat A,county,2026,filing,1,5,5,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_c0e75e41.pdf,text/y2026__2026_ugd_92078f_c0e75e41.txt,2026_ugd_92078f_c0e75e41,4df0d82db5a2d1a83edc09b9a047b057b518380fe6bb9cc3c068d75417c771f4,1384484,ocr,1,,2026
,Alvin Thurgood — Weber County campaign financial report 2026 (Weber County Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_d61dc956aa484dd3a45d6ce944b78e31.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Alvin Thurgood,ALVIN THURGOOD,,none,Weber County Commission Seat A,county,2026,filing,1,4,4,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_d61dc956.pdf,text/y2026__2026_ugd_92078f_d61dc956.txt,2026_ugd_92078f_d61dc956,ae12f1850b5ce3675378c519548cbe4e421c72186be51320230a1044d1efb1d7,746217,vision (rendered page 1),1,,2026
,Katrina C. Gibson — Weber County campaign financial report 2026 (Weber County Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_d85322859c1b490bb6d906ac5786da32.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Katrina C. Gibson,KATRINA GIBSON,KATRINA C. GIBSON,exact,Weber County Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Final,raw/y2026/2026_ugd_92078f_d8532285.pdf,text/y2026__2026_ugd_92078f_d8532285.txt,2026_ugd_92078f_d8532285,46d364d860acd4dd0a8620028a548943541badb7b21d597a3bfdec92ccab0341,212930,ocr,1,,2026
,Duane D. Kearsley — Weber County campaign financial report 2026 (Weber Co. Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_e3986a383d2a4815a1598c67a9a5c427.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Duane D. Kearsley,DUANE KEARSLEY,DUANE D KEARSLEY,exact,Weber Co. Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Primary,raw/y2026/2026_ugd_92078f_e3986a38.pdf,text/y2026__2026_ugd_92078f_e3986a38.txt,2026_ugd_92078f_e3986a38,ac7190f9f8f7495b23e121c7c77436fb094b6d7fd92366e297af1eab5f29f554,743852,ocr,1,,2026
,Duane D. Kearsley — Weber County campaign financial report 2026 (Weber Co. Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_eae67827e4b6476b8b8c5c5fce5a59da.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Duane D. Kearsley,DUANE KEARSLEY,DUANE D KEARSLEY,exact,Weber Co. Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_eae67827.pdf,text/y2026__2026_ugd_92078f_eae67827.txt,2026_ugd_92078f_eae67827,b27fad8a49a7a753bd1e30c9f1f4f48e67d6c9790f2b6b615c929372c6b4779c,1043381,vision (rendered page 1),1,,2026
,Sharon Arrington Bolos — Weber County campaign financial report 2026 (County Commissioner - Seat B),https://www.weberelections.gov/_files/ugd/92078f_f36d6ca99f344d9791ebe37e0007b2f5.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Sharon Arrington Bolos,SHARON BOLOS,SHARON ARRINGTON BOLOS,exact,County Commissioner - Seat B,county,2026,filing,1,4,4,weberelections.gov 2026 per-candidate report,portal label: Final,raw/y2026/2026_ugd_92078f_f36d6ca9.pdf,text/y2026__2026_ugd_92078f_f36d6ca9.txt,2026_ugd_92078f_f36d6ca9,2f58553d2a0dcdb8d44137b39727eb61015b2c093922b7d4f8a4cd3f7ef32e4f,14564931,ocr,1,,2026
,James Ebert — Weber County campaign financial report 2026 (Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_f7ac73e51eb14c699c6e9422a8a1b027.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),James Ebert,JAMES EBERT,JAMES EBERT,exact,Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Final,raw/y2026/2026_ugd_92078f_f7ac73e5.pdf,text/y2026__2026_ugd_92078f_f7ac73e5.txt,2026_ugd_92078f_f7ac73e5,a8e5360b569a7fdfc97c5e07bcdbee6dc2dd5f6444698f326797357859b15b58,603857,ocr,1,,2026
,Ricky D. Hatch — Weber County campaign financial report 2026 (Clerk/Auditor),https://www.weberelections.gov/_files/ugd/92078f_fc63827291b14c9f8fd155a1e856b3ba.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Ricky D. Hatch,RICKY HATCH,RICKY HATCH (REP),person-only,Clerk/Auditor,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_fc638272.pdf,text/y2026__2026_ugd_92078f_fc638272.txt,2026_ugd_92078f_fc638272,671136d22c6a760d8cb8503b04489f65d16544b558aec689c98a6b96dd6f0f3b,696250,ocr,1,,2026
,Katrina C. Gibson — Weber County campaign financial report 2026 (Weber County Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_fd9d07876c084491a273b4cbcde484a3.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Katrina C. Gibson,KATRINA GIBSON,KATRINA C. GIBSON,exact,Weber County Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Primary - Amended,raw/y2026/2026_ugd_92078f_fd9d0787.pdf,text/y2026__2026_ugd_92078f_fd9d0787.txt,2026_ugd_92078f_fd9d0787,115882a76047287bcd7dac7e2688b621b08530eebd31ae4992c5c2b741e7beaf,253770,ocr,1,,2026
,James Ebert — Weber County campaign financial report 2026 (Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_fe0c94e794184e9b82fc2901909cdaf8.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),James Ebert,JAMES EBERT,JAMES EBERT,exact,Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Primary,raw/y2026/2026_ugd_92078f_fe0c94e7.pdf,text/y2026__2026_ugd_92078f_fe0c94e7.txt,2026_ugd_92078f_fe0c94e7,f1e0e92db5f9de9ff0ba9851f5568eb15c4896327c2ccd5bd71d1a84bd50b115,633816,ocr,1,,2026
